matcher,modality,pair_id,identity1,identity2,num_keypoints_image1,num_keypoints_image2,num_matches,num_inliers,inlier_ratio,is_same_person_pred,confidence,ground_truth,is_correct,reprojection_error
superglue-fingervein,iris,CASIA-Iris-Thousand_genuine_5,325,325,1189,1020,417,85,0.2038,True,0.1895,True,True,2.9553
sgmnet-fingervein,iris,CASIA-Iris-Thousand_genuine_5,325,325,1989,1772,295,18,0.0610,False,0.0609,True,False,1.3896
orb-fingervein,iris,CASIA-Iris-Thousand_genuine_6,203,203,1264,1403,26,0,,False,,True,False,
sift-fingervein,iris,CASIA-Iris-Thousand_genuine_6,203,203,320,356,7,4,0.5714,True,0.5237,True,True,0.0000
superglue-fingervein,iris,CASIA-Iris-Thousand_genuine_6,203,203,826,1065,207,36,0.1739,True,0.1638,True,True,2.7013
sgmnet-fingervein,iris,CASIA-Iris-Thousand_genuine_6,203,203,1272,1846,175,13,0.0743,False,0.0738,True,False,1.1180
orb-fingervein,iris,CASIA-Iris-Thousand_genuine_7,149,149,3072,3104,43,11,0.2558,False,0.2461,True,False,2.0122
sift-fingervein,iris,CASIA-Iris-Thousand_genuine_7,149,149,816,638,32,8,0.2500,False,0.2347,True,False,2.1212
superglue-fingervein,iris,CASIA-Iris-Thousand_genuine_7,149,149,1118,1299,604,120,0.1987,True,0.1843,True,True,2.9980
sgmnet-fingervein,iris,CASIA-Iris-Thousand_genuine_7,149,149,1980,1850,633,55,0.0869,False,0.0857,True,False,1.7701
orb-fingervein,iris,CASIA-Iris-Thousand_genuine_8,985,985,1995,1878,111,63,0.5676,True,0.5477,True,True,2.2131
sift-fingervein,iris,CASIA-Iris-Thousand_genuine_8,985,985,505,890,51,18,0.3529,False,0.3409,True,False,2.1681
superglue-fingervein,iris,CASIA-Iris-Thousand_genuine_8,985,985,1053,1109,571,194,0.3398,True,0.3181,True,True,2.8161
sgmnet-fingervein,iris,CASIA-Iris-Thousand_genuine_8,985,985,1895,2000,758,136,0.1794,False,0.1765,True,False,1.8260
orb-fingervein,iris,CASIA-Iris-Thousand_genuine_9,794,794,2918,3231,95,58,0.6105,True,0.5957,True,True,1.9904
sift-fingervein,iris,CASIA-Iris-Thousand_genuine_9,794,794,665,667,43,17,0.3953,False,0.3861,True,False,1.9380
superglue-fingervein,iris,CASIA-Iris-Thousand_genuine_9,794,794,1262,1259,553,187,0.3382,True,0.3173,True,True,2.7718
sgmnet-fingervein,iris,CASIA-Iris-Thousand_genuine_9,794,794,2000,1859,634,115,0.1814,False,0.1777,True,False,1.9162
orb-fingervein,iris,CASIA-Iris-Thousand_genuine_10,126,126,1416,1910,34,11,0.3235,False,0.3127,True,False,1.9215
sift-fingervein,iris,CASIA-Iris-Thousand_genuine_10,126,126,442,764,30,11,0.3667,False,0.3563,True,False,1.8093
superglue-fingervein,iris,CASIA-Iris-Thousand_genuine_10,126,126,1108,1163,563,230,0.4085,True,0.3777,True,True,3.0709
sgmnet-fingervein,iris,CASIA-Iris-Thousand_genuine_10,126,126,1929,2000,868,123,0.1417,False,0.1391,True,False,1.8694
orb-fingervein,iris,CASIA-Iris-Thousand_genuine_11,859,859,1843,2121,210,177,0.8429,True,0.8360,True,True,1.6637
sift-fingervein,iris,CASIA-Iris-Thousand_genuine_11,859,859,526,635,65,49,0.7538,True,0.7467,True,True,1.6903
superglue-fingervein,iris,CASIA-Iris-Thousand_genuine_11,859,859,1110,1166,679,277,0.4080,True,0.3836,True,True,2.7320
sgmnet-fingervein,iris,CASIA-Iris-Thousand_genuine_11,859,859,1890,2000,952,273,0.2868,True,0.2829,True,True,1.7745
orb-fingervein,iris,CASIA-Iris-Thousand_genuine_12,614,614,2744,2731,293,218,0.7440,True,0.7410,True,True,1.5807
sift-fingervein,iris,CASIA-Iris-Thousand_genuine_12,614,614,467,489,75,45,0.6000,True,0.5938,True,True,1.7076
superglue-fingervein,iris,CASIA-Iris-Thousand_genuine_12,614,614,1170,1231,756,351,0.4643,True,0.4379,True,True,2.6718
sgmnet-fingervein,iris,CASIA-Iris-Thousand_genuine_12,614,614,1623,1642,877,225,0.2566,True,0.2509,True,True,1.9485
orb-fingervein,iris,CASIA-Iris-Thousand_genuine_13,046,046,3743,1559,45,0,,False,,True,False,
sift-fingervein,iris,CASIA-Iris-Thousand_genuine_13,046,046,744,320,22,0,,False,,True,False,
superglue-fingervein,iris,CASIA-Iris-Thousand_genuine_13,046,046,1194,928,327,42,0.1284,False,0.1204,True,False,2.7893
sgmnet-fingervein,iris,CASIA-Iris-Thousand_genuine_13,046,046,2000,1458,286,20,0.0699,False,0.0692,True,False,1.6925
orb-fingervein,iris,CASIA-Iris-Thousand_genuine_14,043,043,2602,4259,81,46,0.5679,True,0.5493,True,True,2.1678
sift-fingervein,iris,CASIA-Iris-Thousand_genuine_14,043,043,1020,950,65,22,0.3385,False,0.3364,True,False,1.6175
superglue-fingervein,iris,CASIA-Iris-Thousand_genuine_14,043,043,1150,1104,560,152,0.2714,True,0.2552,True,True,2.7354
sgmnet-fingervein,iris,CASIA-Iris-Thousand_genuine_14,043,043,2000,1889,788,191,0.2424,True,0.2384,True,True,1.8301
orb-fingervein,iris,CASIA-Iris-Thousand_genuine_15,136,136,1846,1972,180,147,0.8167,True,0.8045,True,True,1.8005
sift-fingervein,iris,CASIA-Iris-Thousand_genuine_15,136,136,428,420,76,57,0.7500,True,0.7437,True,True,1.6699
superglue-fingervein,iris,CASIA-Iris-Thousand_genuine_15,136,136,907,920,600,259,0.4317,True,0.4089,True,True,2.5854
sgmnet-fingervein,iris,CASIA-Iris-Thousand_genuine_15,136,136,1367,1399,732,229,0.3128,True,0.3083,True,True,1.7916
orb-fingervein,iris,CASIA-Iris-Thousand_genuine_16,318,318,1065,1453,24,0,,False,,True,False,
sift-fingervein,iris,CASIA-Iris-Thousand_genuine_16,318,318,316,522,15,0,,False,,True,False,
superglue-fingervein,iris,CASIA-Iris-Thousand_genuine_16,318,318,1249,968,71,29,0.4085,True,0.3871,True,True,2.5749
sgmnet-fingervein,iris,CASIA-Iris-Thousand_genuine_16,318,318,2000,1693,236,11,0.0466,False,0.0460,True,False,1.0821
orb-fingervein,iris,CASIA-Iris-Thousand_genuine_17,338,338,1507,1936,85,39,0.4588,False,0.4432,True,False,2.1940
sift-fingervein,iris,CASIA-Iris-Thousand_genuine_17,338,338,326,508,53,20,0.3774,False,0.3725,True,False,1.7428
superglue-fingervein,iris,CASIA-Iris-Thousand_genuine_17,338,338,985,1038,574,216,0.3763,True,0.3534,True,True,2.7550
sgmnet-fingervein,iris,CASIA-Iris-Thousand_genuine_17,338,338,1400,1642,592,79,0.1334,False,0.1310,True,False,1.8671
orb-fingervein,iris,CASIA-Iris-Thousand_genuine_18,735,735,2454,3024,81,24,0.2963,False,0.2896,True,False,1.9508
sift-fingervein,iris,CASIA-Iris-Thousand_genuine_18,735,735,726,570,21,9,0.4286,False,0.4143,True,False,1.6947
superglue-fingervein,iris,CASIA-Iris-Thousand_genuine_18,735,735,1143,985,521,149,0.2860,True,0.2688,True,True,2.7374
sgmnet-fingervein,iris,CASIA-Iris-Thousand_genuine_18,735,735,2000,1646,475,42,0.0884,False,0.0871,True,False,1.7973
orb-fingervein,iris,CASIA-Iris-Thousand_genuine_19,876,876,3524,2409,79,13,0.1646,False,0.1592,True,False,2.0279
sift-fingervein,iris,CASIA-Iris-Thousand_genuine_19,876,876,857,734,24,6,0.2500,False,0.2366,True,False,0.9478
superglue-fingervein,iris,CASIA-Iris-Thousand_genuine_19,876,876,1319,1088,407,65,0.1597,False,0.1484,True,False,2.9696
sgmnet-fingervein,iris,CASIA-Iris-Thousand_genuine_19,876,876,2000,1888,449,31,0.0690,False,0.0682,True,False,1.7578
orb-fingervein,iris,CASIA-Iris-Thousand_genuine_20,038,038,3012,2530,47,12,0.2553,False,0.2462,True,False,2.0357
sift-fingervein,iris,CASIA-Iris-Thousand_genuine_20,038,038,609,494,24,8,0.3333,False,0.3189,True,False,1.7375
superglue-fingervein,iris,CASIA-Iris-Thousand_genuine_20,038,038,1355,1117,494,90,0.1822,True,0.1689,True,True,3.0124
sgmnet-fingervein,iris,CASIA-Iris-Thousand_genuine_20,038,038,2000,1794,623,31,0.0498,False,0.0498,True,False,1.4751
orb-fingervein,iris,CASIA-Iris-Thousand_genuine_21,817,817,4010,3424,200,129,0.6450,True,0.6287,True,True,2.0117
sift-fingervein,iris,CASIA-Iris-Thousand_genuine_21,817,817,873,676,62,35,0.5645,True,0.5516,True,True,1.9642
superglue-fingervein,iris,CASIA-Iris-Thousand_genuine_21,817,817,884,989,627,271,0.4322,True,0.4070,True,True,2.7034
sgmnet-fingervein,iris,CASIA-Iris-Thousand_genuine_21,817,817,1450,1419,813,230,0.2829,True,0.2786,True,True,1.8037
orb-fingervein,iris,CASIA-Iris-Thousand_genuine_22,289,289,3811,3064,33,9,0.2727,False,0.2662,True,False,1.1866
sift-fingervein,iris,CASIA-Iris-Thousand_genuine_22,289,289,858,656,16,5,0.3125,False,0.2913,True,False,0.7873
superglue-fingervein,iris,CASIA-Iris-Thousand_genuine_22,289,289,1368,977,452,71,0.1571,False,0.1474,True,False,2.7751
sgmnet-fingervein,iris,CASIA-Iris-Thousand_genuine_22,289,289,1928,1424,348,24,0.0690,False,0.0686,True,False,1.5955
orb-fingervein,iris,CASIA-Iris-Thousand_genuine_23,946,946,1128,1136,23,7,0.3043,False,0.2916,True,False,0.4409
sift-fingervein,iris,CASIA-Iris-Thousand_genuine_23,946,946,309,616,10,0,,False,,True,False,
superglue-fingervein,iris,CASIA-Iris-Thousand_genuine_23,946,946,347,1253,158,44,0.2785,True,0.2576,True,True,3.0595
sgmnet-fingervein,iris,CASIA-Iris-Thousand_genuine_23,946,946,1089,2000,210,20,0.0952,False,0.0952,True,False,1.4163
orb-fingervein,iris,CASIA-Iris-Thousand_genuine_24,793,793,2342,2232,149,110,0.7383,True,0.7241,True,True,1.8882
sift-fingervein,iris,CASIA-Iris-Thousand_genuine_24,793,793,660,602,72,42,0.5833,True,0.5763,True,True,1.7441
superglue-fingervein,iris,CASIA-Iris-Thousand_genuine_24,793,793,1270,1256,844,400,0.4739,True,0.4465,True,True,2.6910
sgmnet-fingervein,iris,CASIA-Iris-Thousand_genuine_24,793,793,1920,1705,1022,353,0.3454,True,0.3408,True,True,1.7703
orb-fingervein,iris,CASIA-Iris-Thousand_genuine_25,610,610,2575,2337,141,89,0.6312,True,0.6253,True,True,1.6872
sift-fingervein,iris,CASIA-Iris-Thousand_genuine_25,610,610,792,807,78,63,0.8077,True,0.7987,True,True,1.7249
superglue-fingervein,iris,CASIA-Iris-Thousand_genuine_25,610,610,1224,1167,750,414,0.5520,True,0.5234,True,True,2.5645
sgmnet-fingervein,iris,CASIA-Iris-Thousand_genuine_25,610,610,2000,2000,1102,408,0.3702,True,0.3647,True,True,1.8011
orb-fingervein,iris,CASIA-Iris-Thousand_genuine_26,321,321,2740,2491,46,11,0.2391,False,0.2317,True,False,1.8669
sift-fingervein,iris,CASIA-Iris-Thousand_genuine_26,321,321,652,732,30,9,0.3000,False,0.2802,True,False,2.3842
superglue-fingervein,iris,CASIA-Iris-Thousand_genuine_26,321,321,1176,1311,599,154,0.2571,True,0.2390,True,True,2.9605
sgmnet-fingervein,iris,CASIA-Iris-Thousand_genuine_26,321,321,1985,2000,831,96,0.1155,False,0.1130,True,False,1.9352
orb-fingervein,iris,CASIA-Iris-Thousand_genuine_27,654,654,2046,2521,63,46,0.7302,True,0.7190,True,True,1.8072
sift-fingervein,iris,CASIA-Iris-Thousand_genuine_27,654,654,693,922,42,15,0.3571,False,0.3455,True,False,2.0919
superglue-fingervein,iris,CASIA-Iris-Thousand_genuine_27,654,654,1194,1242,686,243,0.3542,True,0.3300,True,True,2.9186
sgmnet-fingervein,iris,CASIA-Iris-Thousand_genuine_27,654,654,2000,2000,999,170,0.1702,False,0.1675,True,False,1.8171
orb-fingervein,iris,CASIA-Iris-Thousand_genuine_28,858,858,2593,3205,65,25,0.3846,False,0.3710,True,False,2.2157
sift-fingervein,iris,CASIA-Iris-Thousand_genuine_28,858,858,603,1011,41,13,0.3171,False,0.3081,True,False,1.9330
superglue-fingervein,iris,CASIA-Iris-Thousand_genuine_28,858,858,1191,1227,633,150,0.2370,True,0.2218,True,True,2.8199
sgmnet-fingervein,iris,CASIA-Iris-Thousand_genuine_28,858,858,2000,2000,687,55,0.0801,False,0.0790,True,False,1.7546
orb-fingervein,iris,CASIA-Iris-Thousand_genuine_29,405,405,3650,2992,56,0,,False,,True,False,
sift-fingervein,iris,CASIA-Iris-Thousand_genuine_29,405,405,745,704,18,6,0.3333,False,0.3154,True,False,0.7349
superglue-fingervein,iris,CASIA-Iris-Thousand_genuine_29,405,405,1322,1385,639,130,0.2034,True,0.1898,True,True,2.8926
sgmnet-fingervein,iris,CASIA-Iris-Thousand_genuine_29,405,405,1867,1718,531,32,0.0603,False,0.0595,True,False,1.7492
orb-fingervein,iris,CASIA-Iris-Thousand_genuine_30,009,009,3773,3765,285,206,0.7228,True,0.7065,True,True,1.9564
sift-fingervein,iris,CASIA-Iris-Thousand_genuine_30,009,009,803,874,103,67,0.6505,True,0.6331,True,True,2.0433
superglue-fingervein,iris,CASIA-Iris-Thousand_genuine_30,009,009,1334,1401,945,374,0.3958,True,0.3718,True,True,2.7471
sgmnet-fingervein,iris,CASIA-Iris-Thousand_genuine_30,009,009,2000,2000,1122,350,0.3119,True,0.3064,True,True,1.8557
orb-fingervein,iris,CASIA-Iris-Thousand_genuine_31,232,232,3276,3046,299,264,0.8829,True,0.8651,True,True,1.9085
sift-fingervein,iris,CASIA-Iris-Thousand_genuine_31,232,232,801,657,120,91,0.7583,True,0.7490,True,True,1.7471
superglue-fingervein,iris,CASIA-Iris-Thousand_genuine_31,232,232,1228,1127,757,355,0.4690,True,0.4431,True,True,2.6353
sgmnet-fingervein,iris,CASIA-Iris-Thousand_genuine_31,232,232,2000,2000,1148,358,0.3118,True,0.3076,True,True,1.7759
orb-fingervein,iris,CASIA-Iris-Thousand_genuine_32,615,615,1658,1276,35,16,0.4571,True,0.4529,True,True,1.6337
sift-fingervein,iris,CASIA-Iris-Thousand_genuine_32,615,615,670,327,25,7,0.2800,False,0.2663,True,False,1.6492
superglue-fingervein,iris,CASIA-Iris-Thousand_genuine_32,615,615,1268,453,289,122,0.4221,True,0.3943,True,True,2.8641
sgmnet-fingervein,iris,CASIA-Iris-Thousand_genuine_32,615,615,2000,1278,431,108,0.2506,True,0.2465,True,True,1.8272
orb-fingervein,iris,CASIA-Iris-Thousand_genuine_33,495,495,2536,1682,22,0,,False,,True,False,
sift-fingervein,iris,CASIA-Iris-Thousand_genuine_33,495,495,697,454,8,4,0.5000,True,0.4583,True,True,0.0000
superglue-fingervein,iris,CASIA-Iris-Thousand_genuine_33,495,495,1079,978,328,54,0.1646,True,0.1551,True,True,2.6885
sgmnet-fingervein,iris,CASIA-Iris-Thousand_genuine_33,495,495,1995,1562,421,29,0.0689,False,0.0689,True,False,1.3124
orb-fingervein,iris,CASIA-Iris-Thousand_genuine_34,404,404,2699,1047,38,9,0.2368,False,0.2312,True,False,0.9299
sift-fingervein,iris,CASIA-Iris-Thousand_genuine_34,404,404,728,296,17,6,0.3529,False,0.3340,True,False,0.4014
superglue-fingervein,iris,CASIA-Iris-Thousand_genuine_34,404,404,1313,1193,404,68,0.1683,True,0.1557,True,True,3.0641
sgmnet-fingervein,iris,CASIA-Iris-Thousand_genuine_34,404,404,2000,2000,379,18,0.0475,False,0.0474,True,False,1.4256
orb-fingervein,iris,CASIA-Iris-Thousand_genuine_35,226,226,2868,2945,273,222,0.8132,True,0.8120,True,True,1.5284
sift-fingervein,iris,CASIA-Iris-Thousand_genuine_35,226,226,739,850,92,61,0.6630,True,0.6489,True,True,1.9316
superglue-fingervein,iris,CASIA-Iris-Thousand_genuine_35,226,226,1323,1193,725,323,0.4455,True,0.4168,True,True,2.8341
sgmnet-fingervein,iris,CASIA-Iris-Thousand_genuine_35,226,226,2000,2000,1098,306,0.2787,True,0.2744,True,True,1.8119
orb-fingervein,iris,CASIA-Iris-Thousand_genuine_36,313,313,875,1945,8,0,,False,,True,False,
sift-fingervein,iris,CASIA-Iris-Thousand_genuine_36,313,313,419,555,20,0,,False,,True,False,
superglue-fingervein,iris,CASIA-Iris-Thousand_genuine_36,313,313,1115,1047,486,115,0.2366,True,0.2186,True,True,3.0889
sgmnet-fingervein,iris,CASIA-Iris-Thousand_genuine_36,313,313,1984,1685,469,38,0.0810,False,0.0804,True,False,1.6566
orb-fingervein,iris,CASIA-Iris-Thousand_genuine_37,490,490,3353,1875,52,13,0.2500,False,0.2402,True,False,2.1597
sift-fingervein,iris,CASIA-Iris-Thousand_genuine_37,490,490,751,367,25,8,0.3200,False,0.3098,True,False,1.3403
superglue-fingervein,iris,CASIA-Iris-Thousand_genuine_37,490,490,1234,1058,520,95,0.1827,True,0.1690,True,True,3.0537
sgmnet-fingervein,iris,CASIA-Iris-Thousand_genuine_37,490,490,2000,1715,363,19,0.0523,False,0.0522,True,False,1.5281
orb-fingervein,iris,CASIA-Iris-Thousand_genuine_38,148,148,1294,1127,48,23,0.4792,True,0.4774,True,True,1.5690
sift-fingervein,iris,CASIA-Iris-Thousand_genuine_38,148,148,332,284,37,14,0.3784,False,0.3719,True,False,1.7431
superglue-fingervein,iris,CASIA-Iris-Thousand_genuine_38,148,148,956,791,465,142,0.3054,True,0.2862,True,True,2.8004
sgmnet-fingervein,iris,CASIA-Iris-Thousand_genuine_38,148,148,1287,1346,420,37,0.0881,False,0.0876,True,False,1.6237
orb-fingervein,iris,CASIA-Iris-Thousand_genuine_39,135,135,3448,3377,106,68,0.6415,True,0.6245,True,True,2.0378
sift-fingervein,iris,CASIA-Iris-Thousand_genuine_39,135,135,939,702,49,21,0.4286,False,0.4232,True,False,1.7445
superglue-fingervein,iris,CASIA-Iris-Thousand_genuine_39,135,135,1391,1196,701,234,0.3338,True,0.3099,True,True,2.9880
sgmnet-fingervein,iris,CASIA-Iris-Thousand_genuine_39,135,135,2000,2000,988,172,0.1741,False,0.1713,True,False,1.8241
orb-fingervein,iris,CASIA-Iris-Thousand_genuine_40,553,553,3084,2502,27,8,0.2963,False,0.2869,True,False,1.0381
sift-fingervein,iris,CASIA-Iris-Thousand_genuine_40,553,553,761,691,11,0,,False,,True,False,
superglue-fingervein,iris,CASIA-Iris-Thousand_genuine_40,553,553,1050,1115,349,39,0.1117,False,0.1049,True,False,2.7661
sgmnet-fingervein,iris,CASIA-Iris-Thousand_genuine_40,553,553,1813,2000,369,17,0.0461,False,0.0460,True,False,1.4523
orb-fingervein,iris,CASIA-Iris-Thousand_genuine_41,140,140,2073,1949,45,14,0.3111,False,0.3096,True,False,1.4431
sift-fingervein,iris,CASIA-Iris-Thousand_genuine_41,140,140,430,453,12,6,0.5000,True,0.4731,True,True,1.3062
superglue-fingervein,iris,CASIA-Iris-Thousand_genuine_41,140,140,952,870,353,84,0.2380,True,0.2214,True,True,2.9453
sgmnet-fingervein,iris,CASIA-Iris-Thousand_genuine_41,140,140,1802,1377,270,17,0.0630,False,0.0628,True,False,1.4343
orb-fingervein,iris,CASIA-Iris-Thousand_genuine_42,522,522,2080,1921,35,13,0.3714,False,0.3689,True,False,1.3816
sift-fingervein,iris,CASIA-Iris-Thousand_genuine_42,522,522,547,394,26,0,,False,,True,False,
superglue-fingervein,iris,CASIA-Iris-Thousand_genuine_42,522,522,1178,1299,99,30,0.3030,True,0.2930,True,True,2.1757
sgmnet-fingervein,iris,CASIA-Iris-Thousand_genuine_42,522,522,2000,2000,253,12,0.0474,False,0.0470,True,False,1.1180
orb-fingervein,iris,CASIA-Iris-Thousand_genuine_43,500,500,2169,1894,35,17,0.4857,True,0.4725,True,True,2.0124
sift-fingervein,iris,CASIA-Iris-Thousand_genuine_43,500,500,784,823,27,10,0.3704,False,0.3489,True,False,2.3365
superglue-fingervein,iris,CASIA-Iris-Thousand_genuine_43,500,500,1416,1084,342,115,0.3363,True,0.3121,True,True,2.9905
sgmnet-fingervein,iris,CASIA-Iris-Thousand_genuine_43,500,500,2000,1998,515,31,0.0602,False,0.0598,True,False,1.6390
orb-fingervein,iris,CASIA-Iris-Thousand_genuine_44,879,879,1306,2200,23,0,,False,,True,False,
sift-fingervein,iris,CASIA-Iris-Thousand_genuine_44,879,879,547,1055,28,6,0.2143,False,0.2028,True,False,0.5547
superglue-fingervein,iris,CASIA-Iris-Thousand_genuine_44,879,879,1300,1181,484,108,0.2231,True,0.2070,True,True,2.9971
sgmnet-fingervein,iris,CASIA-Iris-Thousand_genuine_44,879,879,2000,2000,490,27,0.0551,False,0.0547,True,False,1.6290
orb-fingervein,iris,CASIA-Iris-Thousand_genuine_45,385,385,2591,1796,71,22,0.3099,False,0.3043,True,False,1.8569
sift-fingervein,iris,CASIA-Iris-Thousand_genuine_45,385,385,841,377,37,0,,False,,True,False,
superglue-fingervein,iris,CASIA-Iris-Thousand_genuine_45,385,385,1167,1006,464,119,0.2565,True,0.2407,True,True,2.7726
sgmnet-fingervein,iris,CASIA-Iris-Thousand_genuine_45,385,385,2000,1920,640,43,0.0672,False,0.0656,True,False,1.9779
orb-fingervein,iris,CASIA-Iris-Thousand_genuine_46,063,063,1960,2403,40,15,0.3750,False,0.3659,True,False,1.9170
sift-fingervein,iris,CASIA-Iris-Thousand_genuine_46,063,063,386,658,13,0,,False,,True,False,
superglue-fingervein,iris,CASIA-Iris-Thousand_genuine_46,063,063,776,1145,372,67,0.1801,True,0.1695,True,True,2.7168
sgmnet-fingervein,iris,CASIA-Iris-Thousand_genuine_46,063,063,1259,1882,314,18,0.0573,False,0.0570,True,False,1.5936
orb-fingervein,iris,CASIA-Iris-Thousand_genuine_47,669,669,3410,3092,41,11,0.2683,False,0.2629,True,False,1.6417
sift-fingervein,iris,CASIA-Iris-Thousand_genuine_47,669,669,787,855,21,8,0.3810,False,0.3633,True,False,1.8054
superglue-fingervein,iris,CASIA-Iris-Thousand_genuine_47,669,669,1502,1171,521,101,0.1939,True,0.1790,True,True,3.0939
sgmnet-fingervein,iris,CASIA-Iris-Thousand_genuine_47,669,669,2000,2000,520,36,0.0692,False,0.0687,True,False,1.6544
orb-fingervein,iris,CASIA-Iris-Thousand_genuine_48,780,780,1216,1468,62,45,0.7258,True,0.7024,True,True,2.1548
sift-fingervein,iris,CASIA-Iris-Thousand_genuine_48,780,780,373,603,52,35,0.6731,True,0.6669,True,True,1.6829
superglue-fingervein,iris,CASIA-Iris-Thousand_genuine_48,780,780,782,950,546,274,0.5018,True,0.4760,True,True,2.5588
sgmnet-fingervein,iris,CASIA-Iris-Thousand_genuine_48,780,780,1605,1840,966,324,0.3354,True,0.3299,True,True,1.8322
orb-fingervein,iris,CASIA-Iris-Thousand_genuine_49,181,181,2452,1451,19,7,0.3684,False,0.3530,True,False,0.1571
sift-fingervein,iris,CASIA-Iris-Thousand_genuine_49,181,181,638,520,15,8,0.5333,True,0.5164,True,True,1.0161
superglue-fingervein,iris,CASIA-Iris-Thousand_genuine_49,181,181,1102,300,147,49,0.3333,True,0.3178,True,True,2.4559
sgmnet-fingervein,iris,CASIA-Iris-Thousand_genuine_49,181,181,1931,1135,313,91,0.2907,True,0.2877,True,True,1.7082
orb-fingervein,iris,CASIA-Iris-Thousand_genuine_50,551,551,3322,3322,231,165,0.7143,True,0.6980,True,True,1.9609
sift-fingervein,iris,CASIA-Iris-Thousand_genuine_50,551,551,642,858,80,48,0.6000,True,0.5852,True,True,2.0009
superglue-fingervein,iris,CASIA-Iris-Thousand_genuine_50,551,551,986,1050,698,298,0.4269,True,0.3961,True,True,2.9981
sgmnet-fingervein,iris,CASIA-Iris-Thousand_genuine_50,551,551,1622,1789,934,308,0.3298,True,0.3253,True,True,1.7712
orb-fingervein,iris,CASIA-Iris-Thousand_genuine_51,114,114,2688,3204,104,69,0.6635,True,0.6550,True,True,1.7581
sift-fingervein,iris,CASIA-Iris-Thousand_genuine_51,114,114,594,868,52,19,0.3654,False,0.3557,True,False,2.0163
superglue-fingervein,iris,CASIA-Iris-Thousand_genuine_51,114,114,1159,1105,602,228,0.3787,True,0.3533,True,True,2.8926
sgmnet-fingervein,iris,CASIA-Iris-Thousand_genuine_51,114,114,2000,2000,780,118,0.1513,False,0.1493,True,False,1.7702
orb-fingervein,iris,CASIA-Iris-Thousand_genuine_52,803,803,2727,2518,59,25,0.4237,False,0.4203,True,False,1.6619
sift-fingervein,iris,CASIA-Iris-Thousand_genuine_52,803,803,735,680,37,17,0.4595,False,0.4486,True,False,1.9401
superglue-fingervein,iris,CASIA-Iris-Thousand_genuine_52,803,803,1119,1093,673,234,0.3477,True,0.3267,True,True,2.7486
