matcher,modality,pair_id,identity1,identity2,num_keypoints_image1,num_keypoints_image2,num_matches,num_inliers,inlier_ratio,is_same_person_pred,confidence,ground_truth,is_correct,reprojection_error
sgmnet,finger,MMCBNU_6000_genuine_9,013,013,590,321,18,7,0.3889,False,0.3727,True,False,0.9108
aspanformer,finger,MMCBNU_6000_genuine_9,013,013,63,63,0,0,,False,,True,False,
deepdetect,finger,MMCBNU_6000_genuine_9,013,013,20,37,0,0,,False,,True,False,
loftr,finger,MMCBNU_6000_genuine_10,083,083,511,511,0,0,,False,,True,False,
orb,finger,MMCBNU_6000_genuine_10,083,083,0,0,0,0,,False,,True,False,
sift,finger,MMCBNU_6000_genuine_10,083,083,2,0,0,0,,False,,True,False,
superglue,finger,MMCBNU_6000_genuine_10,083,083,229,203,0,0,,False,,True,False,
sgmnet,finger,MMCBNU_6000_genuine_10,083,083,481,660,56,11,0.1964,False,0.1939,True,False,1.2578
aspanformer,finger,MMCBNU_6000_genuine_10,083,083,2,2,2,0,,False,,True,False,
deepdetect,finger,MMCBNU_6000_genuine_10,083,083,2259,695,55,35,0.6364,True,0.6364,True,True,2.7930
loftr,finger,MMCBNU_6000_genuine_11,090,090,53,53,53,39,0.7358,True,0.7358,True,True,0.8249
orb,finger,MMCBNU_6000_genuine_11,090,090,0,0,0,0,,False,,True,False,
sift,finger,MMCBNU_6000_genuine_11,090,090,2,1,0,0,,False,,True,False,
superglue,finger,MMCBNU_6000_genuine_11,090,090,282,313,0,0,,False,,True,False,
sgmnet,finger,MMCBNU_6000_genuine_11,090,090,475,539,152,16,0.1053,False,0.1050,True,False,1.3913
aspanformer,finger,MMCBNU_6000_genuine_11,090,090,2,2,2,0,,False,,True,False,
deepdetect,finger,MMCBNU_6000_genuine_11,090,090,3076,1903,25,0,,False,,True,False,
loftr,finger,MMCBNU_6000_genuine_12,067,067,13,13,13,10,0.7692,True,0.7556,True,True,0.9698
orb,finger,MMCBNU_6000_genuine_12,067,067,0,0,0,0,,False,,True,False,
sift,finger,MMCBNU_6000_genuine_12,067,067,0,0,0,0,,False,,True,False,
superglue,finger,MMCBNU_6000_genuine_12,067,067,401,194,0,0,,False,,True,False,
sgmnet,finger,MMCBNU_6000_genuine_12,067,067,1027,668,94,14,0.1489,False,0.1482,True,False,1.3192
aspanformer,finger,MMCBNU_6000_genuine_12,067,067,1,1,1,0,,False,,True,False,
deepdetect,finger,MMCBNU_6000_genuine_12,067,067,403,379,0,0,,False,,True,False,
loftr,finger,MMCBNU_6000_genuine_13,011,011,457,457,0,0,,False,,True,False,
orb,finger,MMCBNU_6000_genuine_13,011,011,0,0,0,0,,False,,True,False,
sift,finger,MMCBNU_6000_genuine_13,011,011,1,1,0,0,,False,,True,False,
superglue,finger,MMCBNU_6000_genuine_13,011,011,160,98,1,0,,False,,True,False,
sgmnet,finger,MMCBNU_6000_genuine_13,011,011,641,415,64,11,0.1719,False,0.1696,True,False,1.2205
aspanformer,finger,MMCBNU_6000_genuine_13,011,011,3,3,3,0,,False,,True,False,
deepdetect,finger,MMCBNU_6000_genuine_13,011,011,0,0,0,0,,False,,True,False,
loftr,finger,MMCBNU_6000_genuine_14,072,072,1,1,1,0,,False,,True,False,
orb,finger,MMCBNU_6000_genuine_14,072,072,0,0,0,0,,False,,True,False,
sift,finger,MMCBNU_6000_genuine_14,072,072,1,1,0,0,,False,,True,False,
superglue,finger,MMCBNU_6000_genuine_14,072,072,267,255,0,0,,False,,True,False,
sgmnet,finger,MMCBNU_6000_genuine_14,072,072,771,726,271,30,0.1107,False,0.1100,True,False,1.6347
aspanformer,finger,MMCBNU_6000_genuine_14,072,072,7,7,7,0,,False,,True,False,
deepdetect,finger,MMCBNU_6000_genuine_14,072,072,460,573,1,0,,False,,True,False,
loftr,finger,MMCBNU_6000_genuine_15,052,052,32,32,32,30,0.9375,True,0.9375,True,True,0.1391
orb,finger,MMCBNU_6000_genuine_15,052,052,0,0,0,0,,False,,True,False,
sift,finger,MMCBNU_6000_genuine_15,052,052,0,0,0,0,,False,,True,False,
superglue,finger,MMCBNU_6000_genuine_15,052,052,94,112,3,0,,False,,True,False,
sgmnet,finger,MMCBNU_6000_genuine_15,052,052,303,268,87,15,0.1724,False,0.1718,True,False,1.4006
aspanformer,finger,MMCBNU_6000_genuine_15,052,052,26,26,26,25,0.9615,True,0.9614,True,True,0.1477
deepdetect,finger,MMCBNU_6000_genuine_15,052,052,577,577,11,0,,False,,True,False,
loftr,finger,MMCBNU_6000_genuine_16,004,004,20,20,20,12,0.6000,True,0.5930,True,True,1.5456
orb,finger,MMCBNU_6000_genuine_16,004,004,0,0,0,0,,False,,True,False,
sift,finger,MMCBNU_6000_genuine_16,004,004,0,0,0,0,,False,,True,False,
superglue,finger,MMCBNU_6000_genuine_16,004,004,117,88,6,4,0.6667,True,0.6110,True,True,0.0000
sgmnet,finger,MMCBNU_6000_genuine_16,004,004,295,378,65,7,0.1077,False,0.1032,True,False,0.4737
aspanformer,finger,MMCBNU_6000_genuine_16,004,004,14,14,14,14,1.0000,True,0.9950,True,True,0.2006
deepdetect,finger,MMCBNU_6000_genuine_16,004,004,768,650,4,0,,False,,True,False,
loftr,finger,MMCBNU_6000_genuine_17,004,004,5,5,5,5,1.0000,True,0.9322,True,True,0.2536
orb,finger,MMCBNU_6000_genuine_17,004,004,0,0,0,0,,False,,True,False,
sift,finger,MMCBNU_6000_genuine_17,004,004,3,3,3,0,,False,,True,False,
superglue,finger,MMCBNU_6000_genuine_17,004,004,299,301,1,0,,False,,True,False,
sgmnet,finger,MMCBNU_6000_genuine_17,004,004,628,610,174,16,0.0920,False,0.0917,True,False,1.1316
aspanformer,finger,MMCBNU_6000_genuine_17,004,004,70,70,70,68,0.9714,True,0.9714,True,True,0.1871
deepdetect,finger,MMCBNU_6000_genuine_17,004,004,927,867,9,8,0.8889,True,0.8889,True,True,2.9176
loftr,finger,MMCBNU_6000_genuine_18,012,012,8,8,8,7,0.8750,True,0.8385,True,True,0.5188
orb,finger,MMCBNU_6000_genuine_18,012,012,0,0,0,0,,False,,True,False,
sift,finger,MMCBNU_6000_genuine_18,012,012,0,0,0,0,,False,,True,False,
superglue,finger,MMCBNU_6000_genuine_18,012,012,77,72,10,5,0.5000,True,0.4661,True,True,0.9487
sgmnet,finger,MMCBNU_6000_genuine_18,012,012,405,405,127,21,0.1654,False,0.1653,True,False,1.4130
aspanformer,finger,MMCBNU_6000_genuine_18,012,012,6,6,6,0,,False,,True,False,
deepdetect,finger,MMCBNU_6000_genuine_18,012,012,150,313,10,0,,False,,True,False,
loftr,finger,MMCBNU_6000_genuine_19,027,027,7,7,7,5,0.7143,True,0.6658,True,True,0.9571
orb,finger,MMCBNU_6000_genuine_19,027,027,0,0,0,0,,False,,True,False,
sift,finger,MMCBNU_6000_genuine_19,027,027,0,0,0,0,,False,,True,False,
superglue,finger,MMCBNU_6000_genuine_19,027,027,343,358,0,0,,False,,True,False,
sgmnet,finger,MMCBNU_6000_genuine_19,027,027,831,860,268,38,0.1418,False,0.1407,True,False,1.6521
aspanformer,finger,MMCBNU_6000_genuine_19,027,027,0,0,0,0,,False,,True,False,
deepdetect,finger,MMCBNU_6000_genuine_19,027,027,20,13,0,0,,False,,True,False,
loftr,finger,MMCBNU_6000_genuine_20,029,029,12,12,12,8,0.6667,True,0.6455,True,True,0.9418
orb,finger,MMCBNU_6000_genuine_20,029,029,0,0,0,0,,False,,True,False,
sift,finger,MMCBNU_6000_genuine_20,029,029,2,2,2,0,,False,,True,False,
superglue,finger,MMCBNU_6000_genuine_20,029,029,177,154,2,0,,False,,True,False,
sgmnet,finger,MMCBNU_6000_genuine_20,029,029,236,198,74,17,0.2297,False,0.2278,True,False,1.6314
aspanformer,finger,MMCBNU_6000_genuine_20,029,029,6,6,6,6,1.0000,True,0.9462,True,True,0.2785
deepdetect,finger,MMCBNU_6000_genuine_20,029,029,7826,7079,23,16,0.6957,True,0.6957,True,True,1.7364
loftr,finger,MMCBNU_6000_genuine_21,062,062,9,9,9,9,1.0000,True,0.9762,True,True,0.0888
orb,finger,MMCBNU_6000_genuine_21,062,062,0,0,0,0,,False,,True,False,
sift,finger,MMCBNU_6000_genuine_21,062,062,1,1,0,0,,False,,True,False,
superglue,finger,MMCBNU_6000_genuine_21,062,062,69,85,11,5,0.4545,False,0.4237,True,False,0.2868
sgmnet,finger,MMCBNU_6000_genuine_21,062,062,187,199,61,14,0.2295,False,0.2284,True,False,1.3180
aspanformer,finger,MMCBNU_6000_genuine_21,062,062,37,37,37,34,0.9189,True,0.9189,True,True,0.2673
deepdetect,finger,MMCBNU_6000_genuine_21,062,062,98,157,0,0,,False,,True,False,
loftr,finger,MMCBNU_6000_genuine_22,074,074,25,25,25,15,0.6000,True,0.5978,True,True,0.5185
orb,finger,MMCBNU_6000_genuine_22,074,074,0,0,0,0,,False,,True,False,
sift,finger,MMCBNU_6000_genuine_22,074,074,0,0,0,0,,False,,True,False,
superglue,finger,MMCBNU_6000_genuine_22,074,074,258,146,0,0,,False,,True,False,
sgmnet,finger,MMCBNU_6000_genuine_22,074,074,775,533,69,11,0.1594,False,0.1573,True,False,0.8815
aspanformer,finger,MMCBNU_6000_genuine_22,074,074,1,1,0,0,,False,,True,False,
deepdetect,finger,MMCBNU_6000_genuine_22,074,074,152,300,0,0,,False,,True,False,
loftr,finger,MMCBNU_6000_genuine_23,004,004,43,43,43,28,0.6512,True,0.6511,True,True,1.3799
orb,finger,MMCBNU_6000_genuine_23,004,004,0,0,0,0,,False,,True,False,
sift,finger,MMCBNU_6000_genuine_23,004,004,1,1,0,0,,False,,True,False,
superglue,finger,MMCBNU_6000_genuine_23,004,004,338,375,0,0,,False,,True,False,
sgmnet,finger,MMCBNU_6000_genuine_23,004,004,735,669,226,18,0.0796,False,0.0795,True,False,1.2470
aspanformer,finger,MMCBNU_6000_genuine_23,004,004,16,16,16,15,0.9375,True,0.9341,True,True,0.1178
deepdetect,finger,MMCBNU_6000_genuine_23,004,004,232,462,0,0,,False,,True,False,
loftr,finger,MMCBNU_6000_genuine_24,069,069,7,7,7,5,0.7143,True,0.6658,True,True,0.9070
orb,finger,MMCBNU_6000_genuine_24,069,069,0,0,0,0,,False,,True,False,
sift,finger,MMCBNU_6000_genuine_24,069,069,0,0,0,0,,False,,True,False,
superglue,finger,MMCBNU_6000_genuine_24,069,069,121,140,5,4,0.8000,True,0.7332,True,True,0.0000
sgmnet,finger,MMCBNU_6000_genuine_24,069,069,508,482,191,24,0.1257,False,0.1245,True,False,1.6803
aspanformer,finger,MMCBNU_6000_genuine_24,069,069,12,12,12,10,0.8333,True,0.8186,True,True,0.6507
deepdetect,finger,MMCBNU_6000_genuine_24,069,069,38,2,0,0,,False,,True,False,
loftr,finger,MMCBNU_6000_genuine_25,025,025,11,11,11,9,0.8182,True,0.7987,True,True,1.1453
orb,finger,MMCBNU_6000_genuine_25,025,025,0,0,0,0,,False,,True,False,
sift,finger,MMCBNU_6000_genuine_25,025,025,3,2,3,0,,False,,True,False,
superglue,finger,MMCBNU_6000_genuine_25,025,025,141,143,0,0,,False,,True,False,
sgmnet,finger,MMCBNU_6000_genuine_25,025,025,404,403,99,10,0.1010,False,0.0992,True,False,0.9247
aspanformer,finger,MMCBNU_6000_genuine_25,025,025,92,92,92,82,0.8913,True,0.8913,True,True,0.1820
deepdetect,finger,MMCBNU_6000_genuine_25,025,025,2002,1333,0,0,,False,,True,False,
loftr,finger,MMCBNU_6000_genuine_26,087,087,10,10,10,9,0.9000,True,0.8785,True,True,0.8861
orb,finger,MMCBNU_6000_genuine_26,087,087,0,0,0,0,,False,,True,False,
sift,finger,MMCBNU_6000_genuine_26,087,087,0,0,0,0,,False,,True,False,
superglue,finger,MMCBNU_6000_genuine_26,087,087,207,195,1,0,,False,,True,False,
sgmnet,finger,MMCBNU_6000_genuine_26,087,087,545,488,194,33,0.1701,False,0.1696,True,False,1.5580
aspanformer,finger,MMCBNU_6000_genuine_26,087,087,86,86,86,86,1.0000,True,1.0000,True,True,0.1718
deepdetect,finger,MMCBNU_6000_genuine_26,087,087,355,311,10,9,0.9000,True,0.9000,True,True,0.2193
loftr,finger,MMCBNU_6000_genuine_27,079,079,42,42,42,29,0.6905,True,0.6905,True,True,0.6385
orb,finger,MMCBNU_6000_genuine_27,079,079,0,0,0,0,,False,,True,False,
sift,finger,MMCBNU_6000_genuine_27,079,079,0,1,0,0,,False,,True,False,
superglue,finger,MMCBNU_6000_genuine_27,079,079,168,153,3,0,,False,,True,False,
sgmnet,finger,MMCBNU_6000_genuine_27,079,079,570,546,154,17,0.1104,False,0.1102,True,False,1.4808
aspanformer,finger,MMCBNU_6000_genuine_27,079,079,161,161,161,159,0.9876,True,0.9876,True,True,0.1988
deepdetect,finger,MMCBNU_6000_genuine_27,079,079,564,418,1,0,,False,,True,False,
loftr,finger,MMCBNU_6000_genuine_28,086,086,49,49,49,45,0.9184,True,0.9184,True,True,0.1524
orb,finger,MMCBNU_6000_genuine_28,086,086,0,0,0,0,,False,,True,False,
sift,finger,MMCBNU_6000_genuine_28,086,086,1,1,0,0,,False,,True,False,
superglue,finger,MMCBNU_6000_genuine_28,086,086,268,347,1,0,,False,,True,False,
sgmnet,finger,MMCBNU_6000_genuine_28,086,086,497,530,182,25,0.1374,False,0.1364,True,False,1.6312
aspanformer,finger,MMCBNU_6000_genuine_28,086,086,690,690,690,690,1.0000,True,1.0000,True,True,0.2653
deepdetect,finger,MMCBNU_6000_genuine_28,086,086,1839,2342,8,8,1.0000,True,1.0000,True,True,0.5444
loftr,finger,MMCBNU_6000_genuine_29,067,067,20,20,20,14,0.7000,True,0.6965,True,True,1.4232
orb,finger,MMCBNU_6000_genuine_29,067,067,0,0,0,0,,False,,True,False,
sift,finger,MMCBNU_6000_genuine_29,067,067,0,1,0,0,,False,,True,False,
superglue,finger,MMCBNU_6000_genuine_29,067,067,148,165,3,0,,False,,True,False,
sgmnet,finger,MMCBNU_6000_genuine_29,067,067,635,613,263,26,0.0989,False,0.0989,True,False,1.4495
aspanformer,finger,MMCBNU_6000_genuine_29,067,067,4,4,4,0,,False,,True,False,
deepdetect,finger,MMCBNU_6000_genuine_29,067,067,798,1199,3,0,,False,,True,False,
loftr,finger,MMCBNU_6000_genuine_30,051,051,81,81,81,65,0.8025,True,0.8025,True,True,1.2160
orb,finger,MMCBNU_6000_genuine_30,051,051,0,0,0,0,,False,,True,False,
sift,finger,MMCBNU_6000_genuine_30,051,051,0,0,0,0,,False,,True,False,
superglue,finger,MMCBNU_6000_genuine_30,051,051,170,85,2,0,,False,,True,False,
sgmnet,finger,MMCBNU_6000_genuine_30,051,051,530,268,70,19,0.2714,False,0.2712,True,False,1.4737
aspanformer,finger,MMCBNU_6000_genuine_30,051,051,221,221,221,203,0.9186,True,0.9186,True,True,0.2315
deepdetect,finger,MMCBNU_6000_genuine_30,051,051,107,202,0,0,,False,,True,False,
loftr,finger,MMCBNU_6000_genuine_31,027,027,22,22,22,13,0.5909,True,0.5819,True,True,1.6676
orb,finger,MMCBNU_6000_genuine_31,027,027,0,0,0,0,,False,,True,False,
sift,finger,MMCBNU_6000_genuine_31,027,027,0,0,0,0,,False,,True,False,
superglue,finger,MMCBNU_6000_genuine_31,027,027,147,142,5,4,0.8000,True,0.7332,True,True,0.0000
sgmnet,finger,MMCBNU_6000_genuine_31,027,027,281,304,92,18,0.1957,False,0.1954,True,False,1.4311
aspanformer,finger,MMCBNU_6000_genuine_31,027,027,26,26,26,26,1.0000,True,0.9999,True,True,0.1419
deepdetect,finger,MMCBNU_6000_genuine_31,027,027,2746,1963,17,0,,False,,True,False,
loftr,finger,MMCBNU_6000_genuine_32,055,055,39,39,39,33,0.8462,True,0.8461,True,True,0.8829
orb,finger,MMCBNU_6000_genuine_32,055,055,0,0,0,0,,False,,True,False,
sift,finger,MMCBNU_6000_genuine_32,055,055,0,1,0,0,,False,,True,False,
superglue,finger,MMCBNU_6000_genuine_32,055,055,87,88,7,4,0.5714,True,0.5237,True,True,0.0000
sgmnet,finger,MMCBNU_6000_genuine_32,055,055,326,363,138,25,0.1812,False,0.1791,True,False,1.7297
aspanformer,finger,MMCBNU_6000_genuine_32,055,055,14,14,14,0,,False,,True,False,
deepdetect,finger,MMCBNU_6000_genuine_32,055,055,1,0,0,0,,False,,True,False,
loftr,finger,MMCBNU_6000_genuine_33,072,072,7,7,7,4,0.5714,True,0.5237,True,True,0.0000
orb,finger,MMCBNU_6000_genuine_33,072,072,0,0,0,0,,False,,True,False,
sift,finger,MMCBNU_6000_genuine_33,072,072,0,1,0,0,,False,,True,False,
superglue,finger,MMCBNU_6000_genuine_33,072,072,476,476,0,0,,False,,True,False,
sgmnet,finger,MMCBNU_6000_genuine_33,072,072,1215,1171,239,23,0.0962,False,0.0961,True,False,1.5154
aspanformer,finger,MMCBNU_6000_genuine_33,072,072,2,2,2,0,,False,,True,False,
deepdetect,finger,MMCBNU_6000_genuine_33,072,072,441,638,1,0,,False,,True,False,
loftr,finger,MMCBNU_6000_genuine_34,034,034,23,23,23,22,0.9565,True,0.9562,True,True,0.1004
orb,finger,MMCBNU_6000_genuine_34,034,034,0,0,0,0,,False,,True,False,
sift,finger,MMCBNU_6000_genuine_34,034,034,2,4,1,0,,False,,True,False,
superglue,finger,MMCBNU_6000_genuine_34,034,034,96,100,14,6,0.4286,False,0.4055,True,False,1.0264
sgmnet,finger,MMCBNU_6000_genuine_34,034,034,273,304,92,18,0.1957,False,0.1954,True,False,1.3331
aspanformer,finger,MMCBNU_6000_genuine_34,034,034,709,709,709,708,0.9986,True,0.9986,True,True,0.2046
deepdetect,finger,MMCBNU_6000_genuine_34,034,034,888,710,22,22,1.0000,True,1.0000,True,True,0.8493
loftr,finger,MMCBNU_6000_genuine_35,099,099,34,34,34,29,0.8529,True,0.8529,True,True,1.1643
orb,finger,MMCBNU_6000_genuine_35,099,099,0,0,0,0,,False,,True,False,
sift,finger,MMCBNU_6000_genuine_35,099,099,2,1,0,0,,False,,True,False,
superglue,finger,MMCBNU_6000_genuine_35,099,099,136,256,0,0,,False,,True,False,
sgmnet,finger,MMCBNU_6000_genuine_35,099,099,378,613,88,16,0.1818,False,0.1813,True,False,1.3982
aspanformer,finger,MMCBNU_6000_genuine_35,099,099,38,38,38,36,0.9474,True,0.9474,True,True,0.1369
deepdetect,finger,MMCBNU_6000_genuine_35,099,099,0,10,0,0,,False,,True,False,
loftr,finger,MMCBNU_6000_genuine_36,001,001,14,14,14,12,0.8571,True,0.8490,True,True,0.6369
orb,finger,MMCBNU_6000_genuine_36,001,001,0,0,0,0,,False,,True,False,
sift,finger,MMCBNU_6000_genuine_36,001,001,0,0,0,0,,False,,True,False,
superglue,finger,MMCBNU_6000_genuine_36,001,001,125,128,9,5,0.5556,True,0.5179,True,True,0.5277
sgmnet,finger,MMCBNU_6000_genuine_36,001,001,541,495,169,22,0.1302,False,0.1295,True,False,1.5995
aspanformer,finger,MMCBNU_6000_genuine_36,001,001,3,3,3,0,,False,,True,False,
deepdetect,finger,MMCBNU_6000_genuine_36,001,001,1,0,0,0,,False,,True,False,
loftr,finger,MMCBNU_6000_genuine_37,093,093,17,17,17,16,0.9412,True,0.9387,True,True,0.7064
orb,finger,MMCBNU_6000_genuine_37,093,093,0,0,0,0,,False,,True,False,
sift,finger,MMCBNU_6000_genuine_37,093,093,0,1,0,0,,False,,True,False,
superglue,finger,MMCBNU_6000_genuine_37,093,093,337,272,0,0,,False,,True,False,
sgmnet,finger,MMCBNU_6000_genuine_37,093,093,497,486,191,20,0.1047,False,0.1046,True,False,1.5002
aspanformer,finger,MMCBNU_6000_genuine_37,093,093,1,1,1,0,,False,,True,False,
deepdetect,finger,MMCBNU_6000_genuine_37,093,093,1275,1348,3,0,,False,,True,False,
loftr,finger,MMCBNU_6000_genuine_38,098,098,44,44,44,32,0.7273,True,0.7273,True,True,1.1699
orb,finger,MMCBNU_6000_genuine_38,098,098,0,0,0,0,,False,,True,False,
sift,finger,MMCBNU_6000_genuine_38,098,098,2,0,0,0,,False,,True,False,
superglue,finger,MMCBNU_6000_genuine_38,098,098,99,142,3,0,,False,,True,False,
sgmnet,finger,MMCBNU_6000_genuine_38,098,098,283,292,85,16,0.1882,False,0.1877,True,False,1.4924
aspanformer,finger,MMCBNU_6000_genuine_38,098,098,2,2,2,0,,False,,True,False,
deepdetect,finger,MMCBNU_6000_genuine_38,098,098,843,1391,1,0,,False,,True,False,
loftr,finger,MMCBNU_6000_genuine_39,020,020,42,42,42,36,0.8571,True,0.8571,True,True,0.1415
orb,finger,MMCBNU_6000_genuine_39,020,020,0,0,0,0,,False,,True,False,
sift,finger,MMCBNU_6000_genuine_39,020,020,2,0,0,0,,False,,True,False,
superglue,finger,MMCBNU_6000_genuine_39,020,020,384,427,0,0,,False,,True,False,
