matcher,probe_record_id,probe_sample_id,probe_identity,rank_of_true_identity,rank_1_hit,gallery_size,ranking_strategy,samples_per_gallery,aggregation_method,top_5_identities
deepdetect,32,Multi-PIE::036::036_01_02_041_00_crop_128,036,1,True,50,cascade,multiple,mean,036;248;029;174;230
loftr,36,Multi-PIE::189::189_01_01_130_01_crop_128,189,12,False,50,cascade,multiple,mean,051;063;208;140;190
orb-fingervein,36,Multi-PIE::189::189_01_01_130_01_crop_128,189,13,False,50,cascade,multiple,mean,007;058;036;241;140
sift-fingervein,36,Multi-PIE::189::189_01_01_130_01_crop_128,189,13,False,50,cascade,multiple,mean,072;007;058;041;036
superglue-fingervein,36,Multi-PIE::189::189_01_01_130_01_crop_128,189,5,False,50,cascade,multiple,mean,071;190;036;140;189
sgmnet-fingervein,36,Multi-PIE::189::189_01_01_130_01_crop_128,189,3,False,50,cascade,multiple,mean,051;041;189;029;071
aspanformer,36,Multi-PIE::189::189_01_01_130_01_crop_128,189,7,False,50,cascade,multiple,mean,058;007;164;029;036
deepdetect,36,Multi-PIE::189::189_01_01_130_01_crop_128,189,3,False,50,cascade,multiple,mean,063;029;189;164;190
loftr,40,Multi-PIE::027::027_01_01_130_08_crop_128,027,16,False,50,cascade,multiple,mean,190;164;058;196;029
orb-fingervein,40,Multi-PIE::027::027_01_01_130_08_crop_128,027,16,False,50,cascade,multiple,mean,029;058;130;190;189
sift-fingervein,40,Multi-PIE::027::027_01_01_130_08_crop_128,027,16,False,50,cascade,multiple,mean,007;036;230;024;196
superglue-fingervein,40,Multi-PIE::027::027_01_01_130_08_crop_128,027,16,False,50,cascade,multiple,mean,164;196;230;155;024
sgmnet-fingervein,40,Multi-PIE::027::027_01_01_130_08_crop_128,027,16,False,50,cascade,multiple,mean,190;189;071;155;195
aspanformer,40,Multi-PIE::027::027_01_01_130_08_crop_128,027,16,False,50,cascade,multiple,mean,190;029;130;007;058
deepdetect,40,Multi-PIE::027::027_01_01_130_08_crop_128,027,16,False,50,cascade,multiple,mean,230;007;196;130;164
loftr,44,Multi-PIE::174::174_01_02_041_00_crop_128,174,1,True,50,cascade,multiple,mean,174;190;238;071;130
orb-fingervein,44,Multi-PIE::174::174_01_02_041_00_crop_128,174,2,False,50,cascade,multiple,mean,164;174;208;130;036
sift-fingervein,44,Multi-PIE::174::174_01_02_041_00_crop_128,174,2,False,50,cascade,multiple,mean,058;174;238;190;029
superglue-fingervein,44,Multi-PIE::174::174_01_02_041_00_crop_128,174,3,False,50,cascade,multiple,mean,024;189;174;190;115
sgmnet-fingervein,44,Multi-PIE::174::174_01_02_041_00_crop_128,174,10,False,50,cascade,multiple,mean,029;007;164;036;058
aspanformer,44,Multi-PIE::174::174_01_02_041_00_crop_128,174,1,True,50,cascade,multiple,mean,174;036;208;238;130
deepdetect,44,Multi-PIE::174::174_01_02_041_00_crop_128,174,2,False,50,cascade,multiple,mean,007;174;071;164;036
loftr,48,Multi-PIE::247::247_01_02_051_08_crop_128,247,20,False,50,cascade,multiple,mean,115;215;167;088;164
orb-fingervein,48,Multi-PIE::247::247_01_02_051_08_crop_128,247,20,False,50,cascade,multiple,mean,215;190;071;072;115
sift-fingervein,48,Multi-PIE::247::247_01_02_051_08_crop_128,247,20,False,50,cascade,multiple,mean,115;167;027;155;190
superglue-fingervein,48,Multi-PIE::247::247_01_02_051_08_crop_128,247,20,False,50,cascade,multiple,mean,007;115;088;167;190
sgmnet-fingervein,48,Multi-PIE::247::247_01_02_051_08_crop_128,247,20,False,50,cascade,multiple,mean,215;190;115;241;036
aspanformer,48,Multi-PIE::247::247_01_02_051_08_crop_128,247,20,False,50,cascade,multiple,mean,007;167;088;029;071
deepdetect,48,Multi-PIE::247::247_01_02_051_08_crop_128,247,20,False,50,cascade,multiple,mean,071;190;088;007;029
loftr,52,Multi-PIE::230::230_01_02_041_10_crop_128,230,1,True,50,cascade,multiple,mean,230;056;174;247;234
orb-fingervein,52,Multi-PIE::230::230_01_02_041_10_crop_128,230,1,True,50,cascade,multiple,mean,230;174;234;027;088
sift-fingervein,52,Multi-PIE::230::230_01_02_041_10_crop_128,230,2,False,50,cascade,multiple,mean,190;230;189;115;029
superglue-fingervein,52,Multi-PIE::230::230_01_02_041_10_crop_128,230,3,False,50,cascade,multiple,mean,247;024;230;234;027
sgmnet-fingervein,52,Multi-PIE::230::230_01_02_041_10_crop_128,230,1,True,50,cascade,multiple,mean,230;056;115;024;190
aspanformer,52,Multi-PIE::230::230_01_02_041_10_crop_128,230,1,True,50,cascade,multiple,mean,230;247;009;189;056
deepdetect,52,Multi-PIE::230::230_01_02_041_10_crop_128,230,1,True,50,cascade,multiple,mean,230;189;024;174;115
loftr,56,Multi-PIE::140::140_01_02_130_10_crop_128,140,3,False,50,cascade,multiple,mean,189;179;140;051;190
orb-fingervein,56,Multi-PIE::140::140_01_02_130_10_crop_128,140,4,False,50,cascade,multiple,mean,208;108;051;140;164
sift-fingervein,56,Multi-PIE::140::140_01_02_130_10_crop_128,140,2,False,50,cascade,multiple,mean,208;140;057;056;108
superglue-fingervein,56,Multi-PIE::140::140_01_02_130_10_crop_128,140,3,False,50,cascade,multiple,mean,063;071;140;040;208
sgmnet-fingervein,56,Multi-PIE::140::140_01_02_130_10_crop_128,140,6,False,50,cascade,multiple,mean,051;063;029;208;189
aspanformer,56,Multi-PIE::140::140_01_02_130_10_crop_128,140,3,False,50,cascade,multiple,mean,164;007;140;057;108
deepdetect,56,Multi-PIE::140::140_01_02_130_10_crop_128,140,2,False,50,cascade,multiple,mean,189;140;071;063;190
loftr,60,Multi-PIE::023::023_01_01_130_19_crop_128,023,23,False,50,cascade,multiple,mean,007;024;208;180;087
orb-fingervein,60,Multi-PIE::023::023_01_01_130_19_crop_128,023,23,False,50,cascade,multiple,mean,029;063;208;241;190
sift-fingervein,60,Multi-PIE::023::023_01_01_130_19_crop_128,023,23,False,50,cascade,multiple,mean,208;051;071;029;180
superglue-fingervein,60,Multi-PIE::023::023_01_01_130_19_crop_128,023,23,False,50,cascade,multiple,mean,071;051;029;087;208
sgmnet-fingervein,60,Multi-PIE::023::023_01_01_130_19_crop_128,023,23,False,50,cascade,multiple,mean,190;057;036;248;029
aspanformer,60,Multi-PIE::023::023_01_01_130_19_crop_128,023,23,False,50,cascade,multiple,mean,057;164;063;007;036
deepdetect,60,Multi-PIE::023::023_01_01_130_19_crop_128,023,23,False,50,cascade,multiple,mean,029;241;051;057;164
loftr,64,Multi-PIE::152::152_01_02_050_18_crop_128,152,24,False,50,cascade,multiple,mean,009;155;234;060;002
orb-fingervein,64,Multi-PIE::152::152_01_02_050_18_crop_128,152,24,False,50,cascade,multiple,mean,155;002;164;058;007
sift-fingervein,64,Multi-PIE::152::152_01_02_050_18_crop_128,152,24,False,50,cascade,multiple,mean,234;155;190;179;058
superglue-fingervein,64,Multi-PIE::152::152_01_02_050_18_crop_128,152,24,False,50,cascade,multiple,mean,207;060;179;234;164
sgmnet-fingervein,64,Multi-PIE::152::152_01_02_050_18_crop_128,152,24,False,50,cascade,multiple,mean,151;002;207;063;029
aspanformer,64,Multi-PIE::152::152_01_02_050_18_crop_128,152,24,False,50,cascade,multiple,mean,029;190;207;063;164
deepdetect,64,Multi-PIE::152::152_01_02_050_18_crop_128,152,24,False,50,cascade,multiple,mean,060;155;190;071;002
loftr,68,Multi-PIE::109::109_01_01_041_16_crop_128,109,25,False,50,cascade,multiple,mean,009;164;174;234;230
orb-fingervein,68,Multi-PIE::109::109_01_01_041_16_crop_128,109,25,False,50,cascade,multiple,mean,029;180;130;009;174
sift-fingervein,68,Multi-PIE::109::109_01_01_041_16_crop_128,109,25,False,50,cascade,multiple,mean,234;180;130;072;008
superglue-fingervein,68,Multi-PIE::109::109_01_01_041_16_crop_128,109,25,False,50,cascade,multiple,mean,007;008;190;207;029
sgmnet-fingervein,68,Multi-PIE::109::109_01_01_041_16_crop_128,109,25,False,50,cascade,multiple,mean,007;029;237;190;072
aspanformer,68,Multi-PIE::109::109_01_01_041_16_crop_128,109,25,False,50,cascade,multiple,mean,007;164;180;237;207
deepdetect,68,Multi-PIE::109::109_01_01_041_16_crop_128,109,25,False,50,cascade,multiple,mean,190;029;174;072;180
loftr,72,Multi-PIE::009::009_01_01_140_06_crop_128,009,24,False,50,cascade,multiple,mean,238;109;164;040;190
orb-fingervein,72,Multi-PIE::009::009_01_01_140_06_crop_128,009,24,False,50,cascade,multiple,mean,027;029;164;189;023
sift-fingervein,72,Multi-PIE::009::009_01_01_140_06_crop_128,009,24,False,50,cascade,multiple,mean,040;196;190;189;238
superglue-fingervein,72,Multi-PIE::009::009_01_01_140_06_crop_128,009,24,False,50,cascade,multiple,mean,238;196;164;115;190
sgmnet-fingervein,72,Multi-PIE::009::009_01_01_140_06_crop_128,009,24,False,50,cascade,multiple,mean,196;115;238;190;130
aspanformer,72,Multi-PIE::009::009_01_01_140_06_crop_128,009,24,False,50,cascade,multiple,mean,196;164;115;023;029
deepdetect,72,Multi-PIE::009::009_01_01_140_06_crop_128,009,24,False,50,cascade,multiple,mean,023;027;196;040;029
loftr,76,Multi-PIE::008::008_01_02_051_17_crop_128,008,2,False,50,cascade,multiple,mean,063;008;195;088;007
orb-fingervein,76,Multi-PIE::008::008_01_02_051_17_crop_128,008,10,False,50,cascade,multiple,mean,130;088;007;190;164
sift-fingervein,76,Multi-PIE::008::008_01_02_051_17_crop_128,008,14,False,50,cascade,multiple,mean,241;195;140;130;063
superglue-fingervein,76,Multi-PIE::008::008_01_02_051_17_crop_128,008,4,False,50,cascade,multiple,mean,190;007;063;008;164
sgmnet-fingervein,76,Multi-PIE::008::008_01_02_051_17_crop_128,008,12,False,50,cascade,multiple,mean,195;190;088;041;029
aspanformer,76,Multi-PIE::008::008_01_02_051_17_crop_128,008,15,False,50,cascade,multiple,mean,007;063;041;164;029
deepdetect,76,Multi-PIE::008::008_01_02_051_17_crop_128,008,1,True,50,cascade,multiple,mean,008;088;109;058;241
loftr,80,Multi-PIE::024::024_01_01_140_00_crop_128,024,26,False,50,cascade,multiple,mean,009;029;056;057;060
orb-fingervein,80,Multi-PIE::024::024_01_01_140_00_crop_128,024,26,False,50,cascade,multiple,mean,063;027;029;057;167
sift-fingervein,80,Multi-PIE::024::024_01_01_140_00_crop_128,024,26,False,50,cascade,multiple,mean,036;057;247;056;009
superglue-fingervein,80,Multi-PIE::024::024_01_01_140_00_crop_128,024,26,False,50,cascade,multiple,mean,029;190;167;108;027
sgmnet-fingervein,80,Multi-PIE::024::024_01_01_140_00_crop_128,024,26,False,50,cascade,multiple,mean,167;027;063;036;060
aspanformer,80,Multi-PIE::024::024_01_01_140_00_crop_128,024,26,False,50,cascade,multiple,mean,057;036;248;007;029
deepdetect,80,Multi-PIE::024::024_01_01_140_00_crop_128,024,26,False,50,cascade,multiple,mean,056;007;029;248;063
loftr,84,Multi-PIE::056::056_01_02_140_02_crop_128,056,31,False,50,cascade,multiple,mean,180;164;241;234;190
orb-fingervein,84,Multi-PIE::056::056_01_02_140_02_crop_128,056,31,False,50,cascade,multiple,mean,060;241;190;164;009
sift-fingervein,84,Multi-PIE::056::056_01_02_140_02_crop_128,056,31,False,50,cascade,multiple,mean,180;024;190;108;144
superglue-fingervein,84,Multi-PIE::056::056_01_02_140_02_crop_128,056,31,False,50,cascade,multiple,mean,060;041;164;144;024
sgmnet-fingervein,84,Multi-PIE::056::056_01_02_140_02_crop_128,056,31,False,50,cascade,multiple,mean,190;167;164;041;009
aspanformer,84,Multi-PIE::056::056_01_02_140_02_crop_128,056,31,False,50,cascade,multiple,mean,234;144;241;023;190
deepdetect,84,Multi-PIE::056::056_01_02_140_02_crop_128,056,31,False,50,cascade,multiple,mean,180;234;144;190;130
loftr,88,Multi-PIE::060::060_01_02_140_06_crop_128,060,3,False,50,cascade,multiple,mean,164;040;060;180;072
orb-fingervein,88,Multi-PIE::060::060_01_02_140_06_crop_128,060,1,True,50,cascade,multiple,mean,060;237;029;167;072
sift-fingervein,88,Multi-PIE::060::060_01_02_140_06_crop_128,060,2,False,50,cascade,multiple,mean,167;060;072;029;007
superglue-fingervein,88,Multi-PIE::060::060_01_02_140_06_crop_128,060,3,False,50,cascade,multiple,mean,027;247;060;180;140
sgmnet-fingervein,88,Multi-PIE::060::060_01_02_140_06_crop_128,060,6,False,50,cascade,multiple,mean,180;140;167;072;237
aspanformer,88,Multi-PIE::060::060_01_02_140_06_crop_128,060,3,False,50,cascade,multiple,mean,036;164;060;167;040
deepdetect,88,Multi-PIE::060::060_01_02_140_06_crop_128,060,7,False,50,cascade,multiple,mean,088;072;027;036;029
loftr,92,Multi-PIE::130::130_01_01_140_09_crop_128,130,27,False,50,cascade,multiple,mean,164;071;190;024;230
orb-fingervein,92,Multi-PIE::130::130_01_01_140_09_crop_128,130,27,False,50,cascade,multiple,mean,190;164;248;002;060
sift-fingervein,92,Multi-PIE::130::130_01_01_140_09_crop_128,130,27,False,50,cascade,multiple,mean,024;207;009;190;230
superglue-fingervein,92,Multi-PIE::130::130_01_01_140_09_crop_128,130,27,False,50,cascade,multiple,mean,230;071;247;009;190
sgmnet-fingervein,92,Multi-PIE::130::130_01_01_140_09_crop_128,130,27,False,50,cascade,multiple,mean,009;024;247;007;164
aspanformer,92,Multi-PIE::130::130_01_01_140_09_crop_128,130,27,False,50,cascade,multiple,mean,009;207;247;002;029
deepdetect,92,Multi-PIE::130::130_01_01_140_09_crop_128,130,27,False,50,cascade,multiple,mean,060;007;058;009;164
loftr,96,Multi-PIE::155::155_01_01_140_01_crop_128,155,5,False,50,cascade,multiple,mean,174;051;195;164;155
orb-fingervein,96,Multi-PIE::155::155_01_01_140_01_crop_128,155,6,False,50,cascade,multiple,mean,036;007;057;002;234
sift-fingervein,96,Multi-PIE::155::155_01_01_140_01_crop_128,155,12,False,50,cascade,multiple,mean,057;238;036;174;167
superglue-fingervein,96,Multi-PIE::155::155_01_01_140_01_crop_128,155,8,False,50,cascade,multiple,mean,167;164;247;234;036
sgmnet-fingervein,96,Multi-PIE::155::155_01_01_140_01_crop_128,155,6,False,50,cascade,multiple,mean,174;195;167;164;051
aspanformer,96,Multi-PIE::155::155_01_01_140_01_crop_128,155,8,False,50,cascade,multiple,mean,247;007;051;164;195
deepdetect,96,Multi-PIE::155::155_01_01_140_01_crop_128,155,4,False,50,cascade,multiple,mean,051;029;238;155;195
loftr,100,Multi-PIE::248::248_01_02_051_05_crop_128,248,30,False,50,cascade,multiple,mean,237;164;130;190;189
orb-fingervein,100,Multi-PIE::248::248_01_02_051_05_crop_128,248,30,False,50,cascade,multiple,mean,029;140;144;167;190
sift-fingervein,100,Multi-PIE::248::248_01_02_051_05_crop_128,248,30,False,50,cascade,multiple,mean,167;130;029;140;190
superglue-fingervein,100,Multi-PIE::248::248_01_02_051_05_crop_128,248,30,False,50,cascade,multiple,mean,140;167;190;189;036
sgmnet-fingervein,100,Multi-PIE::248::248_01_02_051_05_crop_128,248,30,False,50,cascade,multiple,mean,167;237;140;189;151
aspanformer,100,Multi-PIE::248::248_01_02_051_05_crop_128,248,30,False,50,cascade,multiple,mean,007;237;164;002;029
deepdetect,100,Multi-PIE::248::248_01_02_051_05_crop_128,248,30,False,50,cascade,multiple,mean,167;189;029;164;002
loftr,104,Multi-PIE::144::144_01_02_130_10_crop_128,144,1,True,50,cascade,multiple,mean,144;164;190;234;058
orb-fingervein,104,Multi-PIE::144::144_01_02_130_10_crop_128,144,3,False,50,cascade,multiple,mean,189;230;144;023;057
sift-fingervein,104,Multi-PIE::144::144_01_02_130_10_crop_128,144,8,False,50,cascade,multiple,mean,230;164;072;071;238
superglue-fingervein,104,Multi-PIE::144::144_01_02_130_10_crop_128,144,3,False,50,cascade,multiple,mean,234;072;144;023;058
sgmnet-fingervein,104,Multi-PIE::144::144_01_02_130_10_crop_128,144,2,False,50,cascade,multiple,mean,071;144;041;072;140
aspanformer,104,Multi-PIE::144::144_01_02_130_10_crop_128,144,6,False,50,cascade,multiple,mean,164;072;023;041;234
deepdetect,104,Multi-PIE::144::144_01_02_130_10_crop_128,144,2,False,50,cascade,multiple,mean,164;144;230;189;071
loftr,108,Multi-PIE::051::051_01_02_050_18_crop_128,051,1,True,50,cascade,multiple,mean,051;029;058;115;036
orb-fingervein,108,Multi-PIE::051::051_01_02_050_18_crop_128,051,1,True,50,cascade,multiple,mean,051;088;108;036;109
sift-fingervein,108,Multi-PIE::051::051_01_02_050_18_crop_128,051,1,True,50,cascade,multiple,mean,051;108;058;190;088
superglue-fingervein,108,Multi-PIE::051::051_01_02_050_18_crop_128,051,2,False,50,cascade,multiple,mean,108;051;007;036;063
sgmnet-fingervein,108,Multi-PIE::051::051_01_02_050_18_crop_128,051,1,True,50,cascade,multiple,mean,051;179;164;029;088
aspanformer,108,Multi-PIE::051::051_01_02_050_18_crop_128,051,3,False,50,cascade,multiple,mean,007;029;051;108;009
deepdetect,108,Multi-PIE::051::051_01_02_050_18_crop_128,051,5,False,50,cascade,multiple,mean,063;036;058;029;051
loftr,112,Multi-PIE::184::184_01_02_140_15_crop_128,184,32,False,50,cascade,multiple,mean,234;164;007;190;241
orb-fingervein,112,Multi-PIE::184::184_01_02_140_15_crop_128,184,32,False,50,cascade,multiple,mean,164;027;072;234;190
sift-fingervein,112,Multi-PIE::184::184_01_02_140_15_crop_128,184,32,False,50,cascade,multiple,mean,190;072;109;007;009
superglue-fingervein,112,Multi-PIE::184::184_01_02_140_15_crop_128,184,32,False,50,cascade,multiple,mean,164;072;063;029;234
sgmnet-fingervein,112,Multi-PIE::184::184_01_02_140_15_crop_128,184,32,False,50,cascade,multiple,mean,071;009;072;234;241
aspanformer,112,Multi-PIE::184::184_01_02_140_15_crop_128,184,32,False,50,cascade,multiple,mean,072;051;164;007;109
deepdetect,112,Multi-PIE::184::184_01_02_140_15_crop_128,184,32,False,50,cascade,multiple,mean,060;051;164;241;027
loftr,116,Multi-PIE::167::167_01_02_130_15_crop_128,167,33,False,50,cascade,multiple,mean,071;164;063;058;007
orb-fingervein,116,Multi-PIE::167::167_01_02_130_15_crop_128,167,33,False,50,cascade,multiple,mean,230;058;023;029;238
sift-fingervein,116,Multi-PIE::167::167_01_02_130_15_crop_128,167,33,False,50,cascade,multiple,mean,195;029;238;057;164
superglue-fingervein,116,Multi-PIE::167::167_01_02_130_15_crop_128,167,33,False,50,cascade,multiple,mean,238;247;058;056;190
sgmnet-fingervein,116,Multi-PIE::167::167_01_02_130_15_crop_128,167,33,False,50,cascade,multiple,mean,247;058;230;056;071
aspanformer,116,Multi-PIE::167::167_01_02_130_15_crop_128,167,33,False,50,cascade,multiple,mean,238;007;195;023;164
deepdetect,116,Multi-PIE::167::167_01_02_130_15_crop_128,167,33,False,50,cascade,multiple,mean,195;023;063;071;007
loftr,120,Multi-PIE::180::180_01_01_041_18_crop_128,180,2,False,50,cascade,multiple,mean,164;180;155;190;023
orb-fingervein,120,Multi-PIE::180::180_01_01_041_18_crop_128,180,1,True,50,cascade,multiple,mean,180;237;071;023;057
sift-fingervein,120,Multi-PIE::180::180_01_01_041_18_crop_128,180,1,True,50,cascade,multiple,mean,180;023;058;007;190
superglue-fingervein,120,Multi-PIE::180::180_01_01_041_18_crop_128,180,2,False,50,cascade,multiple,mean,040;180;029;164;155
sgmnet-fingervein,120,Multi-PIE::180::180_01_01_041_18_crop_128,180,1,True,50,cascade,multiple,mean,180;207;023;164;237
aspanformer,120,Multi-PIE::180::180_01_01_041_18_crop_128,180,2,False,50,cascade,multiple,mean,167;180;071;057;040
deepdetect,120,Multi-PIE::180::180_01_01_041_18_crop_128,180,1,True,50,cascade,multiple,mean,180;057;029;071;164
loftr,124,Multi-PIE::237::237_01_02_140_19_crop_128,237,4,False,50,cascade,multiple,mean,115;230;027;237;195
orb-fingervein,124,Multi-PIE::237::237_01_02_140_19_crop_128,237,13,False,50,cascade,multiple,mean,072;189;036;151;007
sift-fingervein,124,Multi-PIE::237::237_01_02_140_19_crop_128,237,2,False,50,cascade,multiple,mean,248;237;072;151;027
superglue-fingervein,124,Multi-PIE::237::237_01_02_140_19_crop_128,237,2,False,50,cascade,multiple,mean,027;237;056;058;164
sgmnet-fingervein,124,Multi-PIE::237::237_01_02_140_19_crop_128,237,8,False,50,cascade,multiple,mean,115;058;072;027;029
aspanformer,124,Multi-PIE::237::237_01_02_140_19_crop_128,237,8,False,50,cascade,multiple,mean,164;007;072;056;195
deepdetect,124,Multi-PIE::237::237_01_02_140_19_crop_128,237,8,False,50,cascade,multiple,mean,189;248;029;072;195
loftr,128,Multi-PIE::108::108_01_01_130_09_crop_128,108,1,True,50,cascade,multiple,mean,108;029;058;008;027
