matcher,modality,pair_id,identity1,identity2,num_keypoints_image1,num_keypoints_image2,num_matches,num_inliers,inlier_ratio,is_same_person_pred,confidence,ground_truth,is_correct,reprojection_error
aspanformer,handGeometry,11k_Hands_genuine_8,0000084,0000084,1246,1246,1246,749,0.6011,True,0.5887,True,True,1.9179
deepdetect,handGeometry,11k_Hands_genuine_8,0000084,0000084,11889,10590,528,430,0.8144,True,0.8144,True,True,0.7972
loftr,handGeometry,11k_Hands_genuine_9,0001545,0001545,1101,1101,1101,689,0.6258,True,0.6258,True,True,0.9786
orb-fingervein,handGeometry,11k_Hands_genuine_9,0001545,0001545,4559,4146,442,240,0.5430,True,0.5423,True,True,1.5237
sift-fingervein,handGeometry,11k_Hands_genuine_9,0001545,0001545,1005,937,221,121,0.5475,True,0.5475,True,True,1.0417
superglue-fingervein,handGeometry,11k_Hands_genuine_9,0001545,0001545,366,438,265,84,0.3170,True,0.3027,True,True,2.4211
sgmnet-fingervein,handGeometry,11k_Hands_genuine_9,0001545,0001545,1000,916,474,220,0.4641,True,0.4641,True,True,1.3073
aspanformer,handGeometry,11k_Hands_genuine_9,0001545,0001545,1149,1149,1149,743,0.6466,True,0.6466,True,True,0.9511
deepdetect,handGeometry,11k_Hands_genuine_9,0001545,0001545,11978,13905,642,586,0.9128,True,0.9128,True,True,0.5984
loftr,handGeometry,11k_Hands_genuine_10,0000596,0000596,1484,1484,1484,1406,0.9474,True,0.9474,True,True,0.8226
orb-fingervein,handGeometry,11k_Hands_genuine_10,0000596,0000596,3755,3593,1437,1321,0.9193,True,0.9193,True,True,1.2395
sift-fingervein,handGeometry,11k_Hands_genuine_10,0000596,0000596,745,708,387,370,0.9561,True,0.9561,True,True,0.9381
superglue-fingervein,handGeometry,11k_Hands_genuine_10,0000596,0000596,383,360,323,234,0.7245,True,0.7148,True,True,1.7686
sgmnet-fingervein,handGeometry,11k_Hands_genuine_10,0000596,0000596,1019,1038,635,462,0.7276,True,0.7276,True,True,1.1414
aspanformer,handGeometry,11k_Hands_genuine_10,0000596,0000596,2400,2400,2400,2092,0.8717,True,0.8717,True,True,0.9953
deepdetect,handGeometry,11k_Hands_genuine_10,0000596,0000596,10177,9903,3639,3635,0.9989,True,0.9989,True,True,0.6025
loftr,handGeometry,11k_Hands_genuine_11,0000084,0000084,1849,1849,1849,1212,0.6555,True,0.6555,True,True,1.4239
orb-fingervein,handGeometry,11k_Hands_genuine_11,0000084,0000084,4260,4344,899,661,0.7353,True,0.7112,True,True,2.1647
sift-fingervein,handGeometry,11k_Hands_genuine_11,0000084,0000084,1069,1209,240,172,0.7167,True,0.7167,True,True,1.4699
superglue-fingervein,handGeometry,11k_Hands_genuine_11,0000084,0000084,395,406,336,150,0.4464,True,0.4327,True,True,2.1239
sgmnet-fingervein,handGeometry,11k_Hands_genuine_11,0000084,0000084,1384,1548,837,379,0.4528,True,0.4528,True,True,1.3070
aspanformer,handGeometry,11k_Hands_genuine_11,0000084,0000084,2038,2038,2038,1475,0.7237,True,0.7100,True,True,1.8844
deepdetect,handGeometry,11k_Hands_genuine_11,0000084,0000084,11614,11282,1645,1547,0.9404,True,0.9404,True,True,1.7714
loftr,handGeometry,11k_Hands_genuine_12,0001051,0001051,863,863,863,505,0.5852,True,0.5748,True,True,1.8589
orb-fingervein,handGeometry,11k_Hands_genuine_12,0001051,0001051,4905,4955,392,203,0.5179,True,0.5113,True,True,1.7529
sift-fingervein,handGeometry,11k_Hands_genuine_12,0001051,0001051,1283,1185,190,129,0.6789,True,0.6789,True,True,1.2400
superglue-fingervein,handGeometry,11k_Hands_genuine_12,0001051,0001051,453,398,288,107,0.3715,True,0.3474,True,True,2.8441
sgmnet-fingervein,handGeometry,11k_Hands_genuine_12,0001051,0001051,1024,918,464,182,0.3922,True,0.3922,True,True,1.4253
aspanformer,handGeometry,11k_Hands_genuine_12,0001051,0001051,1123,1123,1123,754,0.6714,True,0.6588,True,True,1.8800
deepdetect,handGeometry,11k_Hands_genuine_12,0001051,0001051,13299,12895,206,165,0.8010,True,0.8010,True,True,0.9246
loftr,handGeometry,11k_Hands_genuine_13,0000086,0000086,746,746,746,330,0.4424,False,0.4290,True,False,2.1120
orb-fingervein,handGeometry,11k_Hands_genuine_13,0000086,0000086,2723,2123,159,74,0.4654,True,0.4654,True,True,1.4554
sift-fingervein,handGeometry,11k_Hands_genuine_13,0000086,0000086,520,341,59,38,0.6441,True,0.6369,True,True,1.7236
superglue-fingervein,handGeometry,11k_Hands_genuine_13,0000086,0000086,245,313,155,57,0.3677,True,0.3497,True,True,2.5058
sgmnet-fingervein,handGeometry,11k_Hands_genuine_13,0000086,0000086,641,676,343,121,0.3528,True,0.3528,True,True,1.3478
aspanformer,handGeometry,11k_Hands_genuine_13,0000086,0000086,822,822,822,384,0.4672,True,0.4448,True,True,2.4814
deepdetect,handGeometry,11k_Hands_genuine_13,0000086,0000086,7501,9836,80,71,0.8875,True,0.8875,True,True,0.5856
loftr,handGeometry,11k_Hands_genuine_14,0001513,0001513,680,680,680,295,0.4338,False,0.4232,True,False,1.9965
orb-fingervein,handGeometry,11k_Hands_genuine_14,0001513,0001513,4487,4568,198,74,0.3737,False,0.3623,True,False,2.1214
sift-fingervein,handGeometry,11k_Hands_genuine_14,0001513,0001513,1081,1367,142,61,0.4296,False,0.4296,True,False,1.3733
superglue-fingervein,handGeometry,11k_Hands_genuine_14,0001513,0001513,311,443,108,34,0.3148,True,0.2978,True,True,2.6090
sgmnet-fingervein,handGeometry,11k_Hands_genuine_14,0001513,0001513,896,1151,381,145,0.3806,True,0.3806,True,True,1.4993
aspanformer,handGeometry,11k_Hands_genuine_14,0001513,0001513,442,442,442,174,0.3937,False,0.3832,True,False,2.0375
deepdetect,handGeometry,11k_Hands_genuine_14,0001513,0001513,10461,12393,225,168,0.7467,True,0.7467,True,True,1.1528
loftr,handGeometry,11k_Hands_genuine_15,0001021,0001021,1066,1066,1066,706,0.6623,True,0.6546,True,True,1.7334
orb-fingervein,handGeometry,11k_Hands_genuine_15,0001021,0001021,4129,3917,648,483,0.7454,True,0.7295,True,True,1.9299
sift-fingervein,handGeometry,11k_Hands_genuine_15,0001021,0001021,741,753,221,190,0.8597,True,0.8597,True,True,1.2634
superglue-fingervein,handGeometry,11k_Hands_genuine_15,0001021,0001021,307,368,225,157,0.6978,True,0.6779,True,True,2.0774
sgmnet-fingervein,handGeometry,11k_Hands_genuine_15,0001021,0001021,1086,1129,599,346,0.5776,True,0.5776,True,True,1.2882
aspanformer,handGeometry,11k_Hands_genuine_15,0001021,0001021,1508,1508,1508,1246,0.8263,True,0.7997,True,True,2.1539
deepdetect,handGeometry,11k_Hands_genuine_15,0001021,0001021,10127,11134,690,522,0.7565,True,0.7565,True,True,1.1883
loftr,handGeometry,11k_Hands_genuine_16,0000055,0000055,1674,1674,1674,1512,0.9032,True,0.9032,True,True,0.8915
orb-fingervein,handGeometry,11k_Hands_genuine_16,0000055,0000055,3979,4059,1473,1289,0.8751,True,0.8751,True,True,1.0786
sift-fingervein,handGeometry,11k_Hands_genuine_16,0000055,0000055,812,848,415,378,0.9108,True,0.9108,True,True,1.0653
superglue-fingervein,handGeometry,11k_Hands_genuine_16,0000055,0000055,495,528,412,276,0.6699,True,0.6646,True,True,1.6579
sgmnet-fingervein,handGeometry,11k_Hands_genuine_16,0000055,0000055,1255,1200,722,532,0.7368,True,0.7368,True,True,1.1963
aspanformer,handGeometry,11k_Hands_genuine_16,0000055,0000055,2637,2637,2637,2349,0.8908,True,0.8908,True,True,0.5743
deepdetect,handGeometry,11k_Hands_genuine_16,0000055,0000055,13011,12818,3024,2990,0.9888,True,0.9888,True,True,0.4580
loftr,handGeometry,11k_Hands_genuine_17,0000055,0000055,630,630,630,381,0.6048,True,0.5906,True,True,1.9743
orb-fingervein,handGeometry,11k_Hands_genuine_17,0000055,0000055,3370,3979,180,114,0.6333,True,0.6246,True,True,1.7766
sift-fingervein,handGeometry,11k_Hands_genuine_17,0000055,0000055,636,812,59,34,0.5763,True,0.5729,True,True,1.6156
superglue-fingervein,handGeometry,11k_Hands_genuine_17,0000055,0000055,394,495,293,183,0.6246,True,0.5924,True,True,2.5589
sgmnet-fingervein,handGeometry,11k_Hands_genuine_17,0000055,0000055,1109,1255,607,279,0.4596,True,0.4575,True,True,1.5934
aspanformer,handGeometry,11k_Hands_genuine_17,0000055,0000055,629,629,629,514,0.8172,True,0.7979,True,True,1.9782
deepdetect,handGeometry,11k_Hands_genuine_17,0000055,0000055,10444,13011,271,176,0.6494,True,0.6494,True,True,1.3434
loftr,handGeometry,11k_Hands_genuine_18,0000525,0000525,1450,1450,1450,808,0.5572,True,0.5572,True,True,1.4787
orb-fingervein,handGeometry,11k_Hands_genuine_18,0000525,0000525,4238,3956,808,621,0.7686,True,0.7686,True,True,1.3764
sift-fingervein,handGeometry,11k_Hands_genuine_18,0000525,0000525,1150,1226,358,255,0.7123,True,0.7123,True,True,1.3347
superglue-fingervein,handGeometry,11k_Hands_genuine_18,0000525,0000525,551,684,396,181,0.4571,True,0.4352,True,True,2.4804
sgmnet-fingervein,handGeometry,11k_Hands_genuine_18,0000525,0000525,1759,1687,957,503,0.5256,True,0.5256,True,True,1.2931
aspanformer,handGeometry,11k_Hands_genuine_18,0000525,0000525,1707,1707,1707,1019,0.5970,True,0.5909,True,True,1.7042
deepdetect,handGeometry,11k_Hands_genuine_18,0000525,0000525,14103,16848,1635,1325,0.8104,True,0.8104,True,True,0.8276
loftr,handGeometry,11k_Hands_genuine_19,0001019,0001019,793,793,793,401,0.5057,True,0.4959,True,True,1.8904
orb-fingervein,handGeometry,11k_Hands_genuine_19,0001019,0001019,2557,3645,77,25,0.3247,False,0.3103,True,False,2.4051
sift-fingervein,handGeometry,11k_Hands_genuine_19,0001019,0001019,411,663,24,10,0.4167,False,0.4093,True,False,0.4988
superglue-fingervein,handGeometry,11k_Hands_genuine_19,0001019,0001019,293,410,198,89,0.4495,True,0.4215,True,True,2.7880
sgmnet-fingervein,handGeometry,11k_Hands_genuine_19,0001019,0001019,782,873,352,150,0.4261,True,0.4232,True,True,1.6398
aspanformer,handGeometry,11k_Hands_genuine_19,0001019,0001019,700,700,700,504,0.7200,True,0.6947,True,True,2.2168
deepdetect,handGeometry,11k_Hands_genuine_19,0001019,0001019,8068,10934,31,17,0.5484,True,0.5484,True,True,1.8794
loftr,handGeometry,11k_Hands_genuine_20,0001541,0001541,1157,1157,1157,755,0.6525,True,0.6330,True,True,2.1082
orb-fingervein,handGeometry,11k_Hands_genuine_20,0001541,0001541,3743,3946,907,629,0.6935,True,0.6877,True,True,1.6667
sift-fingervein,handGeometry,11k_Hands_genuine_20,0001541,0001541,690,764,244,175,0.7172,True,0.7075,True,True,1.7729
superglue-fingervein,handGeometry,11k_Hands_genuine_20,0001541,0001541,374,391,310,172,0.5548,True,0.5287,True,True,2.4653
sgmnet-fingervein,handGeometry,11k_Hands_genuine_20,0001541,0001541,834,826,437,261,0.5973,True,0.5965,True,True,1.5267
aspanformer,handGeometry,11k_Hands_genuine_20,0001541,0001541,2149,2149,2149,1509,0.7022,True,0.6794,True,True,2.1609
deepdetect,handGeometry,11k_Hands_genuine_20,0001541,0001541,10621,11022,1332,1050,0.7883,True,0.7883,True,True,1.1333
loftr,handGeometry,11k_Hands_genuine_21,0001553,0001553,840,840,840,482,0.5738,True,0.5698,True,True,1.6408
orb-fingervein,handGeometry,11k_Hands_genuine_21,0001553,0001553,3787,3889,368,226,0.6141,True,0.6141,True,True,0.9283
sift-fingervein,handGeometry,11k_Hands_genuine_21,0001553,0001553,800,669,123,90,0.7317,True,0.7317,True,True,1.0299
superglue-fingervein,handGeometry,11k_Hands_genuine_21,0001553,0001553,419,460,287,115,0.4007,True,0.3839,True,True,2.3573
sgmnet-fingervein,handGeometry,11k_Hands_genuine_21,0001553,0001553,874,798,353,152,0.4306,True,0.4306,True,True,1.3264
aspanformer,handGeometry,11k_Hands_genuine_21,0001553,0001553,625,625,625,365,0.5840,True,0.5834,True,True,1.5203
deepdetect,handGeometry,11k_Hands_genuine_21,0001553,0001553,11206,12540,197,130,0.6599,True,0.6599,True,True,1.0833
loftr,handGeometry,11k_Hands_genuine_22,0001516,0001516,1190,1190,1190,795,0.6681,True,0.6681,True,True,1.4535
orb-fingervein,handGeometry,11k_Hands_genuine_22,0001516,0001516,3738,3798,488,315,0.6455,True,0.6363,True,True,1.7863
sift-fingervein,handGeometry,11k_Hands_genuine_22,0001516,0001516,792,848,210,148,0.7048,True,0.7048,True,True,1.3840
superglue-fingervein,handGeometry,11k_Hands_genuine_22,0001516,0001516,350,392,276,140,0.5072,True,0.4839,True,True,2.4421
sgmnet-fingervein,handGeometry,11k_Hands_genuine_22,0001516,0001516,1069,1131,559,360,0.6440,True,0.6440,True,True,1.0772
aspanformer,handGeometry,11k_Hands_genuine_22,0001516,0001516,2062,2062,2062,1506,0.7304,True,0.7234,True,True,1.6903
deepdetect,handGeometry,11k_Hands_genuine_22,0001516,0001516,10509,10963,443,420,0.9481,True,0.9481,True,True,1.2694
loftr,handGeometry,11k_Hands_genuine_23,0000055,0000055,414,414,414,151,0.3647,False,0.3463,True,False,2.5365
orb-fingervein,handGeometry,11k_Hands_genuine_23,0000055,0000055,4275,3572,115,0,,False,,True,False,
sift-fingervein,handGeometry,11k_Hands_genuine_23,0000055,0000055,1112,600,23,0,,False,,True,False,
superglue-fingervein,handGeometry,11k_Hands_genuine_23,0000055,0000055,431,325,139,57,0.4101,True,0.3883,True,True,2.5921
sgmnet-fingervein,handGeometry,11k_Hands_genuine_23,0000055,0000055,951,1004,250,63,0.2520,True,0.2502,True,True,1.6406
aspanformer,handGeometry,11k_Hands_genuine_23,0000055,0000055,301,301,301,163,0.5415,True,0.5232,True,True,2.1879
deepdetect,handGeometry,11k_Hands_genuine_23,0000055,0000055,11645,10578,28,19,0.6786,True,0.6786,True,True,1.6079
loftr,handGeometry,11k_Hands_genuine_24,0001532,0001532,1370,1370,1370,1168,0.8526,True,0.8526,True,True,1.1602
orb-fingervein,handGeometry,11k_Hands_genuine_24,0001532,0001532,3704,4124,1027,907,0.8832,True,0.8832,True,True,1.4057
sift-fingervein,handGeometry,11k_Hands_genuine_24,0001532,0001532,643,738,288,272,0.9444,True,0.9444,True,True,1.1716
superglue-fingervein,handGeometry,11k_Hands_genuine_24,0001532,0001532,312,312,238,182,0.7647,True,0.7484,True,True,1.9301
sgmnet-fingervein,handGeometry,11k_Hands_genuine_24,0001532,0001532,915,917,499,394,0.7896,True,0.7896,True,True,0.9840
aspanformer,handGeometry,11k_Hands_genuine_24,0001532,0001532,2910,2910,2910,2757,0.9474,True,0.9474,True,True,0.8431
deepdetect,handGeometry,11k_Hands_genuine_24,0001532,0001532,9248,9437,2478,2472,0.9976,True,0.9976,True,True,0.8572
loftr,handGeometry,11k_Hands_genuine_25,0001543,0001543,796,796,796,562,0.7060,True,0.6987,True,True,1.7083
orb-fingervein,handGeometry,11k_Hands_genuine_25,0001543,0001543,4463,4491,428,310,0.7243,True,0.7243,True,True,1.4268
sift-fingervein,handGeometry,11k_Hands_genuine_25,0001543,0001543,1001,954,160,120,0.7500,True,0.7500,True,True,1.4363
superglue-fingervein,handGeometry,11k_Hands_genuine_25,0001543,0001543,348,333,217,104,0.4793,True,0.4515,True,True,2.6943
sgmnet-fingervein,handGeometry,11k_Hands_genuine_25,0001543,0001543,1097,1004,584,317,0.5428,True,0.5428,True,True,1.3959
aspanformer,handGeometry,11k_Hands_genuine_25,0001543,0001543,1013,1013,1013,461,0.4551,True,0.4431,True,True,2.0359
deepdetect,handGeometry,11k_Hands_genuine_25,0001543,0001543,10689,10453,205,184,0.8976,True,0.8976,True,True,0.9168
loftr,handGeometry,11k_Hands_genuine_26,1200000,1200000,1386,1386,1386,829,0.5981,True,0.5981,True,True,1.0837
orb-fingervein,handGeometry,11k_Hands_genuine_26,1200000,1200000,4714,4741,1116,790,0.7079,True,0.7079,True,True,1.1249
sift-fingervein,handGeometry,11k_Hands_genuine_26,1200000,1200000,1207,1268,367,273,0.7439,True,0.7439,True,True,1.1690
superglue-fingervein,handGeometry,11k_Hands_genuine_26,1200000,1200000,488,490,378,144,0.3810,True,0.3614,True,True,2.5522
sgmnet-fingervein,handGeometry,11k_Hands_genuine_26,1200000,1200000,1016,1066,516,242,0.4690,True,0.4690,True,True,1.0256
aspanformer,handGeometry,11k_Hands_genuine_26,1200000,1200000,1478,1478,1478,1005,0.6800,True,0.6800,True,True,1.2819
deepdetect,handGeometry,11k_Hands_genuine_26,1200000,1200000,11991,12593,579,496,0.8566,True,0.8566,True,True,2.1858
loftr,handGeometry,11k_Hands_genuine_27,0000528,0000528,854,854,854,440,0.5152,True,0.4885,True,True,2.5666
orb-fingervein,handGeometry,11k_Hands_genuine_27,0000528,0000528,4269,4362,218,119,0.5459,True,0.5348,True,True,1.9111
sift-fingervein,handGeometry,11k_Hands_genuine_27,0000528,0000528,925,1176,80,43,0.5375,True,0.5336,True,True,1.6443
superglue-fingervein,handGeometry,11k_Hands_genuine_27,0000528,0000528,503,444,266,105,0.3947,True,0.3805,True,True,2.2331
sgmnet-fingervein,handGeometry,11k_Hands_genuine_27,0000528,0000528,1298,1275,671,200,0.2981,True,0.2963,True,True,1.6166
aspanformer,handGeometry,11k_Hands_genuine_27,0000528,0000528,1097,1097,1097,592,0.5397,True,0.5063,True,True,2.7758
deepdetect,handGeometry,11k_Hands_genuine_27,0000528,0000528,14702,12409,97,87,0.8969,True,0.8969,True,True,2.3598
loftr,handGeometry,11k_Hands_genuine_28,3000000,3000000,660,660,660,332,0.5030,True,0.5010,True,True,1.5814
orb-fingervein,handGeometry,11k_Hands_genuine_28,3000000,3000000,4021,3712,324,157,0.4846,True,0.4807,True,True,1.6617
sift-fingervein,handGeometry,11k_Hands_genuine_28,3000000,3000000,709,641,110,50,0.4545,True,0.4545,True,True,1.2788
superglue-fingervein,handGeometry,11k_Hands_genuine_28,3000000,3000000,360,399,233,82,0.3519,True,0.3328,True,True,2.6156
sgmnet-fingervein,handGeometry,11k_Hands_genuine_28,3000000,3000000,726,729,351,141,0.4017,True,0.4017,True,True,1.3941
aspanformer,handGeometry,11k_Hands_genuine_28,3000000,3000000,468,468,468,317,0.6774,True,0.6756,True,True,1.5505
deepdetect,handGeometry,11k_Hands_genuine_28,3000000,3000000,11192,12453,343,311,0.9067,True,0.9067,True,True,1.4090
loftr,handGeometry,11k_Hands_genuine_29,0001051,0001051,1566,1566,1566,1312,0.8378,True,0.8257,True,True,1.7914
orb-fingervein,handGeometry,11k_Hands_genuine_29,0001051,0001051,4914,4918,1755,1358,0.7738,True,0.7690,True,True,1.6237
sift-fingervein,handGeometry,11k_Hands_genuine_29,0001051,0001051,1249,1261,491,429,0.8737,True,0.8731,True,True,1.5144
superglue-fingervein,handGeometry,11k_Hands_genuine_29,0001051,0001051,435,443,377,231,0.6127,True,0.5977,True,True,1.9953
sgmnet-fingervein,handGeometry,11k_Hands_genuine_29,0001051,0001051,1004,1025,544,352,0.6471,True,0.6471,True,True,0.7842
aspanformer,handGeometry,11k_Hands_genuine_29,0001051,0001051,2222,2222,2222,1875,0.8438,True,0.8438,True,True,1.1694
deepdetect,handGeometry,11k_Hands_genuine_29,0001051,0001051,12802,13115,1527,1447,0.9476,True,0.9476,True,True,1.0888
loftr,handGeometry,11k_Hands_genuine_30,0001558,0001558,1514,1514,1514,1162,0.7675,True,0.7675,True,True,1.3430
orb-fingervein,handGeometry,11k_Hands_genuine_30,0001558,0001558,3949,4123,924,643,0.6959,True,0.6959,True,True,1.4634
sift-fingervein,handGeometry,11k_Hands_genuine_30,0001558,0001558,779,778,326,255,0.7822,True,0.7806,True,True,1.5413
