matcher,probe_record_id,probe_sample_id,probe_identity,rank_of_true_identity,rank_1_hit,gallery_size,ranking_strategy,samples_per_gallery,aggregation_method,top_5_identities
superglue-fingervein,16,MMCBNU_6000::095::09::L::fore,095,1,True,50,cascade,multiple,mean,095;082;015;004;036
sgmnet-fingervein,16,MMCBNU_6000::095::09::L::fore,095,4,False,50,cascade,multiple,mean,090;089;080;095;055
aspanformer,16,MMCBNU_6000::095::09::L::fore,095,2,False,50,cascade,multiple,mean,080;095;076;052;070
deepdetect,16,MMCBNU_6000::095::09::L::fore,095,4,False,50,cascade,multiple,mean,018;055;089;095;017
loftr,20,MMCBNU_6000::036::08::L::fore,036,20,False,50,cascade,multiple,mean,076;085;089;094;072
orb-fingervein,20,MMCBNU_6000::036::08::L::fore,036,20,False,50,cascade,multiple,mean,089;094;072;006;012
sift-fingervein,20,MMCBNU_6000::036::08::L::fore,036,18,False,50,cascade,multiple,mean,098;007;030;003;006
superglue-fingervein,20,MMCBNU_6000::036::08::L::fore,036,5,False,50,cascade,multiple,mean,082;015;004;095;036
sgmnet-fingervein,20,MMCBNU_6000::036::08::L::fore,036,20,False,50,cascade,multiple,mean,012;072;094;017;007
aspanformer,20,MMCBNU_6000::036::08::L::fore,036,19,False,50,cascade,multiple,mean,017;090;094;003;029
deepdetect,20,MMCBNU_6000::036::08::L::fore,036,19,False,50,cascade,multiple,mean,089;094;030;007;017
loftr,24,MMCBNU_6000::032::05::L::fore,032,1,True,50,cascade,multiple,mean,032;085;001;044;089
orb-fingervein,24,MMCBNU_6000::032::05::L::fore,032,1,True,50,cascade,multiple,mean,032;089;070;003;030
sift-fingervein,24,MMCBNU_6000::032::05::L::fore,032,1,True,50,cascade,multiple,mean,032;001;003;044;021
superglue-fingervein,24,MMCBNU_6000::032::05::L::fore,032,1,True,50,cascade,multiple,mean,032;003;082;015;004
sgmnet-fingervein,24,MMCBNU_6000::032::05::L::fore,032,8,False,50,cascade,multiple,mean,036;044;089;080;030
aspanformer,24,MMCBNU_6000::032::05::L::fore,032,1,True,50,cascade,multiple,mean,032;017;080;003;068
deepdetect,24,MMCBNU_6000::032::05::L::fore,032,1,True,50,cascade,multiple,mean,032;001;059;089;080
loftr,28,MMCBNU_6000::029::07::L::fore,029,1,True,50,cascade,multiple,mean,029;082;087;076;018
orb-fingervein,28,MMCBNU_6000::029::07::L::fore,029,1,True,50,cascade,multiple,mean,029;018;020;087;012
sift-fingervein,28,MMCBNU_6000::029::07::L::fore,029,1,True,50,cascade,multiple,mean,029;082;087;012;063
superglue-fingervein,28,MMCBNU_6000::029::07::L::fore,029,1,True,50,cascade,multiple,mean,029;082;015;004;095
sgmnet-fingervein,28,MMCBNU_6000::029::07::L::fore,029,2,False,50,cascade,multiple,mean,012;029;018;020;076
aspanformer,28,MMCBNU_6000::029::07::L::fore,029,1,True,50,cascade,multiple,mean,029;020;076;018;078
deepdetect,28,MMCBNU_6000::029::07::L::fore,029,1,True,50,cascade,multiple,mean,029;087;012;082;076
loftr,32,MMCBNU_6000::018::02::L::fore,018,1,True,50,cascade,multiple,mean,018;096;015;044;025
orb-fingervein,32,MMCBNU_6000::018::02::L::fore,018,3,False,50,cascade,multiple,mean,044;072;018;083;096
sift-fingervein,32,MMCBNU_6000::018::02::L::fore,018,5,False,50,cascade,multiple,mean,054;007;028;080;018
superglue-fingervein,32,MMCBNU_6000::018::02::L::fore,018,1,True,50,cascade,multiple,mean,018;082;015;004;095
sgmnet-fingervein,32,MMCBNU_6000::018::02::L::fore,018,14,False,50,cascade,multiple,mean,015;044;028;025;080
aspanformer,32,MMCBNU_6000::018::02::L::fore,018,4,False,50,cascade,multiple,mean,054;025;072;018;026
deepdetect,32,MMCBNU_6000::018::02::L::fore,018,2,False,50,cascade,multiple,mean,068;018;025;083;015
loftr,36,MMCBNU_6000::014::03::L::fore,014,1,True,50,cascade,multiple,mean,014;005;094;007;080
orb-fingervein,36,MMCBNU_6000::014::03::L::fore,014,1,True,50,cascade,multiple,mean,014;065;032;094;080
sift-fingervein,36,MMCBNU_6000::014::03::L::fore,014,2,False,50,cascade,multiple,mean,068;014;032;023;020
superglue-fingervein,36,MMCBNU_6000::014::03::L::fore,014,1,True,50,cascade,multiple,mean,014;007;082;015;004
sgmnet-fingervein,36,MMCBNU_6000::014::03::L::fore,014,1,True,50,cascade,multiple,mean,014;058;039;094;054
aspanformer,36,MMCBNU_6000::014::03::L::fore,014,1,True,50,cascade,multiple,mean,014;039;020;023;032
deepdetect,36,MMCBNU_6000::014::03::L::fore,014,3,False,50,cascade,multiple,mean,094;007;014;005;052
loftr,40,MMCBNU_6000::087::01::L::fore,087,2,False,50,cascade,multiple,mean,055;087;082;001;085
orb-fingervein,40,MMCBNU_6000::087::01::L::fore,087,1,True,50,cascade,multiple,mean,087;036;080;052;014
sift-fingervein,40,MMCBNU_6000::087::01::L::fore,087,4,False,50,cascade,multiple,mean,018;036;080;087;100
superglue-fingervein,40,MMCBNU_6000::087::01::L::fore,087,1,True,50,cascade,multiple,mean,087;082;015;004;095
sgmnet-fingervein,40,MMCBNU_6000::087::01::L::fore,087,10,False,50,cascade,multiple,mean,082;036;012;005;001
aspanformer,40,MMCBNU_6000::087::01::L::fore,087,1,True,50,cascade,multiple,mean,087;014;001;052;018
deepdetect,40,MMCBNU_6000::087::01::L::fore,087,2,False,50,cascade,multiple,mean,014;087;080;003;001
loftr,44,MMCBNU_6000::070::02::L::fore,070,1,True,50,cascade,multiple,mean,070;015;005;006;080
orb-fingervein,44,MMCBNU_6000::070::02::L::fore,070,7,False,50,cascade,multiple,mean,098;014;004;083;036
sift-fingervein,44,MMCBNU_6000::070::02::L::fore,070,1,True,50,cascade,multiple,mean,070;006;005;015;065
superglue-fingervein,44,MMCBNU_6000::070::02::L::fore,070,1,True,50,cascade,multiple,mean,070;082;015;004;095
sgmnet-fingervein,44,MMCBNU_6000::070::02::L::fore,070,11,False,50,cascade,multiple,mean,015;005;036;006;080
aspanformer,44,MMCBNU_6000::070::02::L::fore,070,1,True,50,cascade,multiple,mean,070;036;096;004;065
deepdetect,44,MMCBNU_6000::070::02::L::fore,070,6,False,50,cascade,multiple,mean,005;021;004;036;015
loftr,48,MMCBNU_6000::012::01::L::fore,012,19,False,50,cascade,multiple,mean,089;005;082;029;017
orb-fingervein,48,MMCBNU_6000::012::01::L::fore,012,19,False,50,cascade,multiple,mean,083;089;017;029;005
sift-fingervein,48,MMCBNU_6000::012::01::L::fore,012,19,False,50,cascade,multiple,mean,039;095;005;087;029
superglue-fingervein,48,MMCBNU_6000::012::01::L::fore,012,12,False,50,cascade,multiple,mean,082;015;004;095;036
sgmnet-fingervein,48,MMCBNU_6000::012::01::L::fore,012,19,False,50,cascade,multiple,mean,036;082;029;005;014
aspanformer,48,MMCBNU_6000::012::01::L::fore,012,16,False,50,cascade,multiple,mean,039;083;017;036;089
deepdetect,48,MMCBNU_6000::012::01::L::fore,012,19,False,50,cascade,multiple,mean,087;032;036;017;089
loftr,52,MMCBNU_6000::076::09::L::fore,076,1,True,50,cascade,multiple,mean,076;055;006;063;089
orb-fingervein,52,MMCBNU_6000::076::09::L::fore,076,1,True,50,cascade,multiple,mean,076;021;039;006;032
sift-fingervein,52,MMCBNU_6000::076::09::L::fore,076,2,False,50,cascade,multiple,mean,021;076;032;052;063
superglue-fingervein,52,MMCBNU_6000::076::09::L::fore,076,1,True,50,cascade,multiple,mean,076;082;015;004;095
sgmnet-fingervein,52,MMCBNU_6000::076::09::L::fore,076,2,False,50,cascade,multiple,mean,044;076;063;055;021
aspanformer,52,MMCBNU_6000::076::09::L::fore,076,1,True,50,cascade,multiple,mean,076;063;094;089;047
deepdetect,52,MMCBNU_6000::076::09::L::fore,076,3,False,50,cascade,multiple,mean,032;094;076;007;006
loftr,56,MMCBNU_6000::055::06::L::fore,055,1,True,50,cascade,multiple,mean,055;026;018;007;005
orb-fingervein,56,MMCBNU_6000::055::06::L::fore,055,3,False,50,cascade,multiple,mean,018;007;055;026;003
sift-fingervein,56,MMCBNU_6000::055::06::L::fore,055,7,False,50,cascade,multiple,mean,005;063;018;091;068
superglue-fingervein,56,MMCBNU_6000::055::06::L::fore,055,14,False,50,cascade,multiple,mean,082;015;004;095;036
sgmnet-fingervein,56,MMCBNU_6000::055::06::L::fore,055,4,False,50,cascade,multiple,mean,023;006;063;055;018
aspanformer,56,MMCBNU_6000::055::06::L::fore,055,1,True,50,cascade,multiple,mean,055;014;082;015;004
deepdetect,56,MMCBNU_6000::055::06::L::fore,055,13,False,50,cascade,multiple,mean,091;063;089;023;068
loftr,60,MMCBNU_6000::005::02::L::fore,005,1,True,50,cascade,multiple,mean,005;029;058;078;070
orb-fingervein,60,MMCBNU_6000::005::02::L::fore,005,1,True,50,cascade,multiple,mean,005;018;003;036;082
sift-fingervein,60,MMCBNU_6000::005::02::L::fore,005,2,False,50,cascade,multiple,mean,029;005;018;078;082
superglue-fingervein,60,MMCBNU_6000::005::02::L::fore,005,1,True,50,cascade,multiple,mean,005;082;015;004;095
sgmnet-fingervein,60,MMCBNU_6000::005::02::L::fore,005,2,False,50,cascade,multiple,mean,058;005;082;036;018
aspanformer,60,MMCBNU_6000::005::02::L::fore,005,1,True,50,cascade,multiple,mean,005;036;058;078;082
deepdetect,60,MMCBNU_6000::005::02::L::fore,005,5,False,50,cascade,multiple,mean,052;058;029;094;005
loftr,64,MMCBNU_6000::098::01::L::fore,098,28,False,50,cascade,multiple,mean,006;094;017;072;054
orb-fingervein,64,MMCBNU_6000::098::01::L::fore,098,27,False,50,cascade,multiple,mean,094;017;090;039;091
sift-fingervein,64,MMCBNU_6000::098::01::L::fore,098,27,False,50,cascade,multiple,mean,091;083;080;012;095
superglue-fingervein,64,MMCBNU_6000::098::01::L::fore,098,16,False,50,cascade,multiple,mean,082;015;004;095;036
sgmnet-fingervein,64,MMCBNU_6000::098::01::L::fore,098,28,False,50,cascade,multiple,mean,017;012;072;020;006
aspanformer,64,MMCBNU_6000::098::01::L::fore,098,19,False,50,cascade,multiple,mean,020;014;083;039;082
deepdetect,64,MMCBNU_6000::098::01::L::fore,098,28,False,50,cascade,multiple,mean,091;017;094;044;095
loftr,68,MMCBNU_6000::089::09::L::fore,089,1,True,50,cascade,multiple,mean,089;005;055;014;096
orb-fingervein,68,MMCBNU_6000::089::09::L::fore,089,1,True,50,cascade,multiple,mean,089;100;068;091;072
sift-fingervein,68,MMCBNU_6000::089::09::L::fore,089,1,True,50,cascade,multiple,mean,089;072;100;091;069
superglue-fingervein,68,MMCBNU_6000::089::09::L::fore,089,1,True,50,cascade,multiple,mean,089;082;015;004;095
sgmnet-fingervein,68,MMCBNU_6000::089::09::L::fore,089,4,False,50,cascade,multiple,mean,005;082;080;089;100
aspanformer,68,MMCBNU_6000::089::09::L::fore,089,1,True,50,cascade,multiple,mean,089;014;100;091;072
deepdetect,68,MMCBNU_6000::089::09::L::fore,089,3,False,50,cascade,multiple,mean,096;100;089;072;012
loftr,72,MMCBNU_6000::028::08::L::fore,028,1,True,50,cascade,multiple,mean,028;089;015;085;082
orb-fingervein,72,MMCBNU_6000::028::08::L::fore,028,1,True,50,cascade,multiple,mean,028;082;030;015;014
sift-fingervein,72,MMCBNU_6000::028::08::L::fore,028,1,True,50,cascade,multiple,mean,028;030;014;020;015
superglue-fingervein,72,MMCBNU_6000::028::08::L::fore,028,18,False,50,cascade,multiple,mean,082;015;004;095;036
sgmnet-fingervein,72,MMCBNU_6000::028::08::L::fore,028,3,False,50,cascade,multiple,mean,082;085;028;015;089
aspanformer,72,MMCBNU_6000::028::08::L::fore,028,1,True,50,cascade,multiple,mean,028;036;020;030;096
deepdetect,72,MMCBNU_6000::028::08::L::fore,028,3,False,50,cascade,multiple,mean,082;059;028;030;020
loftr,76,MMCBNU_6000::030::10::L::fore,030,1,True,50,cascade,multiple,mean,030;015;072;005;029
orb-fingervein,76,MMCBNU_6000::030::10::L::fore,030,1,True,50,cascade,multiple,mean,030;063;078;004;005
sift-fingervein,76,MMCBNU_6000::030::10::L::fore,030,1,True,50,cascade,multiple,mean,030;029;076;072;020
superglue-fingervein,76,MMCBNU_6000::030::10::L::fore,030,1,True,50,cascade,multiple,mean,030;082;015;004;095
sgmnet-fingervein,76,MMCBNU_6000::030::10::L::fore,030,3,False,50,cascade,multiple,mean,029;005;030;028;015
aspanformer,76,MMCBNU_6000::030::10::L::fore,030,1,True,50,cascade,multiple,mean,030;069;004;020;063
deepdetect,76,MMCBNU_6000::030::10::L::fore,030,1,True,50,cascade,multiple,mean,030;005;078;020;063
loftr,80,MMCBNU_6000::065::03::L::fore,065,1,True,50,cascade,multiple,mean,065;089;007;070;055
orb-fingervein,80,MMCBNU_6000::065::03::L::fore,065,1,True,50,cascade,multiple,mean,065;039;070;026;089
sift-fingervein,80,MMCBNU_6000::065::03::L::fore,065,6,False,50,cascade,multiple,mean,068;070;100;076;072
superglue-fingervein,80,MMCBNU_6000::065::03::L::fore,065,1,True,50,cascade,multiple,mean,065;082;015;004;095
sgmnet-fingervein,80,MMCBNU_6000::065::03::L::fore,065,5,False,50,cascade,multiple,mean,100;072;076;083;065
aspanformer,80,MMCBNU_6000::065::03::L::fore,065,3,False,50,cascade,multiple,mean,007;068;065;070;076
deepdetect,80,MMCBNU_6000::065::03::L::fore,065,7,False,50,cascade,multiple,mean,039;047;076;100;026
loftr,84,MMCBNU_6000::078::07::L::fore,078,32,False,50,cascade,multiple,mean,015;025;014;029;017
orb-fingervein,84,MMCBNU_6000::078::07::L::fore,078,28,False,50,cascade,multiple,mean,017;001;047;039;052
sift-fingervein,84,MMCBNU_6000::078::07::L::fore,078,30,False,50,cascade,multiple,mean,001;052;069;029;087
superglue-fingervein,84,MMCBNU_6000::078::07::L::fore,078,21,False,50,cascade,multiple,mean,082;015;004;095;036
sgmnet-fingervein,84,MMCBNU_6000::078::07::L::fore,078,32,False,50,cascade,multiple,mean,029;023;001;100;039
aspanformer,84,MMCBNU_6000::078::07::L::fore,078,30,False,50,cascade,multiple,mean,039;023;001;029;100
deepdetect,84,MMCBNU_6000::078::07::L::fore,078,32,False,50,cascade,multiple,mean,047;069;025;015;044
loftr,88,MMCBNU_6000::085::03::L::fore,085,28,False,50,cascade,multiple,mean,063;029;070;018;044
orb-fingervein,88,MMCBNU_6000::085::03::L::fore,085,27,False,50,cascade,multiple,mean,070;083;032;018;063
sift-fingervein,88,MMCBNU_6000::085::03::L::fore,085,28,False,50,cascade,multiple,mean,047;014;004;070;098
superglue-fingervein,88,MMCBNU_6000::085::03::L::fore,085,22,False,50,cascade,multiple,mean,082;015;004;095;036
sgmnet-fingervein,88,MMCBNU_6000::085::03::L::fore,085,28,False,50,cascade,multiple,mean,029;098;072;065;014
aspanformer,88,MMCBNU_6000::085::03::L::fore,085,27,False,50,cascade,multiple,mean,004;047;032;087;026
deepdetect,88,MMCBNU_6000::085::03::L::fore,085,27,False,50,cascade,multiple,mean,032;029;063;014;098
loftr,92,MMCBNU_6000::072::07::L::fore,072,29,False,50,cascade,multiple,mean,055;006;082;044;065
orb-fingervein,92,MMCBNU_6000::072::07::L::fore,072,28,False,50,cascade,multiple,mean,006;083;030;044;089
sift-fingervein,92,MMCBNU_6000::072::07::L::fore,072,28,False,50,cascade,multiple,mean,007;012;030;083;098
superglue-fingervein,92,MMCBNU_6000::072::07::L::fore,072,23,False,50,cascade,multiple,mean,082;015;004;095;036
sgmnet-fingervein,92,MMCBNU_6000::072::07::L::fore,072,29,False,50,cascade,multiple,mean,098;044;082;055;030
aspanformer,92,MMCBNU_6000::072::07::L::fore,072,29,False,50,cascade,multiple,mean,082;007;080;004;083
deepdetect,92,MMCBNU_6000::072::07::L::fore,072,29,False,50,cascade,multiple,mean,004;055;080;083;007
loftr,96,MMCBNU_6000::026::01::L::fore,026,35,False,50,cascade,multiple,mean,072;094;017;082;076
orb-fingervein,96,MMCBNU_6000::026::01::L::fore,026,34,False,50,cascade,multiple,mean,020;052;014;091;001
sift-fingervein,96,MMCBNU_6000::026::01::L::fore,026,34,False,50,cascade,multiple,mean,058;091;080;023;001
superglue-fingervein,96,MMCBNU_6000::026::01::L::fore,026,24,False,50,cascade,multiple,mean,082;015;004;095;036
sgmnet-fingervein,96,MMCBNU_6000::026::01::L::fore,026,35,False,50,cascade,multiple,mean,058;091;001;017;072
aspanformer,96,MMCBNU_6000::026::01::L::fore,026,34,False,50,cascade,multiple,mean,039;014;094;072;091
deepdetect,96,MMCBNU_6000::026::01::L::fore,026,35,False,50,cascade,multiple,mean,072;058;017;052;021
loftr,100,MMCBNU_6000::090::06::L::fore,090,1,True,50,cascade,multiple,mean,090;054;082;058;029
orb-fingervein,100,MMCBNU_6000::090::06::L::fore,090,1,True,50,cascade,multiple,mean,090;070;029;087;054
sift-fingervein,100,MMCBNU_6000::090::06::L::fore,090,1,True,50,cascade,multiple,mean,090;021;020;063;065
superglue-fingervein,100,MMCBNU_6000::090::06::L::fore,090,1,True,50,cascade,multiple,mean,090;082;015;004;095
sgmnet-fingervein,100,MMCBNU_6000::090::06::L::fore,090,1,True,50,cascade,multiple,mean,090;028;065;054;091
aspanformer,100,MMCBNU_6000::090::06::L::fore,090,1,True,50,cascade,multiple,mean,090;063;054;001;087
deepdetect,100,MMCBNU_6000::090::06::L::fore,090,5,False,50,cascade,multiple,mean,058;054;020;070;090
loftr,104,MMCBNU_6000::054::06::L::fore,054,32,False,50,cascade,multiple,mean,015;076;044;005;095
orb-fingervein,104,MMCBNU_6000::054::06::L::fore,054,32,False,50,cascade,multiple,mean,005;047;003;095;058
sift-fingervein,104,MMCBNU_6000::054::06::L::fore,054,32,False,50,cascade,multiple,mean,095;029;023;021;015
superglue-fingervein,104,MMCBNU_6000::054::06::L::fore,054,26,False,50,cascade,multiple,mean,082;015;004;095;036
sgmnet-fingervein,104,MMCBNU_6000::054::06::L::fore,054,32,False,50,cascade,multiple,mean,015;029;044;023;021
aspanformer,104,MMCBNU_6000::054::06::L::fore,054,30,False,50,cascade,multiple,mean,076;029;047;021;058
deepdetect,104,MMCBNU_6000::054::06::L::fore,054,32,False,50,cascade,multiple,mean,085;021;047;076;005
loftr,108,MMCBNU_6000::094::09::L::fore,094,34,False,50,cascade,multiple,mean,085;006;007;003;059
orb-fingervein,108,MMCBNU_6000::094::09::L::fore,094,34,False,50,cascade,multiple,mean,025;054;006;007;003
sift-fingervein,108,MMCBNU_6000::094::09::L::fore,094,34,False,50,cascade,multiple,mean,006;058;078;007;059
superglue-fingervein,108,MMCBNU_6000::094::09::L::fore,094,27,False,50,cascade,multiple,mean,082;015;004;095;036
sgmnet-fingervein,108,MMCBNU_6000::094::09::L::fore,094,34,False,50,cascade,multiple,mean,036;058;025;078;070
aspanformer,108,MMCBNU_6000::094::09::L::fore,094,33,False,50,cascade,multiple,mean,026;036;007;054;058
deepdetect,108,MMCBNU_6000::094::09::L::fore,094,34,False,50,cascade,multiple,mean,036;039;059;058;078
loftr,112,MMCBNU_6000::058::01::L::fore,058,35,False,50,cascade,multiple,mean,015;029;076;094;059
orb-fingervein,112,MMCBNU_6000::058::01::L::fore,058,34,False,50,cascade,multiple,mean,047;094;080;029;005
sift-fingervein,112,MMCBNU_6000::058::01::L::fore,058,35,False,50,cascade,multiple,mean,080;082;005;059;003
superglue-fingervein,112,MMCBNU_6000::058::01::L::fore,058,28,False,50,cascade,multiple,mean,082;015;004;095;036
sgmnet-fingervein,112,MMCBNU_6000::058::01::L::fore,058,35,False,50,cascade,multiple,mean,005;029;015;020;087
aspanformer,112,MMCBNU_6000::058::01::L::fore,058,35,False,50,cascade,multiple,mean,080;076;094;047;059
deepdetect,112,MMCBNU_6000::058::01::L::fore,058,35,False,50,cascade,multiple,mean,003;023;029;005;083
loftr,116,MMCBNU_6000::096::03::L::fore,096,1,True,50,cascade,multiple,mean,096;047;089;007;006
orb-fingervein,116,MMCBNU_6000::096::03::L::fore,096,2,False,50,cascade,multiple,mean,029;096;089;007;047
sift-fingervein,116,MMCBNU_6000::096::03::L::fore,096,3,False,50,cascade,multiple,mean,044;007;096;047;068
superglue-fingervein,116,MMCBNU_6000::096::03::L::fore,096,1,True,50,cascade,multiple,mean,096;082;015;004;095
sgmnet-fingervein,116,MMCBNU_6000::096::03::L::fore,096,8,False,50,cascade,multiple,mean,044;090;047;029;059
aspanformer,116,MMCBNU_6000::096::03::L::fore,096,1,True,50,cascade,multiple,mean,096;068;003;054;029
deepdetect,116,MMCBNU_6000::096::03::L::fore,096,9,False,50,cascade,multiple,mean,054;044;069;003;029
loftr,120,MMCBNU_6000::001::07::L::fore,001,1,True,50,cascade,multiple,mean,001;089;087;007;023
orb-fingervein,120,MMCBNU_6000::001::07::L::fore,001,1,True,50,cascade,multiple,mean,001;089;039;018;091
sift-fingervein,120,MMCBNU_6000::001::07::L::fore,001,7,False,50,cascade,multiple,mean,039;054;070;058;021
superglue-fingervein,120,MMCBNU_6000::001::07::L::fore,001,1,True,50,cascade,multiple,mean,001;082;015;004;095
sgmnet-fingervein,120,MMCBNU_6000::001::07::L::fore,001,13,False,50,cascade,multiple,mean,087;021;089;004;058
aspanformer,120,MMCBNU_6000::001::07::L::fore,001,1,True,50,cascade,multiple,mean,001;004;021;039;091
deepdetect,120,MMCBNU_6000::001::07::L::fore,001,5,False,50,cascade,multiple,mean,021;007;089;054;001
loftr,124,MMCBNU_6000::021::03::L::fore,021,40,False,50,cascade,multiple,mean,005;006;029;094;015
orb-fingervein,124,MMCBNU_6000::021::03::L::fore,021,39,False,50,cascade,multiple,mean,017;029;091;006;100
sift-fingervein,124,MMCBNU_6000::021::03::L::fore,021,39,False,50,cascade,multiple,mean,005;063;017;068;039
superglue-fingervein,124,MMCBNU_6000::021::03::L::fore,021,31,False,50,cascade,multiple,mean,082;015;004;095;036
sgmnet-fingervein,124,MMCBNU_6000::021::03::L::fore,021,40,False,50,cascade,multiple,mean,029;005;006;100;015
aspanformer,124,MMCBNU_6000::021::03::L::fore,021,40,False,50,cascade,multiple,mean,003;052;004;068;094
deepdetect,124,MMCBNU_6000::021::03::L::fore,021,40,False,50,cascade,multiple,mean,017;006;004;094;039
loftr,128,MMCBNU_6000::091::07::L::fore,091,1,True,50,cascade,multiple,mean,091;082;015;014;089
orb-fingervein,128,MMCBNU_6000::091::07::L::fore,091,2,False,50,cascade,multiple,mean,017;091;070;072;026
sift-fingervein,128,MMCBNU_6000::091::07::L::fore,091,1,True,50,cascade,multiple,mean,091;054;098;026;014
superglue-fingervein,128,MMCBNU_6000::091::07::L::fore,091,1,True,50,cascade,multiple,mean,091;054;083;082;015
sgmnet-fingervein,128,MMCBNU_6000::091::07::L::fore,091,7,False,50,cascade,multiple,mean,082;015;098;014;095
aspanformer,128,MMCBNU_6000::091::07::L::fore,091,1,True,50,cascade,multiple,mean,091;001;018;014;083
deepdetect,128,MMCBNU_6000::091::07::L::fore,091,6,False,50,cascade,multiple,mean,018;072;095;026;017
loftr,132,MMCBNU_6000::044::10::L::fore,044,1,True,50,cascade,multiple,mean,044;055;007;082;017
orb-fingervein,132,MMCBNU_6000::044::10::L::fore,044,1,True,50,cascade,multiple,mean,044;083;082;023;017
sift-fingervein,132,MMCBNU_6000::044::10::L::fore,044,1,True,50,cascade,multiple,mean,044;085;003;054;023
superglue-fingervein,132,MMCBNU_6000::044::10::L::fore,044,1,True,50,cascade,multiple,mean,044;082;015;004;095
sgmnet-fingervein,132,MMCBNU_6000::044::10::L::fore,044,3,False,50,cascade,multiple,mean,023;082;044;054;003
aspanformer,132,MMCBNU_6000::044::10::L::fore,044,2,False,50,cascade,multiple,mean,032;044;068;087;023
deepdetect,132,MMCBNU_6000::044::10::L::fore,044,1,True,50,cascade,multiple,mean,044;032;003;023;026
loftr,136,MMCBNU_6000::080::07::L::fore,080,1,True,50,cascade,multiple,mean,080;015;090;006;072
orb-fingervein,136,MMCBNU_6000::080::07::L::fore,080,3,False,50,cascade,multiple,mean,015;091;080;017;072
sift-fingervein,136,MMCBNU_6000::080::07::L::fore,080,2,False,50,cascade,multiple,mean,030;080;090;012;015
superglue-fingervein,136,MMCBNU_6000::080::07::L::fore,080,1,True,50,cascade,multiple,mean,080;082;015;004;095
sgmnet-fingervein,136,MMCBNU_6000::080::07::L::fore,080,9,False,50,cascade,multiple,mean,029;065;014;012;015
aspanformer,136,MMCBNU_6000::080::07::L::fore,080,1,True,50,cascade,multiple,mean,080;091;030;090;014
deepdetect,136,MMCBNU_6000::080::07::L::fore,080,3,False,50,cascade,multiple,mean,072;006;080;014;025
loftr,140,MMCBNU_6000::020::09::L::fore,020,1,True,50,cascade,multiple,mean,020;055;015;095;089
orb-fingervein,140,MMCBNU_6000::020::09::L::fore,020,1,True,50,cascade,multiple,mean,020;090;029;047;007
sift-fingervein,140,MMCBNU_6000::020::09::L::fore,020,2,False,50,cascade,multiple,mean,089;020;055;007;095
