matcher,probe_record_id,probe_sample_id,probe_identity,rank_of_true_identity,rank_1_hit,gallery_size,ranking_strategy,samples_per_gallery,aggregation_method,top_5_identities
orb-fingervein,16,Multi-PIE::190::190_01_02_110_19_crop_128,190,1,True,50,cascade,multiple,mean,190;238;164;029;007
sift-fingervein,16,Multi-PIE::190::190_01_02_110_19_crop_128,190,1,True,50,cascade,multiple,mean,190;040;238;036;063
superglue-fingervein,16,Multi-PIE::190::190_01_02_110_19_crop_128,190,1,True,50,cascade,multiple,mean,190;247;174;071;027
sgmnet-fingervein,16,Multi-PIE::190::190_01_02_110_19_crop_128,190,1,True,50,cascade,multiple,mean,190;040;247;164;058
aspanformer,16,Multi-PIE::190::190_01_02_110_19_crop_128,190,1,True,50,cascade,multiple,mean,190;063;058;189;247
deepdetect,16,Multi-PIE::190::190_01_02_110_19_crop_128,190,1,True,50,cascade,multiple,mean,190;238;189;029;248
loftr,20,Multi-PIE::071::071_01_02_110_15_crop_128,071,1,True,50,cascade,multiple,mean,071;164;060;007;237
orb-fingervein,20,Multi-PIE::071::071_01_02_110_15_crop_128,071,1,True,50,cascade,multiple,mean,071;207;007;179;029
sift-fingervein,20,Multi-PIE::071::071_01_02_110_15_crop_128,071,1,True,50,cascade,multiple,mean,071;140;060;007;151
superglue-fingervein,20,Multi-PIE::071::071_01_02_110_15_crop_128,071,1,True,50,cascade,multiple,mean,071;029;007;164;190
sgmnet-fingervein,20,Multi-PIE::071::071_01_02_110_15_crop_128,071,1,True,50,cascade,multiple,mean,071;007;237;190;140
aspanformer,20,Multi-PIE::071::071_01_02_110_15_crop_128,071,1,True,50,cascade,multiple,mean,071;164;060;234;151
deepdetect,20,Multi-PIE::071::071_01_02_110_15_crop_128,071,3,False,50,cascade,multiple,mean,057;007;071;179;060
loftr,24,Multi-PIE::063::063_01_02_110_14_crop_128,063,1,True,50,cascade,multiple,mean,063;072;088;155;024
orb-fingervein,24,Multi-PIE::063::063_01_02_110_14_crop_128,063,1,True,50,cascade,multiple,mean,063;056;115;072;190
sift-fingervein,24,Multi-PIE::063::063_01_02_110_14_crop_128,063,1,True,50,cascade,multiple,mean,063;180;088;155;115
superglue-fingervein,24,Multi-PIE::063::063_01_02_110_14_crop_128,063,1,True,50,cascade,multiple,mean,063;023;056;152;057
sgmnet-fingervein,24,Multi-PIE::063::063_01_02_110_14_crop_128,063,1,True,50,cascade,multiple,mean,063;060;088;241;023
aspanformer,24,Multi-PIE::063::063_01_02_110_14_crop_128,063,1,True,50,cascade,multiple,mean,063;056;155;023;152
deepdetect,24,Multi-PIE::063::063_01_02_110_14_crop_128,063,1,True,50,cascade,multiple,mean,063;155;060;115;023
loftr,28,Multi-PIE::058::058_01_02_110_08_crop_128,058,21,False,50,cascade,multiple,mean,195;184;230;108;234
orb-fingervein,28,Multi-PIE::058::058_01_02_110_08_crop_128,058,21,False,50,cascade,multiple,mean,115;036;247;179;108
sift-fingervein,28,Multi-PIE::058::058_01_02_110_08_crop_128,058,21,False,50,cascade,multiple,mean,115;036;230;247;195
superglue-fingervein,28,Multi-PIE::058::058_01_02_110_08_crop_128,058,21,False,50,cascade,multiple,mean,115;195;063;108;184
sgmnet-fingervein,28,Multi-PIE::058::058_01_02_110_08_crop_128,058,21,False,50,cascade,multiple,mean,115;248;063;179;184
aspanformer,28,Multi-PIE::058::058_01_02_110_08_crop_128,058,21,False,50,cascade,multiple,mean,184;247;238;108;179
deepdetect,28,Multi-PIE::058::058_01_02_110_08_crop_128,058,21,False,50,cascade,multiple,mean,087;184;230;063;189
loftr,32,Multi-PIE::036::036_01_01_110_13_crop_128,036,1,True,50,cascade,multiple,mean,036;238;184;024;056
orb-fingervein,32,Multi-PIE::036::036_01_01_110_13_crop_128,036,1,True,50,cascade,multiple,mean,036;027;155;109;238
sift-fingervein,32,Multi-PIE::036::036_01_01_110_13_crop_128,036,3,False,50,cascade,multiple,mean,130;195;036;056;207
superglue-fingervein,32,Multi-PIE::036::036_01_01_110_13_crop_128,036,1,True,50,cascade,multiple,mean,036;195;056;184;155
sgmnet-fingervein,32,Multi-PIE::036::036_01_01_110_13_crop_128,036,1,True,50,cascade,multiple,mean,036;051;237;189;195
aspanformer,32,Multi-PIE::036::036_01_01_110_13_crop_128,036,2,False,50,cascade,multiple,mean,155;036;207;056;109
deepdetect,32,Multi-PIE::036::036_01_01_110_13_crop_128,036,1,True,50,cascade,multiple,mean,036;184;207;109;155
loftr,36,Multi-PIE::189::189_01_01_110_05_crop_128,189,1,True,50,cascade,multiple,mean,189;237;164;063;190
orb-fingervein,36,Multi-PIE::189::189_01_01_110_05_crop_128,189,1,True,50,cascade,multiple,mean,189;007;238;237;058
sift-fingervein,36,Multi-PIE::189::189_01_01_110_05_crop_128,189,1,True,50,cascade,multiple,mean,189;237;007;036;058
superglue-fingervein,36,Multi-PIE::189::189_01_01_110_05_crop_128,189,1,True,50,cascade,multiple,mean,189;237;029;238;164
sgmnet-fingervein,36,Multi-PIE::189::189_01_01_110_05_crop_128,189,1,True,50,cascade,multiple,mean,189;237;063;238;056
aspanformer,36,Multi-PIE::189::189_01_01_110_05_crop_128,189,1,True,50,cascade,multiple,mean,189;238;007;237;063
deepdetect,36,Multi-PIE::189::189_01_01_110_05_crop_128,189,2,False,50,cascade,multiple,mean,036;189;237;041;063
loftr,40,Multi-PIE::027::027_01_02_110_10_crop_128,027,1,True,50,cascade,multiple,mean,027;248;029;164;007
orb-fingervein,40,Multi-PIE::027::027_01_02_110_10_crop_128,027,1,True,50,cascade,multiple,mean,027;071;056;007;040
sift-fingervein,40,Multi-PIE::027::027_01_02_110_10_crop_128,027,1,True,50,cascade,multiple,mean,027;071;248;130;040
superglue-fingervein,40,Multi-PIE::027::027_01_02_110_10_crop_128,027,1,True,50,cascade,multiple,mean,027;140;115;071;164
sgmnet-fingervein,40,Multi-PIE::027::027_01_02_110_10_crop_128,027,1,True,50,cascade,multiple,mean,027;071;164;140;179
aspanformer,40,Multi-PIE::027::027_01_02_110_10_crop_128,027,1,True,50,cascade,multiple,mean,027;179;164;184;056
deepdetect,40,Multi-PIE::027::027_01_02_110_10_crop_128,027,1,True,50,cascade,multiple,mean,027;071;056;230;007
loftr,44,Multi-PIE::174::174_01_02_110_09_crop_128,174,1,True,50,cascade,multiple,mean,174;063;036;027;237
orb-fingervein,44,Multi-PIE::174::174_01_02_110_09_crop_128,174,1,True,50,cascade,multiple,mean,174;164;087;036;130
sift-fingervein,44,Multi-PIE::174::174_01_02_110_09_crop_128,174,1,True,50,cascade,multiple,mean,174;130;058;237;027
superglue-fingervein,44,Multi-PIE::174::174_01_02_110_09_crop_128,174,1,True,50,cascade,multiple,mean,174;130;189;029;027
sgmnet-fingervein,44,Multi-PIE::174::174_01_02_110_09_crop_128,174,1,True,50,cascade,multiple,mean,174;237;063;189;164
aspanformer,44,Multi-PIE::174::174_01_02_110_09_crop_128,174,1,True,50,cascade,multiple,mean,174;071;063;190;023
deepdetect,44,Multi-PIE::174::174_01_02_110_09_crop_128,174,1,True,50,cascade,multiple,mean,174;237;189;058;164
loftr,48,Multi-PIE::247::247_01_01_110_07_crop_128,247,1,True,50,cascade,multiple,mean,247;029;184;164;040
orb-fingervein,48,Multi-PIE::247::247_01_01_110_07_crop_128,247,1,True,50,cascade,multiple,mean,247;130;071;040;002
sift-fingervein,48,Multi-PIE::247::247_01_01_110_07_crop_128,247,1,True,50,cascade,multiple,mean,247;130;184;002;007
superglue-fingervein,48,Multi-PIE::247::247_01_01_110_07_crop_128,247,1,True,50,cascade,multiple,mean,247;029;058;063;190
sgmnet-fingervein,48,Multi-PIE::247::247_01_01_110_07_crop_128,247,1,True,50,cascade,multiple,mean,247;190;071;237;002
aspanformer,48,Multi-PIE::247::247_01_01_110_07_crop_128,247,1,True,50,cascade,multiple,mean,247;058;184;164;029
deepdetect,48,Multi-PIE::247::247_01_01_110_07_crop_128,247,1,True,50,cascade,multiple,mean,247;058;029;189;184
loftr,52,Multi-PIE::230::230_01_01_110_06_crop_128,230,1,True,50,cascade,multiple,mean,230;174;184;041;167
orb-fingervein,52,Multi-PIE::230::230_01_01_110_06_crop_128,230,1,True,50,cascade,multiple,mean,230;196;241;027;130
sift-fingervein,52,Multi-PIE::230::230_01_01_110_06_crop_128,230,1,True,50,cascade,multiple,mean,230;007;241;238;041
superglue-fingervein,52,Multi-PIE::230::230_01_01_110_06_crop_128,230,1,True,50,cascade,multiple,mean,230;041;007;167;238
sgmnet-fingervein,52,Multi-PIE::230::230_01_01_110_06_crop_128,230,1,True,50,cascade,multiple,mean,230;167;238;174;184
aspanformer,52,Multi-PIE::230::230_01_01_110_06_crop_128,230,1,True,50,cascade,multiple,mean,230;024;241;238;007
deepdetect,52,Multi-PIE::230::230_01_01_110_06_crop_128,230,1,True,50,cascade,multiple,mean,230;238;027;007;041
loftr,56,Multi-PIE::140::140_01_02_110_16_crop_128,140,1,True,50,cascade,multiple,mean,140;164;180;195;190
orb-fingervein,56,Multi-PIE::140::140_01_02_110_16_crop_128,140,1,True,50,cascade,multiple,mean,140;071;063;208;190
sift-fingervein,56,Multi-PIE::140::140_01_02_110_16_crop_128,140,1,True,50,cascade,multiple,mean,140;180;071;036;063
superglue-fingervein,56,Multi-PIE::140::140_01_02_110_16_crop_128,140,1,True,50,cascade,multiple,mean,140;063;195;190;180
sgmnet-fingervein,56,Multi-PIE::140::140_01_02_110_16_crop_128,140,1,True,50,cascade,multiple,mean,140;164;063;189;007
aspanformer,56,Multi-PIE::140::140_01_02_110_16_crop_128,140,1,True,50,cascade,multiple,mean,140;180;241;058;164
deepdetect,56,Multi-PIE::140::140_01_02_110_16_crop_128,140,1,True,50,cascade,multiple,mean,140;063;195;108;180
loftr,60,Multi-PIE::023::023_01_02_110_01_crop_128,023,1,True,50,cascade,multiple,mean,023;164;190;029;002
orb-fingervein,60,Multi-PIE::023::023_01_02_110_01_crop_128,023,1,True,50,cascade,multiple,mean,023;195;189;088;060
sift-fingervein,60,Multi-PIE::023::023_01_02_110_01_crop_128,023,1,True,50,cascade,multiple,mean,023;167;041;027;109
superglue-fingervein,60,Multi-PIE::023::023_01_02_110_01_crop_128,023,1,True,50,cascade,multiple,mean,023;195;189;167;088
sgmnet-fingervein,60,Multi-PIE::023::023_01_02_110_01_crop_128,023,1,True,50,cascade,multiple,mean,023;167;195;109;002
aspanformer,60,Multi-PIE::023::023_01_02_110_01_crop_128,023,1,True,50,cascade,multiple,mean,023;008;060;002;190
deepdetect,60,Multi-PIE::023::023_01_02_110_01_crop_128,023,1,True,50,cascade,multiple,mean,023;041;109;088;190
loftr,64,Multi-PIE::152::152_01_01_110_11_crop_128,152,1,True,50,cascade,multiple,mean,152;063;008;109;108
orb-fingervein,64,Multi-PIE::152::152_01_01_110_11_crop_128,152,1,True,50,cascade,multiple,mean,152;029;164;190;058
sift-fingervein,64,Multi-PIE::152::152_01_01_110_11_crop_128,152,1,True,50,cascade,multiple,mean,152;109;164;180;007
superglue-fingervein,64,Multi-PIE::152::152_01_01_110_11_crop_128,152,1,True,50,cascade,multiple,mean,152;063;036;190;180
sgmnet-fingervein,64,Multi-PIE::152::152_01_01_110_11_crop_128,152,1,True,50,cascade,multiple,mean,152;180;179;109;063
aspanformer,64,Multi-PIE::152::152_01_01_110_11_crop_128,152,1,True,50,cascade,multiple,mean,152;164;190;008;108
deepdetect,64,Multi-PIE::152::152_01_01_110_11_crop_128,152,1,True,50,cascade,multiple,mean,152;071;164;029;007
loftr,68,Multi-PIE::109::109_01_02_110_01_crop_128,109,1,True,50,cascade,multiple,mean,109;167;051;190;009
orb-fingervein,68,Multi-PIE::109::109_01_02_110_01_crop_128,109,1,True,50,cascade,multiple,mean,109;208;007;230;023
sift-fingervein,68,Multi-PIE::109::109_01_02_110_01_crop_128,109,1,True,50,cascade,multiple,mean,109;130;040;215;167
superglue-fingervein,68,Multi-PIE::109::109_01_02_110_01_crop_128,109,1,True,50,cascade,multiple,mean,109;051;167;180;007
sgmnet-fingervein,68,Multi-PIE::109::109_01_02_110_01_crop_128,109,1,True,50,cascade,multiple,mean,109;167;051;180;058
aspanformer,68,Multi-PIE::109::109_01_02_110_01_crop_128,109,1,True,50,cascade,multiple,mean,109;130;009;215;058
deepdetect,68,Multi-PIE::109::109_01_02_110_01_crop_128,109,2,False,50,cascade,multiple,mean,130;109;023;167;208
loftr,72,Multi-PIE::009::009_01_01_110_08_crop_128,009,1,True,50,cascade,multiple,mean,009;063;241;179;108
orb-fingervein,72,Multi-PIE::009::009_01_01_110_08_crop_128,009,1,True,50,cascade,multiple,mean,009;108;041;057;109
sift-fingervein,72,Multi-PIE::009::009_01_01_110_08_crop_128,009,1,True,50,cascade,multiple,mean,009;041;215;179;029
superglue-fingervein,72,Multi-PIE::009::009_01_01_110_08_crop_128,009,1,True,50,cascade,multiple,mean,009;108;179;063;041
sgmnet-fingervein,72,Multi-PIE::009::009_01_01_110_08_crop_128,009,1,True,50,cascade,multiple,mean,009;057;155;036;164
aspanformer,72,Multi-PIE::009::009_01_01_110_08_crop_128,009,1,True,50,cascade,multiple,mean,009;041;241;063;164
deepdetect,72,Multi-PIE::009::009_01_01_110_08_crop_128,009,1,True,50,cascade,multiple,mean,009;155;108;029;071
loftr,76,Multi-PIE::008::008_01_02_110_15_crop_128,008,1,True,50,cascade,multiple,mean,008;174;190;051;007
orb-fingervein,76,Multi-PIE::008::008_01_02_110_15_crop_128,008,1,True,50,cascade,multiple,mean,008;041;144;190;040
sift-fingervein,76,Multi-PIE::008::008_01_02_110_15_crop_128,008,1,True,50,cascade,multiple,mean,008;029;238;140;051
superglue-fingervein,76,Multi-PIE::008::008_01_02_110_15_crop_128,008,1,True,50,cascade,multiple,mean,008;190;174;051;007
sgmnet-fingervein,76,Multi-PIE::008::008_01_02_110_15_crop_128,008,1,True,50,cascade,multiple,mean,008;238;007;247;174
aspanformer,76,Multi-PIE::008::008_01_02_110_15_crop_128,008,1,True,50,cascade,multiple,mean,008;041;164;029;051
deepdetect,76,Multi-PIE::008::008_01_02_110_15_crop_128,008,1,True,50,cascade,multiple,mean,008;041;007;040;024
loftr,80,Multi-PIE::024::024_01_01_110_07_crop_128,024,1,True,50,cascade,multiple,mean,024;234;164;190;195
orb-fingervein,80,Multi-PIE::024::024_01_01_110_07_crop_128,024,1,True,50,cascade,multiple,mean,024;130;164;029;195
sift-fingervein,80,Multi-PIE::024::024_01_01_110_07_crop_128,024,1,True,50,cascade,multiple,mean,024;164;190;195;234
superglue-fingervein,80,Multi-PIE::024::024_01_01_110_07_crop_128,024,1,True,50,cascade,multiple,mean,024;190;063;195;234
sgmnet-fingervein,80,Multi-PIE::024::024_01_01_110_07_crop_128,024,1,True,50,cascade,multiple,mean,024;190;152;058;234
aspanformer,80,Multi-PIE::024::024_01_01_110_07_crop_128,024,1,True,50,cascade,multiple,mean,024;195;234;189;029
deepdetect,80,Multi-PIE::024::024_01_01_110_07_crop_128,024,2,False,50,cascade,multiple,mean,058;024;144;029;234
loftr,84,Multi-PIE::056::056_01_01_110_16_crop_128,056,1,True,50,cascade,multiple,mean,056;130;164;041;057
orb-fingervein,84,Multi-PIE::056::056_01_01_110_16_crop_128,056,1,True,50,cascade,multiple,mean,056;041;057;130;215
sift-fingervein,84,Multi-PIE::056::056_01_01_110_16_crop_128,056,1,True,50,cascade,multiple,mean,056;140;215;087;057
superglue-fingervein,84,Multi-PIE::056::056_01_01_110_16_crop_128,056,1,True,50,cascade,multiple,mean,056;189;184;029;007
sgmnet-fingervein,84,Multi-PIE::056::056_01_01_110_16_crop_128,056,1,True,50,cascade,multiple,mean,056;057;164;189;140
aspanformer,84,Multi-PIE::056::056_01_01_110_16_crop_128,056,1,True,50,cascade,multiple,mean,056;057;007;087;184
deepdetect,84,Multi-PIE::056::056_01_01_110_16_crop_128,056,1,True,50,cascade,multiple,mean,056;087;057;234;041
loftr,88,Multi-PIE::060::060_01_02_110_15_crop_128,060,1,True,50,cascade,multiple,mean,060;152;155;195;164
orb-fingervein,88,Multi-PIE::060::060_01_02_110_15_crop_128,060,1,True,50,cascade,multiple,mean,060;155;058;024;238
sift-fingervein,88,Multi-PIE::060::060_01_02_110_15_crop_128,060,1,True,50,cascade,multiple,mean,060;238;027;155;024
superglue-fingervein,88,Multi-PIE::060::060_01_02_110_15_crop_128,060,1,True,50,cascade,multiple,mean,060;152;195;058;164
sgmnet-fingervein,88,Multi-PIE::060::060_01_02_110_15_crop_128,060,1,True,50,cascade,multiple,mean,060;152;164;238;087
aspanformer,88,Multi-PIE::060::060_01_02_110_15_crop_128,060,2,False,50,cascade,multiple,mean,155;060;215;008;027
deepdetect,88,Multi-PIE::060::060_01_02_110_15_crop_128,060,1,True,50,cascade,multiple,mean,060;058;215;029;155
loftr,92,Multi-PIE::130::130_01_02_110_01_crop_128,130,1,True,50,cascade,multiple,mean,130;208;087;007;051
orb-fingervein,92,Multi-PIE::130::130_01_02_110_01_crop_128,130,1,True,50,cascade,multiple,mean,130;002;051;164;029
sift-fingervein,92,Multi-PIE::130::130_01_02_110_01_crop_128,130,1,True,50,cascade,multiple,mean,130;029;087;164;007
superglue-fingervein,92,Multi-PIE::130::130_01_02_110_01_crop_128,130,1,True,50,cascade,multiple,mean,130;237;208;087;007
sgmnet-fingervein,92,Multi-PIE::130::130_01_02_110_01_crop_128,130,1,True,50,cascade,multiple,mean,130;087;164;007;027
aspanformer,92,Multi-PIE::130::130_01_02_110_01_crop_128,130,1,True,50,cascade,multiple,mean,130;002;071;164;167
deepdetect,92,Multi-PIE::130::130_01_02_110_01_crop_128,130,1,True,50,cascade,multiple,mean,130;007;230;087;002
loftr,96,Multi-PIE::155::155_01_01_110_03_crop_128,155,1,True,50,cascade,multiple,mean,155;164;195;190;063
orb-fingervein,96,Multi-PIE::155::155_01_01_110_03_crop_128,155,1,True,50,cascade,multiple,mean,155;151;164;029;196
sift-fingervein,96,Multi-PIE::155::155_01_01_110_03_crop_128,155,1,True,50,cascade,multiple,mean,155;167;196;036;063
superglue-fingervein,96,Multi-PIE::155::155_01_01_110_03_crop_128,155,1,True,50,cascade,multiple,mean,155;195;167;164;007
sgmnet-fingervein,96,Multi-PIE::155::155_01_01_110_03_crop_128,155,1,True,50,cascade,multiple,mean,155;167;195;247;063
aspanformer,96,Multi-PIE::155::155_01_01_110_03_crop_128,155,1,True,50,cascade,multiple,mean,155;063;036;040;151
deepdetect,96,Multi-PIE::155::155_01_01_110_03_crop_128,155,1,True,50,cascade,multiple,mean,155;029;196;151;040
loftr,100,Multi-PIE::248::248_01_02_110_13_crop_128,248,1,True,50,cascade,multiple,mean,248;195;241;027;208
orb-fingervein,100,Multi-PIE::248::248_01_02_110_13_crop_128,248,1,True,50,cascade,multiple,mean,248;195;008;024;238
sift-fingervein,100,Multi-PIE::248::248_01_02_110_13_crop_128,248,1,True,50,cascade,multiple,mean,248;008;208;190;002
superglue-fingervein,100,Multi-PIE::248::248_01_02_110_13_crop_128,248,1,True,50,cascade,multiple,mean,248;238;195;190;174
sgmnet-fingervein,100,Multi-PIE::248::248_01_02_110_13_crop_128,248,1,True,50,cascade,multiple,mean,248;195;027;190;238
aspanformer,100,Multi-PIE::248::248_01_02_110_13_crop_128,248,1,True,50,cascade,multiple,mean,248;195;190;027;208
deepdetect,100,Multi-PIE::248::248_01_02_110_13_crop_128,248,1,True,50,cascade,multiple,mean,248;155;036;008;002
loftr,104,Multi-PIE::144::144_01_02_110_05_crop_128,144,1,True,50,cascade,multiple,mean,144;195;167;040;056
orb-fingervein,104,Multi-PIE::144::144_01_02_110_05_crop_128,144,1,True,50,cascade,multiple,mean,144;195;058;238;215
sift-fingervein,104,Multi-PIE::144::144_01_02_110_05_crop_128,144,1,True,50,cascade,multiple,mean,144;195;140;215;167
superglue-fingervein,104,Multi-PIE::144::144_01_02_110_05_crop_128,144,1,True,50,cascade,multiple,mean,144;167;195;029;151
sgmnet-fingervein,104,Multi-PIE::144::144_01_02_110_05_crop_128,144,1,True,50,cascade,multiple,mean,144;167;208;195;002
aspanformer,104,Multi-PIE::144::144_01_02_110_05_crop_128,144,1,True,50,cascade,multiple,mean,144;002;140;208;215
deepdetect,104,Multi-PIE::144::144_01_02_110_05_crop_128,144,1,True,50,cascade,multiple,mean,144;151;058;029;196
loftr,108,Multi-PIE::051::051_01_01_110_09_crop_128,051,31,False,50,cascade,multiple,mean,071;164;072;007;058
orb-fingervein,108,Multi-PIE::051::051_01_01_110_09_crop_128,051,31,False,50,cascade,multiple,mean,215;063;036;007;184
sift-fingervein,108,Multi-PIE::051::051_01_01_110_09_crop_128,051,31,False,50,cascade,multiple,mean,184;215;071;190;072
superglue-fingervein,108,Multi-PIE::051::051_01_01_110_09_crop_128,051,31,False,50,cascade,multiple,mean,174;058;164;029;184
sgmnet-fingervein,108,Multi-PIE::051::051_01_01_110_09_crop_128,051,31,False,50,cascade,multiple,mean,007;063;184;190;036
aspanformer,108,Multi-PIE::051::051_01_01_110_09_crop_128,051,31,False,50,cascade,multiple,mean,063;190;029;058;238
deepdetect,108,Multi-PIE::051::051_01_01_110_09_crop_128,051,31,False,50,cascade,multiple,mean,238;174;164;007;190
loftr,112,Multi-PIE::184::184_01_01_110_16_crop_128,184,1,True,50,cascade,multiple,mean,184;108;072;195;007
orb-fingervein,112,Multi-PIE::184::184_01_01_110_16_crop_128,184,1,True,50,cascade,multiple,mean,184;009;108;180;056
sift-fingervein,112,Multi-PIE::184::184_01_01_110_16_crop_128,184,1,True,50,cascade,multiple,mean,184;208;009;237;144
superglue-fingervein,112,Multi-PIE::184::184_01_01_110_16_crop_128,184,1,True,50,cascade,multiple,mean,184;009;007;056;207
sgmnet-fingervein,112,Multi-PIE::184::184_01_01_110_16_crop_128,184,1,True,50,cascade,multiple,mean,184;237;057;208;009
aspanformer,112,Multi-PIE::184::184_01_01_110_16_crop_128,184,1,True,50,cascade,multiple,mean,184;056;180;009;007
deepdetect,112,Multi-PIE::184::184_01_01_110_16_crop_128,184,1,True,50,cascade,multiple,mean,184;208;108;180;130
loftr,116,Multi-PIE::167::167_01_02_110_02_crop_128,167,1,True,50,cascade,multiple,mean,167;007;152;237;029
orb-fingervein,116,Multi-PIE::167::167_01_02_110_02_crop_128,167,2,False,50,cascade,multiple,mean,238;167;007;190;152
sift-fingervein,116,Multi-PIE::167::167_01_02_110_02_crop_128,167,2,False,50,cascade,multiple,mean,063;167;024;027;115
superglue-fingervein,116,Multi-PIE::167::167_01_02_110_02_crop_128,167,3,False,50,cascade,multiple,mean,007;237;167;230;063
sgmnet-fingervein,116,Multi-PIE::167::167_01_02_110_02_crop_128,167,1,True,50,cascade,multiple,mean,167;152;063;024;029
aspanformer,116,Multi-PIE::167::167_01_02_110_02_crop_128,167,2,False,50,cascade,multiple,mean,237;167;063;190;152
deepdetect,116,Multi-PIE::167::167_01_02_110_02_crop_128,167,2,False,50,cascade,multiple,mean,007;167;237;115;230
loftr,120,Multi-PIE::180::180_01_01_110_12_crop_128,180,1,True,50,cascade,multiple,mean,180;115;190;072;234
orb-fingervein,120,Multi-PIE::180::180_01_01_110_12_crop_128,180,1,True,50,cascade,multiple,mean,180;109;248;190;115
sift-fingervein,120,Multi-PIE::180::180_01_01_110_12_crop_128,180,1,True,50,cascade,multiple,mean,180;109;072;190;027
superglue-fingervein,120,Multi-PIE::180::180_01_01_110_12_crop_128,180,1,True,50,cascade,multiple,mean,180;155;190;027;248
sgmnet-fingervein,120,Multi-PIE::180::180_01_01_110_12_crop_128,180,1,True,50,cascade,multiple,mean,180;190;155;234;109
aspanformer,120,Multi-PIE::180::180_01_01_110_12_crop_128,180,1,True,50,cascade,multiple,mean,180;155;027;109;234
deepdetect,120,Multi-PIE::180::180_01_01_110_12_crop_128,180,1,True,50,cascade,multiple,mean,180;072;190;007;109
loftr,124,Multi-PIE::237::237_01_02_110_18_crop_128,237,1,True,50,cascade,multiple,mean,237;184;063;144;196
orb-fingervein,124,Multi-PIE::237::237_01_02_110_18_crop_128,237,1,True,50,cascade,multiple,mean,237;184;241;196;058
sift-fingervein,124,Multi-PIE::237::237_01_02_110_18_crop_128,237,1,True,50,cascade,multiple,mean,237;207;241;144;130
superglue-fingervein,124,Multi-PIE::237::237_01_02_110_18_crop_128,237,1,True,50,cascade,multiple,mean,237;241;063;215;144
sgmnet-fingervein,124,Multi-PIE::237::237_01_02_110_18_crop_128,237,1,True,50,cascade,multiple,mean,237;215;238;130;241
aspanformer,124,Multi-PIE::237::237_01_02_110_18_crop_128,237,1,True,50,cascade,multiple,mean,237;051;241;057;180
deepdetect,124,Multi-PIE::237::237_01_02_110_18_crop_128,237,1,True,50,cascade,multiple,mean,237;057;180;063;238
loftr,128,Multi-PIE::108::108_01_02_110_00_crop_128,108,1,True,50,cascade,multiple,mean,108;179;027;009;029
