matcher,modality,pair_id,identity1,identity2,num_keypoints_image1,num_keypoints_image2,num_matches,num_inliers,inlier_ratio,is_same_person_pred,confidence,ground_truth,is_correct,reprojection_error
orb-fingervein,finger,EEMSC-DBM_genuine_2,0032,0032,4482,4312,171,67,0.3918,False,0.3828,True,False,1.9650
sift-fingervein,finger,EEMSC-DBM_genuine_2,0032,0032,1218,1133,67,31,0.4627,True,0.4521,True,True,1.9637
superglue-fingervein,finger,EEMSC-DBM_genuine_2,0032,0032,261,219,103,29,0.2816,True,0.2719,True,True,2.1988
sgmnet-fingervein,finger,EEMSC-DBM_genuine_2,0032,0032,1665,1598,826,169,0.2046,True,0.2017,True,True,1.7824
aspanformer,finger,EEMSC-DBM_genuine_2,0032,0032,1918,1918,1918,1658,0.8644,True,0.8627,True,True,1.5403
deepdetect,finger,EEMSC-DBM_genuine_2,0032,0032,16066,15805,264,243,0.9205,True,0.9205,True,True,1.4514
loftr,finger,EEMSC-DBM_genuine_3,0028,0028,887,887,887,447,0.5039,True,0.4920,True,True,1.9785
orb-fingervein,finger,EEMSC-DBM_genuine_3,0028,0028,4196,4159,155,48,0.3097,False,0.2952,True,False,2.4591
sift-fingervein,finger,EEMSC-DBM_genuine_3,0028,0028,1111,1141,75,28,0.3733,False,0.3676,True,False,1.8071
superglue-fingervein,finger,EEMSC-DBM_genuine_3,0028,0028,155,183,79,20,0.2532,True,0.2413,True,True,2.4432
sgmnet-fingervein,finger,EEMSC-DBM_genuine_3,0028,0028,1600,1645,880,128,0.1455,False,0.1436,True,False,1.7528
aspanformer,finger,EEMSC-DBM_genuine_3,0028,0028,1818,1818,1818,1040,0.5721,True,0.5488,True,True,2.3293
deepdetect,finger,EEMSC-DBM_genuine_3,0028,0028,17565,18711,117,83,0.7094,True,0.7094,True,True,1.8053
loftr,finger,EEMSC-DBM_genuine_4,0026,0026,1654,1654,1654,895,0.5411,True,0.5180,True,True,2.3734
orb-fingervein,finger,EEMSC-DBM_genuine_4,0026,0026,5000,5000,220,109,0.4955,True,0.4722,True,True,2.4614
sift-fingervein,finger,EEMSC-DBM_genuine_4,0026,0026,2131,2732,96,42,0.4375,False,0.4233,True,False,2.1590
superglue-fingervein,finger,EEMSC-DBM_genuine_4,0026,0026,303,320,157,54,0.3439,True,0.3194,True,True,2.9829
sgmnet-fingervein,finger,EEMSC-DBM_genuine_4,0026,0026,2000,2000,1011,371,0.3670,True,0.3616,True,True,1.7967
aspanformer,finger,EEMSC-DBM_genuine_4,0026,0026,2038,2038,2038,1668,0.8184,True,0.7756,True,True,2.5764
deepdetect,finger,EEMSC-DBM_genuine_4,0026,0026,23374,24121,219,189,0.8630,True,0.8630,True,True,1.3366
loftr,finger,EEMSC-DBM_genuine_5,0016,0016,1283,1283,1283,554,0.4318,False,0.4157,True,False,2.2609
orb-fingervein,finger,EEMSC-DBM_genuine_5,0016,0016,4880,4463,133,44,0.3308,False,0.3188,True,False,2.2388
sift-fingervein,finger,EEMSC-DBM_genuine_5,0016,0016,1363,974,45,11,0.2444,False,0.2401,True,False,1.5930
superglue-fingervein,finger,EEMSC-DBM_genuine_5,0016,0016,374,239,65,21,0.3231,True,0.3204,True,True,1.6536
sgmnet-fingervein,finger,EEMSC-DBM_genuine_5,0016,0016,1829,1556,749,124,0.1656,False,0.1655,True,False,1.5109
aspanformer,finger,EEMSC-DBM_genuine_5,0016,0016,1603,1603,1603,999,0.6232,True,0.6232,True,True,0.6831
deepdetect,finger,EEMSC-DBM_genuine_5,0016,0016,14678,14598,126,112,0.8889,True,0.8889,True,True,1.7259
loftr,finger,EEMSC-DBM_genuine_6,0012,0012,1457,1457,1457,928,0.6369,True,0.6106,True,True,2.3436
orb-fingervein,finger,EEMSC-DBM_genuine_6,0012,0012,4832,4767,371,224,0.6038,True,0.5742,True,True,2.5050
sift-fingervein,finger,EEMSC-DBM_genuine_6,0012,0012,1552,1528,161,74,0.4596,False,0.4362,True,False,2.5486
superglue-fingervein,finger,EEMSC-DBM_genuine_6,0012,0012,246,227,135,48,0.3556,True,0.3310,True,True,2.9290
sgmnet-fingervein,finger,EEMSC-DBM_genuine_6,0012,0012,2000,2000,1101,335,0.3043,True,0.3030,True,True,1.5819
aspanformer,finger,EEMSC-DBM_genuine_6,0012,0012,1828,1828,1828,1359,0.7434,True,0.7380,True,True,1.6457
deepdetect,finger,EEMSC-DBM_genuine_6,0012,0012,24507,24807,306,283,0.9248,True,0.9248,True,True,2.2718
loftr,finger,EEMSC-DBM_genuine_7,0010,0010,1624,1624,1624,859,0.5289,True,0.5289,True,True,1.4888
orb-fingervein,finger,EEMSC-DBM_genuine_7,0010,0010,5000,5000,239,128,0.5356,True,0.5170,True,True,2.2050
sift-fingervein,finger,EEMSC-DBM_genuine_7,0010,0010,2366,2052,120,52,0.4333,False,0.4167,True,False,2.2808
superglue-fingervein,finger,EEMSC-DBM_genuine_7,0010,0010,420,296,184,64,0.3478,True,0.3254,True,True,2.8311
sgmnet-fingervein,finger,EEMSC-DBM_genuine_7,0010,0010,2000,2000,1054,294,0.2789,True,0.2752,True,True,1.7727
aspanformer,finger,EEMSC-DBM_genuine_7,0010,0010,1977,1977,1977,1681,0.8503,True,0.8438,True,True,1.6536
deepdetect,finger,EEMSC-DBM_genuine_7,0010,0010,22353,25014,109,96,0.8807,True,0.8807,True,True,2.1094
loftr,finger,EEMSC-DBM_genuine_8,0049,0049,2156,2156,2156,1427,0.6619,True,0.6406,True,True,2.1535
orb-fingervein,finger,EEMSC-DBM_genuine_8,0049,0049,4980,4885,607,460,0.7578,True,0.7406,True,True,1.9609
sift-fingervein,finger,EEMSC-DBM_genuine_8,0049,0049,1281,1335,160,96,0.6000,True,0.5762,True,True,2.3078
superglue-fingervein,finger,EEMSC-DBM_genuine_8,0049,0049,275,324,162,85,0.5247,True,0.4992,True,True,2.4976
sgmnet-fingervein,finger,EEMSC-DBM_genuine_8,0049,0049,1717,1757,869,304,0.3498,True,0.3450,True,True,1.7777
aspanformer,finger,EEMSC-DBM_genuine_8,0049,0049,2115,2115,2115,1622,0.7669,True,0.7526,True,True,1.8755
deepdetect,finger,EEMSC-DBM_genuine_8,0049,0049,22502,21131,492,433,0.8801,True,0.8801,True,True,1.3027
loftr,finger,EEMSC-DBM_genuine_9,0004,0004,1284,1284,1284,1007,0.7843,True,0.7843,True,True,1.0453
orb-fingervein,finger,EEMSC-DBM_genuine_9,0004,0004,4728,4745,174,70,0.4023,False,0.3853,True,False,2.3639
sift-fingervein,finger,EEMSC-DBM_genuine_9,0004,0004,1643,1688,62,17,0.2742,False,0.2716,True,False,1.6546
superglue-fingervein,finger,EEMSC-DBM_genuine_9,0004,0004,211,208,90,33,0.3667,True,0.3510,True,True,2.3740
sgmnet-fingervein,finger,EEMSC-DBM_genuine_9,0004,0004,2000,2000,951,246,0.2587,True,0.2557,True,True,1.7308
aspanformer,finger,EEMSC-DBM_genuine_9,0004,0004,1957,1957,1957,1617,0.8263,True,0.8238,True,True,1.5596
deepdetect,finger,EEMSC-DBM_genuine_9,0004,0004,14315,13716,199,174,0.8744,True,0.8744,True,True,1.3433
loftr,finger,EEMSC-DBM_genuine_10,0004,0004,980,980,980,559,0.5704,True,0.5498,True,True,2.2356
orb-fingervein,finger,EEMSC-DBM_genuine_10,0004,0004,4796,4800,134,55,0.4104,False,0.3984,True,False,2.0982
sift-fingervein,finger,EEMSC-DBM_genuine_10,0004,0004,1694,1781,83,29,0.3494,False,0.3415,True,False,1.9578
superglue-fingervein,finger,EEMSC-DBM_genuine_10,0004,0004,227,287,132,55,0.4167,True,0.3981,True,True,2.4139
sgmnet-fingervein,finger,EEMSC-DBM_genuine_10,0004,0004,2000,2000,1036,262,0.2529,True,0.2494,True,True,1.7810
aspanformer,finger,EEMSC-DBM_genuine_10,0004,0004,1888,1888,1888,1385,0.7336,True,0.7110,True,True,2.1257
deepdetect,finger,EEMSC-DBM_genuine_10,0004,0004,13420,14532,76,53,0.6974,True,0.6974,True,True,1.1437
loftr,finger,EEMSC-DBM_genuine_11,0011,0011,2275,2275,2275,1441,0.6334,True,0.6332,True,True,1.5076
orb-fingervein,finger,EEMSC-DBM_genuine_11,0011,0011,5000,4984,371,253,0.6819,True,0.6784,True,True,1.6041
sift-fingervein,finger,EEMSC-DBM_genuine_11,0011,0011,1970,1947,162,93,0.5741,True,0.5741,True,True,1.3912
superglue-fingervein,finger,EEMSC-DBM_genuine_11,0011,0011,265,238,131,72,0.5496,True,0.5320,True,True,2.1500
sgmnet-fingervein,finger,EEMSC-DBM_genuine_11,0011,0011,2000,2000,1031,478,0.4636,True,0.4636,True,True,1.4008
aspanformer,finger,EEMSC-DBM_genuine_11,0011,0011,2203,2203,2203,1615,0.7331,True,0.7286,True,True,1.6237
deepdetect,finger,EEMSC-DBM_genuine_11,0011,0011,19497,18487,361,329,0.9114,True,0.9114,True,True,1.7139
loftr,finger,EEMSC-DBM_genuine_12,0025,0025,1483,1483,1483,619,0.4174,False,0.3979,True,False,2.4591
orb-fingervein,finger,EEMSC-DBM_genuine_12,0025,0025,4831,4673,187,77,0.4118,False,0.3959,True,False,2.2864
sift-fingervein,finger,EEMSC-DBM_genuine_12,0025,0025,1373,1325,70,25,0.3571,False,0.3425,True,False,2.3322
superglue-fingervein,finger,EEMSC-DBM_genuine_12,0025,0025,261,257,139,55,0.3957,True,0.3736,True,True,2.6478
sgmnet-fingervein,finger,EEMSC-DBM_genuine_12,0025,0025,1919,1867,831,163,0.1961,False,0.1942,True,False,1.7011
aspanformer,finger,EEMSC-DBM_genuine_12,0025,0025,1768,1768,1768,1063,0.6012,True,0.5728,True,True,2.4695
deepdetect,finger,EEMSC-DBM_genuine_12,0025,0025,16148,14593,95,69,0.7263,True,0.7263,True,True,1.4815
loftr,finger,EEMSC-DBM_genuine_13,0027,0027,1812,1812,1812,1267,0.6992,True,0.6797,True,True,2.0663
orb-fingervein,finger,EEMSC-DBM_genuine_13,0027,0027,4974,4985,362,259,0.7155,True,0.7108,True,True,1.6319
sift-fingervein,finger,EEMSC-DBM_genuine_13,0027,0027,1556,1625,116,67,0.5776,True,0.5697,True,True,1.7748
superglue-fingervein,finger,EEMSC-DBM_genuine_13,0027,0027,286,282,146,63,0.4315,True,0.4187,True,True,2.1040
sgmnet-fingervein,finger,EEMSC-DBM_genuine_13,0027,0027,2000,2000,1004,295,0.2938,True,0.2903,True,True,1.7399
aspanformer,finger,EEMSC-DBM_genuine_13,0027,0027,2110,2110,2110,1372,0.6502,True,0.6502,True,True,1.2889
deepdetect,finger,EEMSC-DBM_genuine_13,0027,0027,21417,22229,501,458,0.9142,True,0.9142,True,True,1.1232
loftr,finger,EEMSC-DBM_genuine_14,0058,0058,614,614,614,361,0.5879,True,0.5653,True,True,2.2839
orb-fingervein,finger,EEMSC-DBM_genuine_14,0058,0058,4267,4392,161,65,0.4037,False,0.3896,True,False,2.2132
sift-fingervein,finger,EEMSC-DBM_genuine_14,0058,0058,1133,1212,41,11,0.2683,False,0.2560,True,False,2.1756
superglue-fingervein,finger,EEMSC-DBM_genuine_14,0058,0058,232,208,80,20,0.2500,True,0.2498,True,True,1.2824
sgmnet-fingervein,finger,EEMSC-DBM_genuine_14,0058,0058,1571,1722,703,101,0.1437,False,0.1429,True,False,1.6067
aspanformer,finger,EEMSC-DBM_genuine_14,0058,0058,1343,1343,1343,688,0.5123,True,0.4916,True,True,2.3240
deepdetect,finger,EEMSC-DBM_genuine_14,0058,0058,8570,10676,73,0,,False,,True,False,
loftr,finger,EEMSC-DBM_genuine_15,0004,0004,1156,1156,1156,508,0.4394,False,0.4166,True,False,2.5658
orb-fingervein,finger,EEMSC-DBM_genuine_15,0004,0004,4931,4862,157,74,0.4713,True,0.4684,True,True,1.6244
sift-fingervein,finger,EEMSC-DBM_genuine_15,0004,0004,1598,1523,71,25,0.3521,False,0.3403,True,False,2.1786
superglue-fingervein,finger,EEMSC-DBM_genuine_15,0004,0004,299,284,154,73,0.4740,True,0.4572,True,True,2.2233
sgmnet-fingervein,finger,EEMSC-DBM_genuine_15,0004,0004,2000,1963,1015,254,0.2502,True,0.2483,True,True,1.6585
aspanformer,finger,EEMSC-DBM_genuine_15,0004,0004,1329,1329,1329,691,0.5199,True,0.5188,True,True,1.5430
deepdetect,finger,EEMSC-DBM_genuine_15,0004,0004,14097,12687,60,37,0.6167,True,0.6167,True,True,1.5692
loftr,finger,EEMSC-DBM_genuine_16,0023,0023,217,217,217,169,0.7788,True,0.7749,True,True,1.5992
orb-fingervein,finger,EEMSC-DBM_genuine_16,0023,0023,4251,3683,145,28,0.1931,False,0.1890,True,False,1.9266
sift-fingervein,finger,EEMSC-DBM_genuine_16,0023,0023,881,738,39,10,0.2564,False,0.2519,True,False,1.2381
superglue-fingervein,finger,EEMSC-DBM_genuine_16,0023,0023,289,202,58,11,0.1897,True,0.1802,True,True,2.2641
sgmnet-fingervein,finger,EEMSC-DBM_genuine_16,0023,0023,1297,1074,399,58,0.1454,False,0.1449,True,False,1.5614
aspanformer,finger,EEMSC-DBM_genuine_16,0023,0023,940,940,940,718,0.7638,True,0.7592,True,True,1.6222
deepdetect,finger,EEMSC-DBM_genuine_16,0023,0023,12130,8895,149,88,0.5906,True,0.5906,True,True,1.2584
loftr,finger,EEMSC-DBM_genuine_17,0048,0048,1538,1538,1538,717,0.4662,True,0.4662,True,True,0.3423
orb-fingervein,finger,EEMSC-DBM_genuine_17,0048,0048,4986,4817,254,111,0.4370,False,0.4305,True,False,1.7982
sift-fingervein,finger,EEMSC-DBM_genuine_17,0048,0048,1713,1364,94,28,0.2979,False,0.2891,True,False,2.0965
superglue-fingervein,finger,EEMSC-DBM_genuine_17,0048,0048,203,212,114,27,0.2368,True,0.2252,True,True,2.5058
sgmnet-fingervein,finger,EEMSC-DBM_genuine_17,0048,0048,1890,1714,830,124,0.1494,False,0.1477,True,False,1.7331
aspanformer,finger,EEMSC-DBM_genuine_17,0048,0048,1625,1625,1625,802,0.4935,True,0.4779,True,True,2.1424
deepdetect,finger,EEMSC-DBM_genuine_17,0048,0048,23891,21295,125,65,0.5200,True,0.5200,True,True,1.7833
loftr,finger,EEMSC-DBM_genuine_18,0026,0026,1367,1367,1367,861,0.6298,True,0.6110,True,True,2.1079
orb-fingervein,finger,EEMSC-DBM_genuine_18,0026,0026,5000,5000,159,82,0.5157,True,0.5033,True,True,1.9874
sift-fingervein,finger,EEMSC-DBM_genuine_18,0026,0026,2115,2364,83,23,0.2771,False,0.2770,True,False,1.2998
superglue-fingervein,finger,EEMSC-DBM_genuine_18,0026,0026,484,413,209,77,0.3684,True,0.3440,True,True,2.8693
sgmnet-fingervein,finger,EEMSC-DBM_genuine_18,0026,0026,2000,2000,1024,200,0.1953,False,0.1927,True,False,1.7744
aspanformer,finger,EEMSC-DBM_genuine_18,0026,0026,1616,1616,1616,1172,0.7252,True,0.7208,True,True,1.6223
deepdetect,finger,EEMSC-DBM_genuine_18,0026,0026,23816,23717,259,179,0.6911,True,0.6911,True,True,1.9164
loftr,finger,EEMSC-DBM_genuine_19,0052,0052,1065,1065,1065,433,0.4066,False,0.3895,True,False,2.3580
orb-fingervein,finger,EEMSC-DBM_genuine_19,0052,0052,4589,4716,148,41,0.2770,False,0.2653,True,False,2.3646
sift-fingervein,finger,EEMSC-DBM_genuine_19,0052,0052,1123,1062,69,24,0.3478,False,0.3416,True,False,1.8557
superglue-fingervein,finger,EEMSC-DBM_genuine_19,0052,0052,201,211,87,28,0.3218,True,0.3096,True,True,2.2744
sgmnet-fingervein,finger,EEMSC-DBM_genuine_19,0052,0052,1541,1578,679,99,0.1458,False,0.1437,True,False,1.7938
aspanformer,finger,EEMSC-DBM_genuine_19,0052,0052,1802,1802,1802,1153,0.6398,True,0.6194,True,True,2.1506
deepdetect,finger,EEMSC-DBM_genuine_19,0052,0052,21301,20773,68,27,0.3971,True,0.3971,True,True,1.9627
loftr,finger,EEMSC-DBM_genuine_20,0032,0032,1745,1745,1745,1395,0.7994,True,0.7994,True,True,0.6960
orb-fingervein,finger,EEMSC-DBM_genuine_20,0032,0032,4615,4367,251,129,0.5139,True,0.5055,True,True,1.8327
sift-fingervein,finger,EEMSC-DBM_genuine_20,0032,0032,1360,1203,82,35,0.4268,False,0.4244,True,False,1.6131
superglue-fingervein,finger,EEMSC-DBM_genuine_20,0032,0032,256,247,133,42,0.3158,True,0.2969,True,True,2.7343
sgmnet-fingervein,finger,EEMSC-DBM_genuine_20,0032,0032,1798,1648,745,354,0.4752,True,0.4734,True,True,1.5749
aspanformer,finger,EEMSC-DBM_genuine_20,0032,0032,2092,2092,2092,1645,0.7863,True,0.7863,True,True,1.2887
deepdetect,finger,EEMSC-DBM_genuine_20,0032,0032,13775,11387,205,135,0.6585,True,0.6585,True,True,1.5018
loftr,finger,EEMSC-DBM_genuine_21,0001,0001,1607,1607,1607,1140,0.7094,True,0.7028,True,True,1.6871
orb-fingervein,finger,EEMSC-DBM_genuine_21,0001,0001,4725,4548,682,494,0.7243,True,0.7033,True,True,2.0896
sift-fingervein,finger,EEMSC-DBM_genuine_21,0001,0001,1208,1166,161,87,0.5404,True,0.5351,True,True,1.6977
superglue-fingervein,finger,EEMSC-DBM_genuine_21,0001,0001,172,172,91,31,0.3407,True,0.3315,True,True,2.0436
sgmnet-fingervein,finger,EEMSC-DBM_genuine_21,0001,0001,1570,1570,769,263,0.3420,True,0.3389,True,True,1.6822
aspanformer,finger,EEMSC-DBM_genuine_21,0001,0001,1959,1959,1959,1936,0.9883,True,0.9669,True,True,1.9378
deepdetect,finger,EEMSC-DBM_genuine_21,0001,0001,26668,28820,924,885,0.9578,True,0.9578,True,True,1.2127
loftr,finger,EEMSC-DBM_genuine_22,0019,0019,1851,1851,1851,1222,0.6602,True,0.6405,True,True,2.1063
orb-fingervein,finger,EEMSC-DBM_genuine_22,0019,0019,4256,4224,322,223,0.6925,True,0.6819,True,True,1.8110
sift-fingervein,finger,EEMSC-DBM_genuine_22,0019,0019,1199,1300,86,44,0.5116,True,0.4938,True,True,2.2090
superglue-fingervein,finger,EEMSC-DBM_genuine_22,0019,0019,206,231,113,57,0.5044,True,0.4922,True,True,1.9912
sgmnet-fingervein,finger,EEMSC-DBM_genuine_22,0019,0019,1525,1610,840,203,0.2417,True,0.2381,True,True,1.7965
aspanformer,finger,EEMSC-DBM_genuine_22,0019,0019,2075,2075,2075,1673,0.8063,True,0.7892,True,True,1.9291
deepdetect,finger,EEMSC-DBM_genuine_22,0019,0019,13755,11961,349,300,0.8596,True,0.8596,True,True,1.8305
loftr,finger,EEMSC-DBM_genuine_23,0049,0049,1528,1528,1528,789,0.5164,True,0.5164,True,True,0.3215
orb-fingervein,finger,EEMSC-DBM_genuine_23,0049,0049,4885,5000,380,217,0.5711,True,0.5624,True,True,1.8039
sift-fingervein,finger,EEMSC-DBM_genuine_23,0049,0049,1335,1588,98,40,0.4082,False,0.4023,True,False,1.7908
superglue-fingervein,finger,EEMSC-DBM_genuine_23,0049,0049,324,340,165,65,0.3939,True,0.3731,True,True,2.5869
sgmnet-fingervein,finger,EEMSC-DBM_genuine_23,0049,0049,1757,2000,933,208,0.2229,True,0.2201,True,True,1.7547
aspanformer,finger,EEMSC-DBM_genuine_23,0049,0049,1884,1884,1884,1038,0.5510,True,0.5277,True,True,2.3629
deepdetect,finger,EEMSC-DBM_genuine_23,0049,0049,21131,29436,179,166,0.9274,True,0.9274,True,True,1.2223
loftr,finger,EEMSC-DBM_genuine_24,0039,0039,1158,1158,1158,502,0.4335,False,0.4335,True,False,0.3652
orb-fingervein,finger,EEMSC-DBM_genuine_24,0039,0039,4881,4947,204,127,0.6225,True,0.6170,True,True,1.6783
sift-fingervein,finger,EEMSC-DBM_genuine_24,0039,0039,1595,1653,90,36,0.4000,False,0.4000,True,False,1.2146
superglue-fingervein,finger,EEMSC-DBM_genuine_24,0039,0039,252,271,140,61,0.4357,True,0.4174,True,True,2.3582
sgmnet-fingervein,finger,EEMSC-DBM_genuine_24,0039,0039,2000,2000,1045,307,0.2938,True,0.2932,True,True,1.5429
aspanformer,finger,EEMSC-DBM_genuine_24,0039,0039,1745,1745,1745,937,0.5370,True,0.5370,True,True,1.2346
deepdetect,finger,EEMSC-DBM_genuine_24,0039,0039,19959,17903,180,176,0.9778,True,0.9778,True,True,1.4558
loftr,finger,EEMSC-DBM_genuine_25,0032,0032,829,829,829,464,0.5597,True,0.5402,True,True,2.2092
orb-fingervein,finger,EEMSC-DBM_genuine_25,0032,0032,4457,4367,148,62,0.4189,False,0.3960,True,False,2.6274
sift-fingervein,finger,EEMSC-DBM_genuine_25,0032,0032,1155,1203,49,9,0.1837,False,0.1738,True,False,2.1268
superglue-fingervein,finger,EEMSC-DBM_genuine_25,0032,0032,222,247,104,29,0.2788,True,0.2692,True,True,2.2034
sgmnet-fingervein,finger,EEMSC-DBM_genuine_25,0032,0032,1618,1648,725,76,0.1048,False,0.1034,True,False,1.7717
aspanformer,finger,EEMSC-DBM_genuine_25,0032,0032,1553,1553,1553,980,0.6310,True,0.6199,True,True,1.8574
deepdetect,finger,EEMSC-DBM_genuine_25,0032,0032,13542,11387,123,109,0.8862,True,0.8862,True,True,1.9184
loftr,finger,EEMSC-DBM_genuine_26,0018,0018,1797,1797,1797,1004,0.5587,True,0.5572,True,True,1.5524
orb-fingervein,finger,EEMSC-DBM_genuine_26,0018,0018,4534,4331,301,180,0.5980,True,0.5845,True,True,1.9573
sift-fingervein,finger,EEMSC-DBM_genuine_26,0018,0018,1108,1117,78,25,0.3205,False,0.3086,True,False,2.2581
superglue-fingervein,finger,EEMSC-DBM_genuine_26,0018,0018,240,242,109,39,0.3578,True,0.3465,True,True,2.1405
sgmnet-fingervein,finger,EEMSC-DBM_genuine_26,0018,0018,1695,1701,858,201,0.2343,True,0.2328,True,True,1.6288
aspanformer,finger,EEMSC-DBM_genuine_26,0018,0018,2008,2008,2008,1158,0.5767,True,0.5715,True,True,1.6826
deepdetect,finger,EEMSC-DBM_genuine_26,0018,0018,15146,15051,138,117,0.8478,True,0.8478,True,True,0.8144
loftr,finger,EEMSC-DBM_genuine_27,0025,0025,1586,1586,1586,905,0.5706,True,0.5491,True,True,2.2698
orb-fingervein,finger,EEMSC-DBM_genuine_27,0025,0025,4557,4662,398,300,0.7538,True,0.7445,True,True,1.7478
sift-fingervein,finger,EEMSC-DBM_genuine_27,0025,0025,1214,1416,116,53,0.4569,False,0.4377,True,False,2.3590
superglue-fingervein,finger,EEMSC-DBM_genuine_27,0025,0025,281,254,142,70,0.4930,True,0.4674,True,True,2.5664
sgmnet-fingervein,finger,EEMSC-DBM_genuine_27,0025,0025,1711,1838,874,270,0.3089,True,0.3089,True,True,1.4069
aspanformer,finger,EEMSC-DBM_genuine_27,0025,0025,2164,2164,2164,1753,0.8101,True,0.7809,True,True,2.2335
deepdetect,finger,EEMSC-DBM_genuine_27,0025,0025,16625,17284,145,114,0.7862,True,0.7862,True,True,2.5243
loftr,finger,EEMSC-DBM_genuine_28,0039,0039,1191,1191,1191,557,0.4677,True,0.4677,True,True,0.3576
orb-fingervein,finger,EEMSC-DBM_genuine_28,0039,0039,4861,4911,279,152,0.5448,True,0.5409,True,True,1.6421
sift-fingervein,finger,EEMSC-DBM_genuine_28,0039,0039,1409,1459,88,34,0.3864,False,0.3786,True,False,1.9060
superglue-fingervein,finger,EEMSC-DBM_genuine_28,0039,0039,229,253,124,56,0.4516,True,0.4366,True,True,2.1752
sgmnet-fingervein,finger,EEMSC-DBM_genuine_28,0039,0039,1949,1931,986,238,0.2414,True,0.2394,True,True,1.6678
aspanformer,finger,EEMSC-DBM_genuine_28,0039,0039,1660,1660,1660,1165,0.7018,True,0.6706,True,True,2.4089
deepdetect,finger,EEMSC-DBM_genuine_28,0039,0039,23292,18530,133,86,0.6466,True,0.6466,True,True,2.2192
loftr,finger,EEMSC-DBM_genuine_29,0012,0012,962,962,962,500,0.5198,True,0.5175,True,True,1.5852
orb-fingervein,finger,EEMSC-DBM_genuine_29,0012,0012,4830,4767,174,43,0.2471,False,0.2359,True,False,2.4274
sift-fingervein,finger,EEMSC-DBM_genuine_29,0012,0012,1727,1528,78,24,0.3077,False,0.2955,True,False,2.3035
superglue-fingervein,finger,EEMSC-DBM_genuine_29,0012,0012,231,227,56,12,0.2143,True,0.2083,True,True,1.8794
sgmnet-fingervein,finger,EEMSC-DBM_genuine_29,0012,0012,2000,2000,1101,234,0.2125,True,0.2102,True,True,1.7243
aspanformer,finger,EEMSC-DBM_genuine_29,0012,0012,1754,1754,1754,1143,0.6517,True,0.6279,True,True,2.2422
deepdetect,finger,EEMSC-DBM_genuine_29,0012,0012,21997,24807,67,54,0.8060,True,0.8060,True,True,1.3378
loftr,finger,EEMSC-DBM_genuine_30,0011,0011,1716,1716,1716,952,0.5548,True,0.5205,True,True,2.7759
orb-fingervein,finger,EEMSC-DBM_genuine_30,0011,0011,5000,5000,179,86,0.4804,True,0.4729,True,True,1.8171
sift-fingervein,finger,EEMSC-DBM_genuine_30,0011,0011,1875,1970,53,19,0.3585,False,0.3516,True,False,1.8711
superglue-fingervein,finger,EEMSC-DBM_genuine_30,0011,0011,295,265,136,47,0.3456,True,0.3268,True,True,2.6173
sgmnet-fingervein,finger,EEMSC-DBM_genuine_30,0011,0011,2000,2000,1037,290,0.2797,True,0.2770,True,True,1.6935
aspanformer,finger,EEMSC-DBM_genuine_30,0011,0011,1901,1901,1901,1102,0.5797,True,0.5797,True,True,1.4051
deepdetect,finger,EEMSC-DBM_genuine_30,0011,0011,15799,19497,39,29,0.7436,True,0.7436,True,True,0.9493
