pair_id,image1_path,image2_path,modality,ground_truth,identity1,identity2,dataset_name,metadata
Multi-PIE_impostor_0,Face\Multi_Pie_HR_128\247_01_02_041_03_crop_128.png,Face\Multi_Pie_HR_128\019_01_02_041_05_crop_128.png,face,False,247,019,Multi-PIE,"{""record1_meta"": {""version"": ""HR_128"", ""angle"": ""041"", ""lighting"": ""03""}, ""record2_meta"": {""version"": ""HR_128"", ""angle"": ""041"", ""lighting"": ""05""}}"
Multi-PIE_impostor_1,Face\Multi_Pie_HR_128\195_01_01_200_19_crop_128.png,Face\Multi_Pie_HR_128\002_01_02_200_17_crop_128.png,face,False,195,002,Multi-PIE,"{""record1_meta"": {""version"": ""HR_128"", ""angle"": ""200"", ""lighting"": ""19""}, ""record2_meta"": {""version"": ""HR_128"", ""angle"": ""200"", ""lighting"": ""17""}}"
Multi-PIE_impostor_2,Face\Multi_Pie_HR_128\147_01_02_090_00_crop_128.png,Face\Multi_Pie_HR_128\036_01_02_090_16_crop_128.png,face,False,147,036,Multi-PIE,"{""record1_meta"": {""version"": ""HR_128"", ""angle"": ""090"", ""lighting"": ""00""}, ""record2_meta"": {""version"": ""HR_128"", ""angle"": ""090"", ""lighting"": ""16""}}"
Multi-PIE_impostor_3,Face\Multi_Pie_HR_128\014_01_01_140_12_crop_128.png,Face\Multi_Pie_HR_128\244_01_02_140_07_crop_128.png,face,False,014,244,Multi-PIE,"{""record1_meta"": {""version"": ""HR_128"", ""angle"": ""140"", ""lighting"": ""12""}, ""record2_meta"": {""version"": ""HR_128"", ""angle"": ""140"", ""lighting"": ""07""}}"
Multi-PIE_impostor_4,Face\Multi_Pie_HR_128\180_01_01_110_18_crop_128.png,Face\Multi_Pie_HR_128\182_01_01_110_02_crop_128.png,face,False,180,182,Multi-PIE,"{""record1_meta"": {""version"": ""HR_128"", ""angle"": ""110"", ""lighting"": ""18""}, ""record2_meta"": {""version"": ""HR_128"", ""angle"": ""110"", ""lighting"": ""02""}}"
Multi-PIE_impostor_5,Face\Multi_Pie_HR_128\111_01_01_050_01_crop_128.png,Face\Multi_Pie_HR_128\207_01_02_050_17_crop_128.png,face,False,111,207,Multi-PIE,"{""record1_meta"": {""version"": ""HR_128"", ""angle"": ""050"", ""lighting"": ""01""}, ""record2_meta"": {""version"": ""HR_128"", ""angle"": ""050"", ""lighting"": ""17""}}"
Multi-PIE_impostor_6,Face\Multi_Pie_HR_128\075_01_01_130_09_crop_128.png,Face\Multi_Pie_HR_128\202_01_01_130_01_crop_128.png,face,False,075,202,Multi-PIE,"{""record1_meta"": {""version"": ""HR_128"", ""angle"": ""130"", ""lighting"": ""09""}, ""record2_meta"": {""version"": ""HR_128"", ""angle"": ""130"", ""lighting"": ""01""}}"
Multi-PIE_impostor_7,Face\Multi_Pie_HR_128\247_01_02_200_14_crop_128.png,Face\Multi_Pie_HR_128\141_01_01_200_19_crop_128.png,face,False,247,141,Multi-PIE,"{""record1_meta"": {""version"": ""HR_128"", ""angle"": ""200"", ""lighting"": ""14""}, ""record2_meta"": {""version"": ""HR_128"", ""angle"": ""200"", ""lighting"": ""19""}}"
Multi-PIE_impostor_8,Face\Multi_Pie_HR_128\097_01_01_090_05_crop_128.png,Face\Multi_Pie_HR_128\220_01_01_090_06_crop_128.png,face,False,097,220,Multi-PIE,"{""record1_meta"": {""version"": ""HR_128"", ""angle"": ""090"", ""lighting"": ""05""}, ""record2_meta"": {""version"": ""HR_128"", ""angle"": ""090"", ""lighting"": ""06""}}"
Multi-PIE_impostor_9,Face\Multi_Pie_HR_128\227_01_01_240_13_crop_128.png,Face\Multi_Pie_HR_128\036_01_01_240_06_crop_128.png,face,False,227,036,Multi-PIE,"{""record1_meta"": {""version"": ""HR_128"", ""angle"": ""240"", ""lighting"": ""13""}, ""record2_meta"": {""version"": ""HR_128"", ""angle"": ""240"", ""lighting"": ""06""}}"
