pair_id,image1_path,image2_path,modality,ground_truth,identity1,identity2,dataset_name,metadata
11k_Hands_genuine_10,HandGeometry\Hands\Hand_0009058.jpg,HandGeometry\Hands\Hand_0009061.jpg,handGeometry,True,0000596,0000596,11k_Hands,"{""record1_meta"": {""filename"": ""Hand_0009058"", ""age"": ""22"", ""gender"": ""female"", ""skinColor"": ""fair"", ""accessories"": ""1"", ""nailPolish"": ""0"", ""aspectOfHand"": ""palmar right"", ""imageName"": ""Hand_0009058.jpg"", ""irregularities"": ""0""}, ""record2_meta"": {""filename"": ""Hand_0009061"", ""age"": ""22"", ""gender"": ""female"", ""skinColor"": ""fair"", ""accessories"": ""1"", ""nailPolish"": ""0"", ""aspectOfHand"": ""palmar right"", ""imageName"": ""Hand_0009061.jpg"", ""irregularities"": ""0""}}"
11k_Hands_genuine_11,HandGeometry\Hands\Hand_0010380.jpg,HandGeometry\Hands\Hand_0010388.jpg,handGeometry,True,0000084,0000084,11k_Hands,"{""record1_meta"": {""filename"": ""Hand_0010380"", ""age"": ""22"", ""gender"": ""male"", ""skinColor"": ""fair"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""palmar left"", ""imageName"": ""Hand_0010380.jpg"", ""irregularities"": ""0""}, ""record2_meta"": {""filename"": ""Hand_0010388"", ""age"": ""22"", ""gender"": ""male"", ""skinColor"": ""fair"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""palmar left"", ""imageName"": ""Hand_0010388.jpg"", ""irregularities"": ""0""}}"
11k_Hands_genuine_12,HandGeometry\Hands\Hand_0006999.jpg,HandGeometry\Hands\Hand_0007011.jpg,handGeometry,True,0001051,0001051,11k_Hands,"{""record1_meta"": {""filename"": ""Hand_0006999"", ""age"": ""21"", ""gender"": ""male"", ""skinColor"": ""medium"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""dorsal left"", ""imageName"": ""Hand_0006999.jpg"", ""irregularities"": ""0""}, ""record2_meta"": {""filename"": ""Hand_0007011"", ""age"": ""21"", ""gender"": ""male"", ""skinColor"": ""medium"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""dorsal left"", ""imageName"": ""Hand_0007011.jpg"", ""irregularities"": ""0""}}"
11k_Hands_genuine_13,HandGeometry\Hands\Hand_0001989.jpg,HandGeometry\Hands\Hand_0002005.jpg,handGeometry,True,0000086,0000086,11k_Hands,"{""record1_meta"": {""filename"": ""Hand_0001989"", ""age"": ""21"", ""gender"": ""female"", ""skinColor"": ""fair"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""dorsal right"", ""imageName"": ""Hand_0001989.jpg"", ""irregularities"": ""0""}, ""record2_meta"": {""filename"": ""Hand_0002005"", ""age"": ""21"", ""gender"": ""female"", ""skinColor"": ""fair"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""dorsal right"", ""imageName"": ""Hand_0002005.jpg"", ""irregularities"": ""0""}}"
11k_Hands_genuine_14,HandGeometry\Hands\Hand_0007633.jpg,HandGeometry\Hands\Hand_0007645.jpg,handGeometry,True,0001513,0001513,11k_Hands,"{""record1_meta"": {""filename"": ""Hand_0007633"", ""age"": ""21"", ""gender"": ""male"", ""skinColor"": ""fair"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""dorsal right"", ""imageName"": ""Hand_0007633.jpg"", ""irregularities"": ""0""}, ""record2_meta"": {""filename"": ""Hand_0007645"", ""age"": ""21"", ""gender"": ""male"", ""skinColor"": ""fair"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""dorsal right"", ""imageName"": ""Hand_0007645.jpg"", ""irregularities"": ""0""}}"
11k_Hands_genuine_15,HandGeometry\Hands\Hand_0005142.jpg,HandGeometry\Hands\Hand_0005149.jpg,handGeometry,True,0001021,0001021,11k_Hands,"{""record1_meta"": {""filename"": ""Hand_0005142"", ""age"": ""22"", ""gender"": ""male"", ""skinColor"": ""dark"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""palmar left"", ""imageName"": ""Hand_0005142.jpg"", ""irregularities"": ""0""}, ""record2_meta"": {""filename"": ""Hand_0005149"", ""age"": ""22"", ""gender"": ""male"", ""skinColor"": ""dark"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""palmar left"", ""imageName"": ""Hand_0005149.jpg"", ""irregularities"": ""0""}}"
11k_Hands_genuine_16,HandGeometry\Hands\Hand_0005330.jpg,HandGeometry\Hands\Hand_0005331.jpg,handGeometry,True,0000055,0000055,11k_Hands,"{""record1_meta"": {""filename"": ""Hand_0005330"", ""age"": ""20"", ""gender"": ""female"", ""skinColor"": ""medium"", ""accessories"": ""1"", ""nailPolish"": ""0"", ""aspectOfHand"": ""palmar right"", ""imageName"": ""Hand_0005330.jpg"", ""irregularities"": ""0""}, ""record2_meta"": {""filename"": ""Hand_0005331"", ""age"": ""20"", ""gender"": ""female"", ""skinColor"": ""medium"", ""accessories"": ""1"", ""nailPolish"": ""0"", ""aspectOfHand"": ""palmar right"", ""imageName"": ""Hand_0005331.jpg"", ""irregularities"": ""0""}}"
11k_Hands_genuine_17,HandGeometry\Hands\Hand_0000232.jpg,HandGeometry\Hands\Hand_0005330.jpg,handGeometry,True,0000055,0000055,11k_Hands,"{""record1_meta"": {""filename"": ""Hand_0000232"", ""age"": ""20"", ""gender"": ""female"", ""skinColor"": ""medium"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""palmar right"", ""imageName"": ""Hand_0000232.jpg"", ""irregularities"": ""0""}, ""record2_meta"": {""filename"": ""Hand_0005330"", ""age"": ""20"", ""gender"": ""female"", ""skinColor"": ""medium"", ""accessories"": ""1"", ""nailPolish"": ""0"", ""aspectOfHand"": ""palmar right"", ""imageName"": ""Hand_0005330.jpg"", ""irregularities"": ""0""}}"
11k_Hands_genuine_18,HandGeometry\Hands\Hand_0002149.jpg,HandGeometry\Hands\Hand_0002154.jpg,handGeometry,True,0000525,0000525,11k_Hands,"{""record1_meta"": {""filename"": ""Hand_0002149"", ""age"": ""20"", ""gender"": ""female"", ""skinColor"": ""medium"", ""accessories"": ""1"", ""nailPolish"": ""0"", ""aspectOfHand"": ""palmar right"", ""imageName"": ""Hand_0002149.jpg"", ""irregularities"": ""0""}, ""record2_meta"": {""filename"": ""Hand_0002154"", ""age"": ""20"", ""gender"": ""female"", ""skinColor"": ""medium"", ""accessories"": ""1"", ""nailPolish"": ""0"", ""aspectOfHand"": ""palmar right"", ""imageName"": ""Hand_0002154.jpg"", ""irregularities"": ""0""}}"
11k_Hands_genuine_19,HandGeometry\Hands\Hand_0003185.jpg,HandGeometry\Hands\Hand_0008611.jpg,handGeometry,True,0001019,0001019,11k_Hands,"{""record1_meta"": {""filename"": ""Hand_0003185"", ""age"": ""21"", ""gender"": ""female"", ""skinColor"": ""very fair"", ""accessories"": ""1"", ""nailPolish"": ""0"", ""aspectOfHand"": ""dorsal left"", ""imageName"": ""Hand_0003185.jpg"", ""irregularities"": ""0""}, ""record2_meta"": {""filename"": ""Hand_0008611"", ""age"": ""21"", ""gender"": ""female"", ""skinColor"": ""very fair"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""dorsal left"", ""imageName"": ""Hand_0008611.jpg"", ""irregularities"": ""0""}}"
11k_Hands_genuine_20,HandGeometry\Hands\Hand_0003335.jpg,HandGeometry\Hands\Hand_0003340.jpg,handGeometry,True,0001541,0001541,11k_Hands,"{""record1_meta"": {""filename"": ""Hand_0003335"", ""age"": ""21"", ""gender"": ""female"", ""skinColor"": ""medium"", ""accessories"": ""1"", ""nailPolish"": ""0"", ""aspectOfHand"": ""dorsal right"", ""imageName"": ""Hand_0003335.jpg"", ""irregularities"": ""0""}, ""record2_meta"": {""filename"": ""Hand_0003340"", ""age"": ""21"", ""gender"": ""female"", ""skinColor"": ""medium"", ""accessories"": ""1"", ""nailPolish"": ""0"", ""aspectOfHand"": ""dorsal right"", ""imageName"": ""Hand_0003340.jpg"", ""irregularities"": ""0""}}"
11k_Hands_genuine_21,HandGeometry\Hands\Hand_0006410.jpg,HandGeometry\Hands\Hand_0006422.jpg,handGeometry,True,0001553,0001553,11k_Hands,"{""record1_meta"": {""filename"": ""Hand_0006410"", ""age"": ""23"", ""gender"": ""female"", ""skinColor"": ""fair"", ""accessories"": ""1"", ""nailPolish"": ""1"", ""aspectOfHand"": ""dorsal left"", ""imageName"": ""Hand_0006410.jpg"", ""irregularities"": ""0""}, ""record2_meta"": {""filename"": ""Hand_0006422"", ""age"": ""23"", ""gender"": ""female"", ""skinColor"": ""fair"", ""accessories"": ""1"", ""nailPolish"": ""1"", ""aspectOfHand"": ""dorsal left"", ""imageName"": ""Hand_0006422.jpg"", ""irregularities"": ""0""}}"
11k_Hands_genuine_22,HandGeometry\Hands\Hand_0007768.jpg,HandGeometry\Hands\Hand_0007774.jpg,handGeometry,True,0001516,0001516,11k_Hands,"{""record1_meta"": {""filename"": ""Hand_0007768"", ""age"": ""20"", ""gender"": ""male"", ""skinColor"": ""fair"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""dorsal left"", ""imageName"": ""Hand_0007768.jpg"", ""irregularities"": ""0""}, ""record2_meta"": {""filename"": ""Hand_0007774"", ""age"": ""20"", ""gender"": ""male"", ""skinColor"": ""fair"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""dorsal left"", ""imageName"": ""Hand_0007774.jpg"", ""irregularities"": ""0""}}"
11k_Hands_genuine_23,HandGeometry\Hands\Hand_0000206.jpg,HandGeometry\Hands\Hand_0005345.jpg,handGeometry,True,0000055,0000055,11k_Hands,"{""record1_meta"": {""filename"": ""Hand_0000206"", ""age"": ""20"", ""gender"": ""female"", ""skinColor"": ""medium"", ""accessories"": ""1"", ""nailPolish"": ""0"", ""aspectOfHand"": ""dorsal left"", ""imageName"": ""Hand_0000206.jpg"", ""irregularities"": ""0""}, ""record2_meta"": {""filename"": ""Hand_0005345"", ""age"": ""20"", ""gender"": ""female"", ""skinColor"": ""medium"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""dorsal left"", ""imageName"": ""Hand_0005345.jpg"", ""irregularities"": ""0""}}"
11k_Hands_genuine_24,HandGeometry\Hands\Hand_0007184.jpg,HandGeometry\Hands\Hand_0007185.jpg,handGeometry,True,0001532,0001532,11k_Hands,"{""record1_meta"": {""filename"": ""Hand_0007184"", ""age"": ""22"", ""gender"": ""female"", ""skinColor"": ""fair"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""palmar left"", ""imageName"": ""Hand_0007184.jpg"", ""irregularities"": ""0""}, ""record2_meta"": {""filename"": ""Hand_0007185"", ""age"": ""22"", ""gender"": ""female"", ""skinColor"": ""fair"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""palmar left"", ""imageName"": ""Hand_0007185.jpg"", ""irregularities"": ""0""}}"
11k_Hands_genuine_25,HandGeometry\Hands\Hand_0007393.jpg,HandGeometry\Hands\Hand_0007409.jpg,handGeometry,True,0001543,0001543,11k_Hands,"{""record1_meta"": {""filename"": ""Hand_0007393"", ""age"": ""21"", ""gender"": ""male"", ""skinColor"": ""medium"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""palmar left"", ""imageName"": ""Hand_0007393.jpg"", ""irregularities"": ""0""}, ""record2_meta"": {""filename"": ""Hand_0007409"", ""age"": ""21"", ""gender"": ""male"", ""skinColor"": ""medium"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""palmar left"", ""imageName"": ""Hand_0007409.jpg"", ""irregularities"": ""0""}}"
11k_Hands_genuine_26,HandGeometry\Hands\Hand_0009859.jpg,HandGeometry\Hands\Hand_0009862.jpg,handGeometry,True,1200000,1200000,11k_Hands,"{""record1_meta"": {""filename"": ""Hand_0009859"", ""age"": ""23"", ""gender"": ""male"", ""skinColor"": ""medium"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""dorsal right"", ""imageName"": ""Hand_0009859.jpg"", ""irregularities"": ""0""}, ""record2_meta"": {""filename"": ""Hand_0009862"", ""age"": ""23"", ""gender"": ""male"", ""skinColor"": ""medium"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""dorsal right"", ""imageName"": ""Hand_0009862.jpg"", ""irregularities"": ""0""}}"
11k_Hands_genuine_27,HandGeometry\Hands\Hand_0008878.jpg,HandGeometry\Hands\Hand_0008909.jpg,handGeometry,True,0000528,0000528,11k_Hands,"{""record1_meta"": {""filename"": ""Hand_0008878"", ""age"": ""22"", ""gender"": ""female"", ""skinColor"": ""medium"", ""accessories"": ""1"", ""nailPolish"": ""0"", ""aspectOfHand"": ""palmar right"", ""imageName"": ""Hand_0008878.jpg"", ""irregularities"": ""0""}, ""record2_meta"": {""filename"": ""Hand_0008909"", ""age"": ""22"", ""gender"": ""female"", ""skinColor"": ""medium"", ""accessories"": ""1"", ""nailPolish"": ""0"", ""aspectOfHand"": ""palmar right"", ""imageName"": ""Hand_0008909.jpg"", ""irregularities"": ""0""}}"
11k_Hands_genuine_28,HandGeometry\Hands\Hand_0009510.jpg,HandGeometry\Hands\Hand_0009519.jpg,handGeometry,True,3000000,3000000,11k_Hands,"{""record1_meta"": {""filename"": ""Hand_0009510"", ""age"": ""19"", ""gender"": ""female"", ""skinColor"": ""very fair"", ""accessories"": ""1"", ""nailPolish"": ""0"", ""aspectOfHand"": ""dorsal left"", ""imageName"": ""Hand_0009510.jpg"", ""irregularities"": ""0""}, ""record2_meta"": {""filename"": ""Hand_0009519"", ""age"": ""19"", ""gender"": ""female"", ""skinColor"": ""very fair"", ""accessories"": ""1"", ""nailPolish"": ""0"", ""aspectOfHand"": ""dorsal left"", ""imageName"": ""Hand_0009519.jpg"", ""irregularities"": ""0""}}"
11k_Hands_genuine_29,HandGeometry\Hands\Hand_0006996.jpg,HandGeometry\Hands\Hand_0006997.jpg,handGeometry,True,0001051,0001051,11k_Hands,"{""record1_meta"": {""filename"": ""Hand_0006996"", ""age"": ""21"", ""gender"": ""male"", ""skinColor"": ""medium"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""dorsal left"", ""imageName"": ""Hand_0006996.jpg"", ""irregularities"": ""0""}, ""record2_meta"": {""filename"": ""Hand_0006997"", ""age"": ""21"", ""gender"": ""male"", ""skinColor"": ""medium"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""dorsal left"", ""imageName"": ""Hand_0006997.jpg"", ""irregularities"": ""0""}}"
11k_Hands_genuine_30,HandGeometry\Hands\Hand_0005095.jpg,HandGeometry\Hands\Hand_0005096.jpg,handGeometry,True,0001558,0001558,11k_Hands,"{""record1_meta"": {""filename"": ""Hand_0005095"", ""age"": ""21"", ""gender"": ""female"", ""skinColor"": ""medium"", ""accessories"": ""1"", ""nailPolish"": ""0"", ""aspectOfHand"": ""palmar left"", ""imageName"": ""Hand_0005095.jpg"", ""irregularities"": ""0""}, ""record2_meta"": {""filename"": ""Hand_0005096"", ""age"": ""21"", ""gender"": ""female"", ""skinColor"": ""medium"", ""accessories"": ""1"", ""nailPolish"": ""0"", ""aspectOfHand"": ""palmar left"", ""imageName"": ""Hand_0005096.jpg"", ""irregularities"": ""0""}}"
11k_Hands_genuine_31,HandGeometry\Hands\Hand_0003197.jpg,HandGeometry\Hands\Hand_0003198.jpg,handGeometry,True,0001019,0001019,11k_Hands,"{""record1_meta"": {""filename"": ""Hand_0003197"", ""age"": ""21"", ""gender"": ""female"", ""skinColor"": ""very fair"", ""accessories"": ""1"", ""nailPolish"": ""0"", ""aspectOfHand"": ""palmar left"", ""imageName"": ""Hand_0003197.jpg"", ""irregularities"": ""0""}, ""record2_meta"": {""filename"": ""Hand_0003198"", ""age"": ""21"", ""gender"": ""female"", ""skinColor"": ""very fair"", ""accessories"": ""1"", ""nailPolish"": ""0"", ""aspectOfHand"": ""palmar left"", ""imageName"": ""Hand_0003198.jpg"", ""irregularities"": ""0""}}"
11k_Hands_genuine_32,HandGeometry\Hands\Hand_0005690.jpg,HandGeometry\Hands\Hand_0005692.jpg,handGeometry,True,0001529,0001529,11k_Hands,"{""record1_meta"": {""filename"": ""Hand_0005690"", ""age"": ""22"", ""gender"": ""male"", ""skinColor"": ""fair"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""dorsal right"", ""imageName"": ""Hand_0005690.jpg"", ""irregularities"": ""0""}, ""record2_meta"": {""filename"": ""Hand_0005692"", ""age"": ""22"", ""gender"": ""male"", ""skinColor"": ""fair"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""dorsal right"", ""imageName"": ""Hand_0005692.jpg"", ""irregularities"": ""0""}}"
11k_Hands_genuine_33,HandGeometry\Hands\Hand_0007616.jpg,HandGeometry\Hands\Hand_0007620.jpg,handGeometry,True,0001030,0001030,11k_Hands,"{""record1_meta"": {""filename"": ""Hand_0007616"", ""age"": ""21"", ""gender"": ""male"", ""skinColor"": ""medium"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""palmar left"", ""imageName"": ""Hand_0007616.jpg"", ""irregularities"": ""0""}, ""record2_meta"": {""filename"": ""Hand_0007620"", ""age"": ""21"", ""gender"": ""male"", ""skinColor"": ""medium"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""palmar left"", ""imageName"": ""Hand_0007620.jpg"", ""irregularities"": ""0""}}"
11k_Hands_genuine_34,HandGeometry\Hands\Hand_0003896.jpg,HandGeometry\Hands\Hand_0003904.jpg,handGeometry,True,0001566,0001566,11k_Hands,"{""record1_meta"": {""filename"": ""Hand_0003896"", ""age"": ""21"", ""gender"": ""male"", ""skinColor"": ""medium"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""palmar left"", ""imageName"": ""Hand_0003896.jpg"", ""irregularities"": ""1""}, ""record2_meta"": {""filename"": ""Hand_0003904"", ""age"": ""21"", ""gender"": ""male"", ""skinColor"": ""medium"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""palmar left"", ""imageName"": ""Hand_0003904.jpg"", ""irregularities"": ""1""}}"
11k_Hands_genuine_35,HandGeometry\Hands\Hand_0011568.jpg,HandGeometry\Hands\Hand_0011576.jpg,handGeometry,True,0001075,0001075,11k_Hands,"{""record1_meta"": {""filename"": ""Hand_0011568"", ""age"": ""21"", ""gender"": ""male"", ""skinColor"": ""medium"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""palmar left"", ""imageName"": ""Hand_0011568.jpg"", ""irregularities"": ""0""}, ""record2_meta"": {""filename"": ""Hand_0011576"", ""age"": ""21"", ""gender"": ""male"", ""skinColor"": ""medium"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""palmar left"", ""imageName"": ""Hand_0011576.jpg"", ""irregularities"": ""0""}}"
11k_Hands_genuine_36,HandGeometry\Hands\Hand_0000027.jpg,HandGeometry\Hands\Hand_0009975.jpg,handGeometry,True,0000000,0000000,11k_Hands,"{""record1_meta"": {""filename"": ""Hand_0000027"", ""age"": ""27"", ""gender"": ""male"", ""skinColor"": ""fair"", ""accessories"": ""1"", ""nailPolish"": ""0"", ""aspectOfHand"": ""dorsal left"", ""imageName"": ""Hand_0000027.jpg"", ""irregularities"": ""0""}, ""record2_meta"": {""filename"": ""Hand_0009975"", ""age"": ""27"", ""gender"": ""male"", ""skinColor"": ""fair"", ""accessories"": ""1"", ""nailPolish"": ""0"", ""aspectOfHand"": ""dorsal left"", ""imageName"": ""Hand_0009975.jpg"", ""irregularities"": ""0""}}"
