pair_id,image1_path,image2_path,modality,ground_truth,identity1,identity2,dataset_name,metadata
Multi-PIE_genuine_10,Face\Multi_Pie_HR_128\015_01_02_041_18_crop_128.png,Face\Multi_Pie_HR_128\015_01_02_110_07_crop_128.png,face,True,015,015,Multi-PIE,"{""record1_meta"": {""version"": ""HR_128"", ""angle"": ""041"", ""lighting"": ""18"", ""expression"": ""02""}, ""record2_meta"": {""version"": ""HR_128"", ""angle"": ""110"", ""lighting"": ""07"", ""expression"": ""02""}}"
Multi-PIE_genuine_11,Face\Multi_Pie_HR_128\047_01_01_140_09_crop_128.png,Face\Multi_Pie_HR_128\047_01_02_120_06_crop_128.png,face,True,047,047,Multi-PIE,"{""record1_meta"": {""version"": ""HR_128"", ""angle"": ""140"", ""lighting"": ""09"", ""expression"": ""01""}, ""record2_meta"": {""version"": ""HR_128"", ""angle"": ""120"", ""lighting"": ""06"", ""expression"": ""02""}}"
Multi-PIE_genuine_12,Face\Multi_Pie_HR_128\109_01_01_240_11_crop_128.png,Face\Multi_Pie_HR_128\109_01_02_110_04_crop_128.png,face,True,109,109,Multi-PIE,"{""record1_meta"": {""version"": ""HR_128"", ""angle"": ""240"", ""lighting"": ""11"", ""expression"": ""01""}, ""record2_meta"": {""version"": ""HR_128"", ""angle"": ""110"", ""lighting"": ""04"", ""expression"": ""02""}}"
Multi-PIE_genuine_13,Face\Multi_Pie_HR_128\116_01_01_200_18_crop_128.png,Face\Multi_Pie_HR_128\116_01_02_130_08_crop_128.png,face,True,116,116,Multi-PIE,"{""record1_meta"": {""version"": ""HR_128"", ""angle"": ""200"", ""lighting"": ""18"", ""expression"": ""01""}, ""record2_meta"": {""version"": ""HR_128"", ""angle"": ""130"", ""lighting"": ""08"", ""expression"": ""02""}}"
Multi-PIE_genuine_14,Face\Multi_Pie_HR_128\014_01_01_050_13_crop_128.png,Face\Multi_Pie_HR_128\014_01_02_240_03_crop_128.png,face,True,014,014,Multi-PIE,"{""record1_meta"": {""version"": ""HR_128"", ""angle"": ""050"", ""lighting"": ""13"", ""expression"": ""01""}, ""record2_meta"": {""version"": ""HR_128"", ""angle"": ""240"", ""lighting"": ""03"", ""expression"": ""02""}}"
Multi-PIE_genuine_15,Face\Multi_Pie_HR_128\099_01_02_080_04_crop_128.png,Face\Multi_Pie_HR_128\099_01_02_140_13_crop_128.png,face,True,099,099,Multi-PIE,"{""record1_meta"": {""version"": ""HR_128"", ""angle"": ""080"", ""lighting"": ""04"", ""expression"": ""02""}, ""record2_meta"": {""version"": ""HR_128"", ""angle"": ""140"", ""lighting"": ""13"", ""expression"": ""02""}}"
Multi-PIE_genuine_16,Face\Multi_Pie_HR_128\209_01_01_190_06_crop_128.png,Face\Multi_Pie_HR_128\209_01_02_110_06_crop_128.png,face,True,209,209,Multi-PIE,"{""record1_meta"": {""version"": ""HR_128"", ""angle"": ""190"", ""lighting"": ""06"", ""expression"": ""01""}, ""record2_meta"": {""version"": ""HR_128"", ""angle"": ""110"", ""lighting"": ""06"", ""expression"": ""02""}}"
Multi-PIE_genuine_17,Face\Multi_Pie_HR_128\110_01_01_190_03_crop_128.png,Face\Multi_Pie_HR_128\110_01_02_120_09_crop_128.png,face,True,110,110,Multi-PIE,"{""record1_meta"": {""version"": ""HR_128"", ""angle"": ""190"", ""lighting"": ""03"", ""expression"": ""01""}, ""record2_meta"": {""version"": ""HR_128"", ""angle"": ""120"", ""lighting"": ""09"", ""expression"": ""02""}}"
Multi-PIE_genuine_18,Face\Multi_Pie_HR_128\225_01_01_090_17_crop_128.png,Face\Multi_Pie_HR_128\225_01_02_190_09_crop_128.png,face,True,225,225,Multi-PIE,"{""record1_meta"": {""version"": ""HR_128"", ""angle"": ""090"", ""lighting"": ""17"", ""expression"": ""01""}, ""record2_meta"": {""version"": ""HR_128"", ""angle"": ""190"", ""lighting"": ""09"", ""expression"": ""02""}}"
Multi-PIE_genuine_19,Face\Multi_Pie_HR_128\139_01_01_090_00_crop_128.png,Face\Multi_Pie_HR_128\139_01_02_200_13_crop_128.png,face,True,139,139,Multi-PIE,"{""record1_meta"": {""version"": ""HR_128"", ""angle"": ""090"", ""lighting"": ""00"", ""expression"": ""01""}, ""record2_meta"": {""version"": ""HR_128"", ""angle"": ""200"", ""lighting"": ""13"", ""expression"": ""02""}}"
Multi-PIE_genuine_20,Face\Multi_Pie_HR_128\004_01_01_051_04_crop_128.png,Face\Multi_Pie_HR_128\004_01_01_130_09_crop_128.png,face,True,004,004,Multi-PIE,"{""record1_meta"": {""version"": ""HR_128"", ""angle"": ""051"", ""lighting"": ""04"", ""expression"": ""01""}, ""record2_meta"": {""version"": ""HR_128"", ""angle"": ""130"", ""lighting"": ""09"", ""expression"": ""01""}}"
Multi-PIE_genuine_21,Face\Multi_Pie_HR_128\080_01_01_090_17_crop_128.png,Face\Multi_Pie_HR_128\080_01_02_190_16_crop_128.png,face,True,080,080,Multi-PIE,"{""record1_meta"": {""version"": ""HR_128"", ""angle"": ""090"", ""lighting"": ""17"", ""expression"": ""01""}, ""record2_meta"": {""version"": ""HR_128"", ""angle"": ""190"", ""lighting"": ""16"", ""expression"": ""02""}}"
Multi-PIE_genuine_22,Face\Multi_Pie_HR_128\211_01_01_050_07_crop_128.png,Face\Multi_Pie_HR_128\211_01_02_240_08_crop_128.png,face,True,211,211,Multi-PIE,"{""record1_meta"": {""version"": ""HR_128"", ""angle"": ""050"", ""lighting"": ""07"", ""expression"": ""01""}, ""record2_meta"": {""version"": ""HR_128"", ""angle"": ""240"", ""lighting"": ""08"", ""expression"": ""02""}}"
Multi-PIE_genuine_23,Face\Multi_Pie_HR_128\170_01_01_050_19_crop_128.png,Face\Multi_Pie_HR_128\170_01_01_090_15_crop_128.png,face,True,170,170,Multi-PIE,"{""record1_meta"": {""version"": ""HR_128"", ""angle"": ""050"", ""lighting"": ""19"", ""expression"": ""01""}, ""record2_meta"": {""version"": ""HR_128"", ""angle"": ""090"", ""lighting"": ""15"", ""expression"": ""01""}}"
Multi-PIE_genuine_24,Face\Multi_Pie_HR_128\139_01_01_050_12_crop_128.png,Face\Multi_Pie_HR_128\139_01_02_050_01_crop_128.png,face,True,139,139,Multi-PIE,"{""record1_meta"": {""version"": ""HR_128"", ""angle"": ""050"", ""lighting"": ""12"", ""expression"": ""01""}, ""record2_meta"": {""version"": ""HR_128"", ""angle"": ""050"", ""lighting"": ""01"", ""expression"": ""02""}}"
Multi-PIE_genuine_25,Face\Multi_Pie_HR_128\078_01_01_080_12_crop_128.png,Face\Multi_Pie_HR_128\078_01_01_190_03_crop_128.png,face,True,078,078,Multi-PIE,"{""record1_meta"": {""version"": ""HR_128"", ""angle"": ""080"", ""lighting"": ""12"", ""expression"": ""01""}, ""record2_meta"": {""version"": ""HR_128"", ""angle"": ""190"", ""lighting"": ""03"", ""expression"": ""01""}}"
Multi-PIE_genuine_26,Face\Multi_Pie_HR_128\108_01_01_041_01_crop_128.png,Face\Multi_Pie_HR_128\108_01_01_190_14_crop_128.png,face,True,108,108,Multi-PIE,"{""record1_meta"": {""version"": ""HR_128"", ""angle"": ""041"", ""lighting"": ""01"", ""expression"": ""01""}, ""record2_meta"": {""version"": ""HR_128"", ""angle"": ""190"", ""lighting"": ""14"", ""expression"": ""01""}}"
Multi-PIE_genuine_27,Face\Multi_Pie_HR_128\168_01_01_090_15_crop_128.png,Face\Multi_Pie_HR_128\168_01_02_200_03_crop_128.png,face,True,168,168,Multi-PIE,"{""record1_meta"": {""version"": ""HR_128"", ""angle"": ""090"", ""lighting"": ""15"", ""expression"": ""01""}, ""record2_meta"": {""version"": ""HR_128"", ""angle"": ""200"", ""lighting"": ""03"", ""expression"": ""02""}}"
Multi-PIE_genuine_28,Face\Multi_Pie_HR_128\051_01_02_050_06_crop_128.png,Face\Multi_Pie_HR_128\051_01_02_090_13_crop_128.png,face,True,051,051,Multi-PIE,"{""record1_meta"": {""version"": ""HR_128"", ""angle"": ""050"", ""lighting"": ""06"", ""expression"": ""02""}, ""record2_meta"": {""version"": ""HR_128"", ""angle"": ""090"", ""lighting"": ""13"", ""expression"": ""02""}}"
Multi-PIE_genuine_29,Face\Multi_Pie_HR_128\047_01_01_041_13_crop_128.png,Face\Multi_Pie_HR_128\047_01_02_010_03_crop_128.png,face,True,047,047,Multi-PIE,"{""record1_meta"": {""version"": ""HR_128"", ""angle"": ""041"", ""lighting"": ""13"", ""expression"": ""01""}, ""record2_meta"": {""version"": ""HR_128"", ""angle"": ""010"", ""lighting"": ""03"", ""expression"": ""02""}}"
Multi-PIE_genuine_30,Face\Multi_Pie_HR_128\189_01_02_110_19_crop_128.png,Face\Multi_Pie_HR_128\189_01_02_200_09_crop_128.png,face,True,189,189,Multi-PIE,"{""record1_meta"": {""version"": ""HR_128"", ""angle"": ""110"", ""lighting"": ""19"", ""expression"": ""02""}, ""record2_meta"": {""version"": ""HR_128"", ""angle"": ""200"", ""lighting"": ""09"", ""expression"": ""02""}}"
Multi-PIE_genuine_31,Face\Multi_Pie_HR_128\049_01_01_041_06_crop_128.png,Face\Multi_Pie_HR_128\049_01_02_010_04_crop_128.png,face,True,049,049,Multi-PIE,"{""record1_meta"": {""version"": ""HR_128"", ""angle"": ""041"", ""lighting"": ""06"", ""expression"": ""01""}, ""record2_meta"": {""version"": ""HR_128"", ""angle"": ""010"", ""lighting"": ""04"", ""expression"": ""02""}}"
Multi-PIE_genuine_32,Face\Multi_Pie_HR_128\179_01_01_130_02_crop_128.png,Face\Multi_Pie_HR_128\179_01_02_240_04_crop_128.png,face,True,179,179,Multi-PIE,"{""record1_meta"": {""version"": ""HR_128"", ""angle"": ""130"", ""lighting"": ""02"", ""expression"": ""01""}, ""record2_meta"": {""version"": ""HR_128"", ""angle"": ""240"", ""lighting"": ""04"", ""expression"": ""02""}}"
Multi-PIE_genuine_33,Face\Multi_Pie_HR_128\172_01_01_010_15_crop_128.png,Face\Multi_Pie_HR_128\172_01_01_051_13_crop_128.png,face,True,172,172,Multi-PIE,"{""record1_meta"": {""version"": ""HR_128"", ""angle"": ""010"", ""lighting"": ""15"", ""expression"": ""01""}, ""record2_meta"": {""version"": ""HR_128"", ""angle"": ""051"", ""lighting"": ""13"", ""expression"": ""01""}}"
Multi-PIE_genuine_34,Face\Multi_Pie_HR_128\132_01_01_130_11_crop_128.png,Face\Multi_Pie_HR_128\132_01_02_240_12_crop_128.png,face,True,132,132,Multi-PIE,"{""record1_meta"": {""version"": ""HR_128"", ""angle"": ""130"", ""lighting"": ""11"", ""expression"": ""01""}, ""record2_meta"": {""version"": ""HR_128"", ""angle"": ""240"", ""lighting"": ""12"", ""expression"": ""02""}}"
Multi-PIE_genuine_35,Face\Multi_Pie_HR_128\022_01_01_140_14_crop_128.png,Face\Multi_Pie_HR_128\022_01_02_110_19_crop_128.png,face,True,022,022,Multi-PIE,"{""record1_meta"": {""version"": ""HR_128"", ""angle"": ""140"", ""lighting"": ""14"", ""expression"": ""01""}, ""record2_meta"": {""version"": ""HR_128"", ""angle"": ""110"", ""lighting"": ""19"", ""expression"": ""02""}}"
Multi-PIE_genuine_36,Face\Multi_Pie_HR_128\230_01_01_120_05_crop_128.png,Face\Multi_Pie_HR_128\230_01_02_200_12_crop_128.png,face,True,230,230,Multi-PIE,"{""record1_meta"": {""version"": ""HR_128"", ""angle"": ""120"", ""lighting"": ""05"", ""expression"": ""01""}, ""record2_meta"": {""version"": ""HR_128"", ""angle"": ""200"", ""lighting"": ""12"", ""expression"": ""02""}}"
Multi-PIE_genuine_37,Face\Multi_Pie_HR_128\063_01_01_041_00_crop_128.png,Face\Multi_Pie_HR_128\063_01_02_200_12_crop_128.png,face,True,063,063,Multi-PIE,"{""record1_meta"": {""version"": ""HR_128"", ""angle"": ""041"", ""lighting"": ""00"", ""expression"": ""01""}, ""record2_meta"": {""version"": ""HR_128"", ""angle"": ""200"", ""lighting"": ""12"", ""expression"": ""02""}}"
Multi-PIE_genuine_38,Face\Multi_Pie_HR_128\189_01_01_051_10_crop_128.png,Face\Multi_Pie_HR_128\189_01_02_140_08_crop_128.png,face,True,189,189,Multi-PIE,"{""record1_meta"": {""version"": ""HR_128"", ""angle"": ""051"", ""lighting"": ""10"", ""expression"": ""01""}, ""record2_meta"": {""version"": ""HR_128"", ""angle"": ""140"", ""lighting"": ""08"", ""expression"": ""02""}}"
Multi-PIE_genuine_39,Face\Multi_Pie_HR_128\040_01_01_050_11_crop_128.png,Face\Multi_Pie_HR_128\040_01_02_110_09_crop_128.png,face,True,040,040,Multi-PIE,"{""record1_meta"": {""version"": ""HR_128"", ""angle"": ""050"", ""lighting"": ""11"", ""expression"": ""01""}, ""record2_meta"": {""version"": ""HR_128"", ""angle"": ""110"", ""lighting"": ""09"", ""expression"": ""02""}}"
Multi-PIE_genuine_40,Face\Multi_Pie_HR_128\146_01_02_041_09_crop_128.png,Face\Multi_Pie_HR_128\146_01_02_190_16_crop_128.png,face,True,146,146,Multi-PIE,"{""record1_meta"": {""version"": ""HR_128"", ""angle"": ""041"", ""lighting"": ""09"", ""expression"": ""02""}, ""record2_meta"": {""version"": ""HR_128"", ""angle"": ""190"", ""lighting"": ""16"", ""expression"": ""02""}}"
Multi-PIE_genuine_41,Face\Multi_Pie_HR_128\180_01_02_050_18_crop_128.png,Face\Multi_Pie_HR_128\180_01_02_051_15_crop_128.png,face,True,180,180,Multi-PIE,"{""record1_meta"": {""version"": ""HR_128"", ""angle"": ""050"", ""lighting"": ""18"", ""expression"": ""02""}, ""record2_meta"": {""version"": ""HR_128"", ""angle"": ""051"", ""lighting"": ""15"", ""expression"": ""02""}}"
Multi-PIE_genuine_42,Face\Multi_Pie_HR_128\096_01_01_190_03_crop_128.png,Face\Multi_Pie_HR_128\096_01_02_050_18_crop_128.png,face,True,096,096,Multi-PIE,"{""record1_meta"": {""version"": ""HR_128"", ""angle"": ""190"", ""lighting"": ""03"", ""expression"": ""01""}, ""record2_meta"": {""version"": ""HR_128"", ""angle"": ""050"", ""lighting"": ""18"", ""expression"": ""02""}}"
Multi-PIE_genuine_43,Face\Multi_Pie_HR_128\035_01_01_140_07_crop_128.png,Face\Multi_Pie_HR_128\035_01_02_051_13_crop_128.png,face,True,035,035,Multi-PIE,"{""record1_meta"": {""version"": ""HR_128"", ""angle"": ""140"", ""lighting"": ""07"", ""expression"": ""01""}, ""record2_meta"": {""version"": ""HR_128"", ""angle"": ""051"", ""lighting"": ""13"", ""expression"": ""02""}}"
Multi-PIE_genuine_44,Face\Multi_Pie_HR_128\023_01_02_041_01_crop_128.png,Face\Multi_Pie_HR_128\023_01_02_051_05_crop_128.png,face,True,023,023,Multi-PIE,"{""record1_meta"": {""version"": ""HR_128"", ""angle"": ""041"", ""lighting"": ""01"", ""expression"": ""02""}, ""record2_meta"": {""version"": ""HR_128"", ""angle"": ""051"", ""lighting"": ""05"", ""expression"": ""02""}}"
Multi-PIE_genuine_45,Face\Multi_Pie_HR_128\114_01_01_080_17_crop_128.png,Face\Multi_Pie_HR_128\114_01_01_140_05_crop_128.png,face,True,114,114,Multi-PIE,"{""record1_meta"": {""version"": ""HR_128"", ""angle"": ""080"", ""lighting"": ""17"", ""expression"": ""01""}, ""record2_meta"": {""version"": ""HR_128"", ""angle"": ""140"", ""lighting"": ""05"", ""expression"": ""01""}}"
Multi-PIE_genuine_46,Face\Multi_Pie_HR_128\144_01_02_090_12_crop_128.png,Face\Multi_Pie_HR_128\144_01_02_110_08_crop_128.png,face,True,144,144,Multi-PIE,"{""record1_meta"": {""version"": ""HR_128"", ""angle"": ""090"", ""lighting"": ""12"", ""expression"": ""02""}, ""record2_meta"": {""version"": ""HR_128"", ""angle"": ""110"", ""lighting"": ""08"", ""expression"": ""02""}}"
Multi-PIE_genuine_47,Face\Multi_Pie_HR_128\040_01_01_200_06_crop_128.png,Face\Multi_Pie_HR_128\040_01_02_140_06_crop_128.png,face,True,040,040,Multi-PIE,"{""record1_meta"": {""version"": ""HR_128"", ""angle"": ""200"", ""lighting"": ""06"", ""expression"": ""01""}, ""record2_meta"": {""version"": ""HR_128"", ""angle"": ""140"", ""lighting"": ""06"", ""expression"": ""02""}}"
Multi-PIE_genuine_48,Face\Multi_Pie_HR_128\116_01_02_010_11_crop_128.png,Face\Multi_Pie_HR_128\116_01_02_130_19_crop_128.png,face,True,116,116,Multi-PIE,"{""record1_meta"": {""version"": ""HR_128"", ""angle"": ""010"", ""lighting"": ""11"", ""expression"": ""02""}, ""record2_meta"": {""version"": ""HR_128"", ""angle"": ""130"", ""lighting"": ""19"", ""expression"": ""02""}}"
Multi-PIE_genuine_49,Face\Multi_Pie_HR_128\051_01_01_051_03_crop_128.png,Face\Multi_Pie_HR_128\051_01_02_120_11_crop_128.png,face,True,051,051,Multi-PIE,"{""record1_meta"": {""version"": ""HR_128"", ""angle"": ""051"", ""lighting"": ""03"", ""expression"": ""01""}, ""record2_meta"": {""version"": ""HR_128"", ""angle"": ""120"", ""lighting"": ""11"", ""expression"": ""02""}}"
Multi-PIE_genuine_50,Face\Multi_Pie_HR_128\190_01_01_010_12_crop_128.png,Face\Multi_Pie_HR_128\190_01_01_041_10_crop_128.png,face,True,190,190,Multi-PIE,"{""record1_meta"": {""version"": ""HR_128"", ""angle"": ""010"", ""lighting"": ""12"", ""expression"": ""01""}, ""record2_meta"": {""version"": ""HR_128"", ""angle"": ""041"", ""lighting"": ""10"", ""expression"": ""01""}}"
Multi-PIE_genuine_51,Face\Multi_Pie_HR_128\139_01_01_051_07_crop_128.png,Face\Multi_Pie_HR_128\139_01_02_010_18_crop_128.png,face,True,139,139,Multi-PIE,"{""record1_meta"": {""version"": ""HR_128"", ""angle"": ""051"", ""lighting"": ""07"", ""expression"": ""01""}, ""record2_meta"": {""version"": ""HR_128"", ""angle"": ""010"", ""lighting"": ""18"", ""expression"": ""02""}}"
Multi-PIE_genuine_52,Face\Multi_Pie_HR_128\227_01_01_120_09_crop_128.png,Face\Multi_Pie_HR_128\227_01_01_140_15_crop_128.png,face,True,227,227,Multi-PIE,"{""record1_meta"": {""version"": ""HR_128"", ""angle"": ""120"", ""lighting"": ""09"", ""expression"": ""01""}, ""record2_meta"": {""version"": ""HR_128"", ""angle"": ""140"", ""lighting"": ""15"", ""expression"": ""01""}}"
Multi-PIE_genuine_53,Face\Multi_Pie_HR_128\182_01_01_110_10_crop_128.png,Face\Multi_Pie_HR_128\182_01_02_090_19_crop_128.png,face,True,182,182,Multi-PIE,"{""record1_meta"": {""version"": ""HR_128"", ""angle"": ""110"", ""lighting"": ""10"", ""expression"": ""01""}, ""record2_meta"": {""version"": ""HR_128"", ""angle"": ""090"", ""lighting"": ""19"", ""expression"": ""02""}}"
Multi-PIE_genuine_54,Face\Multi_Pie_HR_128\081_01_02_080_08_crop_128.png,Face\Multi_Pie_HR_128\081_01_02_140_06_crop_128.png,face,True,081,081,Multi-PIE,"{""record1_meta"": {""version"": ""HR_128"", ""angle"": ""080"", ""lighting"": ""08"", ""expression"": ""02""}, ""record2_meta"": {""version"": ""HR_128"", ""angle"": ""140"", ""lighting"": ""06"", ""expression"": ""02""}}"
Multi-PIE_genuine_55,Face\Multi_Pie_HR_128\185_01_01_041_06_crop_128.png,Face\Multi_Pie_HR_128\185_01_02_051_02_crop_128.png,face,True,185,185,Multi-PIE,"{""record1_meta"": {""version"": ""HR_128"", ""angle"": ""041"", ""lighting"": ""06"", ""expression"": ""01""}, ""record2_meta"": {""version"": ""HR_128"", ""angle"": ""051"", ""lighting"": ""02"", ""expression"": ""02""}}"
Multi-PIE_genuine_56,Face\Multi_Pie_HR_128\177_01_01_200_07_crop_128.png,Face\Multi_Pie_HR_128\177_01_02_130_19_crop_128.png,face,True,177,177,Multi-PIE,"{""record1_meta"": {""version"": ""HR_128"", ""angle"": ""200"", ""lighting"": ""07"", ""expression"": ""01""}, ""record2_meta"": {""version"": ""HR_128"", ""angle"": ""130"", ""lighting"": ""19"", ""expression"": ""02""}}"
Multi-PIE_genuine_57,Face\Multi_Pie_HR_128\105_01_01_050_12_crop_128.png,Face\Multi_Pie_HR_128\105_01_02_120_09_crop_128.png,face,True,105,105,Multi-PIE,"{""record1_meta"": {""version"": ""HR_128"", ""angle"": ""050"", ""lighting"": ""12"", ""expression"": ""01""}, ""record2_meta"": {""version"": ""HR_128"", ""angle"": ""120"", ""lighting"": ""09"", ""expression"": ""02""}}"
Multi-PIE_genuine_58,Face\Multi_Pie_HR_128\133_01_02_010_12_crop_128.png,Face\Multi_Pie_HR_128\133_01_02_140_19_crop_128.png,face,True,133,133,Multi-PIE,"{""record1_meta"": {""version"": ""HR_128"", ""angle"": ""010"", ""lighting"": ""12"", ""expression"": ""02""}, ""record2_meta"": {""version"": ""HR_128"", ""angle"": ""140"", ""lighting"": ""19"", ""expression"": ""02""}}"
Multi-PIE_genuine_59,Face\Multi_Pie_HR_128\036_01_01_120_15_crop_128.png,Face\Multi_Pie_HR_128\036_01_02_200_07_crop_128.png,face,True,036,036,Multi-PIE,"{""record1_meta"": {""version"": ""HR_128"", ""angle"": ""120"", ""lighting"": ""15"", ""expression"": ""01""}, ""record2_meta"": {""version"": ""HR_128"", ""angle"": ""200"", ""lighting"": ""07"", ""expression"": ""02""}}"
Multi-PIE_genuine_60,Face\Multi_Pie_HR_128\086_01_01_041_09_crop_128.png,Face\Multi_Pie_HR_128\086_01_02_120_05_crop_128.png,face,True,086,086,Multi-PIE,"{""record1_meta"": {""version"": ""HR_128"", ""angle"": ""041"", ""lighting"": ""09"", ""expression"": ""01""}, ""record2_meta"": {""version"": ""HR_128"", ""angle"": ""120"", ""lighting"": ""05"", ""expression"": ""02""}}"
Multi-PIE_genuine_61,Face\Multi_Pie_HR_128\122_01_01_240_19_crop_128.png,Face\Multi_Pie_HR_128\122_01_02_200_13_crop_128.png,face,True,122,122,Multi-PIE,"{""record1_meta"": {""version"": ""HR_128"", ""angle"": ""240"", ""lighting"": ""19"", ""expression"": ""01""}, ""record2_meta"": {""version"": ""HR_128"", ""angle"": ""200"", ""lighting"": ""13"", ""expression"": ""02""}}"
Multi-PIE_genuine_62,Face\Multi_Pie_HR_128\082_01_01_051_13_crop_128.png,Face\Multi_Pie_HR_128\082_01_02_130_10_crop_128.png,face,True,082,082,Multi-PIE,"{""record1_meta"": {""version"": ""HR_128"", ""angle"": ""051"", ""lighting"": ""13"", ""expression"": ""01""}, ""record2_meta"": {""version"": ""HR_128"", ""angle"": ""130"", ""lighting"": ""10"", ""expression"": ""02""}}"
Multi-PIE_genuine_63,Face\Multi_Pie_HR_128\231_01_02_080_09_crop_128.png,Face\Multi_Pie_HR_128\231_01_02_140_02_crop_128.png,face,True,231,231,Multi-PIE,"{""record1_meta"": {""version"": ""HR_128"", ""angle"": ""080"", ""lighting"": ""09"", ""expression"": ""02""}, ""record2_meta"": {""version"": ""HR_128"", ""angle"": ""140"", ""lighting"": ""02"", ""expression"": ""02""}}"
Multi-PIE_genuine_64,Face\Multi_Pie_HR_128\189_01_01_240_00_crop_128.png,Face\Multi_Pie_HR_128\189_01_02_190_04_crop_128.png,face,True,189,189,Multi-PIE,"{""record1_meta"": {""version"": ""HR_128"", ""angle"": ""240"", ""lighting"": ""00"", ""expression"": ""01""}, ""record2_meta"": {""version"": ""HR_128"", ""angle"": ""190"", ""lighting"": ""04"", ""expression"": ""02""}}"
