pair_id,image1_path,image2_path,modality,ground_truth,identity1,identity2,dataset_name,metadata
FV-USM_genuine_10,FingerVein\003-FV-USM\2nd_session\extractedvein\vein084_4\04.jpg,FingerVein\003-FV-USM\2nd_session\extractedvein\vein084_4\06.jpg,finger,True,084,084,FV-USM,"{""record1_meta"": {""session"": ""2nd_session"", ""image_type"": ""roi""}, ""record2_meta"": {""session"": ""2nd_session"", ""image_type"": ""roi""}}"
FV-USM_genuine_11,FingerVein\003-FV-USM\2nd_session\extractedvein\vein092_3\04.jpg,FingerVein\003-FV-USM\2nd_session\extractedvein\vein092_3\05.jpg,finger,True,092,092,FV-USM,"{""record1_meta"": {""session"": ""2nd_session"", ""image_type"": ""roi""}, ""record2_meta"": {""session"": ""2nd_session"", ""image_type"": ""roi""}}"
FV-USM_genuine_12,FingerVein\003-FV-USM\1st_session\extractedvein\vein111_4\05.jpg,FingerVein\003-FV-USM\2nd_session\extractedvein\vein111_4\03.jpg,finger,True,111,111,FV-USM,"{""record1_meta"": {""session"": ""1st_session"", ""image_type"": ""roi""}, ""record2_meta"": {""session"": ""2nd_session"", ""image_type"": ""roi""}}"
FV-USM_genuine_13,FingerVein\003-FV-USM\1st_session\extractedvein\vein068_4\03.jpg,FingerVein\003-FV-USM\2nd_session\extractedvein\vein068_4\06.jpg,finger,True,068,068,FV-USM,"{""record1_meta"": {""session"": ""1st_session"", ""image_type"": ""roi""}, ""record2_meta"": {""session"": ""2nd_session"", ""image_type"": ""roi""}}"
FV-USM_genuine_14,FingerVein\003-FV-USM\2nd_session\extractedvein\vein011_1\01.jpg,FingerVein\003-FV-USM\2nd_session\extractedvein\vein011_1\06.jpg,finger,True,011,011,FV-USM,"{""record1_meta"": {""session"": ""2nd_session"", ""image_type"": ""roi""}, ""record2_meta"": {""session"": ""2nd_session"", ""image_type"": ""roi""}}"
FV-USM_genuine_15,FingerVein\003-FV-USM\1st_session\extractedvein\vein074_2\03.jpg,FingerVein\003-FV-USM\2nd_session\extractedvein\vein074_2\03.jpg,finger,True,074,074,FV-USM,"{""record1_meta"": {""session"": ""1st_session"", ""image_type"": ""roi""}, ""record2_meta"": {""session"": ""2nd_session"", ""image_type"": ""roi""}}"
FV-USM_genuine_16,FingerVein\003-FV-USM\1st_session\extractedvein\vein053_2\06.jpg,FingerVein\003-FV-USM\2nd_session\extractedvein\vein053_2\02.jpg,finger,True,053,053,FV-USM,"{""record1_meta"": {""session"": ""1st_session"", ""image_type"": ""roi""}, ""record2_meta"": {""session"": ""2nd_session"", ""image_type"": ""roi""}}"
FV-USM_genuine_17,FingerVein\003-FV-USM\2nd_session\extractedvein\vein004_4\01.jpg,FingerVein\003-FV-USM\2nd_session\extractedvein\vein004_4\02.jpg,finger,True,004,004,FV-USM,"{""record1_meta"": {""session"": ""2nd_session"", ""image_type"": ""roi""}, ""record2_meta"": {""session"": ""2nd_session"", ""image_type"": ""roi""}}"
FV-USM_genuine_18,FingerVein\003-FV-USM\1st_session\extractedvein\vein004_4\04.jpg,FingerVein\003-FV-USM\1st_session\extractedvein\vein004_4\06.jpg,finger,True,004,004,FV-USM,"{""record1_meta"": {""session"": ""1st_session"", ""image_type"": ""roi""}, ""record2_meta"": {""session"": ""1st_session"", ""image_type"": ""roi""}}"
FV-USM_genuine_19,FingerVein\003-FV-USM\1st_session\extractedvein\vein012_4\02.jpg,FingerVein\003-FV-USM\1st_session\extractedvein\vein012_4\05.jpg,finger,True,012,012,FV-USM,"{""record1_meta"": {""session"": ""1st_session"", ""image_type"": ""roi""}, ""record2_meta"": {""session"": ""1st_session"", ""image_type"": ""roi""}}"
FV-USM_genuine_20,FingerVein\003-FV-USM\1st_session\extractedvein\vein028_1\04.jpg,FingerVein\003-FV-USM\2nd_session\extractedvein\vein028_1\05.jpg,finger,True,028,028,FV-USM,"{""record1_meta"": {""session"": ""1st_session"", ""image_type"": ""roi""}, ""record2_meta"": {""session"": ""2nd_session"", ""image_type"": ""roi""}}"
FV-USM_genuine_21,FingerVein\003-FV-USM\2nd_session\extractedvein\vein029_2\04.jpg,FingerVein\003-FV-USM\2nd_session\extractedvein\vein029_2\05.jpg,finger,True,029,029,FV-USM,"{""record1_meta"": {""session"": ""2nd_session"", ""image_type"": ""roi""}, ""record2_meta"": {""session"": ""2nd_session"", ""image_type"": ""roi""}}"
FV-USM_genuine_22,FingerVein\003-FV-USM\1st_session\extractedvein\vein063_4\05.jpg,FingerVein\003-FV-USM\1st_session\extractedvein\vein063_4\06.jpg,finger,True,063,063,FV-USM,"{""record1_meta"": {""session"": ""1st_session"", ""image_type"": ""roi""}, ""record2_meta"": {""session"": ""1st_session"", ""image_type"": ""roi""}}"
FV-USM_genuine_23,FingerVein\003-FV-USM\1st_session\extractedvein\vein075_4\04.jpg,FingerVein\003-FV-USM\2nd_session\extractedvein\vein075_4\06.jpg,finger,True,075,075,FV-USM,"{""record1_meta"": {""session"": ""1st_session"", ""image_type"": ""roi""}, ""record2_meta"": {""session"": ""2nd_session"", ""image_type"": ""roi""}}"
FV-USM_genuine_24,FingerVein\003-FV-USM\1st_session\extractedvein\vein004_2\03.jpg,FingerVein\003-FV-USM\2nd_session\extractedvein\vein004_2\03.jpg,finger,True,004,004,FV-USM,"{""record1_meta"": {""session"": ""1st_session"", ""image_type"": ""roi""}, ""record2_meta"": {""session"": ""2nd_session"", ""image_type"": ""roi""}}"
FV-USM_genuine_25,FingerVein\003-FV-USM\1st_session\extractedvein\vein070_4\03.jpg,FingerVein\003-FV-USM\1st_session\extractedvein\vein070_4\04.jpg,finger,True,070,070,FV-USM,"{""record1_meta"": {""session"": ""1st_session"", ""image_type"": ""roi""}, ""record2_meta"": {""session"": ""1st_session"", ""image_type"": ""roi""}}"
FV-USM_genuine_26,FingerVein\003-FV-USM\1st_session\extractedvein\vein025_4\03.jpg,FingerVein\003-FV-USM\2nd_session\extractedvein\vein025_4\03.jpg,finger,True,025,025,FV-USM,"{""record1_meta"": {""session"": ""1st_session"", ""image_type"": ""roi""}, ""record2_meta"": {""session"": ""2nd_session"", ""image_type"": ""roi""}}"
FV-USM_genuine_27,FingerVein\003-FV-USM\2nd_session\extractedvein\vein089_2\03.jpg,FingerVein\003-FV-USM\2nd_session\extractedvein\vein089_2\06.jpg,finger,True,089,089,FV-USM,"{""record1_meta"": {""session"": ""2nd_session"", ""image_type"": ""roi""}, ""record2_meta"": {""session"": ""2nd_session"", ""image_type"": ""roi""}}"
FV-USM_genuine_28,FingerVein\003-FV-USM\1st_session\extractedvein\vein081_4\03.jpg,FingerVein\003-FV-USM\1st_session\extractedvein\vein081_4\05.jpg,finger,True,081,081,FV-USM,"{""record1_meta"": {""session"": ""1st_session"", ""image_type"": ""roi""}, ""record2_meta"": {""session"": ""1st_session"", ""image_type"": ""roi""}}"
FV-USM_genuine_29,FingerVein\003-FV-USM\1st_session\extractedvein\vein088_1\02.jpg,FingerVein\003-FV-USM\1st_session\extractedvein\vein088_1\05.jpg,finger,True,088,088,FV-USM,"{""record1_meta"": {""session"": ""1st_session"", ""image_type"": ""roi""}, ""record2_meta"": {""session"": ""1st_session"", ""image_type"": ""roi""}}"
FV-USM_genuine_30,FingerVein\003-FV-USM\1st_session\extractedvein\vein068_4\02.jpg,FingerVein\003-FV-USM\2nd_session\extractedvein\vein068_4\01.jpg,finger,True,068,068,FV-USM,"{""record1_meta"": {""session"": ""1st_session"", ""image_type"": ""roi""}, ""record2_meta"": {""session"": ""2nd_session"", ""image_type"": ""roi""}}"
FV-USM_genuine_31,FingerVein\003-FV-USM\1st_session\extractedvein\vein053_1\02.jpg,FingerVein\003-FV-USM\2nd_session\extractedvein\vein053_1\04.jpg,finger,True,053,053,FV-USM,"{""record1_meta"": {""session"": ""1st_session"", ""image_type"": ""roi""}, ""record2_meta"": {""session"": ""2nd_session"", ""image_type"": ""roi""}}"
FV-USM_genuine_32,FingerVein\003-FV-USM\1st_session\extractedvein\vein028_2\05.jpg,FingerVein\003-FV-USM\2nd_session\extractedvein\vein028_2\06.jpg,finger,True,028,028,FV-USM,"{""record1_meta"": {""session"": ""1st_session"", ""image_type"": ""roi""}, ""record2_meta"": {""session"": ""2nd_session"", ""image_type"": ""roi""}}"
FV-USM_genuine_33,FingerVein\003-FV-USM\1st_session\extractedvein\vein056_4\06.jpg,FingerVein\003-FV-USM\2nd_session\extractedvein\vein056_4\02.jpg,finger,True,056,056,FV-USM,"{""record1_meta"": {""session"": ""1st_session"", ""image_type"": ""roi""}, ""record2_meta"": {""session"": ""2nd_session"", ""image_type"": ""roi""}}"
FV-USM_genuine_34,FingerVein\003-FV-USM\1st_session\extractedvein\vein074_1\04.jpg,FingerVein\003-FV-USM\2nd_session\extractedvein\vein074_1\06.jpg,finger,True,074,074,FV-USM,"{""record1_meta"": {""session"": ""1st_session"", ""image_type"": ""roi""}, ""record2_meta"": {""session"": ""2nd_session"", ""image_type"": ""roi""}}"
FV-USM_genuine_35,FingerVein\003-FV-USM\1st_session\extractedvein\vein035_3\04.jpg,FingerVein\003-FV-USM\2nd_session\extractedvein\vein035_3\06.jpg,finger,True,035,035,FV-USM,"{""record1_meta"": {""session"": ""1st_session"", ""image_type"": ""roi""}, ""record2_meta"": {""session"": ""2nd_session"", ""image_type"": ""roi""}}"
FV-USM_genuine_36,FingerVein\003-FV-USM\1st_session\extractedvein\vein101_3\03.jpg,FingerVein\003-FV-USM\1st_session\extractedvein\vein101_3\04.jpg,finger,True,101,101,FV-USM,"{""record1_meta"": {""session"": ""1st_session"", ""image_type"": ""roi""}, ""record2_meta"": {""session"": ""1st_session"", ""image_type"": ""roi""}}"
FV-USM_genuine_37,FingerVein\003-FV-USM\2nd_session\extractedvein\vein108_3\01.jpg,FingerVein\003-FV-USM\2nd_session\extractedvein\vein108_3\05.jpg,finger,True,108,108,FV-USM,"{""record1_meta"": {""session"": ""2nd_session"", ""image_type"": ""roi""}, ""record2_meta"": {""session"": ""2nd_session"", ""image_type"": ""roi""}}"
FV-USM_genuine_38,FingerVein\003-FV-USM\2nd_session\extractedvein\vein001_1\02.jpg,FingerVein\003-FV-USM\2nd_session\extractedvein\vein001_1\06.jpg,finger,True,001,001,FV-USM,"{""record1_meta"": {""session"": ""2nd_session"", ""image_type"": ""roi""}, ""record2_meta"": {""session"": ""2nd_session"", ""image_type"": ""roi""}}"
FV-USM_genuine_39,FingerVein\003-FV-USM\1st_session\extractedvein\vein095_1\06.jpg,FingerVein\003-FV-USM\2nd_session\extractedvein\vein095_1\04.jpg,finger,True,095,095,FV-USM,"{""record1_meta"": {""session"": ""1st_session"", ""image_type"": ""roi""}, ""record2_meta"": {""session"": ""2nd_session"", ""image_type"": ""roi""}}"
FV-USM_genuine_40,FingerVein\003-FV-USM\1st_session\extractedvein\vein101_1\01.jpg,FingerVein\003-FV-USM\2nd_session\extractedvein\vein101_1\01.jpg,finger,True,101,101,FV-USM,"{""record1_meta"": {""session"": ""1st_session"", ""image_type"": ""roi""}, ""record2_meta"": {""session"": ""2nd_session"", ""image_type"": ""roi""}}"
FV-USM_genuine_41,FingerVein\003-FV-USM\2nd_session\extractedvein\vein020_1\03.jpg,FingerVein\003-FV-USM\2nd_session\extractedvein\vein020_1\06.jpg,finger,True,020,020,FV-USM,"{""record1_meta"": {""session"": ""2nd_session"", ""image_type"": ""roi""}, ""record2_meta"": {""session"": ""2nd_session"", ""image_type"": ""roi""}}"
FV-USM_genuine_42,FingerVein\003-FV-USM\1st_session\extractedvein\vein087_4\02.jpg,FingerVein\003-FV-USM\2nd_session\extractedvein\vein087_4\05.jpg,finger,True,087,087,FV-USM,"{""record1_meta"": {""session"": ""1st_session"", ""image_type"": ""roi""}, ""record2_meta"": {""session"": ""2nd_session"", ""image_type"": ""roi""}}"
FV-USM_genuine_43,FingerVein\003-FV-USM\1st_session\extractedvein\vein053_3\02.jpg,FingerVein\003-FV-USM\2nd_session\extractedvein\vein053_3\04.jpg,finger,True,053,053,FV-USM,"{""record1_meta"": {""session"": ""1st_session"", ""image_type"": ""roi""}, ""record2_meta"": {""session"": ""2nd_session"", ""image_type"": ""roi""}}"
FV-USM_genuine_44,FingerVein\003-FV-USM\1st_session\extractedvein\vein043_2\01.jpg,FingerVein\003-FV-USM\2nd_session\extractedvein\vein043_2\06.jpg,finger,True,043,043,FV-USM,"{""record1_meta"": {""session"": ""1st_session"", ""image_type"": ""roi""}, ""record2_meta"": {""session"": ""2nd_session"", ""image_type"": ""roi""}}"
FV-USM_genuine_45,FingerVein\003-FV-USM\1st_session\extractedvein\vein035_3\03.jpg,FingerVein\003-FV-USM\2nd_session\extractedvein\vein035_3\04.jpg,finger,True,035,035,FV-USM,"{""record1_meta"": {""session"": ""1st_session"", ""image_type"": ""roi""}, ""record2_meta"": {""session"": ""2nd_session"", ""image_type"": ""roi""}}"
FV-USM_genuine_46,FingerVein\003-FV-USM\1st_session\extractedvein\vein020_2\03.jpg,FingerVein\003-FV-USM\2nd_session\extractedvein\vein020_2\04.jpg,finger,True,020,020,FV-USM,"{""record1_meta"": {""session"": ""1st_session"", ""image_type"": ""roi""}, ""record2_meta"": {""session"": ""2nd_session"", ""image_type"": ""roi""}}"
FV-USM_genuine_47,FingerVein\003-FV-USM\1st_session\extractedvein\vein027_4\05.jpg,FingerVein\003-FV-USM\1st_session\extractedvein\vein027_4\06.jpg,finger,True,027,027,FV-USM,"{""record1_meta"": {""session"": ""1st_session"", ""image_type"": ""roi""}, ""record2_meta"": {""session"": ""1st_session"", ""image_type"": ""roi""}}"
FV-USM_genuine_48,FingerVein\003-FV-USM\2nd_session\extractedvein\vein119_1\03.jpg,FingerVein\003-FV-USM\2nd_session\extractedvein\vein119_1\04.jpg,finger,True,119,119,FV-USM,"{""record1_meta"": {""session"": ""2nd_session"", ""image_type"": ""roi""}, ""record2_meta"": {""session"": ""2nd_session"", ""image_type"": ""roi""}}"
FV-USM_genuine_49,FingerVein\003-FV-USM\1st_session\extractedvein\vein095_4\06.jpg,FingerVein\003-FV-USM\2nd_session\extractedvein\vein095_4\05.jpg,finger,True,095,095,FV-USM,"{""record1_meta"": {""session"": ""1st_session"", ""image_type"": ""roi""}, ""record2_meta"": {""session"": ""2nd_session"", ""image_type"": ""roi""}}"
FV-USM_genuine_50,FingerVein\003-FV-USM\2nd_session\extractedvein\vein042_1\01.jpg,FingerVein\003-FV-USM\2nd_session\extractedvein\vein042_1\03.jpg,finger,True,042,042,FV-USM,"{""record1_meta"": {""session"": ""2nd_session"", ""image_type"": ""roi""}, ""record2_meta"": {""session"": ""2nd_session"", ""image_type"": ""roi""}}"
FV-USM_genuine_51,FingerVein\003-FV-USM\1st_session\extractedvein\vein013_4\03.jpg,FingerVein\003-FV-USM\2nd_session\extractedvein\vein013_4\05.jpg,finger,True,013,013,FV-USM,"{""record1_meta"": {""session"": ""1st_session"", ""image_type"": ""roi""}, ""record2_meta"": {""session"": ""2nd_session"", ""image_type"": ""roi""}}"
FV-USM_genuine_52,FingerVein\003-FV-USM\1st_session\extractedvein\vein012_3\04.jpg,FingerVein\003-FV-USM\2nd_session\extractedvein\vein012_3\02.jpg,finger,True,012,012,FV-USM,"{""record1_meta"": {""session"": ""1st_session"", ""image_type"": ""roi""}, ""record2_meta"": {""session"": ""2nd_session"", ""image_type"": ""roi""}}"
FV-USM_genuine_53,FingerVein\003-FV-USM\1st_session\extractedvein\vein048_1\05.jpg,FingerVein\003-FV-USM\2nd_session\extractedvein\vein048_1\03.jpg,finger,True,048,048,FV-USM,"{""record1_meta"": {""session"": ""1st_session"", ""image_type"": ""roi""}, ""record2_meta"": {""session"": ""2nd_session"", ""image_type"": ""roi""}}"
FV-USM_genuine_54,FingerVein\003-FV-USM\1st_session\extractedvein\vein013_1\01.jpg,FingerVein\003-FV-USM\1st_session\extractedvein\vein013_1\03.jpg,finger,True,013,013,FV-USM,"{""record1_meta"": {""session"": ""1st_session"", ""image_type"": ""roi""}, ""record2_meta"": {""session"": ""1st_session"", ""image_type"": ""roi""}}"
FV-USM_genuine_55,FingerVein\003-FV-USM\1st_session\extractedvein\vein045_3\06.jpg,FingerVein\003-FV-USM\2nd_session\extractedvein\vein045_3\01.jpg,finger,True,045,045,FV-USM,"{""record1_meta"": {""session"": ""1st_session"", ""image_type"": ""roi""}, ""record2_meta"": {""session"": ""2nd_session"", ""image_type"": ""roi""}}"
FV-USM_genuine_56,FingerVein\003-FV-USM\1st_session\extractedvein\vein106_1\06.jpg,FingerVein\003-FV-USM\2nd_session\extractedvein\vein106_1\06.jpg,finger,True,106,106,FV-USM,"{""record1_meta"": {""session"": ""1st_session"", ""image_type"": ""roi""}, ""record2_meta"": {""session"": ""2nd_session"", ""image_type"": ""roi""}}"
FV-USM_genuine_57,FingerVein\003-FV-USM\1st_session\extractedvein\vein043_4\03.jpg,FingerVein\003-FV-USM\2nd_session\extractedvein\vein043_4\06.jpg,finger,True,043,043,FV-USM,"{""record1_meta"": {""session"": ""1st_session"", ""image_type"": ""roi""}, ""record2_meta"": {""session"": ""2nd_session"", ""image_type"": ""roi""}}"
FV-USM_genuine_58,FingerVein\003-FV-USM\2nd_session\extractedvein\vein075_3\04.jpg,FingerVein\003-FV-USM\2nd_session\extractedvein\vein075_3\05.jpg,finger,True,075,075,FV-USM,"{""record1_meta"": {""session"": ""2nd_session"", ""image_type"": ""roi""}, ""record2_meta"": {""session"": ""2nd_session"", ""image_type"": ""roi""}}"
FV-USM_genuine_59,FingerVein\003-FV-USM\2nd_session\extractedvein\vein033_2\01.jpg,FingerVein\003-FV-USM\2nd_session\extractedvein\vein033_2\02.jpg,finger,True,033,033,FV-USM,"{""record1_meta"": {""session"": ""2nd_session"", ""image_type"": ""roi""}, ""record2_meta"": {""session"": ""2nd_session"", ""image_type"": ""roi""}}"
FV-USM_genuine_60,FingerVein\003-FV-USM\1st_session\extractedvein\vein101_1\06.jpg,FingerVein\003-FV-USM\2nd_session\extractedvein\vein101_1\03.jpg,finger,True,101,101,FV-USM,"{""record1_meta"": {""session"": ""1st_session"", ""image_type"": ""roi""}, ""record2_meta"": {""session"": ""2nd_session"", ""image_type"": ""roi""}}"
FV-USM_genuine_61,FingerVein\003-FV-USM\1st_session\extractedvein\vein006_3\01.jpg,FingerVein\003-FV-USM\1st_session\extractedvein\vein006_3\03.jpg,finger,True,006,006,FV-USM,"{""record1_meta"": {""session"": ""1st_session"", ""image_type"": ""roi""}, ""record2_meta"": {""session"": ""1st_session"", ""image_type"": ""roi""}}"
FV-USM_genuine_62,FingerVein\003-FV-USM\1st_session\extractedvein\vein091_3\06.jpg,FingerVein\003-FV-USM\2nd_session\extractedvein\vein091_3\05.jpg,finger,True,091,091,FV-USM,"{""record1_meta"": {""session"": ""1st_session"", ""image_type"": ""roi""}, ""record2_meta"": {""session"": ""2nd_session"", ""image_type"": ""roi""}}"
FV-USM_genuine_63,FingerVein\003-FV-USM\1st_session\extractedvein\vein058_1\01.jpg,FingerVein\003-FV-USM\2nd_session\extractedvein\vein058_1\02.jpg,finger,True,058,058,FV-USM,"{""record1_meta"": {""session"": ""1st_session"", ""image_type"": ""roi""}, ""record2_meta"": {""session"": ""2nd_session"", ""image_type"": ""roi""}}"
FV-USM_genuine_64,FingerVein\003-FV-USM\1st_session\extractedvein\vein067_3\06.jpg,FingerVein\003-FV-USM\2nd_session\extractedvein\vein067_3\01.jpg,finger,True,067,067,FV-USM,"{""record1_meta"": {""session"": ""1st_session"", ""image_type"": ""roi""}, ""record2_meta"": {""session"": ""2nd_session"", ""image_type"": ""roi""}}"
FV-USM_genuine_65,FingerVein\003-FV-USM\1st_session\extractedvein\vein016_3\03.jpg,FingerVein\003-FV-USM\2nd_session\extractedvein\vein016_3\05.jpg,finger,True,016,016,FV-USM,"{""record1_meta"": {""session"": ""1st_session"", ""image_type"": ""roi""}, ""record2_meta"": {""session"": ""2nd_session"", ""image_type"": ""roi""}}"
FV-USM_genuine_66,FingerVein\003-FV-USM\2nd_session\extractedvein\vein121_1\01.jpg,FingerVein\003-FV-USM\2nd_session\extractedvein\vein121_1\05.jpg,finger,True,121,121,FV-USM,"{""record1_meta"": {""session"": ""2nd_session"", ""image_type"": ""roi""}, ""record2_meta"": {""session"": ""2nd_session"", ""image_type"": ""roi""}}"
FV-USM_genuine_67,FingerVein\003-FV-USM\1st_session\extractedvein\vein115_3\03.jpg,FingerVein\003-FV-USM\1st_session\extractedvein\vein115_3\06.jpg,finger,True,115,115,FV-USM,"{""record1_meta"": {""session"": ""1st_session"", ""image_type"": ""roi""}, ""record2_meta"": {""session"": ""1st_session"", ""image_type"": ""roi""}}"
FV-USM_genuine_68,FingerVein\003-FV-USM\2nd_session\extractedvein\vein047_4\03.jpg,FingerVein\003-FV-USM\2nd_session\extractedvein\vein047_4\05.jpg,finger,True,047,047,FV-USM,"{""record1_meta"": {""session"": ""2nd_session"", ""image_type"": ""roi""}, ""record2_meta"": {""session"": ""2nd_session"", ""image_type"": ""roi""}}"
FV-USM_genuine_69,FingerVein\003-FV-USM\2nd_session\extractedvein\vein010_1\01.jpg,FingerVein\003-FV-USM\2nd_session\extractedvein\vein010_1\04.jpg,finger,True,010,010,FV-USM,"{""record1_meta"": {""session"": ""2nd_session"", ""image_type"": ""roi""}, ""record2_meta"": {""session"": ""2nd_session"", ""image_type"": ""roi""}}"
FV-USM_genuine_70,FingerVein\003-FV-USM\1st_session\extractedvein\vein069_3\04.jpg,FingerVein\003-FV-USM\2nd_session\extractedvein\vein069_3\04.jpg,finger,True,069,069,FV-USM,"{""record1_meta"": {""session"": ""1st_session"", ""image_type"": ""roi""}, ""record2_meta"": {""session"": ""2nd_session"", ""image_type"": ""roi""}}"
FV-USM_genuine_71,FingerVein\003-FV-USM\1st_session\extractedvein\vein037_3\01.jpg,FingerVein\003-FV-USM\1st_session\extractedvein\vein037_3\02.jpg,finger,True,037,037,FV-USM,"{""record1_meta"": {""session"": ""1st_session"", ""image_type"": ""roi""}, ""record2_meta"": {""session"": ""1st_session"", ""image_type"": ""roi""}}"
FV-USM_genuine_72,FingerVein\003-FV-USM\2nd_session\extractedvein\vein103_4\01.jpg,FingerVein\003-FV-USM\2nd_session\extractedvein\vein103_4\02.jpg,finger,True,103,103,FV-USM,"{""record1_meta"": {""session"": ""2nd_session"", ""image_type"": ""roi""}, ""record2_meta"": {""session"": ""2nd_session"", ""image_type"": ""roi""}}"
FV-USM_genuine_73,FingerVein\003-FV-USM\1st_session\extractedvein\vein079_1\01.jpg,FingerVein\003-FV-USM\2nd_session\extractedvein\vein079_1\03.jpg,finger,True,079,079,FV-USM,"{""record1_meta"": {""session"": ""1st_session"", ""image_type"": ""roi""}, ""record2_meta"": {""session"": ""2nd_session"", ""image_type"": ""roi""}}"
FV-USM_genuine_74,FingerVein\003-FV-USM\1st_session\extractedvein\vein077_4\06.jpg,FingerVein\003-FV-USM\2nd_session\extractedvein\vein077_4\06.jpg,finger,True,077,077,FV-USM,"{""record1_meta"": {""session"": ""1st_session"", ""image_type"": ""roi""}, ""record2_meta"": {""session"": ""2nd_session"", ""image_type"": ""roi""}}"
FV-USM_genuine_75,FingerVein\003-FV-USM\2nd_session\extractedvein\vein110_3\01.jpg,FingerVein\003-FV-USM\2nd_session\extractedvein\vein110_3\06.jpg,finger,True,110,110,FV-USM,"{""record1_meta"": {""session"": ""2nd_session"", ""image_type"": ""roi""}, ""record2_meta"": {""session"": ""2nd_session"", ""image_type"": ""roi""}}"
FV-USM_genuine_76,FingerVein\003-FV-USM\2nd_session\extractedvein\vein107_4\01.jpg,FingerVein\003-FV-USM\2nd_session\extractedvein\vein107_4\05.jpg,finger,True,107,107,FV-USM,"{""record1_meta"": {""session"": ""2nd_session"", ""image_type"": ""roi""}, ""record2_meta"": {""session"": ""2nd_session"", ""image_type"": ""roi""}}"
FV-USM_genuine_77,FingerVein\003-FV-USM\2nd_session\extractedvein\vein045_3\01.jpg,FingerVein\003-FV-USM\2nd_session\extractedvein\vein045_3\02.jpg,finger,True,045,045,FV-USM,"{""record1_meta"": {""session"": ""2nd_session"", ""image_type"": ""roi""}, ""record2_meta"": {""session"": ""2nd_session"", ""image_type"": ""roi""}}"
