pair_id,image1_path,image2_path,modality,ground_truth,identity1,identity2,dataset_name,metadata
Multi-PIE_genuine_10,Face\Multi_Pie_HR_128\171_01_01_120_08_crop_128.png,Face\Multi_Pie_HR_128\171_01_02_120_08_crop_128.png,face,True,171,171,Multi-PIE,"{""record1_meta"": {""version"": ""HR_128"", ""angle"": ""120"", ""lighting"": ""08"", ""expression"": ""01""}, ""record2_meta"": {""version"": ""HR_128"", ""angle"": ""120"", ""lighting"": ""08"", ""expression"": ""02""}}"
Multi-PIE_genuine_11,Face\Multi_Pie_HR_128\187_01_01_140_00_crop_128.png,Face\Multi_Pie_HR_128\187_01_02_140_00_crop_128.png,face,True,187,187,Multi-PIE,"{""record1_meta"": {""version"": ""HR_128"", ""angle"": ""140"", ""lighting"": ""00"", ""expression"": ""01""}, ""record2_meta"": {""version"": ""HR_128"", ""angle"": ""140"", ""lighting"": ""00"", ""expression"": ""02""}}"
Multi-PIE_genuine_12,Face\Multi_Pie_HR_128\226_01_01_200_09_crop_128.png,Face\Multi_Pie_HR_128\226_01_02_200_09_crop_128.png,face,True,226,226,Multi-PIE,"{""record1_meta"": {""version"": ""HR_128"", ""angle"": ""200"", ""lighting"": ""09"", ""expression"": ""01""}, ""record2_meta"": {""version"": ""HR_128"", ""angle"": ""200"", ""lighting"": ""09"", ""expression"": ""02""}}"
Multi-PIE_genuine_13,Face\Multi_Pie_HR_128\138_01_01_110_01_crop_128.png,Face\Multi_Pie_HR_128\138_01_02_110_01_crop_128.png,face,True,138,138,Multi-PIE,"{""record1_meta"": {""version"": ""HR_128"", ""angle"": ""110"", ""lighting"": ""01"", ""expression"": ""01""}, ""record2_meta"": {""version"": ""HR_128"", ""angle"": ""110"", ""lighting"": ""01"", ""expression"": ""02""}}"
Multi-PIE_genuine_14,Face\Multi_Pie_HR_128\022_01_01_200_17_crop_128.png,Face\Multi_Pie_HR_128\022_01_02_200_17_crop_128.png,face,True,022,022,Multi-PIE,"{""record1_meta"": {""version"": ""HR_128"", ""angle"": ""200"", ""lighting"": ""17"", ""expression"": ""01""}, ""record2_meta"": {""version"": ""HR_128"", ""angle"": ""200"", ""lighting"": ""17"", ""expression"": ""02""}}"
Multi-PIE_genuine_15,Face\Multi_Pie_HR_128\149_01_01_190_18_crop_128.png,Face\Multi_Pie_HR_128\149_01_02_190_18_crop_128.png,face,True,149,149,Multi-PIE,"{""record1_meta"": {""version"": ""HR_128"", ""angle"": ""190"", ""lighting"": ""18"", ""expression"": ""01""}, ""record2_meta"": {""version"": ""HR_128"", ""angle"": ""190"", ""lighting"": ""18"", ""expression"": ""02""}}"
Multi-PIE_genuine_16,Face\Multi_Pie_HR_128\107_01_01_080_11_crop_128.png,Face\Multi_Pie_HR_128\107_01_02_080_11_crop_128.png,face,True,107,107,Multi-PIE,"{""record1_meta"": {""version"": ""HR_128"", ""angle"": ""080"", ""lighting"": ""11"", ""expression"": ""01""}, ""record2_meta"": {""version"": ""HR_128"", ""angle"": ""080"", ""lighting"": ""11"", ""expression"": ""02""}}"
Multi-PIE_genuine_17,Face\Multi_Pie_HR_128\009_01_01_010_02_crop_128.png,Face\Multi_Pie_HR_128\009_01_02_010_02_crop_128.png,face,True,009,009,Multi-PIE,"{""record1_meta"": {""version"": ""HR_128"", ""angle"": ""010"", ""lighting"": ""02"", ""expression"": ""01""}, ""record2_meta"": {""version"": ""HR_128"", ""angle"": ""010"", ""lighting"": ""02"", ""expression"": ""02""}}"
Multi-PIE_genuine_18,Face\Multi_Pie_HR_128\008_01_01_110_12_crop_128.png,Face\Multi_Pie_HR_128\008_01_02_110_12_crop_128.png,face,True,008,008,Multi-PIE,"{""record1_meta"": {""version"": ""HR_128"", ""angle"": ""110"", ""lighting"": ""12"", ""expression"": ""01""}, ""record2_meta"": {""version"": ""HR_128"", ""angle"": ""110"", ""lighting"": ""12"", ""expression"": ""02""}}"
Multi-PIE_genuine_19,Face\Multi_Pie_HR_128\024_01_01_130_00_crop_128.png,Face\Multi_Pie_HR_128\024_01_02_130_00_crop_128.png,face,True,024,024,Multi-PIE,"{""record1_meta"": {""version"": ""HR_128"", ""angle"": ""130"", ""lighting"": ""00"", ""expression"": ""01""}, ""record2_meta"": {""version"": ""HR_128"", ""angle"": ""130"", ""lighting"": ""00"", ""expression"": ""02""}}"
Multi-PIE_genuine_20,Face\Multi_Pie_HR_128\056_01_01_041_08_crop_128.png,Face\Multi_Pie_HR_128\056_01_02_041_08_crop_128.png,face,True,056,056,Multi-PIE,"{""record1_meta"": {""version"": ""HR_128"", ""angle"": ""041"", ""lighting"": ""08"", ""expression"": ""01""}, ""record2_meta"": {""version"": ""HR_128"", ""angle"": ""041"", ""lighting"": ""08"", ""expression"": ""02""}}"
Multi-PIE_genuine_21,Face\Multi_Pie_HR_128\059_01_01_130_07_crop_128.png,Face\Multi_Pie_HR_128\059_01_02_130_07_crop_128.png,face,True,059,059,Multi-PIE,"{""record1_meta"": {""version"": ""HR_128"", ""angle"": ""130"", ""lighting"": ""07"", ""expression"": ""01""}, ""record2_meta"": {""version"": ""HR_128"", ""angle"": ""130"", ""lighting"": ""07"", ""expression"": ""02""}}"
Multi-PIE_genuine_22,Face\Multi_Pie_HR_128\128_01_01_080_18_crop_128.png,Face\Multi_Pie_HR_128\128_01_02_080_18_crop_128.png,face,True,128,128,Multi-PIE,"{""record1_meta"": {""version"": ""HR_128"", ""angle"": ""080"", ""lighting"": ""18"", ""expression"": ""01""}, ""record2_meta"": {""version"": ""HR_128"", ""angle"": ""080"", ""lighting"": ""18"", ""expression"": ""02""}}"
Multi-PIE_genuine_23,Face\Multi_Pie_HR_128\152_01_01_140_13_crop_128.png,Face\Multi_Pie_HR_128\152_01_02_140_13_crop_128.png,face,True,152,152,Multi-PIE,"{""record1_meta"": {""version"": ""HR_128"", ""angle"": ""140"", ""lighting"": ""13"", ""expression"": ""01""}, ""record2_meta"": {""version"": ""HR_128"", ""angle"": ""140"", ""lighting"": ""13"", ""expression"": ""02""}}"
Multi-PIE_genuine_24,Face\Multi_Pie_HR_128\007_01_01_130_19_crop_128.png,Face\Multi_Pie_HR_128\007_01_02_130_19_crop_128.png,face,True,007,007,Multi-PIE,"{""record1_meta"": {""version"": ""HR_128"", ""angle"": ""130"", ""lighting"": ""19"", ""expression"": ""01""}, ""record2_meta"": {""version"": ""HR_128"", ""angle"": ""130"", ""lighting"": ""19"", ""expression"": ""02""}}"
Multi-PIE_genuine_25,Face\Multi_Pie_HR_128\142_01_01_110_01_crop_128.png,Face\Multi_Pie_HR_128\142_01_02_110_01_crop_128.png,face,True,142,142,Multi-PIE,"{""record1_meta"": {""version"": ""HR_128"", ""angle"": ""110"", ""lighting"": ""01"", ""expression"": ""01""}, ""record2_meta"": {""version"": ""HR_128"", ""angle"": ""110"", ""lighting"": ""01"", ""expression"": ""02""}}"
Multi-PIE_genuine_26,Face\Multi_Pie_HR_128\051_01_01_041_11_crop_128.png,Face\Multi_Pie_HR_128\051_01_02_041_11_crop_128.png,face,True,051,051,Multi-PIE,"{""record1_meta"": {""version"": ""HR_128"", ""angle"": ""041"", ""lighting"": ""11"", ""expression"": ""01""}, ""record2_meta"": {""version"": ""HR_128"", ""angle"": ""041"", ""lighting"": ""11"", ""expression"": ""02""}}"
Multi-PIE_genuine_27,Face\Multi_Pie_HR_128\181_01_01_110_05_crop_128.png,Face\Multi_Pie_HR_128\181_01_02_110_05_crop_128.png,face,True,181,181,Multi-PIE,"{""record1_meta"": {""version"": ""HR_128"", ""angle"": ""110"", ""lighting"": ""05"", ""expression"": ""01""}, ""record2_meta"": {""version"": ""HR_128"", ""angle"": ""110"", ""lighting"": ""05"", ""expression"": ""02""}}"
Multi-PIE_genuine_28,Face\Multi_Pie_HR_128\164_01_01_190_10_crop_128.png,Face\Multi_Pie_HR_128\164_01_02_190_10_crop_128.png,face,True,164,164,Multi-PIE,"{""record1_meta"": {""version"": ""HR_128"", ""angle"": ""190"", ""lighting"": ""10"", ""expression"": ""01""}, ""record2_meta"": {""version"": ""HR_128"", ""angle"": ""190"", ""lighting"": ""10"", ""expression"": ""02""}}"
Multi-PIE_genuine_29,Face\Multi_Pie_HR_128\177_01_01_190_02_crop_128.png,Face\Multi_Pie_HR_128\177_01_02_190_02_crop_128.png,face,True,177,177,Multi-PIE,"{""record1_meta"": {""version"": ""HR_128"", ""angle"": ""190"", ""lighting"": ""02"", ""expression"": ""01""}, ""record2_meta"": {""version"": ""HR_128"", ""angle"": ""190"", ""lighting"": ""02"", ""expression"": ""02""}}"
Multi-PIE_genuine_30,Face\Multi_Pie_HR_128\138_01_01_080_13_crop_128.png,Face\Multi_Pie_HR_128\138_01_02_080_13_crop_128.png,face,True,138,138,Multi-PIE,"{""record1_meta"": {""version"": ""HR_128"", ""angle"": ""080"", ""lighting"": ""13"", ""expression"": ""01""}, ""record2_meta"": {""version"": ""HR_128"", ""angle"": ""080"", ""lighting"": ""13"", ""expression"": ""02""}}"
Multi-PIE_genuine_31,Face\Multi_Pie_HR_128\106_01_01_140_13_crop_128.png,Face\Multi_Pie_HR_128\106_01_02_140_13_crop_128.png,face,True,106,106,Multi-PIE,"{""record1_meta"": {""version"": ""HR_128"", ""angle"": ""140"", ""lighting"": ""13"", ""expression"": ""01""}, ""record2_meta"": {""version"": ""HR_128"", ""angle"": ""140"", ""lighting"": ""13"", ""expression"": ""02""}}"
Multi-PIE_genuine_32,Face\Multi_Pie_HR_128\056_01_01_120_06_crop_128.png,Face\Multi_Pie_HR_128\056_01_02_120_06_crop_128.png,face,True,056,056,Multi-PIE,"{""record1_meta"": {""version"": ""HR_128"", ""angle"": ""120"", ""lighting"": ""06"", ""expression"": ""01""}, ""record2_meta"": {""version"": ""HR_128"", ""angle"": ""120"", ""lighting"": ""06"", ""expression"": ""02""}}"
Multi-PIE_genuine_33,Face\Multi_Pie_HR_128\114_01_01_050_19_crop_128.png,Face\Multi_Pie_HR_128\114_01_02_050_19_crop_128.png,face,True,114,114,Multi-PIE,"{""record1_meta"": {""version"": ""HR_128"", ""angle"": ""050"", ""lighting"": ""19"", ""expression"": ""01""}, ""record2_meta"": {""version"": ""HR_128"", ""angle"": ""050"", ""lighting"": ""19"", ""expression"": ""02""}}"
Multi-PIE_genuine_34,Face\Multi_Pie_HR_128\149_01_01_110_18_crop_128.png,Face\Multi_Pie_HR_128\149_01_02_110_18_crop_128.png,face,True,149,149,Multi-PIE,"{""record1_meta"": {""version"": ""HR_128"", ""angle"": ""110"", ""lighting"": ""18"", ""expression"": ""01""}, ""record2_meta"": {""version"": ""HR_128"", ""angle"": ""110"", ""lighting"": ""18"", ""expression"": ""02""}}"
Multi-PIE_genuine_35,Face\Multi_Pie_HR_128\071_01_01_041_11_crop_128.png,Face\Multi_Pie_HR_128\071_01_02_041_11_crop_128.png,face,True,071,071,Multi-PIE,"{""record1_meta"": {""version"": ""HR_128"", ""angle"": ""041"", ""lighting"": ""11"", ""expression"": ""01""}, ""record2_meta"": {""version"": ""HR_128"", ""angle"": ""041"", ""lighting"": ""11"", ""expression"": ""02""}}"
Multi-PIE_genuine_36,Face\Multi_Pie_HR_128\205_01_01_010_06_crop_128.png,Face\Multi_Pie_HR_128\205_01_02_010_06_crop_128.png,face,True,205,205,Multi-PIE,"{""record1_meta"": {""version"": ""HR_128"", ""angle"": ""010"", ""lighting"": ""06"", ""expression"": ""01""}, ""record2_meta"": {""version"": ""HR_128"", ""angle"": ""010"", ""lighting"": ""06"", ""expression"": ""02""}}"
Multi-PIE_genuine_37,Face\Multi_Pie_HR_128\221_01_01_041_10_crop_128.png,Face\Multi_Pie_HR_128\221_01_02_041_10_crop_128.png,face,True,221,221,Multi-PIE,"{""record1_meta"": {""version"": ""HR_128"", ""angle"": ""041"", ""lighting"": ""10"", ""expression"": ""01""}, ""record2_meta"": {""version"": ""HR_128"", ""angle"": ""041"", ""lighting"": ""10"", ""expression"": ""02""}}"
Multi-PIE_genuine_38,Face\Multi_Pie_HR_128\002_01_01_130_05_crop_128.png,Face\Multi_Pie_HR_128\002_01_02_130_05_crop_128.png,face,True,002,002,Multi-PIE,"{""record1_meta"": {""version"": ""HR_128"", ""angle"": ""130"", ""lighting"": ""05"", ""expression"": ""01""}, ""record2_meta"": {""version"": ""HR_128"", ""angle"": ""130"", ""lighting"": ""05"", ""expression"": ""02""}}"
Multi-PIE_genuine_39,Face\Multi_Pie_HR_128\192_01_01_051_09_crop_128.png,Face\Multi_Pie_HR_128\192_01_02_051_09_crop_128.png,face,True,192,192,Multi-PIE,"{""record1_meta"": {""version"": ""HR_128"", ""angle"": ""051"", ""lighting"": ""09"", ""expression"": ""01""}, ""record2_meta"": {""version"": ""HR_128"", ""angle"": ""051"", ""lighting"": ""09"", ""expression"": ""02""}}"
Multi-PIE_genuine_40,Face\Multi_Pie_HR_128\204_01_01_041_10_crop_128.png,Face\Multi_Pie_HR_128\204_01_02_041_10_crop_128.png,face,True,204,204,Multi-PIE,"{""record1_meta"": {""version"": ""HR_128"", ""angle"": ""041"", ""lighting"": ""10"", ""expression"": ""01""}, ""record2_meta"": {""version"": ""HR_128"", ""angle"": ""041"", ""lighting"": ""10"", ""expression"": ""02""}}"
Multi-PIE_genuine_41,Face\Multi_Pie_HR_128\041_01_01_051_03_crop_128.png,Face\Multi_Pie_HR_128\041_01_02_051_03_crop_128.png,face,True,041,041,Multi-PIE,"{""record1_meta"": {""version"": ""HR_128"", ""angle"": ""051"", ""lighting"": ""03"", ""expression"": ""01""}, ""record2_meta"": {""version"": ""HR_128"", ""angle"": ""051"", ""lighting"": ""03"", ""expression"": ""02""}}"
Multi-PIE_genuine_42,Face\Multi_Pie_HR_128\176_01_01_240_13_crop_128.png,Face\Multi_Pie_HR_128\176_01_02_240_13_crop_128.png,face,True,176,176,Multi-PIE,"{""record1_meta"": {""version"": ""HR_128"", ""angle"": ""240"", ""lighting"": ""13"", ""expression"": ""01""}, ""record2_meta"": {""version"": ""HR_128"", ""angle"": ""240"", ""lighting"": ""13"", ""expression"": ""02""}}"
Multi-PIE_genuine_43,Face\Multi_Pie_HR_128\107_01_01_110_16_crop_128.png,Face\Multi_Pie_HR_128\107_01_02_110_16_crop_128.png,face,True,107,107,Multi-PIE,"{""record1_meta"": {""version"": ""HR_128"", ""angle"": ""110"", ""lighting"": ""16"", ""expression"": ""01""}, ""record2_meta"": {""version"": ""HR_128"", ""angle"": ""110"", ""lighting"": ""16"", ""expression"": ""02""}}"
Multi-PIE_genuine_44,Face\Multi_Pie_HR_128\086_01_01_140_18_crop_128.png,Face\Multi_Pie_HR_128\086_01_02_140_18_crop_128.png,face,True,086,086,Multi-PIE,"{""record1_meta"": {""version"": ""HR_128"", ""angle"": ""140"", ""lighting"": ""18"", ""expression"": ""01""}, ""record2_meta"": {""version"": ""HR_128"", ""angle"": ""140"", ""lighting"": ""18"", ""expression"": ""02""}}"
Multi-PIE_genuine_45,Face\Multi_Pie_HR_128\071_01_01_010_10_crop_128.png,Face\Multi_Pie_HR_128\071_01_02_010_10_crop_128.png,face,True,071,071,Multi-PIE,"{""record1_meta"": {""version"": ""HR_128"", ""angle"": ""010"", ""lighting"": ""10"", ""expression"": ""01""}, ""record2_meta"": {""version"": ""HR_128"", ""angle"": ""010"", ""lighting"": ""10"", ""expression"": ""02""}}"
Multi-PIE_genuine_46,Face\Multi_Pie_HR_128\040_01_01_050_09_crop_128.png,Face\Multi_Pie_HR_128\040_01_02_050_09_crop_128.png,face,True,040,040,Multi-PIE,"{""record1_meta"": {""version"": ""HR_128"", ""angle"": ""050"", ""lighting"": ""09"", ""expression"": ""01""}, ""record2_meta"": {""version"": ""HR_128"", ""angle"": ""050"", ""lighting"": ""09"", ""expression"": ""02""}}"
Multi-PIE_genuine_47,Face\Multi_Pie_HR_128\055_01_01_051_10_crop_128.png,Face\Multi_Pie_HR_128\055_01_02_051_10_crop_128.png,face,True,055,055,Multi-PIE,"{""record1_meta"": {""version"": ""HR_128"", ""angle"": ""051"", ""lighting"": ""10"", ""expression"": ""01""}, ""record2_meta"": {""version"": ""HR_128"", ""angle"": ""051"", ""lighting"": ""10"", ""expression"": ""02""}}"
Multi-PIE_genuine_48,Face\Multi_Pie_HR_128\243_01_01_051_11_crop_128.png,Face\Multi_Pie_HR_128\243_01_02_051_11_crop_128.png,face,True,243,243,Multi-PIE,"{""record1_meta"": {""version"": ""HR_128"", ""angle"": ""051"", ""lighting"": ""11"", ""expression"": ""01""}, ""record2_meta"": {""version"": ""HR_128"", ""angle"": ""051"", ""lighting"": ""11"", ""expression"": ""02""}}"
Multi-PIE_genuine_49,Face\Multi_Pie_HR_128\193_01_01_090_16_crop_128.png,Face\Multi_Pie_HR_128\193_01_02_090_16_crop_128.png,face,True,193,193,Multi-PIE,"{""record1_meta"": {""version"": ""HR_128"", ""angle"": ""090"", ""lighting"": ""16"", ""expression"": ""01""}, ""record2_meta"": {""version"": ""HR_128"", ""angle"": ""090"", ""lighting"": ""16"", ""expression"": ""02""}}"
Multi-PIE_genuine_50,Face\Multi_Pie_HR_128\085_01_01_190_19_crop_128.png,Face\Multi_Pie_HR_128\085_01_02_190_19_crop_128.png,face,True,085,085,Multi-PIE,"{""record1_meta"": {""version"": ""HR_128"", ""angle"": ""190"", ""lighting"": ""19"", ""expression"": ""01""}, ""record2_meta"": {""version"": ""HR_128"", ""angle"": ""190"", ""lighting"": ""19"", ""expression"": ""02""}}"
Multi-PIE_genuine_51,Face\Multi_Pie_HR_128\026_01_01_140_18_crop_128.png,Face\Multi_Pie_HR_128\026_01_02_140_18_crop_128.png,face,True,026,026,Multi-PIE,"{""record1_meta"": {""version"": ""HR_128"", ""angle"": ""140"", ""lighting"": ""18"", ""expression"": ""01""}, ""record2_meta"": {""version"": ""HR_128"", ""angle"": ""140"", ""lighting"": ""18"", ""expression"": ""02""}}"
Multi-PIE_genuine_52,Face\Multi_Pie_HR_128\024_01_01_080_18_crop_128.png,Face\Multi_Pie_HR_128\024_01_02_080_18_crop_128.png,face,True,024,024,Multi-PIE,"{""record1_meta"": {""version"": ""HR_128"", ""angle"": ""080"", ""lighting"": ""18"", ""expression"": ""01""}, ""record2_meta"": {""version"": ""HR_128"", ""angle"": ""080"", ""lighting"": ""18"", ""expression"": ""02""}}"
Multi-PIE_genuine_53,Face\Multi_Pie_HR_128\096_01_01_140_18_crop_128.png,Face\Multi_Pie_HR_128\096_01_02_140_18_crop_128.png,face,True,096,096,Multi-PIE,"{""record1_meta"": {""version"": ""HR_128"", ""angle"": ""140"", ""lighting"": ""18"", ""expression"": ""01""}, ""record2_meta"": {""version"": ""HR_128"", ""angle"": ""140"", ""lighting"": ""18"", ""expression"": ""02""}}"
Multi-PIE_genuine_54,Face\Multi_Pie_HR_128\025_01_01_080_18_crop_128.png,Face\Multi_Pie_HR_128\025_01_02_080_18_crop_128.png,face,True,025,025,Multi-PIE,"{""record1_meta"": {""version"": ""HR_128"", ""angle"": ""080"", ""lighting"": ""18"", ""expression"": ""01""}, ""record2_meta"": {""version"": ""HR_128"", ""angle"": ""080"", ""lighting"": ""18"", ""expression"": ""02""}}"
Multi-PIE_genuine_55,Face\Multi_Pie_HR_128\091_01_01_110_06_crop_128.png,Face\Multi_Pie_HR_128\091_01_02_110_06_crop_128.png,face,True,091,091,Multi-PIE,"{""record1_meta"": {""version"": ""HR_128"", ""angle"": ""110"", ""lighting"": ""06"", ""expression"": ""01""}, ""record2_meta"": {""version"": ""HR_128"", ""angle"": ""110"", ""lighting"": ""06"", ""expression"": ""02""}}"
Multi-PIE_genuine_56,Face\Multi_Pie_HR_128\215_01_01_130_01_crop_128.png,Face\Multi_Pie_HR_128\215_01_02_130_01_crop_128.png,face,True,215,215,Multi-PIE,"{""record1_meta"": {""version"": ""HR_128"", ""angle"": ""130"", ""lighting"": ""01"", ""expression"": ""01""}, ""record2_meta"": {""version"": ""HR_128"", ""angle"": ""130"", ""lighting"": ""01"", ""expression"": ""02""}}"
Multi-PIE_genuine_57,Face\Multi_Pie_HR_128\087_01_01_140_01_crop_128.png,Face\Multi_Pie_HR_128\087_01_02_140_01_crop_128.png,face,True,087,087,Multi-PIE,"{""record1_meta"": {""version"": ""HR_128"", ""angle"": ""140"", ""lighting"": ""01"", ""expression"": ""01""}, ""record2_meta"": {""version"": ""HR_128"", ""angle"": ""140"", ""lighting"": ""01"", ""expression"": ""02""}}"
Multi-PIE_genuine_58,Face\Multi_Pie_HR_128\153_01_01_050_05_crop_128.png,Face\Multi_Pie_HR_128\153_01_02_050_05_crop_128.png,face,True,153,153,Multi-PIE,"{""record1_meta"": {""version"": ""HR_128"", ""angle"": ""050"", ""lighting"": ""05"", ""expression"": ""01""}, ""record2_meta"": {""version"": ""HR_128"", ""angle"": ""050"", ""lighting"": ""05"", ""expression"": ""02""}}"
Multi-PIE_genuine_59,Face\Multi_Pie_HR_128\067_01_01_130_15_crop_128.png,Face\Multi_Pie_HR_128\067_01_02_130_15_crop_128.png,face,True,067,067,Multi-PIE,"{""record1_meta"": {""version"": ""HR_128"", ""angle"": ""130"", ""lighting"": ""15"", ""expression"": ""01""}, ""record2_meta"": {""version"": ""HR_128"", ""angle"": ""130"", ""lighting"": ""15"", ""expression"": ""02""}}"
Multi-PIE_genuine_60,Face\Multi_Pie_HR_128\204_01_01_090_15_crop_128.png,Face\Multi_Pie_HR_128\204_01_02_090_15_crop_128.png,face,True,204,204,Multi-PIE,"{""record1_meta"": {""version"": ""HR_128"", ""angle"": ""090"", ""lighting"": ""15"", ""expression"": ""01""}, ""record2_meta"": {""version"": ""HR_128"", ""angle"": ""090"", ""lighting"": ""15"", ""expression"": ""02""}}"
Multi-PIE_genuine_61,Face\Multi_Pie_HR_128\011_01_01_240_07_crop_128.png,Face\Multi_Pie_HR_128\011_01_02_240_07_crop_128.png,face,True,011,011,Multi-PIE,"{""record1_meta"": {""version"": ""HR_128"", ""angle"": ""240"", ""lighting"": ""07"", ""expression"": ""01""}, ""record2_meta"": {""version"": ""HR_128"", ""angle"": ""240"", ""lighting"": ""07"", ""expression"": ""02""}}"
Multi-PIE_genuine_62,Face\Multi_Pie_HR_128\184_01_01_240_03_crop_128.png,Face\Multi_Pie_HR_128\184_01_02_240_03_crop_128.png,face,True,184,184,Multi-PIE,"{""record1_meta"": {""version"": ""HR_128"", ""angle"": ""240"", ""lighting"": ""03"", ""expression"": ""01""}, ""record2_meta"": {""version"": ""HR_128"", ""angle"": ""240"", ""lighting"": ""03"", ""expression"": ""02""}}"
Multi-PIE_genuine_63,Face\Multi_Pie_HR_128\116_01_01_190_08_crop_128.png,Face\Multi_Pie_HR_128\116_01_02_190_08_crop_128.png,face,True,116,116,Multi-PIE,"{""record1_meta"": {""version"": ""HR_128"", ""angle"": ""190"", ""lighting"": ""08"", ""expression"": ""01""}, ""record2_meta"": {""version"": ""HR_128"", ""angle"": ""190"", ""lighting"": ""08"", ""expression"": ""02""}}"
Multi-PIE_genuine_64,Face\Multi_Pie_HR_128\136_01_01_050_02_crop_128.png,Face\Multi_Pie_HR_128\136_01_02_050_02_crop_128.png,face,True,136,136,Multi-PIE,"{""record1_meta"": {""version"": ""HR_128"", ""angle"": ""050"", ""lighting"": ""02"", ""expression"": ""01""}, ""record2_meta"": {""version"": ""HR_128"", ""angle"": ""050"", ""lighting"": ""02"", ""expression"": ""02""}}"
