matcher,probe_record_id,probe_sample_id,probe_identity,rank_of_true_identity,rank_1_hit,gallery_size,strategy,aggregation_method,top_5_identities
sift-fingervein,34,11k_Hands::0000571::Hand_0010489,0000571,1,True,50,single,max,0000571;0001037;0000587;0000066;0001553
sift-fingervein,36,11k_Hands::0000576::Hand_0005493,0000576,1,True,50,single,max,0000576;0001589;0000587;0000543;0000571
sift-fingervein,38,11k_Hands::0001517::Hand_0001717,0001517,1,True,50,single,max,0001517;0001037;0001560;0000518;0001566
sift-fingervein,40,11k_Hands::0001553::Hand_0006465,0001553,1,True,50,single,max,0001553;0000543;0001050;0001009;0000514
sift-fingervein,42,11k_Hands::7000000::Hand_0009697,7000000,1,True,50,single,max,7000000;0001002;0000065;0000023;0000066
sift-fingervein,44,11k_Hands::0001539::Hand_0007869,0001539,1,True,50,single,max,0001539;0001089;0001547;0001082;1200000
sift-fingervein,46,11k_Hands::0000543::Hand_0001921,0000543,1,True,50,single,max,0000543;0000066;0001594;0001046;0001588
sift-fingervein,48,11k_Hands::1100000::Hand_0009816,1100000,1,True,50,single,max,1100000;0001008;1200000;0000543;0000066
sift-fingervein,50,11k_Hands::0001070::Hand_0001979,0001070,1,True,50,single,max,0001070;7000000;0000587;0001517;0001549
sift-fingervein,52,11k_Hands::0000572::Hand_0000622,0000572,1,True,50,single,max,0000572;0000514;7000000;0001033;0001533
sift-fingervein,54,11k_Hands::0001082::Hand_0008461,0001082,1,True,50,single,max,0001082;0001517;0001533;0000576;0001588
sift-fingervein,56,11k_Hands::0001547::Hand_0006052,0001547,1,True,50,single,max,0001547;0001566;0001009;0000086;0001549
sift-fingervein,58,11k_Hands::0001009::Hand_0009212,0001009,1,True,50,single,max,0001009;0000571;0001560;7000000;0000062
sift-fingervein,60,11k_Hands::0000004::Hand_0000679,0000004,1,True,50,single,max,0000004;0001046;0001033;0000028;0001073
sift-fingervein,62,11k_Hands::0000518::Hand_0010437,0000518,1,True,50,single,max,0000518;0001008;0000023;0001009;0000004
sift-fingervein,64,11k_Hands::0001594::Hand_0010397,0001594,1,True,50,single,max,0001594;0001566;0001089;0001517;0000004
sift-fingervein,66,11k_Hands::0001033::Hand_0004533,0001033,1,True,50,single,max,0001033;0000571;0001588;7000000;0001073
sift-fingervein,68,11k_Hands::0001560::Hand_0006542,0001560,1,True,50,single,max,0001560;0001033;0001082;1100000;0001566
sift-fingervein,70,11k_Hands::0000514::Hand_0001336,0000514,1,True,50,single,max,0000514;2000000;0001539;0000028;0001073
sift-fingervein,72,11k_Hands::0001588::Hand_0003032,0001588,1,True,50,single,max,0001588;0001046;0000019;0001553;0000028
sift-fingervein,74,11k_Hands::0001032::Hand_0004140,0001032,1,True,50,single,max,0001032;2000000;0001037;0000028;0000571
sift-fingervein,76,11k_Hands::2000000::Hand_0009453,2000000,8,False,50,single,max,0001089;0000066;0001009;0000081;0001073
sift-fingervein,78,11k_Hands::1200000::Hand_0009857,1200000,1,True,50,single,max,1200000;0001008;0001533;0001046;1100000
sift-fingervein,80,11k_Hands::0001050::Hand_0004794,0001050,1,True,50,single,max,0001050;0000062;0000028;0001560;0000019
sift-fingervein,82,11k_Hands::0000066::Hand_0010031,0000066,1,True,50,single,max,0000066;0000543;1100000;0001073;0000572
sift-fingervein,84,11k_Hands::0001037::Hand_0006181,0001037,1,True,50,single,max,0001037;0001033;0000505;0001002;0000573
sift-fingervein,86,11k_Hands::0001034::Hand_0004235,0001034,1,True,50,single,max,0001034;0001594;0000065;0001517;0001549
sift-fingervein,88,11k_Hands::0001002::Hand_0003095,0001002,1,True,50,single,max,0001002;0000013;0001589;0000064;1200000
sift-fingervein,90,11k_Hands::0000028::Hand_0001016,0000028,1,True,50,single,max,0000028;0001560;0000019;0000065;0001539
sift-fingervein,92,11k_Hands::0001089::Hand_0010826,0001089,1,True,50,single,max,0001089;0000093;1200000;0000004;0001034
sift-fingervein,94,11k_Hands::0001531::Hand_0011353,0001531,1,True,50,single,max,0001531;0001002;0001553;1100000;0001594
sift-fingervein,96,11k_Hands::0000093::Hand_0008704,0000093,1,True,50,single,max,0000093;0001539;1200000;0001009;0000572
sift-fingervein,98,11k_Hands::0001046::Hand_0008393,0001046,1,True,50,single,max,0001046;0001553;0000028;0001531;0000573
sift-fingervein,100,11k_Hands::0000062::Hand_0000842,0000062,3,False,50,single,max,0001566;0001089;0000062;0001560;0000571
