matcher,modality,pair_id,identity1,identity2,num_keypoints_image1,num_keypoints_image2,num_matches,num_inliers,inlier_ratio,is_same_person_pred,confidence,ground_truth,is_correct,reprojection_error
SuperGlue,hand,11k_Hands_genuine_4,0001039,0001039,163,155,123,29,0.2358,False,0.2358,True,False,2.5561
SGMNet_root_SGM,hand,11k_Hands_genuine_4,0001039,0001039,1222,1247,638,226,0.3542,False,0.3542,True,False,1.0958
ASpanFormer_indoor,hand,11k_Hands_genuine_4,0001039,0001039,934,934,934,422,0.4518,True,0.4518,True,True,2.6535
DeepDetect,hand,11k_Hands_genuine_4,0001039,0001039,15985,14770,398,361,0.9070,True,0.9070,True,True,1.0126
LoFTR_indoor,hand,11k_Hands_genuine_5,0001571,0001571,1202,1202,1202,765,0.6364,True,0.6364,True,True,2.0567
ORB,hand,11k_Hands_genuine_5,0001571,0001571,397,389,123,88,0.7154,True,0.7154,True,True,1.1883
SIFT,hand,11k_Hands_genuine_5,0001571,0001571,103,88,43,31,0.7209,True,0.7209,True,True,1.2409
SuperGlue,hand,11k_Hands_genuine_5,0001571,0001571,136,134,120,64,0.5333,True,0.5333,True,True,1.5880
SGMNet_root_SGM,hand,11k_Hands_genuine_5,0001571,0001571,736,778,402,269,0.6692,True,0.6692,True,True,1.0953
ASpanFormer_indoor,hand,11k_Hands_genuine_5,0001571,0001571,1979,1979,1979,1198,0.6054,True,0.6054,True,True,1.9053
DeepDetect,hand,11k_Hands_genuine_5,0001571,0001571,10891,11189,2106,2098,0.9962,True,0.9962,True,True,0.5878
LoFTR_indoor,hand,11k_Hands_genuine_6,0001541,0001541,222,222,222,57,0.2568,False,0.2568,True,False,2.2922
ORB,hand,11k_Hands_genuine_6,0001541,0001541,938,546,32,0,,False,,True,False,
SIFT,hand,11k_Hands_genuine_6,0001541,0001541,191,113,5,0,,False,,True,False,
SuperGlue,hand,11k_Hands_genuine_6,0001541,0001541,134,161,11,8,0.7273,True,0.7273,True,True,1.2860
SGMNet_root_SGM,hand,11k_Hands_genuine_6,0001541,0001541,739,1047,8,0,,False,,True,False,
ASpanFormer_indoor,hand,11k_Hands_genuine_6,0001541,0001541,61,61,61,35,0.5738,True,0.5738,True,True,1.5714
DeepDetect,hand,11k_Hands_genuine_6,0001541,0001541,10246,13119,15,12,0.8000,True,0.8000,True,True,1.7053
LoFTR_indoor,hand,11k_Hands_genuine_7,0001024,0001024,329,329,329,125,0.3799,False,0.3799,True,False,1.8425
ORB,hand,11k_Hands_genuine_7,0001024,0001024,631,467,32,0,,False,,True,False,
SIFT,hand,11k_Hands_genuine_7,0001024,0001024,179,138,5,0,,False,,True,False,
SuperGlue,hand,11k_Hands_genuine_7,0001024,0001024,145,184,33,16,0.4848,True,0.4848,True,True,1.9894
SGMNet_root_SGM,hand,11k_Hands_genuine_7,0001024,0001024,1069,1512,45,0,,False,,True,False,
ASpanFormer_indoor,hand,11k_Hands_genuine_7,0001024,0001024,82,82,82,56,0.6829,True,0.6829,True,True,1.8707
DeepDetect,hand,11k_Hands_genuine_7,0001024,0001024,15596,16428,31,15,0.4839,True,0.4839,True,True,1.0568
LoFTR_indoor,hand,11k_Hands_genuine_8,0001060,0001060,197,197,197,19,0.0964,False,0.0964,True,False,1.7798
ORB,hand,11k_Hands_genuine_8,0001060,0001060,543,330,8,0,,False,,True,False,
SIFT,hand,11k_Hands_genuine_8,0001060,0001060,167,132,18,0,,False,,True,False,
SuperGlue,hand,11k_Hands_genuine_8,0001060,0001060,182,166,22,7,0.3182,False,0.3182,True,False,0.8406
SGMNet_root_SGM,hand,11k_Hands_genuine_8,0001060,0001060,1065,1777,70,9,0.1286,False,0.1286,True,False,0.9765
ASpanFormer_indoor,hand,11k_Hands_genuine_8,0001060,0001060,18,18,18,9,0.5000,True,0.5000,True,True,2.2744
DeepDetect,hand,11k_Hands_genuine_8,0001060,0001060,12970,13941,30,11,0.3667,True,0.3667,True,True,0.8517
LoFTR_indoor,hand,11k_Hands_genuine_9,0001020,0001020,371,371,371,93,0.2507,False,0.2507,True,False,2.0760
ORB,hand,11k_Hands_genuine_9,0001020,0001020,564,841,39,0,,False,,True,False,
SIFT,hand,11k_Hands_genuine_9,0001020,0001020,152,308,8,0,,False,,True,False,
SuperGlue,hand,11k_Hands_genuine_9,0001020,0001020,154,226,50,12,0.2400,False,0.2400,True,False,2.4514
SGMNet_root_SGM,hand,11k_Hands_genuine_9,0001020,0001020,953,1221,54,9,0.1667,False,0.1667,True,False,1.0420
ASpanFormer_indoor,hand,11k_Hands_genuine_9,0001020,0001020,176,176,176,44,0.2500,False,0.2500,True,False,2.5179
DeepDetect,hand,11k_Hands_genuine_9,0001020,0001020,13834,16076,54,0,,False,,True,False,
LoFTR_indoor,hand,11k_Hands_genuine_10,1200000,1200000,269,269,269,76,0.2825,False,0.2825,True,False,1.8364
ORB,hand,11k_Hands_genuine_10,1200000,1200000,491,351,19,0,,False,,True,False,
SIFT,hand,11k_Hands_genuine_10,1200000,1200000,160,125,13,0,,False,,True,False,
SuperGlue,hand,11k_Hands_genuine_10,1200000,1200000,272,179,9,7,0.7778,True,0.7778,True,True,1.8513
SGMNet_root_SGM,hand,11k_Hands_genuine_10,1200000,1200000,2033,1625,111,23,0.2072,False,0.2072,True,False,1.8087
ASpanFormer_indoor,hand,11k_Hands_genuine_10,1200000,1200000,253,253,253,98,0.3874,False,0.3874,True,False,2.4991
DeepDetect,hand,11k_Hands_genuine_10,1200000,1200000,16163,13094,78,45,0.5769,True,0.5769,True,True,1.0238
LoFTR_indoor,hand,11k_Hands_genuine_11,0001011,0001011,263,263,263,47,0.1787,False,0.1787,True,False,1.6472
ORB,hand,11k_Hands_genuine_11,0001011,0001011,581,955,26,0,,False,,True,False,
SIFT,hand,11k_Hands_genuine_11,0001011,0001011,116,271,14,0,,False,,True,False,
SuperGlue,hand,11k_Hands_genuine_11,0001011,0001011,181,231,46,16,0.3478,False,0.3478,True,False,2.0272
SGMNet_root_SGM,hand,11k_Hands_genuine_11,0001011,0001011,1075,1112,64,17,0.2656,False,0.2656,True,False,1.5336
ASpanFormer_indoor,hand,11k_Hands_genuine_11,0001011,0001011,43,43,43,23,0.5349,True,0.5349,True,True,1.6590
DeepDetect,hand,11k_Hands_genuine_11,0001011,0001011,13373,13751,135,112,0.8296,True,0.8296,True,True,1.3908
LoFTR_indoor,hand,11k_Hands_genuine_12,0001030,0001030,226,226,226,60,0.2655,False,0.2655,True,False,2.3516
ORB,hand,11k_Hands_genuine_12,0001030,0001030,604,606,30,0,,False,,True,False,
SIFT,hand,11k_Hands_genuine_12,0001030,0001030,140,148,4,0,,False,,True,False,
SuperGlue,hand,11k_Hands_genuine_12,0001030,0001030,175,122,5,5,1.0000,True,1.0000,True,True,0.3675
SGMNet_root_SGM,hand,11k_Hands_genuine_12,0001030,0001030,860,903,51,16,0.3137,False,0.3137,True,False,1.4965
ASpanFormer_indoor,hand,11k_Hands_genuine_12,0001030,0001030,99,99,99,55,0.5556,True,0.5556,True,True,2.8064
DeepDetect,hand,11k_Hands_genuine_12,0001030,0001030,13500,12441,87,0,,False,,True,False,
LoFTR_indoor,hand,11k_Hands_genuine_13,0000525,0000525,327,327,327,61,0.1865,False,0.1865,True,False,2.7778
ORB,hand,11k_Hands_genuine_13,0000525,0000525,585,831,21,0,,False,,True,False,
SIFT,hand,11k_Hands_genuine_13,0000525,0000525,124,234,10,0,,False,,True,False,
SuperGlue,hand,11k_Hands_genuine_13,0000525,0000525,245,214,3,0,,False,,True,False,
SGMNet_root_SGM,hand,11k_Hands_genuine_13,0000525,0000525,2064,1699,185,23,0.1243,False,0.1243,True,False,1.5034
ASpanFormer_indoor,hand,11k_Hands_genuine_13,0000525,0000525,197,197,197,63,0.3198,False,0.3198,True,False,2.5918
DeepDetect,hand,11k_Hands_genuine_13,0000525,0000525,12689,12757,108,49,0.4537,True,0.4537,True,True,2.5375
LoFTR_indoor,hand,11k_Hands_genuine_14,0001579,0001579,1221,1221,1221,582,0.4767,True,0.4767,True,True,2.3146
ORB,hand,11k_Hands_genuine_14,0001579,0001579,437,319,51,20,0.3922,False,0.3922,True,False,1.6618
SIFT,hand,11k_Hands_genuine_14,0001579,0001579,134,127,28,13,0.4643,True,0.4643,True,True,2.0893
SuperGlue,hand,11k_Hands_genuine_14,0001579,0001579,187,170,157,62,0.3949,False,0.3949,True,False,2.3350
SGMNet_root_SGM,hand,11k_Hands_genuine_14,0001579,0001579,1218,1289,698,307,0.4398,True,0.4398,True,True,1.2098
ASpanFormer_indoor,hand,11k_Hands_genuine_14,0001579,0001579,917,917,917,440,0.4798,True,0.4798,True,True,2.0720
DeepDetect,hand,11k_Hands_genuine_14,0001579,0001579,13588,14270,291,210,0.7216,True,0.7216,True,True,1.2419
LoFTR_indoor,hand,11k_Hands_genuine_15,0001067,0001067,303,303,303,148,0.4884,True,0.4884,True,True,2.1287
ORB,hand,11k_Hands_genuine_15,0001067,0001067,593,539,22,7,0.3182,False,0.3182,True,False,1.2132
SIFT,hand,11k_Hands_genuine_15,0001067,0001067,138,163,8,4,0.5000,True,0.5000,True,True,0.0000
SuperGlue,hand,11k_Hands_genuine_15,0001067,0001067,166,155,28,13,0.4643,True,0.4643,True,True,1.9704
SGMNet_root_SGM,hand,11k_Hands_genuine_15,0001067,0001067,844,1083,123,50,0.4065,True,0.4065,True,True,1.7964
ASpanFormer_indoor,hand,11k_Hands_genuine_15,0001067,0001067,101,101,101,60,0.5941,True,0.5941,True,True,1.9187
DeepDetect,hand,11k_Hands_genuine_15,0001067,0001067,11657,13667,14,0,,False,,True,False,
LoFTR_indoor,hand,11k_Hands_genuine_16,0000025,0000025,123,123,123,30,0.2439,False,0.2439,True,False,2.2626
ORB,hand,11k_Hands_genuine_16,0000025,0000025,408,509,11,0,,False,,True,False,
SIFT,hand,11k_Hands_genuine_16,0000025,0000025,129,160,5,0,,False,,True,False,
SuperGlue,hand,11k_Hands_genuine_16,0000025,0000025,102,158,0,0,,False,,True,False,
SGMNet_root_SGM,hand,11k_Hands_genuine_16,0000025,0000025,916,1444,46,9,0.1957,False,0.1957,True,False,1.0835
ASpanFormer_indoor,hand,11k_Hands_genuine_16,0000025,0000025,30,30,30,14,0.4667,True,0.4667,True,True,2.5076
DeepDetect,hand,11k_Hands_genuine_16,0000025,0000025,12995,17490,12,0,,False,,True,False,
LoFTR_indoor,hand,11k_Hands_genuine_17,0000025,0000025,320,320,320,142,0.4437,False,0.4437,True,False,1.9104
ORB,hand,11k_Hands_genuine_17,0000025,0000025,366,471,20,0,,False,,True,False,
SIFT,hand,11k_Hands_genuine_17,0000025,0000025,80,142,8,5,0.6250,True,0.6250,True,True,0.7717
SuperGlue,hand,11k_Hands_genuine_17,0000025,0000025,111,122,11,0,,False,,True,False,
SGMNet_root_SGM,hand,11k_Hands_genuine_17,0000025,0000025,723,835,33,12,0.3636,False,0.3636,True,False,1.4994
ASpanFormer_indoor,hand,11k_Hands_genuine_17,0000025,0000025,13,13,13,13,1.0000,True,1.0000,True,True,0.2040
DeepDetect,hand,11k_Hands_genuine_17,0000025,0000025,10226,12384,8,6,0.7500,True,0.7500,True,True,1.1175
LoFTR_indoor,hand,11k_Hands_genuine_18,0001545,0001545,352,352,352,128,0.3636,False,0.3636,True,False,2.3508
ORB,hand,11k_Hands_genuine_18,0001545,0001545,512,572,16,0,,False,,True,False,
SIFT,hand,11k_Hands_genuine_18,0001545,0001545,131,159,4,0,,False,,True,False,
SuperGlue,hand,11k_Hands_genuine_18,0001545,0001545,216,172,44,15,0.3409,False,0.3409,True,False,1.7288
SGMNet_root_SGM,hand,11k_Hands_genuine_18,0001545,0001545,1747,1134,41,13,0.3171,False,0.3171,True,False,1.2672
ASpanFormer_indoor,hand,11k_Hands_genuine_18,0001545,0001545,289,289,289,187,0.6471,True,0.6471,True,True,2.3392
DeepDetect,hand,11k_Hands_genuine_18,0001545,0001545,16918,13994,31,15,0.4839,True,0.4839,True,True,1.7232
LoFTR_indoor,hand,11k_Hands_genuine_19,0001541,0001541,124,124,124,33,0.2661,False,0.2661,True,False,2.7803
ORB,hand,11k_Hands_genuine_19,0001541,0001541,931,448,32,0,,False,,True,False,
SIFT,hand,11k_Hands_genuine_19,0001541,0001541,183,109,5,0,,False,,True,False,
SuperGlue,hand,11k_Hands_genuine_19,0001541,0001541,120,142,22,0,,False,,True,False,
SGMNet_root_SGM,hand,11k_Hands_genuine_19,0001541,0001541,783,1066,13,5,0.3846,False,0.3846,True,False,0.3236
ASpanFormer_indoor,hand,11k_Hands_genuine_19,0001541,0001541,29,29,29,15,0.5172,True,0.5172,True,True,2.3629
DeepDetect,hand,11k_Hands_genuine_19,0001541,0001541,10358,14974,8,7,0.8750,True,0.8750,True,True,1.2821
LoFTR_indoor,hand,11k_Hands_genuine_20,0001541,0001541,572,572,572,213,0.3724,False,0.3724,True,False,2.3570
ORB,hand,11k_Hands_genuine_20,0001541,0001541,630,386,71,25,0.3521,False,0.3521,True,False,1.6100
SIFT,hand,11k_Hands_genuine_20,0001541,0001541,151,66,23,9,0.3913,False,0.3913,True,False,1.1863
SuperGlue,hand,11k_Hands_genuine_20,0001541,0001541,122,105,21,12,0.5714,True,0.5714,True,True,2.0160
SGMNet_root_SGM,hand,11k_Hands_genuine_20,0001541,0001541,611,730,272,93,0.3419,False,0.3419,True,False,1.5390
ASpanFormer_indoor,hand,11k_Hands_genuine_20,0001541,0001541,486,486,486,235,0.4835,True,0.4835,True,True,1.8949
DeepDetect,hand,11k_Hands_genuine_20,0001541,0001541,10958,12209,138,121,0.8768,True,0.8768,True,True,1.6003
LoFTR_indoor,hand,11k_Hands_genuine_21,0001029,0001029,174,174,174,28,0.1609,False,0.1609,True,False,2.5906
ORB,hand,11k_Hands_genuine_21,0001029,0001029,401,393,10,0,,False,,True,False,
SIFT,hand,11k_Hands_genuine_21,0001029,0001029,115,135,5,0,,False,,True,False,
SuperGlue,hand,11k_Hands_genuine_21,0001029,0001029,179,137,5,0,,False,,True,False,
SGMNet_root_SGM,hand,11k_Hands_genuine_21,0001029,0001029,1271,1036,7,0,,False,,True,False,
ASpanFormer_indoor,hand,11k_Hands_genuine_21,0001029,0001029,20,20,20,14,0.7000,True,0.7000,True,True,2.2318
DeepDetect,hand,11k_Hands_genuine_21,0001029,0001029,17183,15034,28,0,,False,,True,False,
LoFTR_indoor,hand,11k_Hands_genuine_22,0001082,0001082,2031,2031,2031,1693,0.8336,True,0.8336,True,True,1.3026
ORB,hand,11k_Hands_genuine_22,0001082,0001082,446,454,208,162,0.7788,True,0.7788,True,True,1.6930
SIFT,hand,11k_Hands_genuine_22,0001082,0001082,152,136,97,78,0.8041,True,0.8041,True,True,1.2563
SuperGlue,hand,11k_Hands_genuine_22,0001082,0001082,177,177,147,121,0.8231,True,0.8231,True,True,1.8628
SGMNet_root_SGM,hand,11k_Hands_genuine_22,0001082,0001082,1193,1195,758,591,0.7797,True,0.7797,True,True,0.9217
ASpanFormer_indoor,hand,11k_Hands_genuine_22,0001082,0001082,2641,2641,2641,2582,0.9777,True,0.9777,True,True,0.9156
DeepDetect,hand,11k_Hands_genuine_22,0001082,0001082,11489,12267,3887,3506,0.9020,True,0.9020,True,True,0.8814
LoFTR_indoor,hand,11k_Hands_genuine_23,0000025,0000025,160,160,160,25,0.1562,False,0.1562,True,False,2.6483
ORB,hand,11k_Hands_genuine_23,0000025,0000025,549,583,23,0,,False,,True,False,
SIFT,hand,11k_Hands_genuine_23,0000025,0000025,183,135,5,0,,False,,True,False,
SuperGlue,hand,11k_Hands_genuine_23,0000025,0000025,149,165,20,8,0.4000,False,0.4000,True,False,1.8439
SGMNet_root_SGM,hand,11k_Hands_genuine_23,0000025,0000025,1590,2278,24,7,0.2917,False,0.2917,True,False,0.6337
ASpanFormer_indoor,hand,11k_Hands_genuine_23,0000025,0000025,26,26,26,13,0.5000,True,0.5000,True,True,2.0378
DeepDetect,hand,11k_Hands_genuine_23,0000025,0000025,14092,16686,10,6,0.6000,True,0.6000,True,True,0.6785
LoFTR_indoor,hand,11k_Hands_genuine_24,0001513,0001513,370,370,370,156,0.4216,False,0.4216,True,False,2.5112
ORB,hand,11k_Hands_genuine_24,0001513,0001513,392,330,15,0,,False,,True,False,
SIFT,hand,11k_Hands_genuine_24,0001513,0001513,97,105,7,0,,False,,True,False,
SuperGlue,hand,11k_Hands_genuine_24,0001513,0001513,166,149,75,27,0.3600,False,0.3600,True,False,2.4285
SGMNet_root_SGM,hand,11k_Hands_genuine_24,0001513,0001513,1316,1105,52,11,0.2115,False,0.2115,True,False,0.9855
ASpanFormer_indoor,hand,11k_Hands_genuine_24,0001513,0001513,218,218,218,159,0.7294,True,0.7294,True,True,1.8638
DeepDetect,hand,11k_Hands_genuine_24,0001513,0001513,14338,12937,46,32,0.6957,True,0.6957,True,True,1.5389
LoFTR_indoor,hand,11k_Hands_genuine_25,0001002,0001002,1884,1884,1884,1768,0.9384,True,0.9384,True,True,1.2630
ORB,hand,11k_Hands_genuine_25,0001002,0001002,535,525,293,228,0.7782,True,0.7782,True,True,1.1194
SIFT,hand,11k_Hands_genuine_25,0001002,0001002,159,153,101,83,0.8218,True,0.8218,True,True,0.8169
SuperGlue,hand,11k_Hands_genuine_25,0001002,0001002,139,141,125,106,0.8480,True,0.8480,True,True,1.4529
SGMNet_root_SGM,hand,11k_Hands_genuine_25,0001002,0001002,1318,1339,808,711,0.8800,True,0.8800,True,True,0.8203
ASpanFormer_indoor,hand,11k_Hands_genuine_25,0001002,0001002,2963,2963,2963,2961,0.9993,True,0.9993,True,True,0.6178
DeepDetect,hand,11k_Hands_genuine_25,0001002,0001002,14568,14600,6592,6566,0.9961,True,0.9961,True,True,0.4578
LoFTR_indoor,hand,11k_Hands_genuine_26,0001090,0001090,319,319,319,135,0.4232,False,0.4232,True,False,2.4532
ORB,hand,11k_Hands_genuine_26,0001090,0001090,515,910,22,0,,False,,True,False,
SIFT,hand,11k_Hands_genuine_26,0001090,0001090,190,317,21,9,0.4286,False,0.4286,True,False,1.8157
SuperGlue,hand,11k_Hands_genuine_26,0001090,0001090,258,312,54,27,0.5000,True,0.5000,True,True,2.1677
SGMNet_root_SGM,hand,11k_Hands_genuine_26,0001090,0001090,1088,1118,98,26,0.2653,False,0.2653,True,False,1.5378
ASpanFormer_indoor,hand,11k_Hands_genuine_26,0001090,0001090,63,63,63,52,0.8254,True,0.8254,True,True,1.2962
DeepDetect,hand,11k_Hands_genuine_26,0001090,0001090,13656,16759,49,28,0.5714,True,0.5714,True,True,2.2779
LoFTR_indoor,hand,11k_Hands_genuine_27,1000000,1000000,240,240,240,51,0.2125,False,0.2125,True,False,2.3894
ORB,hand,11k_Hands_genuine_27,1000000,1000000,906,397,45,0,,False,,True,False,
SIFT,hand,11k_Hands_genuine_27,1000000,1000000,335,146,6,0,,False,,True,False,
SuperGlue,hand,11k_Hands_genuine_27,1000000,1000000,181,191,13,7,0.5385,True,0.5385,True,True,1.1518
SGMNet_root_SGM,hand,11k_Hands_genuine_27,1000000,1000000,1479,1299,59,11,0.1864,False,0.1864,True,False,0.9351
ASpanFormer_indoor,hand,11k_Hands_genuine_27,1000000,1000000,34,34,34,15,0.4412,True,0.4412,True,True,1.6762
DeepDetect,hand,11k_Hands_genuine_27,1000000,1000000,16770,18003,49,20,0.4082,True,0.4082,True,True,1.2324
LoFTR_indoor,hand,11k_Hands_genuine_28,0001594,0001594,397,397,397,69,0.1738,False,0.1738,True,False,2.6790
ORB,hand,11k_Hands_genuine_28,0001594,0001594,502,426,24,0,,False,,True,False,
SIFT,hand,11k_Hands_genuine_28,0001594,0001594,128,120,14,0,,False,,True,False,
SuperGlue,hand,11k_Hands_genuine_28,0001594,0001594,177,183,48,15,0.3125,False,0.3125,True,False,2.6951
SGMNet_root_SGM,hand,11k_Hands_genuine_28,0001594,0001594,1107,1628,50,0,,False,,True,False,
ASpanFormer_indoor,hand,11k_Hands_genuine_28,0001594,0001594,168,168,168,49,0.2917,False,0.2917,True,False,2.8160
DeepDetect,hand,11k_Hands_genuine_28,0001594,0001594,16655,16052,38,22,0.5789,True,0.5789,True,True,0.7993
LoFTR_indoor,hand,11k_Hands_genuine_29,0001030,0001030,362,362,362,127,0.3508,False,0.3508,True,False,2.5548
ORB,hand,11k_Hands_genuine_29,0001030,0001030,532,540,36,10,0.2778,False,0.2778,True,False,2.1305
SIFT,hand,11k_Hands_genuine_29,0001030,0001030,132,129,12,0,,False,,True,False,
SuperGlue,hand,11k_Hands_genuine_29,0001030,0001030,174,128,45,17,0.3778,False,0.3778,True,False,1.8094
SGMNet_root_SGM,hand,11k_Hands_genuine_29,0001030,0001030,890,910,73,18,0.2466,False,0.2466,True,False,1.4977
ASpanFormer_indoor,hand,11k_Hands_genuine_29,0001030,0001030,165,165,165,88,0.5333,True,0.5333,True,True,2.5706
DeepDetect,hand,11k_Hands_genuine_29,0001030,0001030,12709,13780,40,25,0.6250,True,0.6250,True,True,3.1511
LoFTR_indoor,hand,11k_Hands_genuine_30,0001067,0001067,189,189,189,43,0.2275,False,0.2275,True,False,2.1918
ORB,hand,11k_Hands_genuine_30,0001067,0001067,783,630,8,0,,False,,True,False,
SIFT,hand,11k_Hands_genuine_30,0001067,0001067,180,147,8,5,0.6250,True,0.6250,True,True,0.0000
SuperGlue,hand,11k_Hands_genuine_30,0001067,0001067,125,153,8,0,,False,,True,False,
SGMNet_root_SGM,hand,11k_Hands_genuine_30,0001067,0001067,653,873,6,0,,False,,True,False,
ASpanFormer_indoor,hand,11k_Hands_genuine_30,0001067,0001067,60,60,60,44,0.7333,True,0.7333,True,True,2.1028
DeepDetect,hand,11k_Hands_genuine_30,0001067,0001067,10148,12247,15,0,,False,,True,False,
LoFTR_indoor,hand,11k_Hands_genuine_31,0001541,0001541,294,294,294,90,0.3061,False,0.3061,True,False,2.1410
ORB,hand,11k_Hands_genuine_31,0001541,0001541,914,697,51,0,,False,,True,False,
SIFT,hand,11k_Hands_genuine_31,0001541,0001541,190,175,6,0,,False,,True,False,
SuperGlue,hand,11k_Hands_genuine_31,0001541,0001541,134,120,43,12,0.2791,False,0.2791,True,False,2.0045
SGMNet_root_SGM,hand,11k_Hands_genuine_31,0001541,0001541,837,796,36,9,0.2500,False,0.2500,True,False,0.7981
ASpanFormer_indoor,hand,11k_Hands_genuine_31,0001541,0001541,104,104,104,32,0.3077,False,0.3077,True,False,1.5170
DeepDetect,hand,11k_Hands_genuine_31,0001541,0001541,11474,11565,35,30,0.8571,True,0.8571,True,True,1.7341
LoFTR_indoor,hand,11k_Hands_genuine_32,0001547,0001547,154,154,154,34,0.2208,False,0.2208,True,False,2.2730
ORB,hand,11k_Hands_genuine_32,0001547,0001547,880,386,15,0,,False,,True,False,
SIFT,hand,11k_Hands_genuine_32,0001547,0001547,203,93,7,0,,False,,True,False,
SuperGlue,hand,11k_Hands_genuine_32,0001547,0001547,140,163,0,0,,False,,True,False,
SGMNet_root_SGM,hand,11k_Hands_genuine_32,0001547,0001547,746,1280,14,6,0.4286,True,0.4286,True,True,0.0000
ASpanFormer_indoor,hand,11k_Hands_genuine_32,0001547,0001547,18,18,18,10,0.5556,True,0.5556,True,True,1.7267
DeepDetect,hand,11k_Hands_genuine_32,0001547,0001547,12155,12661,15,8,0.5333,True,0.5333,True,True,0.8794
LoFTR_indoor,hand,11k_Hands_genuine_33,0000552,0000552,925,925,925,642,0.6941,True,0.6941,True,True,1.5830
ORB,hand,11k_Hands_genuine_33,0000552,0000552,518,623,40,26,0.6500,True,0.6500,True,True,1.3937
SIFT,hand,11k_Hands_genuine_33,0000552,0000552,165,155,48,33,0.6875,True,0.6875,True,True,1.4480
SuperGlue,hand,11k_Hands_genuine_33,0000552,0000552,129,125,100,47,0.4700,True,0.4700,True,True,2.0385
SGMNet_root_SGM,hand,11k_Hands_genuine_33,0000552,0000552,922,834,357,208,0.5826,True,0.5826,True,True,1.2048
