matcher,probe_record_id,probe_sample_id,probe_identity,rank_of_true_identity,rank_1_hit,gallery_size,strategy,aggregation_method,top_5_identities
sift-fingervein,18,11k_Hands::0001589::Hand_0011692,0001589,1,True,50,single,max,0001589;0001009;0000572;0000028;0000013
sift,20,11k_Hands::0001533::Hand_0002547,0001533,7,False,50,single,max,0001566;0001517;0001070;0001009;0001588
sift-fingervein,20,11k_Hands::0001533::Hand_0002547,0001533,1,True,50,single,max,0001533;0000572;0000013;0001517;0001553
sift,22,11k_Hands::0000064::Hand_0001172,0000064,1,True,50,single,max,0000064;0000572;0001594;0001046;0000066
sift-fingervein,22,11k_Hands::0000064::Hand_0001172,0000064,1,True,50,single,max,0000064;0001033;0001050;2000000;0000062
sift,24,11k_Hands::0001549::Hand_0003060,0001549,3,False,50,single,max,0000064;2000000;0001549;0001002;0000573
sift-fingervein,24,11k_Hands::0001549::Hand_0003060,0001549,1,True,50,single,max,0001549;0000013;0000572;0001002;0000062
sift,26,11k_Hands::0001073::Hand_0000431,0001073,5,False,50,single,max,0000571;0000062;0000013;0000573;0001073
sift-fingervein,26,11k_Hands::0001073::Hand_0000431,0001073,1,True,50,single,max,0001073;0000573;0001050;0001037;0001002
sift,28,11k_Hands::0000023::Hand_0010258,0000023,2,False,50,single,max,1200000;0000023;0001566;0001046;0001037
sift-fingervein,28,11k_Hands::0000023::Hand_0010258,0000023,1,True,50,single,max,0000023;0000572;0000576;0001566;0001032
sift,30,11k_Hands::0000019::Hand_0000462,0000019,1,True,50,single,max,0000019;0001517;0001037;0000514;0001050
sift-fingervein,30,11k_Hands::0000019::Hand_0000462,0000019,1,True,50,single,max,0000019;0001037;0000064;0001032;0001070
sift,32,11k_Hands::0000065::Hand_0000111,0000065,3,False,50,single,max,0001008;0001034;0000065;0001533;0000576
sift-fingervein,32,11k_Hands::0000065::Hand_0000111,0000065,1,True,50,single,max,0000065;0001002;0001547;1100000;0000573
sift,34,11k_Hands::0000571::Hand_0010489,0000571,2,False,50,single,max,0001549;0000571;1200000;0000573;0001009
sift-fingervein,34,11k_Hands::0000571::Hand_0010489,0000571,1,True,50,single,max,0000571;0000572;0001033;0000066;0001531
sift,36,11k_Hands::0000576::Hand_0005493,0000576,5,False,50,single,max,0001588;0001589;0001533;0000571;0000576
sift-fingervein,36,11k_Hands::0000576::Hand_0005493,0000576,3,False,50,single,max,0001034;0001046;0000576;0001070;0001533
sift,38,11k_Hands::0001517::Hand_0001717,0001517,10,False,50,single,max,0001046;0000571;0001082;0001037;0000062
sift-fingervein,38,11k_Hands::0001517::Hand_0001717,0001517,1,True,50,single,max,0001517;0000064;0001009;0001046;0000062
sift,40,11k_Hands::0001553::Hand_0006465,0001553,1,True,50,single,max,0001553;0001082;0000573;0001032;0001050
sift-fingervein,40,11k_Hands::0001553::Hand_0006465,0001553,1,True,50,single,max,0001553;0000543;0000066;0001034;0000086
sift,42,11k_Hands::7000000::Hand_0009697,7000000,1,True,50,single,max,7000000;0000576;0000066;0001046;0000571
sift-fingervein,42,11k_Hands::7000000::Hand_0009697,7000000,1,True,50,single,max,7000000;0000066;0001594;0001589;0001531
sift,44,11k_Hands::0001539::Hand_0007869,0001539,6,False,50,single,max,0000514;0001034;0001032;0001594;0001517
sift-fingervein,44,11k_Hands::0001539::Hand_0007869,0001539,1,True,50,single,max,0001539;1100000;0001033;0000514;0000576
sift,46,11k_Hands::0000543::Hand_0001921,0000543,1,True,50,single,max,0000543;0001589;0001002;0001549;2000000
sift-fingervein,46,11k_Hands::0000543::Hand_0001921,0000543,1,True,50,single,max,0000543;0001589;0001531;0001032;0001002
sift,48,11k_Hands::1100000::Hand_0009816,1100000,2,False,50,single,max,0001533;1100000;0001009;0001002;0001594
sift-fingervein,48,11k_Hands::1100000::Hand_0009816,1100000,1,True,50,single,max,1100000;0000543;2000000;0001566;0000086
sift,50,11k_Hands::0001070::Hand_0001979,0001070,5,False,50,single,max,0000028;0000004;0000064;0001034;0001070
sift-fingervein,50,11k_Hands::0001070::Hand_0001979,0001070,1,True,50,single,max,0001070;0000062;1100000;0000013;0001037
sift,52,11k_Hands::0000572::Hand_0000622,0000572,2,False,50,single,max,0001082;0000572;0000514;0000505;0000028
sift-fingervein,52,11k_Hands::0000572::Hand_0000622,0000572,1,True,50,single,max,0000572;0001009;0001089;0000518;0000571
sift,54,11k_Hands::0001082::Hand_0008461,0001082,2,False,50,single,max,0000572;0001082;0000062;0000013;0001009
sift-fingervein,54,11k_Hands::0001082::Hand_0008461,0001082,1,True,50,single,max,0001082;0001050;0001046;0001089;0000028
sift,56,11k_Hands::0001547::Hand_0006052,0001547,6,False,50,single,max,0000062;0001034;0000543;7000000;0000514
sift-fingervein,56,11k_Hands::0001547::Hand_0006052,0001547,1,True,50,single,max,0001547;0001050;0001533;0001089;0000081
sift,58,11k_Hands::0001009::Hand_0009212,0001009,3,False,50,single,max,0000514;0001089;0001009;0001033;0001594
sift-fingervein,58,11k_Hands::0001009::Hand_0009212,0001009,1,True,50,single,max,0001009;0000081;0001531;0000543;0000028
sift,60,11k_Hands::0000004::Hand_0000679,0000004,1,True,50,single,max,0000004;0001033;0000019;0000086;0001566
sift-fingervein,60,11k_Hands::0000004::Hand_0000679,0000004,1,True,50,single,max,0000004;0000019;0001002;0000093;0000065
sift,62,11k_Hands::0000518::Hand_0010437,0000518,5,False,50,single,max,0001553;0000571;0001588;0001009;0000518
sift-fingervein,62,11k_Hands::0000518::Hand_0010437,0000518,1,True,50,single,max,0000518;0001560;0001566;0001009;0000571
sift,64,11k_Hands::0001594::Hand_0010397,0001594,13,False,50,single,max,0001553;0000093;0001549;0001008;0001033
sift-fingervein,64,11k_Hands::0001594::Hand_0010397,0001594,1,True,50,single,max,0001594;0000587;0000576;1200000;0000514
sift,66,11k_Hands::0001033::Hand_0004533,0001033,1,True,50,single,max,0001033;0001070;0001588;0001046;0000062
sift-fingervein,66,11k_Hands::0001033::Hand_0004533,0001033,1,True,50,single,max,0001033;0001089;0001531;0001549;0001547
sift,68,11k_Hands::0001560::Hand_0006542,0001560,3,False,50,single,max,0001589;0000028;0001560;0001008;0001517
sift-fingervein,68,11k_Hands::0001560::Hand_0006542,0001560,1,True,50,single,max,0001560;0000093;0000019;0000064;0000086
sift,70,11k_Hands::0000514::Hand_0001336,0000514,4,False,50,single,max,0000086;0001070;0001533;0000514;0001566
sift-fingervein,70,11k_Hands::0000514::Hand_0001336,0000514,1,True,50,single,max,0000514;0000064;7000000;0001566;0001073
sift,72,11k_Hands::0001588::Hand_0003032,0001588,5,False,50,single,max,0000576;0000572;0001566;0000587;0001588
sift-fingervein,72,11k_Hands::0001588::Hand_0003032,0001588,1,True,50,single,max,0001588;0000587;0001566;0001539;0001070
sift,74,11k_Hands::0001032::Hand_0004140,0001032,7,False,50,single,max,0000093;0001533;1100000;2000000;0000543
sift-fingervein,74,11k_Hands::0001032::Hand_0004140,0001032,1,True,50,single,max,0001032;7000000;0001553;0001008;0000028
sift,76,11k_Hands::2000000::Hand_0009453,2000000,2,False,50,single,max,0001594;2000000;0001566;0000086;0000013
sift-fingervein,76,11k_Hands::2000000::Hand_0009453,2000000,11,False,50,single,max,0001070;0001009;0001089;0001531;0000066
sift,78,11k_Hands::1200000::Hand_0009857,1200000,2,False,50,single,max,0000571;1200000;0000062;0001560;0000004
sift-fingervein,78,11k_Hands::1200000::Hand_0009857,1200000,1,True,50,single,max,1200000;0000572;0000066;0001539;0000543
sift,80,11k_Hands::0001050::Hand_0004794,0001050,1,True,50,single,max,0001050;0000013;0000505;0001594;0001037
sift-fingervein,80,11k_Hands::0001050::Hand_0004794,0001050,1,True,50,single,max,0001050;0001531;0001037;0001589;0001033
sift,82,11k_Hands::0000066::Hand_0010031,0000066,4,False,50,single,max,0000573;0001560;0001588;0000066;0000023
sift-fingervein,82,11k_Hands::0000066::Hand_0010031,0000066,1,True,50,single,max,0000066;2000000;0001553;0001588;0000543
sift,84,11k_Hands::0001037::Hand_0006181,0001037,3,False,50,single,max,0001588;0001589;0001037;0001082;0000028
sift-fingervein,84,11k_Hands::0001037::Hand_0006181,0001037,1,True,50,single,max,0001037;0000004;0000064;0001009;0001034
sift,86,11k_Hands::0001034::Hand_0004235,0001034,14,False,50,single,max,0001008;0000543;0001589;0000571;0000514
sift-fingervein,86,11k_Hands::0001034::Hand_0004235,0001034,1,True,50,single,max,0001034;0001009;0000571;0001032;0001033
sift,88,11k_Hands::0001002::Hand_0003095,0001002,4,False,50,single,max,0000064;0000062;0001560;0001002;0000587
sift-fingervein,88,11k_Hands::0001002::Hand_0003095,0001002,1,True,50,single,max,0001002;0001046;0001539;0000081;0000013
sift,90,11k_Hands::0000028::Hand_0001016,0000028,4,False,50,single,max,0001594;0001033;2000000;0000028;0001549
sift-fingervein,90,11k_Hands::0000028::Hand_0001016,0000028,1,True,50,single,max,0000028;0001009;0001037;0001560;0000514
sift,92,11k_Hands::0001089::Hand_0010826,0001089,2,False,50,single,max,7000000;0001089;0000023;0000518;0000065
sift-fingervein,92,11k_Hands::0001089::Hand_0010826,0001089,1,True,50,single,max,0001089;0001517;0001588;0000064;0001009
sift,94,11k_Hands::0001531::Hand_0011353,0001531,3,False,50,single,max,0001046;0001082;0001531;0001009;0000514
sift-fingervein,94,11k_Hands::0001531::Hand_0011353,0001531,1,True,50,single,max,0001531;0000572;0000023;0001594;0000062
sift,96,11k_Hands::0000093::Hand_0008704,0000093,6,False,50,single,max,0001033;0001032;0000062;0000518;0001547
sift-fingervein,96,11k_Hands::0000093::Hand_0008704,0000093,2,False,50,single,max,0001002;0000093;0000573;0000543;0001037
sift,98,11k_Hands::0001046::Hand_0008393,0001046,5,False,50,single,max,0001008;2000000;0001002;0001589;0001046
sift-fingervein,98,11k_Hands::0001046::Hand_0008393,0001046,1,True,50,single,max,0001046;0000062;0001547;0000572;0001531
sift,100,11k_Hands::0000062::Hand_0000842,0000062,6,False,50,single,max,0001594;2000000;0001531;7000000;0001547
sift-fingervein,100,11k_Hands::0000062::Hand_0000842,0000062,1,True,50,single,max,0000062;0000086;0001588;0000013;0000065
