matcher,probe_record_id,probe_sample_id,probe_identity,rank_of_true_identity,rank_1_hit,gallery_size,strategy,aggregation_method,top_5_identities
sift,44,11k_Hands::0000065::Hand_0000109,0000065,1,True,50,multiple,max,0000065;0001540;0000506;0001549;0000004
sift-fingervein,44,11k_Hands::0000065::Hand_0000109,0000065,1,True,50,multiple,max,0000065;0000004;0000588;0001518;0001003
sift,48,11k_Hands::0001550::Hand_0010870,0001550,11,False,50,multiple,max,0000019;0000588;0000028;7000000;0001593
sift-fingervein,48,11k_Hands::0001550::Hand_0010870,0001550,1,True,50,multiple,max,0001550;0000506;0001532;0001011;0001051
sift,52,11k_Hands::0001074::Hand_0001141,0001074,4,False,50,multiple,max,0000066;0001555;0000501;0001074;0000588
sift-fingervein,52,11k_Hands::0001074::Hand_0001141,0001074,1,True,50,multiple,max,0001074;7000000;0001567;0000084;0000028
sift,56,11k_Hands::0000023::Hand_0010257,0000023,7,False,50,multiple,max,0001555;0001559;0000588;1200000;0000067
sift-fingervein,56,11k_Hands::0000023::Hand_0010257,0000023,1,True,50,multiple,max,0000023;0000066;0000084;1200000;0001518
sift,60,11k_Hands::0000019::Hand_0000446,0000019,2,False,50,multiple,max,0001009;0000019;0000573;0000574;0000004
sift-fingervein,60,11k_Hands::0000019::Hand_0000446,0000019,1,True,50,multiple,max,0000019;0001003;0001085;0001050;0001035
sift,64,11k_Hands::0000066::Hand_0010018,0000066,1,True,50,multiple,max,0000066;0001555;0001033;0001532;0000067
sift-fingervein,64,11k_Hands::0000066::Hand_0010018,0000066,1,True,50,multiple,max,0000066;0001535;0001588;0000574;0000573
sift,68,11k_Hands::0000572::Hand_0000620,0000572,2,False,50,multiple,max,1000000;0000572;0000501;0000546;0001009
sift-fingervein,68,11k_Hands::0000572::Hand_0000620,0000572,1,True,50,multiple,max,0000572;0001567;0001588;0000501;0001033
sift,72,11k_Hands::0000581::Hand_0008633,0000581,10,False,50,multiple,max,0000574;0001535;0001587;0001003;0001051
sift-fingervein,72,11k_Hands::0000581::Hand_0008633,0000581,1,True,50,multiple,max,0000581;0001588;0000588;0000013;0001034
sift,76,11k_Hands::0001518::Hand_0001787,0001518,20,False,50,multiple,max,0001588;0001074;0000067;0000588;0000066
sift-fingervein,76,11k_Hands::0001518::Hand_0001787,0001518,1,True,50,multiple,max,0001518;0000572;0000004;0001011;1200000
sift,80,11k_Hands::0001555::Hand_0002045,0001555,5,False,50,multiple,max,0000546;0000573;0001587;0001003;0001555
sift-fingervein,80,11k_Hands::0001555::Hand_0002045,0001555,1,True,50,multiple,max,0001555;0001549;0001567;0000013;0000501
sift,84,11k_Hands::7000000::Hand_0009693,7000000,2,False,50,multiple,max,0001011;7000000;0000588;0000581;0000572
sift-fingervein,84,11k_Hands::7000000::Hand_0009693,7000000,1,True,50,multiple,max,7000000;0001050;0000524;0001593;1200000
sift,88,11k_Hands::0001540::Hand_0002642,0001540,35,False,50,multiple,max,7000000;0001592;0000506;0001587;0001039
sift-fingervein,88,11k_Hands::0001540::Hand_0002642,0001540,10,False,50,multiple,max,0001050;0000588;0000004;1200000;0001003
sift,92,11k_Hands::0000546::Hand_0003272,0000546,5,False,50,multiple,max,0001587;0000066;0000063;0001085;0000546
sift-fingervein,92,11k_Hands::0000546::Hand_0003272,0000546,1,True,50,multiple,max,0000546;0001593;0000084;0000013;0001587
sift,96,11k_Hands::1000000::Hand_0009315,1000000,1,True,50,multiple,max,1000000;0001535;0001588;0001050;0000574
sift-fingervein,96,11k_Hands::1000000::Hand_0009315,1000000,1,True,50,multiple,max,1000000;0001050;0001550;0001003;0001039
sift,100,11k_Hands::0001073::Hand_0000427,0001073,6,False,50,multiple,max,0000004;0001009;0001535;0000581;7000000
sift-fingervein,100,11k_Hands::0001073::Hand_0000427,0001073,1,True,50,multiple,max,0001073;0000088;0001090;0000518;0001587
sift,104,11k_Hands::0000573::Hand_0008009,0000573,16,False,50,multiple,max,0001074;0001003;0001050;0001009;0000028
sift-fingervein,104,11k_Hands::0000573::Hand_0008009,0000573,2,False,50,multiple,max,0000574;0000573;0001592;0001532;0001034
sift,108,11k_Hands::0001085::Hand_0010674,0001085,1,True,50,multiple,max,0001085;0000588;0000004;0001587;0000013
sift-fingervein,108,11k_Hands::0001085::Hand_0010674,0001085,1,True,50,multiple,max,0001085;0000572;7000000;0001567;0000004
sift,112,11k_Hands::0001549::Hand_0003055,0001549,1,True,50,multiple,max,0001549;0001540;0001532;0001011;0001035
sift-fingervein,112,11k_Hands::0001549::Hand_0003055,0001549,1,True,50,multiple,max,0001549;0000067;0001593;0000518;0000524
sift,116,11k_Hands::0001011::Hand_0011096,0001011,1,True,50,multiple,max,0001011;0000588;0000066;0001090;0001588
sift-fingervein,116,11k_Hands::0001011::Hand_0011096,0001011,1,True,50,multiple,max,0001011;0000524;0001588;0001555;7000000
sift,120,11k_Hands::0000004::Hand_0000672,0000004,1,True,50,multiple,max,0000004;0001035;0000063;0001593;0001567
sift-fingervein,120,11k_Hands::0000004::Hand_0000672,0000004,3,False,50,multiple,max,0001588;0000501;0000004;0001003;0001074
sift,124,11k_Hands::0000524::Hand_0010920,0000524,9,False,50,multiple,max,0001555;0001559;0000028;0001588;0000023
sift-fingervein,124,11k_Hands::0000524::Hand_0010920,0000524,1,True,50,multiple,max,0000524;7000000;0000501;0001550;0000572
sift,128,11k_Hands::0001593::Hand_0000661,0001593,4,False,50,multiple,max,0000084;0001588;0000063;0001593;0000013
sift-fingervein,128,11k_Hands::0001593::Hand_0000661,0001593,1,True,50,multiple,max,0001593;0001034;0001073;0001549;0000506
sift,132,11k_Hands::0001034::Hand_0004224,0001034,3,False,50,multiple,max,0001532;0000065;0001034;0001011;1200000
sift-fingervein,132,11k_Hands::0001034::Hand_0004224,0001034,1,True,50,multiple,max,0001034;0000063;0000065;0000084;7000000
sift,136,11k_Hands::0001559::Hand_0006280,0001559,14,False,50,multiple,max,0001540;0001588;0000013;0001003;0000023
sift-fingervein,136,11k_Hands::0001559::Hand_0006280,0001559,1,True,50,multiple,max,0001559;0000028;0000066;0001003;0000084
sift,140,11k_Hands::0000518::Hand_0010437,0000518,1,True,50,multiple,max,0000518;0001009;0000546;0001549;0001550
sift-fingervein,140,11k_Hands::0000518::Hand_0010437,0000518,1,True,50,multiple,max,0000518;0000065;0000572;0000067;7000000
sift,144,11k_Hands::0001587::Hand_0006732,0001587,4,False,50,multiple,max,0000066;0001555;0000573;0001587;0000013
sift-fingervein,144,11k_Hands::0001587::Hand_0006732,0001587,1,True,50,multiple,max,0001587;0000572;0000004;0001011;0000501
sift,148,11k_Hands::0001033::Hand_0004532,0001033,1,True,50,multiple,max,0001033;7000000;0000004;0000028;1200000
sift-fingervein,148,11k_Hands::0001033::Hand_0004532,0001033,1,True,50,multiple,max,0001033;0001535;1200000;0000524;0000013
sift,152,11k_Hands::1200000::Hand_0009862,1200000,1,True,50,multiple,max,1200000;0001090;0001035;0001051;0001559
sift-fingervein,152,11k_Hands::1200000::Hand_0009862,1200000,1,True,50,multiple,max,1200000;0001532;0001003;0001559;0001549
sift,156,11k_Hands::0001588::Hand_0003030,0001588,6,False,50,multiple,max,0001567;0001555;0000574;0000066;0000501
sift-fingervein,156,11k_Hands::0001588::Hand_0003030,0001588,1,True,50,multiple,max,0001588;0000588;0000066;1200000;0001540
sift,160,11k_Hands::0001051::Hand_0006964,0001051,1,True,50,multiple,max,0001051;0000572;0001587;0000066;0001003
sift-fingervein,160,11k_Hands::0001051::Hand_0006964,0001051,1,True,50,multiple,max,0001051;0000588;0001550;0001009;0000573
sift,164,11k_Hands::0000067::Hand_0001858,0000067,2,False,50,multiple,max,0001085;0000067;0000588;0001011;0001033
sift-fingervein,164,11k_Hands::0000067::Hand_0001858,0000067,2,False,50,multiple,max,0001033;0000067;0001587;0000506;0000065
sift,168,11k_Hands::0001039::Hand_0003939,0001039,13,False,50,multiple,max,0000088;0001074;0001085;0001011;0000084
sift-fingervein,168,11k_Hands::0001039::Hand_0003939,0001039,1,True,50,multiple,max,0001039;0000066;0001035;0001550;0000581
sift,172,11k_Hands::0001035::Hand_0004318,0001035,1,True,50,multiple,max,0001035;0000004;0001559;0001549;0001051
sift-fingervein,172,11k_Hands::0001035::Hand_0004318,0001035,1,True,50,multiple,max,0001035;1000000;0001074;0001033;0001073
sift,176,11k_Hands::0001003::Hand_0011450,0001003,13,False,50,multiple,max,0001567;0001039;1200000;0001009;0001074
sift-fingervein,176,11k_Hands::0001003::Hand_0011450,0001003,1,True,50,multiple,max,0001003;0001550;0000573;0001051;0001540
sift,180,11k_Hands::0000028::Hand_0001016,0000028,6,False,50,multiple,max,0001033;0000088;0000588;0000524;0001034
sift-fingervein,180,11k_Hands::0000028::Hand_0001016,0000028,1,True,50,multiple,max,0000028;0001050;0000004;7000000;1200000
sift,184,11k_Hands::0001090::Hand_0010712,0001090,1,True,50,multiple,max,0001090;0001011;0000506;0000013;0001535
sift-fingervein,184,11k_Hands::0001090::Hand_0010712,0001090,1,True,50,multiple,max,0001090;0000572;0001009;0001051;0000066
sift,188,11k_Hands::0001532::Hand_0007116,0001532,2,False,50,multiple,max,0000501;0001532;0001549;0000088;7000000
sift-fingervein,188,11k_Hands::0001532::Hand_0007116,0001532,3,False,50,multiple,max,0001034;0001587;0001532;0001050;0000574
sift,192,11k_Hands::0000501::Hand_0008247,0000501,27,False,50,multiple,max,0001033;0000572;0001003;0001592;0001090
sift-fingervein,192,11k_Hands::0000501::Hand_0008247,0000501,4,False,50,multiple,max,0000588;0001090;0000066;0000501;0001567
sift,196,11k_Hands::0001050::Hand_0004789,0001050,7,False,50,multiple,max,0001085;0000023;0001549;0000524;0001588
sift-fingervein,196,11k_Hands::0001050::Hand_0004789,0001050,1,True,50,multiple,max,0001050;0000088;0000506;0001051;0001550
sift,200,11k_Hands::0000063::Hand_0000562,0000063,2,False,50,multiple,max,0000066;0000063;0001549;0000588;0000084
sift-fingervein,200,11k_Hands::0000063::Hand_0000562,0000063,1,True,50,multiple,max,0000063;0000573;0001567;0000028;0000524
