matcher,modality,pair_id,identity1,identity2,num_keypoints_image1,num_keypoints_image2,num_matches,num_inliers,inlier_ratio,is_same_person_pred,confidence,ground_truth,is_correct,reprojection_error
loftr,face,Multi-PIE_genuine_9,180,180,124,124,124,89,0.7177,True,0.7177,True,True,0.2477
orb-fingervein,face,Multi-PIE_genuine_9,180,180,1693,4431,21,10,0.4762,True,0.4678,True,True,1.2072
sift-fingervein,face,Multi-PIE_genuine_9,180,180,393,930,23,13,0.5652,True,0.5613,True,True,0.9300
superglue-fingervein,face,Multi-PIE_genuine_9,180,180,615,882,333,169,0.5075,True,0.4837,True,True,2.4622
sgmnet-fingervein,face,Multi-PIE_genuine_9,180,180,2000,2000,829,215,0.2593,True,0.2551,True,True,1.8278
aspanformer,face,Multi-PIE_genuine_9,180,180,2528,2528,2528,2460,0.9731,True,0.9731,True,True,0.6498
deepdetect,face,Multi-PIE_genuine_9,180,180,8358,28771,55,39,0.7091,True,0.7091,True,True,0.5151
loftr,face,Multi-PIE_genuine_10,014,014,1343,1343,1343,1290,0.9605,True,0.9605,True,True,0.5300
orb-fingervein,face,Multi-PIE_genuine_10,014,014,2962,734,213,158,0.7418,True,0.7418,True,True,1.4440
sift-fingervein,face,Multi-PIE_genuine_10,014,014,513,180,57,40,0.7018,True,0.7018,True,True,1.2439
superglue-fingervein,face,Multi-PIE_genuine_10,014,014,650,409,327,157,0.4801,True,0.4653,True,True,2.1285
sgmnet-fingervein,face,Multi-PIE_genuine_10,014,014,2000,2000,900,488,0.5422,True,0.5422,True,True,1.4374
aspanformer,face,Multi-PIE_genuine_10,014,014,3293,3293,3293,3283,0.9970,True,0.9970,True,True,0.7267
deepdetect,face,Multi-PIE_genuine_10,014,014,10982,6186,1051,1043,0.9924,True,0.9924,True,True,0.5356
loftr,face,Multi-PIE_genuine_11,013,013,1615,1615,1615,1509,0.9344,True,0.9344,True,True,0.7028
orb-fingervein,face,Multi-PIE_genuine_11,013,013,4577,3768,72,35,0.4861,True,0.4799,True,True,1.7562
sift-fingervein,face,Multi-PIE_genuine_11,013,013,1025,825,54,34,0.6296,True,0.6296,True,True,0.9723
superglue-fingervein,face,Multi-PIE_genuine_11,013,013,1067,894,641,349,0.5445,True,0.5233,True,True,2.2941
sgmnet-fingervein,face,Multi-PIE_genuine_11,013,013,2000,2000,825,533,0.6461,True,0.6461,True,True,1.2770
aspanformer,face,Multi-PIE_genuine_11,013,013,3446,3446,3446,3369,0.9777,True,0.9777,True,True,0.6927
deepdetect,face,Multi-PIE_genuine_11,013,013,19343,21047,325,317,0.9754,True,0.9754,True,True,0.6974
loftr,face,Multi-PIE_genuine_12,040,040,463,463,463,328,0.7084,True,0.7084,True,True,0.4829
orb-fingervein,face,Multi-PIE_genuine_12,040,040,4762,4396,40,9,0.2250,False,0.2122,True,False,2.1909
sift-fingervein,face,Multi-PIE_genuine_12,040,040,1122,894,39,19,0.4872,True,0.4867,True,True,1.1402
superglue-fingervein,face,Multi-PIE_genuine_12,040,040,975,860,597,222,0.3719,True,0.3511,True,True,2.6516
sgmnet-fingervein,face,Multi-PIE_genuine_12,040,040,2000,2000,999,465,0.4655,True,0.4635,True,True,1.5835
aspanformer,face,Multi-PIE_genuine_12,040,040,1826,1826,1826,1730,0.9474,True,0.9474,True,True,0.6368
deepdetect,face,Multi-PIE_genuine_12,040,040,17109,13190,91,79,0.8681,True,0.8681,True,True,0.7547
loftr,face,Multi-PIE_genuine_13,093,093,718,718,718,555,0.7730,True,0.7730,True,True,0.6953
orb-fingervein,face,Multi-PIE_genuine_13,093,093,3142,3488,40,0,,False,,True,False,
sift-fingervein,face,Multi-PIE_genuine_13,093,093,546,465,19,0,,False,,True,False,
superglue-fingervein,face,Multi-PIE_genuine_13,093,093,695,520,272,156,0.5735,True,0.5470,True,True,2.4463
sgmnet-fingervein,face,Multi-PIE_genuine_13,093,093,2000,2000,992,390,0.3931,True,0.3917,True,True,1.5721
aspanformer,face,Multi-PIE_genuine_13,093,093,1414,1414,1414,1403,0.9922,True,0.9922,True,True,0.4306
deepdetect,face,Multi-PIE_genuine_13,093,093,16854,9379,29,18,0.6207,True,0.6207,True,True,1.6013
loftr,face,Multi-PIE_genuine_14,099,099,751,751,751,616,0.8202,True,0.8202,True,True,0.5159
orb-fingervein,face,Multi-PIE_genuine_14,099,099,1439,4368,13,6,0.4615,False,0.4367,True,False,0.7698
sift-fingervein,face,Multi-PIE_genuine_14,099,099,270,923,10,8,0.8000,True,0.7746,True,True,1.4519
superglue-fingervein,face,Multi-PIE_genuine_14,099,099,488,881,373,204,0.5469,True,0.5235,True,True,2.3758
sgmnet-fingervein,face,Multi-PIE_genuine_14,099,099,2000,2000,966,379,0.3923,True,0.3885,True,True,1.6984
aspanformer,face,Multi-PIE_genuine_14,099,099,2092,2092,2092,2060,0.9847,True,0.9847,True,True,0.5815
deepdetect,face,Multi-PIE_genuine_14,099,099,6092,12982,13,10,0.7692,True,0.7692,True,True,1.8745
loftr,face,Multi-PIE_genuine_15,216,216,1259,1259,1259,1102,0.8753,True,0.8753,True,True,0.6738
orb-fingervein,face,Multi-PIE_genuine_15,216,216,2247,3022,109,70,0.6422,True,0.6422,True,True,1.3261
sift-fingervein,face,Multi-PIE_genuine_15,216,216,286,435,37,30,0.8108,True,0.8108,True,True,0.8847
superglue-fingervein,face,Multi-PIE_genuine_15,216,216,401,598,236,156,0.6610,True,0.6379,True,True,2.2128
sgmnet-fingervein,face,Multi-PIE_genuine_15,216,216,2000,2000,940,388,0.4128,True,0.4128,True,True,1.4458
aspanformer,face,Multi-PIE_genuine_15,216,216,2992,2992,2992,2937,0.9816,True,0.9816,True,True,0.6835
deepdetect,face,Multi-PIE_genuine_15,216,216,7285,11561,245,236,0.9633,True,0.9633,True,True,0.1353
loftr,face,Multi-PIE_genuine_16,012,012,1762,1762,1762,1701,0.9654,True,0.9654,True,True,0.6351
orb-fingervein,face,Multi-PIE_genuine_16,012,012,1847,2555,100,85,0.8500,True,0.8500,True,True,1.2511
sift-fingervein,face,Multi-PIE_genuine_16,012,012,330,398,73,61,0.8356,True,0.8356,True,True,0.9875
superglue-fingervein,face,Multi-PIE_genuine_16,012,012,452,540,293,212,0.7235,True,0.7043,True,True,2.0390
sgmnet-fingervein,face,Multi-PIE_genuine_16,012,012,2000,2000,936,644,0.6880,True,0.6880,True,True,1.2553
aspanformer,face,Multi-PIE_genuine_16,012,012,3696,3696,3696,3688,0.9978,True,0.9978,True,True,0.6421
deepdetect,face,Multi-PIE_genuine_16,012,012,4652,10778,124,123,0.9919,True,0.9919,True,True,0.1873
loftr,face,Multi-PIE_genuine_17,240,240,1967,1967,1967,1768,0.8988,True,0.8988,True,True,0.7545
orb-fingervein,face,Multi-PIE_genuine_17,240,240,2065,2187,101,75,0.7426,True,0.7345,True,True,1.7191
sift-fingervein,face,Multi-PIE_genuine_17,240,240,282,298,33,22,0.6667,True,0.6551,True,True,1.8422
superglue-fingervein,face,Multi-PIE_genuine_17,240,240,451,503,305,146,0.4787,True,0.4599,True,True,2.3018
sgmnet-fingervein,face,Multi-PIE_genuine_17,240,240,2000,2000,912,460,0.5044,True,0.5023,True,True,1.5822
aspanformer,face,Multi-PIE_genuine_17,240,240,3170,3170,3170,3022,0.9533,True,0.9533,True,True,0.7544
deepdetect,face,Multi-PIE_genuine_17,240,240,5945,11063,191,183,0.9581,True,0.9581,True,True,0.2466
loftr,face,Multi-PIE_genuine_18,085,085,1793,1793,1793,1612,0.8991,True,0.8991,True,True,0.7409
orb-fingervein,face,Multi-PIE_genuine_18,085,085,4390,4063,121,72,0.5950,True,0.5846,True,True,1.8525
sift-fingervein,face,Multi-PIE_genuine_18,085,085,887,819,75,45,0.6000,True,0.6000,True,True,0.3466
superglue-fingervein,face,Multi-PIE_genuine_18,085,085,917,804,479,288,0.6013,True,0.5823,True,True,2.1417
sgmnet-fingervein,face,Multi-PIE_genuine_18,085,085,2000,2000,987,595,0.6028,True,0.6028,True,True,1.3990
aspanformer,face,Multi-PIE_genuine_18,085,085,3468,3468,3468,3412,0.9839,True,0.9839,True,True,0.8878
deepdetect,face,Multi-PIE_genuine_18,085,085,16099,17408,448,435,0.9710,True,0.9710,True,True,0.5896
loftr,face,Multi-PIE_genuine_19,233,233,1155,1155,1155,950,0.8225,True,0.8225,True,True,0.7732
orb-fingervein,face,Multi-PIE_genuine_19,233,233,3389,4080,64,29,0.4531,True,0.4500,True,True,1.6377
sift-fingervein,face,Multi-PIE_genuine_19,233,233,570,715,31,15,0.4839,True,0.4821,True,True,0.8462
superglue-fingervein,face,Multi-PIE_genuine_19,233,233,686,929,407,231,0.5676,True,0.5438,True,True,2.3561
sgmnet-fingervein,face,Multi-PIE_genuine_19,233,233,2000,2000,974,486,0.4990,True,0.4975,True,True,1.5593
aspanformer,face,Multi-PIE_genuine_19,233,233,2666,2666,2666,2611,0.9794,True,0.9794,True,True,0.6304
deepdetect,face,Multi-PIE_genuine_19,233,233,11141,20213,195,171,0.8769,True,0.8769,True,True,0.5541
loftr,face,Multi-PIE_genuine_20,179,179,732,732,732,466,0.6366,True,0.6366,True,True,0.6703
orb-fingervein,face,Multi-PIE_genuine_20,179,179,3763,3414,55,15,0.2727,False,0.2717,True,False,1.1604
sift-fingervein,face,Multi-PIE_genuine_20,179,179,764,778,25,8,0.3200,False,0.3080,True,False,1.6160
superglue-fingervein,face,Multi-PIE_genuine_20,179,179,795,816,420,233,0.5548,True,0.5292,True,True,2.4441
sgmnet-fingervein,face,Multi-PIE_genuine_20,179,179,2000,2000,995,345,0.3467,True,0.3453,True,True,1.5844
aspanformer,face,Multi-PIE_genuine_20,179,179,2148,2148,2148,2035,0.9474,True,0.9474,True,True,0.6149
deepdetect,face,Multi-PIE_genuine_20,179,179,13591,18426,22,17,0.7727,True,0.7727,True,True,0.7297
loftr,face,Multi-PIE_genuine_21,094,094,811,811,811,710,0.8755,True,0.8755,True,True,0.4266
orb-fingervein,face,Multi-PIE_genuine_21,094,094,4437,4015,59,13,0.2203,False,0.2142,True,False,1.9308
sift-fingervein,face,Multi-PIE_genuine_21,094,094,972,941,18,9,0.5000,True,0.4881,True,True,0.8362
superglue-fingervein,face,Multi-PIE_genuine_21,094,094,927,958,519,351,0.6763,True,0.6488,True,True,2.3313
sgmnet-fingervein,face,Multi-PIE_genuine_21,094,094,2000,2000,928,358,0.3858,True,0.3858,True,True,1.4619
aspanformer,face,Multi-PIE_genuine_21,094,094,2226,2226,2226,2054,0.9227,True,0.9227,True,True,0.7185
deepdetect,face,Multi-PIE_genuine_21,094,094,15873,20883,151,121,0.8013,True,0.8013,True,True,0.6260
loftr,face,Multi-PIE_genuine_22,191,191,1634,1634,1634,1330,0.8140,True,0.8140,True,True,0.7232
orb-fingervein,face,Multi-PIE_genuine_22,191,191,2904,3134,68,40,0.5882,True,0.5844,True,True,1.6313
sift-fingervein,face,Multi-PIE_genuine_22,191,191,564,597,28,11,0.3929,False,0.3834,True,False,1.7238
superglue-fingervein,face,Multi-PIE_genuine_22,191,191,697,746,545,202,0.3706,True,0.3511,True,True,2.5806
sgmnet-fingervein,face,Multi-PIE_genuine_22,191,191,2000,2000,1028,508,0.4942,True,0.4914,True,True,1.6126
aspanformer,face,Multi-PIE_genuine_22,191,191,2975,2975,2975,2773,0.9321,True,0.9321,True,True,0.7440
deepdetect,face,Multi-PIE_genuine_22,191,191,10985,8412,36,30,0.8333,True,0.8333,True,True,1.8112
loftr,face,Multi-PIE_genuine_23,119,119,2388,2388,2388,2311,0.9678,True,0.9678,True,True,0.8730
orb-fingervein,face,Multi-PIE_genuine_23,119,119,3528,3256,100,59,0.5900,True,0.5875,True,True,1.5836
sift-fingervein,face,Multi-PIE_genuine_23,119,119,625,549,62,40,0.6452,True,0.6406,True,True,1.6424
superglue-fingervein,face,Multi-PIE_genuine_23,119,119,798,829,434,312,0.7189,True,0.6992,True,True,2.0564
sgmnet-fingervein,face,Multi-PIE_genuine_23,119,119,2000,2000,933,558,0.5981,True,0.5981,True,True,1.4337
aspanformer,face,Multi-PIE_genuine_23,119,119,3735,3735,3735,3671,0.9829,True,0.9829,True,True,0.8539
deepdetect,face,Multi-PIE_genuine_23,119,119,18370,24254,321,314,0.9782,True,0.9782,True,True,0.6104
loftr,face,Multi-PIE_genuine_24,003,003,1946,1946,1946,1859,0.9553,True,0.9553,True,True,0.6144
orb-fingervein,face,Multi-PIE_genuine_24,003,003,2761,1949,443,410,0.9255,True,0.9255,True,True,0.4976
sift-fingervein,face,Multi-PIE_genuine_24,003,003,464,362,112,99,0.8839,True,0.8839,True,True,0.7288
superglue-fingervein,face,Multi-PIE_genuine_24,003,003,606,489,355,222,0.6254,True,0.6154,True,True,1.8218
sgmnet-fingervein,face,Multi-PIE_genuine_24,003,003,2000,2000,880,700,0.7955,True,0.7955,True,True,1.1706
aspanformer,face,Multi-PIE_genuine_24,003,003,3313,3313,3313,3310,0.9991,True,0.9991,True,True,0.5496
deepdetect,face,Multi-PIE_genuine_24,003,003,8482,4889,804,798,0.9925,True,0.9925,True,True,0.2684
loftr,face,Multi-PIE_genuine_25,068,068,899,899,899,573,0.6374,True,0.6374,True,True,0.9623
orb-fingervein,face,Multi-PIE_genuine_25,068,068,4192,3504,65,39,0.6000,True,0.5992,True,True,1.5256
sift-fingervein,face,Multi-PIE_genuine_25,068,068,858,647,32,11,0.3438,False,0.3356,True,False,1.7186
superglue-fingervein,face,Multi-PIE_genuine_25,068,068,921,659,350,156,0.4457,True,0.4202,True,True,2.6780
sgmnet-fingervein,face,Multi-PIE_genuine_25,068,068,2000,2000,569,86,0.1511,False,0.1502,True,False,1.6271
aspanformer,face,Multi-PIE_genuine_25,068,068,1548,1548,1548,1331,0.8598,True,0.8598,True,True,0.8345
deepdetect,face,Multi-PIE_genuine_25,068,068,19937,10241,265,224,0.8453,True,0.8453,True,True,0.5724
loftr,face,Multi-PIE_genuine_26,180,180,1390,1390,1390,1208,0.8691,True,0.8691,True,True,0.7565
orb-fingervein,face,Multi-PIE_genuine_26,180,180,4251,3842,138,60,0.4348,False,0.4348,True,False,1.4019
sift-fingervein,face,Multi-PIE_genuine_26,180,180,870,772,59,21,0.3559,False,0.3558,True,False,1.1438
superglue-fingervein,face,Multi-PIE_genuine_26,180,180,832,721,410,216,0.5268,True,0.5044,True,True,2.3720
sgmnet-fingervein,face,Multi-PIE_genuine_26,180,180,1901,2000,919,294,0.3199,True,0.3186,True,True,1.5846
aspanformer,face,Multi-PIE_genuine_26,180,180,2660,2660,2660,2469,0.9282,True,0.9282,True,True,0.7739
deepdetect,face,Multi-PIE_genuine_26,180,180,14440,12097,161,132,0.8199,True,0.8199,True,True,0.8026
loftr,face,Multi-PIE_genuine_27,145,145,1490,1490,1490,1257,0.8436,True,0.8436,True,True,0.7048
orb-fingervein,face,Multi-PIE_genuine_27,145,145,3613,2687,123,74,0.6016,True,0.5864,True,True,2.0136
sift-fingervein,face,Multi-PIE_genuine_27,145,145,572,346,40,23,0.5750,True,0.5749,True,True,1.0965
superglue-fingervein,face,Multi-PIE_genuine_27,145,145,792,571,351,187,0.5328,True,0.5068,True,True,2.5003
sgmnet-fingervein,face,Multi-PIE_genuine_27,145,145,2000,2000,920,429,0.4663,True,0.4659,True,True,1.5169
aspanformer,face,Multi-PIE_genuine_27,145,145,3111,3111,3111,3024,0.9720,True,0.9720,True,True,0.6561
deepdetect,face,Multi-PIE_genuine_27,145,145,11255,8929,239,220,0.9205,True,0.9205,True,True,0.6666
loftr,face,Multi-PIE_genuine_28,118,118,1032,1032,1032,767,0.7432,True,0.7432,True,True,0.7883
orb-fingervein,face,Multi-PIE_genuine_28,118,118,640,1899,37,28,0.7568,True,0.7567,True,True,1.0790
sift-fingervein,face,Multi-PIE_genuine_28,118,118,184,532,30,19,0.6333,True,0.6327,True,True,1.3634
superglue-fingervein,face,Multi-PIE_genuine_28,118,118,332,728,214,104,0.4860,True,0.4601,True,True,2.5951
sgmnet-fingervein,face,Multi-PIE_genuine_28,118,118,2000,2000,1048,399,0.3807,True,0.3789,True,True,1.5979
aspanformer,face,Multi-PIE_genuine_28,118,118,2200,2200,2200,1998,0.9082,True,0.9082,True,True,0.7594
deepdetect,face,Multi-PIE_genuine_28,118,118,5305,7692,105,99,0.9429,True,0.9429,True,True,1.2269
loftr,face,Multi-PIE_genuine_29,067,067,35,35,35,12,0.3429,False,0.3362,True,False,1.7005
orb-fingervein,face,Multi-PIE_genuine_29,067,067,502,4252,13,11,0.8462,True,0.8352,True,True,0.4198
sift-fingervein,face,Multi-PIE_genuine_29,067,067,117,793,15,9,0.6000,True,0.5857,True,True,0.3525
superglue-fingervein,face,Multi-PIE_genuine_29,067,067,432,895,0,0,,False,,True,False,
sgmnet-fingervein,face,Multi-PIE_genuine_29,067,067,1879,2000,570,107,0.1877,False,0.1876,True,False,1.5146
aspanformer,face,Multi-PIE_genuine_29,067,067,229,229,229,180,0.7860,True,0.7860,True,True,0.8828
deepdetect,face,Multi-PIE_genuine_29,067,067,11521,12847,40,27,0.6750,True,0.6750,True,True,1.1207
loftr,face,Multi-PIE_genuine_30,092,092,129,129,129,28,0.2171,False,0.2170,True,False,0.2874
orb-fingervein,face,Multi-PIE_genuine_30,092,092,3135,3269,38,9,0.2368,False,0.2312,True,False,0.5988
sift-fingervein,face,Multi-PIE_genuine_30,092,092,442,605,23,6,0.2609,False,0.2468,True,False,0.7190
superglue-fingervein,face,Multi-PIE_genuine_30,092,092,600,585,267,104,0.3895,True,0.3701,True,True,2.5251
sgmnet-fingervein,face,Multi-PIE_genuine_30,092,092,1910,1930,269,14,0.0520,False,0.0518,True,False,1.0671
aspanformer,face,Multi-PIE_genuine_30,092,092,839,839,839,778,0.9273,True,0.9273,True,True,0.4479
deepdetect,face,Multi-PIE_genuine_30,092,092,11309,20785,13,12,0.9231,True,0.9231,True,True,0.8950
loftr,face,Multi-PIE_genuine_31,143,143,1124,1124,1124,944,0.8399,True,0.8399,True,True,0.5211
orb-fingervein,face,Multi-PIE_genuine_31,143,143,3238,3662,55,19,0.3455,False,0.3451,True,False,1.3901
sift-fingervein,face,Multi-PIE_genuine_31,143,143,435,578,19,8,0.4211,False,0.4077,True,False,0.6875
superglue-fingervein,face,Multi-PIE_genuine_31,143,143,506,659,299,178,0.5953,True,0.5727,True,True,2.2752
sgmnet-fingervein,face,Multi-PIE_genuine_31,143,143,2000,2000,940,367,0.3904,True,0.3860,True,True,1.7296
aspanformer,face,Multi-PIE_genuine_31,143,143,2440,2440,2440,2406,0.9861,True,0.9861,True,True,0.5690
deepdetect,face,Multi-PIE_genuine_31,143,143,8178,12978,68,66,0.9706,True,0.9706,True,True,0.7056
loftr,face,Multi-PIE_genuine_32,044,044,374,374,374,277,0.7406,True,0.7406,True,True,0.5726
orb-fingervein,face,Multi-PIE_genuine_32,044,044,3524,3531,51,0,,False,,True,False,
sift-fingervein,face,Multi-PIE_genuine_32,044,044,461,706,19,5,0.2632,False,0.2453,True,False,0.7621
superglue-fingervein,face,Multi-PIE_genuine_32,044,044,553,676,282,134,0.4752,True,0.4520,True,True,2.4991
sgmnet-fingervein,face,Multi-PIE_genuine_32,044,044,2000,2000,1030,347,0.3369,True,0.3308,True,True,1.8621
aspanformer,face,Multi-PIE_genuine_32,044,044,1701,1701,1701,1628,0.9571,True,0.9571,True,True,0.5300
deepdetect,face,Multi-PIE_genuine_32,044,044,8920,18975,6,4,0.6667,True,0.6667,True,True,0.0000
loftr,face,Multi-PIE_genuine_33,040,040,1892,1892,1892,1776,0.9387,True,0.9387,True,True,0.7274
orb-fingervein,face,Multi-PIE_genuine_33,040,040,4762,4063,174,133,0.7644,True,0.7644,True,True,1.3406
sift-fingervein,face,Multi-PIE_genuine_33,040,040,1133,842,104,79,0.7596,True,0.7596,True,True,0.8546
superglue-fingervein,face,Multi-PIE_genuine_33,040,040,1003,785,591,328,0.5550,True,0.5383,True,True,2.1120
sgmnet-fingervein,face,Multi-PIE_genuine_33,040,040,2000,2000,853,632,0.7409,True,0.7409,True,True,1.1379
aspanformer,face,Multi-PIE_genuine_33,040,040,3494,3494,3494,3431,0.9820,True,0.9820,True,True,0.7295
deepdetect,face,Multi-PIE_genuine_33,040,040,20919,22198,1076,1068,0.9926,True,0.9926,True,True,0.2882
