matcher,modality,pair_id,identity1,identity2,num_keypoints_image1,num_keypoints_image2,num_matches,num_inliers,inlier_ratio,is_same_person_pred,confidence,ground_truth,is_correct,reprojection_error
sgmnet-fingervein,face,Multi-PIE_genuine_7,249,249,2000,2000,958,222,0.2317,True,0.2287,True,True,1.7615
aspanformer,face,Multi-PIE_genuine_7,249,249,2124,2124,2124,1109,0.5221,True,0.5007,True,True,2.3372
deepdetect,face,Multi-PIE_genuine_7,249,249,5748,6565,108,91,0.8426,True,0.8426,True,True,0.4466
loftr,face,Multi-PIE_genuine_8,035,035,140,140,140,38,0.2714,False,0.2598,True,False,2.3734
orb-fingervein,face,Multi-PIE_genuine_8,035,035,4122,4128,33,0,,False,,True,False,
sift-fingervein,face,Multi-PIE_genuine_8,035,035,830,934,19,0,,False,,True,False,
superglue-fingervein,face,Multi-PIE_genuine_8,035,035,771,816,4,0,,False,,True,False,
sgmnet-fingervein,face,Multi-PIE_genuine_8,035,035,2000,2000,72,7,0.0972,False,0.0932,True,False,0.5006
aspanformer,face,Multi-PIE_genuine_8,035,035,16,16,16,8,0.5000,True,0.4841,True,True,1.2775
deepdetect,face,Multi-PIE_genuine_8,035,035,12397,11033,38,0,,False,,True,False,
loftr,face,Multi-PIE_genuine_9,229,229,960,960,960,336,0.3500,False,0.3338,True,False,2.4508
orb-fingervein,face,Multi-PIE_genuine_9,229,229,3973,3689,123,40,0.3252,False,0.3092,True,False,2.5091
sift-fingervein,face,Multi-PIE_genuine_9,229,229,775,747,50,17,0.3400,False,0.3330,True,False,1.8795
superglue-fingervein,face,Multi-PIE_genuine_9,229,229,857,822,380,92,0.2421,True,0.2267,True,True,2.8125
sgmnet-fingervein,face,Multi-PIE_genuine_9,229,229,2000,1898,683,126,0.1845,False,0.1819,True,False,1.7834
aspanformer,face,Multi-PIE_genuine_9,229,229,1255,1255,1255,452,0.3602,False,0.3421,True,False,2.5297
deepdetect,face,Multi-PIE_genuine_9,229,229,15140,21529,37,17,0.4595,True,0.4595,True,True,1.8718
loftr,face,Multi-PIE_genuine_10,250,250,193,193,193,54,0.2798,False,0.2701,True,False,2.2079
orb-fingervein,face,Multi-PIE_genuine_10,250,250,1773,4415,11,0,,False,,True,False,
sift-fingervein,face,Multi-PIE_genuine_10,250,250,454,1191,9,0,,False,,True,False,
superglue-fingervein,face,Multi-PIE_genuine_10,250,250,453,928,177,39,0.2203,True,0.2074,True,True,2.7100
sgmnet-fingervein,face,Multi-PIE_genuine_10,250,250,2000,2000,475,45,0.0947,False,0.0942,True,False,1.6035
aspanformer,face,Multi-PIE_genuine_10,250,250,515,515,515,161,0.3126,False,0.2993,True,False,2.3685
deepdetect,face,Multi-PIE_genuine_10,250,250,4545,17840,3,0,,False,,True,False,
loftr,face,Multi-PIE_genuine_11,184,184,931,931,931,384,0.4125,False,0.3940,True,False,2.4139
orb-fingervein,face,Multi-PIE_genuine_11,184,184,4339,4238,113,40,0.3540,False,0.3435,True,False,2.0997
sift-fingervein,face,Multi-PIE_genuine_11,184,184,976,890,65,15,0.2308,False,0.2253,True,False,1.9117
superglue-fingervein,face,Multi-PIE_genuine_11,184,184,933,937,394,112,0.2843,True,0.2643,True,True,2.9587
sgmnet-fingervein,face,Multi-PIE_genuine_11,184,184,2000,2000,571,83,0.1454,False,0.1443,True,False,1.6425
aspanformer,face,Multi-PIE_genuine_11,184,184,1087,1087,1087,437,0.4020,False,0.3875,True,False,2.2357
deepdetect,face,Multi-PIE_genuine_11,184,184,17455,9991,65,40,0.6154,True,0.6154,True,True,1.3966
loftr,face,Multi-PIE_genuine_12,030,030,218,218,218,37,0.1697,False,0.1691,True,False,1.5793
orb-fingervein,face,Multi-PIE_genuine_12,030,030,3993,4386,60,0,,False,,True,False,
sift-fingervein,face,Multi-PIE_genuine_12,030,030,709,1086,26,0,,False,,True,False,
superglue-fingervein,face,Multi-PIE_genuine_12,030,030,808,807,114,26,0.2281,True,0.2234,True,True,1.9121
sgmnet-fingervein,face,Multi-PIE_genuine_12,030,030,1818,2000,120,9,0.0750,False,0.0732,True,False,0.6801
aspanformer,face,Multi-PIE_genuine_12,030,030,89,89,89,33,0.3708,False,0.3585,True,False,2.1764
deepdetect,face,Multi-PIE_genuine_12,030,030,16833,13786,3,0,,False,,True,False,
loftr,face,Multi-PIE_genuine_13,199,199,1643,1643,1643,778,0.4735,True,0.4540,True,True,2.3427
orb-fingervein,face,Multi-PIE_genuine_13,199,199,3046,3102,350,231,0.6600,True,0.6434,True,True,2.0094
sift-fingervein,face,Multi-PIE_genuine_13,199,199,601,674,124,72,0.5806,True,0.5540,True,True,2.4402
superglue-fingervein,face,Multi-PIE_genuine_13,199,199,714,817,419,145,0.3461,True,0.3292,True,True,2.4990
sgmnet-fingervein,face,Multi-PIE_genuine_13,199,199,2000,2000,993,218,0.2195,True,0.2175,True,True,1.6881
aspanformer,face,Multi-PIE_genuine_13,199,199,2312,2312,2312,860,0.3720,False,0.3580,True,False,2.2635
deepdetect,face,Multi-PIE_genuine_13,199,199,17745,21598,1092,829,0.7592,True,0.7592,True,True,2.4306
loftr,face,Multi-PIE_genuine_14,142,142,498,498,498,235,0.4719,True,0.4719,True,True,1.4619
orb-fingervein,face,Multi-PIE_genuine_14,142,142,3470,1811,41,0,,False,,True,False,
sift-fingervein,face,Multi-PIE_genuine_14,142,142,502,273,15,0,,False,,True,False,
superglue-fingervein,face,Multi-PIE_genuine_14,142,142,519,361,107,26,0.2430,True,0.2277,True,True,2.7981
sgmnet-fingervein,face,Multi-PIE_genuine_14,142,142,2000,2000,446,65,0.1457,False,0.1437,True,False,1.7762
aspanformer,face,Multi-PIE_genuine_14,142,142,586,586,586,229,0.3908,False,0.3889,True,False,1.5946
deepdetect,face,Multi-PIE_genuine_14,142,142,9171,5525,18,0,,False,,True,False,
loftr,face,Multi-PIE_genuine_15,011,011,840,840,840,279,0.3321,False,0.3183,True,False,2.3539
orb-fingervein,face,Multi-PIE_genuine_15,011,011,3539,3517,144,51,0.3542,False,0.3463,True,False,1.9514
sift-fingervein,face,Multi-PIE_genuine_15,011,011,732,628,51,15,0.2941,False,0.2839,True,False,2.1355
superglue-fingervein,face,Multi-PIE_genuine_15,011,011,814,680,353,91,0.2578,True,0.2406,True,True,2.8831
sgmnet-fingervein,face,Multi-PIE_genuine_15,011,011,2000,2000,658,77,0.1170,False,0.1161,True,False,1.6621
aspanformer,face,Multi-PIE_genuine_15,011,011,1291,1291,1291,355,0.2750,False,0.2612,True,False,2.5253
deepdetect,face,Multi-PIE_genuine_15,011,011,21758,15403,128,84,0.6562,True,0.6562,True,True,2.4183
loftr,face,Multi-PIE_genuine_16,011,011,31,31,31,11,0.3548,False,0.3428,True,False,1.9300
orb-fingervein,face,Multi-PIE_genuine_16,011,011,2182,2987,14,0,,False,,True,False,
sift-fingervein,face,Multi-PIE_genuine_16,011,011,262,571,7,0,,False,,True,False,
superglue-fingervein,face,Multi-PIE_genuine_16,011,011,395,807,57,12,0.2105,True,0.2035,True,True,1.9896
sgmnet-fingervein,face,Multi-PIE_genuine_16,011,011,2000,2000,63,8,0.1270,False,0.1229,True,False,0.3909
aspanformer,face,Multi-PIE_genuine_16,011,011,15,15,15,13,0.8667,True,0.8494,True,True,1.7646
deepdetect,face,Multi-PIE_genuine_16,011,011,5940,16437,4,0,,False,,True,False,
loftr,face,Multi-PIE_genuine_17,032,032,1328,1328,1328,639,0.4812,True,0.4591,True,True,2.4393
orb-fingervein,face,Multi-PIE_genuine_17,032,032,3681,3655,407,295,0.7248,True,0.7053,True,True,2.0446
sift-fingervein,face,Multi-PIE_genuine_17,032,032,705,708,104,55,0.5288,True,0.5123,True,True,2.1352
superglue-fingervein,face,Multi-PIE_genuine_17,032,032,794,727,386,198,0.5130,True,0.4820,True,True,2.7461
sgmnet-fingervein,face,Multi-PIE_genuine_17,032,032,2000,2000,833,256,0.3073,True,0.3061,True,True,1.5808
aspanformer,face,Multi-PIE_genuine_17,032,032,1718,1718,1718,911,0.5303,True,0.5074,True,True,2.3818
deepdetect,face,Multi-PIE_genuine_17,032,032,10599,13978,504,491,0.9742,True,0.9742,True,True,0.9772
loftr,face,Multi-PIE_genuine_18,074,074,19,19,19,8,0.4211,False,0.4077,True,False,0.0683
orb-fingervein,face,Multi-PIE_genuine_18,074,074,2297,1243,29,0,,False,,True,False,
sift-fingervein,face,Multi-PIE_genuine_18,074,074,534,310,15,5,0.3333,False,0.3107,True,False,0.4610
superglue-fingervein,face,Multi-PIE_genuine_18,074,074,781,504,85,17,0.2000,True,0.1960,True,True,1.8678
sgmnet-fingervein,face,Multi-PIE_genuine_18,074,074,2000,2000,115,7,0.0609,False,0.0583,True,False,1.1000
aspanformer,face,Multi-PIE_genuine_18,074,074,12,12,12,0,,False,,True,False,
deepdetect,face,Multi-PIE_genuine_18,074,074,16404,8314,10,0,,False,,True,False,
loftr,face,Multi-PIE_genuine_19,079,079,213,213,213,50,0.2347,False,0.2312,True,False,1.8034
orb-fingervein,face,Multi-PIE_genuine_19,079,079,4307,3828,62,13,0.2097,False,0.2082,True,False,1.1799
sift-fingervein,face,Multi-PIE_genuine_19,079,079,1057,923,21,0,,False,,True,False,
superglue-fingervein,face,Multi-PIE_genuine_19,079,079,944,799,205,24,0.1171,False,0.1113,True,False,2.5150
sgmnet-fingervein,face,Multi-PIE_genuine_19,079,079,2000,2000,101,9,0.0891,False,0.0870,True,False,1.2003
aspanformer,face,Multi-PIE_genuine_19,079,079,51,51,51,21,0.4118,True,0.4013,True,True,2.0037
deepdetect,face,Multi-PIE_genuine_19,079,079,20904,14269,45,19,0.4222,True,0.4222,True,True,1.6132
loftr,face,Multi-PIE_genuine_20,170,170,930,930,930,336,0.3613,False,0.3438,True,False,2.4949
orb-fingervein,face,Multi-PIE_genuine_20,170,170,4205,3566,84,19,0.2262,False,0.2183,True,False,2.1902
sift-fingervein,face,Multi-PIE_genuine_20,170,170,854,765,49,12,0.2449,False,0.2426,True,False,1.3990
superglue-fingervein,face,Multi-PIE_genuine_20,170,170,677,609,217,64,0.2949,True,0.2748,True,True,2.9155
sgmnet-fingervein,face,Multi-PIE_genuine_20,170,170,2000,2000,756,90,0.1190,False,0.1176,True,False,1.7452
aspanformer,face,Multi-PIE_genuine_20,170,170,758,758,758,335,0.4420,True,0.4297,True,True,2.0601
deepdetect,face,Multi-PIE_genuine_20,170,170,15197,11349,23,17,0.7391,True,0.7391,True,True,1.2855
loftr,face,Multi-PIE_genuine_21,203,203,1592,1592,1592,795,0.4994,True,0.4764,True,True,2.4429
orb-fingervein,face,Multi-PIE_genuine_21,203,203,4659,4536,476,330,0.6933,True,0.6765,True,True,1.9896
sift-fingervein,face,Multi-PIE_genuine_21,203,203,1077,936,145,85,0.5862,True,0.5690,True,True,2.0962
superglue-fingervein,face,Multi-PIE_genuine_21,203,203,978,949,567,277,0.4885,True,0.4591,True,True,2.7426
sgmnet-fingervein,face,Multi-PIE_genuine_21,203,203,2000,2000,993,309,0.3112,True,0.3088,True,True,1.6562
aspanformer,face,Multi-PIE_genuine_21,203,203,2336,2336,2336,1154,0.4940,True,0.4799,True,True,2.0810
deepdetect,face,Multi-PIE_genuine_21,203,203,18558,16424,916,872,0.9520,True,0.9520,True,True,1.2809
loftr,face,Multi-PIE_genuine_22,009,009,0,0,0,0,,False,,True,False,
orb-fingervein,face,Multi-PIE_genuine_22,009,009,3688,2972,34,0,,False,,True,False,
sift-fingervein,face,Multi-PIE_genuine_22,009,009,602,477,14,0,,False,,True,False,
superglue-fingervein,face,Multi-PIE_genuine_22,009,009,591,636,28,10,0.3571,True,0.3401,True,True,2.1195
sgmnet-fingervein,face,Multi-PIE_genuine_22,009,009,2000,2000,80,7,0.0875,False,0.0838,True,False,0.6941
aspanformer,face,Multi-PIE_genuine_22,009,009,6,6,6,0,,False,,True,False,
deepdetect,face,Multi-PIE_genuine_22,009,009,10984,11509,4,0,,False,,True,False,
loftr,face,Multi-PIE_genuine_23,189,189,5,5,0,0,,False,,True,False,
orb-fingervein,face,Multi-PIE_genuine_23,189,189,4500,2772,46,0,,False,,True,False,
sift-fingervein,face,Multi-PIE_genuine_23,189,189,1094,562,32,0,,False,,True,False,
superglue-fingervein,face,Multi-PIE_genuine_23,189,189,1113,564,7,0,,False,,True,False,
sgmnet-fingervein,face,Multi-PIE_genuine_23,189,189,2000,2000,74,6,0.0811,False,0.0767,True,False,0.4651
aspanformer,face,Multi-PIE_genuine_23,189,189,20,20,20,6,0.3000,False,0.2839,True,False,1.0628
deepdetect,face,Multi-PIE_genuine_23,189,189,24749,6219,6,0,,False,,True,False,
loftr,face,Multi-PIE_genuine_24,067,067,914,914,914,339,0.3709,False,0.3567,True,False,2.2810
orb-fingervein,face,Multi-PIE_genuine_24,067,067,4553,4047,118,73,0.6186,True,0.6137,True,True,1.6604
sift-fingervein,face,Multi-PIE_genuine_24,067,067,981,862,38,13,0.3421,False,0.3315,True,False,1.9886
superglue-fingervein,face,Multi-PIE_genuine_24,067,067,945,886,432,101,0.2338,True,0.2168,True,True,3.0084
sgmnet-fingervein,face,Multi-PIE_genuine_24,067,067,2000,2000,738,105,0.1423,False,0.1419,True,False,1.5460
aspanformer,face,Multi-PIE_genuine_24,067,067,1377,1377,1377,469,0.3406,False,0.3313,True,False,2.0531
deepdetect,face,Multi-PIE_genuine_24,067,067,18431,22631,131,98,0.7481,True,0.7481,True,True,0.5879
loftr,face,Multi-PIE_genuine_25,242,242,150,150,150,36,0.2400,False,0.2345,True,False,1.9633
orb-fingervein,face,Multi-PIE_genuine_25,242,242,3069,3344,42,11,0.2619,False,0.2585,True,False,1.3923
sift-fingervein,face,Multi-PIE_genuine_25,242,242,682,638,21,0,,False,,True,False,
superglue-fingervein,face,Multi-PIE_genuine_25,242,242,858,689,252,28,0.1111,False,0.1029,True,False,3.0313
sgmnet-fingervein,face,Multi-PIE_genuine_25,242,242,2000,2000,75,7,0.0933,False,0.0894,True,False,1.3483
aspanformer,face,Multi-PIE_genuine_25,242,242,267,267,267,93,0.3483,False,0.3365,True,False,2.1885
deepdetect,face,Multi-PIE_genuine_25,242,242,19564,15315,22,14,0.6364,True,0.6364,True,True,1.2505
loftr,face,Multi-PIE_genuine_26,220,220,15,15,15,7,0.4667,False,0.4422,True,False,1.7264
orb-fingervein,face,Multi-PIE_genuine_26,220,220,3423,2738,63,10,0.1587,False,0.1559,True,False,0.9136
sift-fingervein,face,Multi-PIE_genuine_26,220,220,470,415,25,6,0.2400,False,0.2271,True,False,0.4043
superglue-fingervein,face,Multi-PIE_genuine_26,220,220,617,582,0,0,,False,,True,False,
sgmnet-fingervein,face,Multi-PIE_genuine_26,220,220,2000,2000,44,6,0.1364,False,0.1290,True,False,0.3036
aspanformer,face,Multi-PIE_genuine_26,220,220,6,6,6,0,,False,,True,False,
deepdetect,face,Multi-PIE_genuine_26,220,220,11814,9056,20,11,0.5500,True,0.5500,True,True,2.0733
loftr,face,Multi-PIE_genuine_27,237,237,112,112,112,23,0.2054,False,0.1972,True,False,2.3013
orb-fingervein,face,Multi-PIE_genuine_27,237,237,3879,3379,79,12,0.1519,False,0.1505,True,False,1.1877
sift-fingervein,face,Multi-PIE_genuine_27,237,237,1019,667,30,0,,False,,True,False,
superglue-fingervein,face,Multi-PIE_genuine_27,237,237,724,549,118,37,0.3136,True,0.2937,True,True,2.8076
sgmnet-fingervein,face,Multi-PIE_genuine_27,237,237,1924,1986,45,6,0.1333,False,0.1262,True,False,0.9970
aspanformer,face,Multi-PIE_genuine_27,237,237,12,12,12,6,0.5000,True,0.4731,True,True,1.2288
deepdetect,face,Multi-PIE_genuine_27,237,237,30556,13226,13,0,,False,,True,False,
loftr,face,Multi-PIE_genuine_28,184,184,23,23,23,6,0.2609,False,0.2468,True,False,1.1867
orb-fingervein,face,Multi-PIE_genuine_28,184,184,1569,1036,19,0,,False,,True,False,
sift-fingervein,face,Multi-PIE_genuine_28,184,184,342,187,7,0,,False,,True,False,
superglue-fingervein,face,Multi-PIE_genuine_28,184,184,622,349,21,7,0.3333,True,0.3194,True,True,1.1414
sgmnet-fingervein,face,Multi-PIE_genuine_28,184,184,2000,2000,141,10,0.0709,False,0.0697,True,False,0.8720
aspanformer,face,Multi-PIE_genuine_28,184,184,3,3,3,0,,False,,True,False,
deepdetect,face,Multi-PIE_genuine_28,184,184,9909,5536,10,0,,False,,True,False,
loftr,face,Multi-PIE_genuine_29,141,141,1095,1095,1095,594,0.5425,True,0.5305,True,True,1.9467
orb-fingervein,face,Multi-PIE_genuine_29,141,141,744,420,26,17,0.6538,True,0.6311,True,True,2.1724
sift-fingervein,face,Multi-PIE_genuine_29,141,141,160,125,24,11,0.4583,True,0.4524,True,True,1.3772
superglue-fingervein,face,Multi-PIE_genuine_29,141,141,322,322,145,54,0.3724,True,0.3595,True,True,2.2065
sgmnet-fingervein,face,Multi-PIE_genuine_29,141,141,2000,2000,857,179,0.2089,True,0.2063,True,True,1.7431
aspanformer,face,Multi-PIE_genuine_29,141,141,1341,1341,1341,903,0.6734,True,0.6559,True,True,2.0262
deepdetect,face,Multi-PIE_genuine_29,141,141,4658,4336,20,20,1.0000,True,1.0000,True,True,1.0812
loftr,face,Multi-PIE_genuine_30,075,075,164,164,164,38,0.2317,False,0.2245,True,False,2.1301
orb-fingervein,face,Multi-PIE_genuine_30,075,075,3738,3223,66,16,0.2424,False,0.2313,True,False,2.3911
sift-fingervein,face,Multi-PIE_genuine_30,075,075,530,629,17,0,,False,,True,False,
superglue-fingervein,face,Multi-PIE_genuine_30,075,075,649,865,197,30,0.1523,False,0.1416,True,False,2.9532
sgmnet-fingervein,face,Multi-PIE_genuine_30,075,075,2000,2000,66,7,0.1061,False,0.1016,True,False,0.7152
aspanformer,face,Multi-PIE_genuine_30,075,075,75,75,75,37,0.4933,True,0.4933,True,True,1.3268
deepdetect,face,Multi-PIE_genuine_30,075,075,11834,19112,46,28,0.6087,True,0.6087,True,True,1.8187
loftr,face,Multi-PIE_genuine_31,151,151,25,25,25,0,,False,,True,False,
orb-fingervein,face,Multi-PIE_genuine_31,151,151,3318,2000,35,7,0.2000,False,0.1917,True,False,0.6980
sift-fingervein,face,Multi-PIE_genuine_31,151,151,620,303,14,0,,False,,True,False,
superglue-fingervein,face,Multi-PIE_genuine_31,151,151,733,539,3,0,,False,,True,False,
sgmnet-fingervein,face,Multi-PIE_genuine_31,151,151,2000,2000,78,7,0.0897,False,0.0860,True,False,0.7957
aspanformer,face,Multi-PIE_genuine_31,151,151,9,9,9,5,0.5556,True,0.5179,True,True,1.0230
deepdetect,face,Multi-PIE_genuine_31,151,151,18276,9023,12,0,,False,,True,False,
loftr,face,Multi-PIE_genuine_32,199,199,827,827,827,284,0.3434,False,0.3333,True,False,2.0996
orb-fingervein,face,Multi-PIE_genuine_32,199,199,3558,3432,99,48,0.4848,True,0.4730,True,True,1.9936
sift-fingervein,face,Multi-PIE_genuine_32,199,199,829,801,63,25,0.3968,False,0.3865,True,False,2.0245
superglue-fingervein,face,Multi-PIE_genuine_32,199,199,821,778,416,112,0.2692,True,0.2520,True,True,2.8211
sgmnet-fingervein,face,Multi-PIE_genuine_32,199,199,2000,2000,867,134,0.1546,False,0.1535,True,False,1.6377
aspanformer,face,Multi-PIE_genuine_32,199,199,1412,1412,1412,471,0.3336,False,0.3171,True,False,2.5134
deepdetect,face,Multi-PIE_genuine_32,199,199,11121,10075,102,64,0.6275,True,0.6275,True,True,1.6672
loftr,face,Multi-PIE_genuine_33,094,094,797,797,797,297,0.3726,False,0.3593,True,False,2.2322
orb-fingervein,face,Multi-PIE_genuine_33,094,094,3910,2920,44,14,0.3182,False,0.3166,True,False,1.0060
sift-fingervein,face,Multi-PIE_genuine_33,094,094,640,432,36,12,0.3333,False,0.3197,True,False,2.1454
superglue-fingervein,face,Multi-PIE_genuine_33,094,094,679,557,255,64,0.2510,True,0.2351,True,True,2.8046
sgmnet-fingervein,face,Multi-PIE_genuine_33,094,094,2000,2000,680,79,0.1162,False,0.1151,True,False,1.6880
aspanformer,face,Multi-PIE_genuine_33,094,094,841,841,841,307,0.3650,False,0.3458,True,False,2.5850
deepdetect,face,Multi-PIE_genuine_33,094,094,9898,8331,9,6,0.6667,True,0.6667,True,True,0.5211
loftr,face,Multi-PIE_genuine_34,003,003,17,17,17,6,0.3529,False,0.3263,True,False,1.9638
orb-fingervein,face,Multi-PIE_genuine_34,003,003,4168,3196,35,8,0.2286,False,0.2213,True,False,1.1688
sift-fingervein,face,Multi-PIE_genuine_34,003,003,941,462,23,0,,False,,True,False,
superglue-fingervein,face,Multi-PIE_genuine_34,003,003,944,576,0,0,,False,,True,False,
sgmnet-fingervein,face,Multi-PIE_genuine_34,003,003,2000,2000,100,7,0.0700,False,0.0671,True,False,0.7482
aspanformer,face,Multi-PIE_genuine_34,003,003,4,4,4,0,,False,,True,False,
deepdetect,face,Multi-PIE_genuine_34,003,003,19671,7674,318,0,,False,,True,False,
loftr,face,Multi-PIE_genuine_35,054,054,56,56,56,10,0.1786,False,0.1754,True,False,1.2026
orb-fingervein,face,Multi-PIE_genuine_35,054,054,2863,3378,36,0,,False,,True,False,
sift-fingervein,face,Multi-PIE_genuine_35,054,054,443,604,9,0,,False,,True,False,
superglue-fingervein,face,Multi-PIE_genuine_35,054,054,671,668,18,0,,False,,True,False,
sgmnet-fingervein,face,Multi-PIE_genuine_35,054,054,2000,2000,59,7,0.1186,False,0.1137,True,False,0.9106
aspanformer,face,Multi-PIE_genuine_35,054,054,15,15,15,9,0.6000,True,0.5857,True,True,1.0312
deepdetect,face,Multi-PIE_genuine_35,054,054,11673,13614,34,26,0.7647,True,0.7647,True,True,2.4552
loftr,face,Multi-PIE_genuine_36,236,236,352,352,352,99,0.2812,False,0.2776,True,False,1.7642
