matcher,probe_record_id,probe_sample_id,probe_identity,rank_of_true_identity,rank_1_hit,gallery_size,ranking_strategy,samples_per_gallery,aggregation_method,top_5_identities
orb-fingervein,12,11k_Hands::0000573::Hand_0008014,0000573,1,True,50,cascade,multiple,max,0000573;0000576;0001566;0001539;0000086
sift-fingervein,12,11k_Hands::0000573::Hand_0008014,0000573,1,True,50,cascade,multiple,max,0000573;0001037;0001566;0000576;0001539
superglue-fingervein,12,11k_Hands::0000573::Hand_0008014,0000573,1,True,50,cascade,multiple,max,0000573;0001037;0001547;0001566;0000576
sgmnet-fingervein,12,11k_Hands::0000573::Hand_0008014,0000573,1,True,50,cascade,multiple,max,0000573;0000086;0001037;0000576;0001566
aspanformer,12,11k_Hands::0000573::Hand_0008014,0000573,3,False,50,cascade,multiple,max,0001539;0000572;0000573;0001566;0001517
deepdetect,12,11k_Hands::0000573::Hand_0008014,0000573,1,True,50,cascade,multiple,max,0000573;0000028;0000576;0001009;0000013
loftr,14,11k_Hands::0000505::Hand_0000132,0000505,1,True,50,cascade,multiple,max,0000505;0001070;0000065;0001566;0001517
orb-fingervein,14,11k_Hands::0000505::Hand_0000132,0000505,1,True,50,cascade,multiple,max,0000505;0001566;0001070;0000514;0000086
sift-fingervein,14,11k_Hands::0000505::Hand_0000132,0000505,2,False,50,cascade,multiple,max,0000514;0000505;0001009;0000065;0000543
superglue-fingervein,14,11k_Hands::0000505::Hand_0000132,0000505,10,False,50,cascade,multiple,max,0001070;0001089;0001037;0001517;0000028
sgmnet-fingervein,14,11k_Hands::0000505::Hand_0000132,0000505,1,True,50,cascade,multiple,max,0000505;0001089;0000086;0001594;0000514
aspanformer,14,11k_Hands::0000505::Hand_0000132,0000505,1,True,50,cascade,multiple,max,0000505;0000064;0001566;0001517;0001009
deepdetect,14,11k_Hands::0000505::Hand_0000132,0000505,2,False,50,cascade,multiple,max,0001037;0000505;0000064;0001594;0000028
loftr,16,11k_Hands::0000081::Hand_0000390,0000081,1,True,50,cascade,multiple,max,0000081;2000000;0000573;0000064;0000004
orb-fingervein,16,11k_Hands::0000081::Hand_0000390,0000081,2,False,50,cascade,multiple,max,0000064;0000081;0001517;0000066;0000004
sift-fingervein,16,11k_Hands::0000081::Hand_0000390,0000081,1,True,50,cascade,multiple,max,0000081;0000573;0001517;0001073;0001082
superglue-fingervein,16,11k_Hands::0000081::Hand_0000390,0000081,5,False,50,cascade,multiple,max,0000573;0000064;0000065;0001082;0000081
sgmnet-fingervein,16,11k_Hands::0000081::Hand_0000390,0000081,1,True,50,cascade,multiple,max,0000081;0000086;0001073;0000065;0001037
aspanformer,16,11k_Hands::0000081::Hand_0000390,0000081,6,False,50,cascade,multiple,max,0001082;0000004;0001517;0000064;0000065
deepdetect,16,11k_Hands::0000081::Hand_0000390,0000081,14,False,50,cascade,multiple,max,0001566;0001517;0000505;0000066;0000064
loftr,18,11k_Hands::0001589::Hand_0011692,0001589,1,True,50,cascade,multiple,max,0001589;0001033;1100000;0001034;0001008
orb-fingervein,18,11k_Hands::0001589::Hand_0011692,0001589,1,True,50,cascade,multiple,max,0001589;0001034;1100000;0001517;0001566
sift-fingervein,18,11k_Hands::0001589::Hand_0011692,0001589,1,True,50,cascade,multiple,max,0001589;0000573;0001073;0001008;0001033
superglue-fingervein,18,11k_Hands::0001589::Hand_0011692,0001589,1,True,50,cascade,multiple,max,0001589;0000004;0001517;1100000;0001594
sgmnet-fingervein,18,11k_Hands::0001589::Hand_0011692,0001589,1,True,50,cascade,multiple,max,0001589;0000573;0000004;0001517;0000086
aspanformer,18,11k_Hands::0001589::Hand_0011692,0001589,1,True,50,cascade,multiple,max,0001589;0001033;0001008;1100000;0001034
deepdetect,18,11k_Hands::0001589::Hand_0011692,0001589,1,True,50,cascade,multiple,max,0001589;0001594;0001566;0001560;0001033
loftr,20,11k_Hands::0001533::Hand_0002547,0001533,1,True,50,cascade,multiple,max,0001533;0000573;0000587;0000013;0001034
orb-fingervein,20,11k_Hands::0001533::Hand_0002547,0001533,1,True,50,cascade,multiple,max,0001533;0000573;0000066;0000587;0001032
sift-fingervein,20,11k_Hands::0001533::Hand_0002547,0001533,2,False,50,cascade,multiple,max,0000013;0001533;0000587;0000514;0001002
superglue-fingervein,20,11k_Hands::0001533::Hand_0002547,0001533,7,False,50,cascade,multiple,max,0001034;0001566;0000587;0000066;0000028
sgmnet-fingervein,20,11k_Hands::0001533::Hand_0002547,0001533,1,True,50,cascade,multiple,max,0001533;0000514;0001034;0000028;0000587
aspanformer,20,11k_Hands::0001533::Hand_0002547,0001533,9,False,50,cascade,multiple,max,0000572;0000066;0000013;0000028;0000587
deepdetect,20,11k_Hands::0001533::Hand_0002547,0001533,2,False,50,cascade,multiple,max,0000587;0001533;0001002;0001594;0001566
loftr,22,11k_Hands::0000064::Hand_0001172,0000064,1,True,50,cascade,multiple,max,0000064;0000573;0001009;0000013;0001033
orb-fingervein,22,11k_Hands::0000064::Hand_0001172,0000064,1,True,50,cascade,multiple,max,0000064;0001009;0000066;0000013;0000587
sift-fingervein,22,11k_Hands::0000064::Hand_0001172,0000064,1,True,50,cascade,multiple,max,0000064;0001089;0000066;0001032;0001009
superglue-fingervein,22,11k_Hands::0000064::Hand_0001172,0000064,1,True,50,cascade,multiple,max,0000064;0000086;0001517;0000066;0001008
sgmnet-fingervein,22,11k_Hands::0000064::Hand_0001172,0000064,1,True,50,cascade,multiple,max,0000064;0001089;0000086;0001008;0000066
aspanformer,22,11k_Hands::0000064::Hand_0001172,0000064,1,True,50,cascade,multiple,max,0000064;0000066;0000013;0001517;0000573
deepdetect,22,11k_Hands::0000064::Hand_0001172,0000064,1,True,50,cascade,multiple,max,0000064;0001009;0001566;0001032;0000587
loftr,24,11k_Hands::0001549::Hand_0003060,0001549,1,True,50,cascade,multiple,max,0001549;0001034;0001594;0001560;0000576
orb-fingervein,24,11k_Hands::0001549::Hand_0003060,0001549,1,True,50,cascade,multiple,max,0001549;0000576;0001594;0001034;0001588
sift-fingervein,24,11k_Hands::0001549::Hand_0003060,0001549,1,True,50,cascade,multiple,max,0001549;0001588;0000572;0001034;0000576
superglue-fingervein,24,11k_Hands::0001549::Hand_0003060,0001549,1,True,50,cascade,multiple,max,0001549;0000576;0001034;0000013;0001008
sgmnet-fingervein,24,11k_Hands::0001549::Hand_0003060,0001549,1,True,50,cascade,multiple,max,0001549;0000013;0001034;0000086;0000576
aspanformer,24,11k_Hands::0001549::Hand_0003060,0001549,1,True,50,cascade,multiple,max,0001549;0001008;0001034;0001594;0000093
deepdetect,24,11k_Hands::0001549::Hand_0003060,0001549,2,False,50,cascade,multiple,max,0000572;0001549;0000093;0001594;0001566
loftr,26,11k_Hands::0001073::Hand_0000431,0001073,1,True,50,cascade,multiple,max,0001073;2000000;0000028;0001553;0001002
orb-fingervein,26,11k_Hands::0001073::Hand_0000431,0001073,1,True,50,cascade,multiple,max,0001073;0000004;0001553;0001002;2000000
sift-fingervein,26,11k_Hands::0001073::Hand_0000431,0001073,4,False,50,cascade,multiple,max,0000062;0000028;1200000;0001073;0000093
superglue-fingervein,26,11k_Hands::0001073::Hand_0000431,0001073,14,False,50,cascade,multiple,max,2000000;0001037;0001553;0000028;0001089
sgmnet-fingervein,26,11k_Hands::0001073::Hand_0000431,0001073,1,True,50,cascade,multiple,max,0001073;2000000;0000086;0000028;0001089
aspanformer,26,11k_Hands::0001073::Hand_0000431,0001073,3,False,50,cascade,multiple,max,0000587;0000028;0001073;0000062;0001553
deepdetect,26,11k_Hands::0001073::Hand_0000431,0001073,12,False,50,cascade,multiple,max,0000062;0000093;0001032;1200000;2000000
loftr,28,11k_Hands::0000023::Hand_0010258,0000023,1,True,50,cascade,multiple,max,0000023;0001033;1100000;0001594;0000543
orb-fingervein,28,11k_Hands::0000023::Hand_0010258,0000023,1,True,50,cascade,multiple,max,0000023;0000543;0000572;0001594;0000093
sift-fingervein,28,11k_Hands::0000023::Hand_0010258,0000023,1,True,50,cascade,multiple,max,0000023;0000028;0001033;0000543;0000573
superglue-fingervein,28,11k_Hands::0000023::Hand_0010258,0000023,1,True,50,cascade,multiple,max,0000023;0001033;0001594;0001589;0001517
sgmnet-fingervein,28,11k_Hands::0000023::Hand_0010258,0000023,1,True,50,cascade,multiple,max,0000023;0000028;0001037;0000543;2000000
aspanformer,28,11k_Hands::0000023::Hand_0010258,0000023,1,True,50,cascade,multiple,max,0000023;0000064;0001033;0000572;0000573
deepdetect,28,11k_Hands::0000023::Hand_0010258,0000023,1,True,50,cascade,multiple,max,0000023;0000093;0000064;1100000;0001589
loftr,30,11k_Hands::0000019::Hand_0000462,0000019,1,True,50,cascade,multiple,max,0000019;0001082;0000023;0000587;0001008
orb-fingervein,30,11k_Hands::0000019::Hand_0000462,0000019,1,True,50,cascade,multiple,max,0000019;0000514;0000081;0001566;0000086
sift-fingervein,30,11k_Hands::0000019::Hand_0000462,0000019,1,True,50,cascade,multiple,max,0000019;0000587;0001073;0001553;0001566
superglue-fingervein,30,11k_Hands::0000019::Hand_0000462,0000019,2,False,50,cascade,multiple,max,0001553;0000019;0000013;0001082;0001008
sgmnet-fingervein,30,11k_Hands::0000019::Hand_0000462,0000019,1,True,50,cascade,multiple,max,0000019;0000514;0001008;0000023;0000587
aspanformer,30,11k_Hands::0000019::Hand_0000462,0000019,1,True,50,cascade,multiple,max,0000019;0001082;0000573;0000023;0000013
deepdetect,30,11k_Hands::0000019::Hand_0000462,0000019,1,True,50,cascade,multiple,max,0000019;0001566;0001008;0001032;0001082
loftr,32,11k_Hands::0000065::Hand_0000111,0000065,1,True,50,cascade,multiple,max,0000065;0000013;0001547;0000573;0000587
orb-fingervein,32,11k_Hands::0000065::Hand_0000111,0000065,1,True,50,cascade,multiple,max,0000065;0001533;0000013;0000505;0001032
sift-fingervein,32,11k_Hands::0000065::Hand_0000111,0000065,1,True,50,cascade,multiple,max,0000065;0000505;0000013;0001032;0001553
superglue-fingervein,32,11k_Hands::0000065::Hand_0000111,0000065,5,False,50,cascade,multiple,max,0001553;0000587;0000505;0001566;0000065
sgmnet-fingervein,32,11k_Hands::0000065::Hand_0000111,0000065,1,True,50,cascade,multiple,max,0000065;0001531;0000028;0001553;0000086
aspanformer,32,11k_Hands::0000065::Hand_0000111,0000065,1,True,50,cascade,multiple,max,0000065;0001547;0000587;0001553;0001008
deepdetect,32,11k_Hands::0000065::Hand_0000111,0000065,1,True,50,cascade,multiple,max,0000065;0000573;0001547;0000587;0001531
loftr,34,11k_Hands::0000571::Hand_0010489,0000571,1,True,50,cascade,multiple,max,0000571;0001566;0001046;0001588;0000013
orb-fingervein,34,11k_Hands::0000571::Hand_0010489,0000571,1,True,50,cascade,multiple,max,0000571;0001588;0001008;0001566;0000505
sift-fingervein,34,11k_Hands::0000571::Hand_0010489,0000571,1,True,50,cascade,multiple,max,0000571;0000587;0000028;0001533;0001566
superglue-fingervein,34,11k_Hands::0000571::Hand_0010489,0000571,1,True,50,cascade,multiple,max,0000571;0000086;0000028;0001082;0001046
sgmnet-fingervein,34,11k_Hands::0000571::Hand_0010489,0000571,1,True,50,cascade,multiple,max,0000571;0000086;0001008;0001089;0000505
aspanformer,34,11k_Hands::0000571::Hand_0010489,0000571,1,True,50,cascade,multiple,max,0000571;0001046;0000505;0001082;0000587
deepdetect,34,11k_Hands::0000571::Hand_0010489,0000571,1,True,50,cascade,multiple,max,0000571;0000505;0001046;0000573;0001082
loftr,36,11k_Hands::0000576::Hand_0005493,0000576,1,True,50,cascade,multiple,max,0000576;0001073;0001589;0000514;0000023
orb-fingervein,36,11k_Hands::0000576::Hand_0005493,0000576,2,False,50,cascade,multiple,max,0001009;0000576;0001588;0001008;0001050
sift-fingervein,36,11k_Hands::0000576::Hand_0005493,0000576,1,True,50,cascade,multiple,max,0000576;0001589;0000543;0001037;0000587
superglue-fingervein,36,11k_Hands::0000576::Hand_0005493,0000576,5,False,50,cascade,multiple,max,0001073;0001589;0000543;0000514;0000576
sgmnet-fingervein,36,11k_Hands::0000576::Hand_0005493,0000576,1,True,50,cascade,multiple,max,0000576;0001589;0001531;0000571;0000587
aspanformer,36,11k_Hands::0000576::Hand_0005493,0000576,3,False,50,cascade,multiple,max,0001589;0001037;0000576;0000514;0000543
deepdetect,36,11k_Hands::0000576::Hand_0005493,0000576,2,False,50,cascade,multiple,max,0001009;0000576;0001037;0001531;0000023
loftr,38,11k_Hands::0001517::Hand_0001717,0001517,1,True,50,cascade,multiple,max,0001517;0001034;0001560;0001073;0000065
orb-fingervein,38,11k_Hands::0001517::Hand_0001717,0001517,1,True,50,cascade,multiple,max,0001517;0001560;0000004;0001073;0001008
sift-fingervein,38,11k_Hands::0001517::Hand_0001717,0001517,1,True,50,cascade,multiple,max,0001517;0001549;0000004;0001560;0001008
superglue-fingervein,38,11k_Hands::0001517::Hand_0001717,0001517,2,False,50,cascade,multiple,max,0001037;0001517;0000518;0001549;0001566
sgmnet-fingervein,38,11k_Hands::0001517::Hand_0001717,0001517,1,True,50,cascade,multiple,max,0001517;0000518;0001549;0000086;0001560
aspanformer,38,11k_Hands::0001517::Hand_0001717,0001517,1,True,50,cascade,multiple,max,0001517;0000013;0001549;0001566;0001034
deepdetect,38,11k_Hands::0001517::Hand_0001717,0001517,1,True,50,cascade,multiple,max,0001517;0001549;0001566;0001073;0000004
loftr,40,11k_Hands::0001553::Hand_0006465,0001553,1,True,50,cascade,multiple,max,0001553;0000543;0001547;0001566;0001046
orb-fingervein,40,11k_Hands::0001553::Hand_0006465,0001553,1,True,50,cascade,multiple,max,0001553;0001566;0000573;0000587;0001547
sift-fingervein,40,11k_Hands::0001553::Hand_0006465,0001553,1,True,50,cascade,multiple,max,0001553;0000013;0001566;0000086;0001008
superglue-fingervein,40,11k_Hands::0001553::Hand_0006465,0001553,1,True,50,cascade,multiple,max,0001553;0001531;0000081;0001547;0000013
sgmnet-fingervein,40,11k_Hands::0001553::Hand_0006465,0001553,1,True,50,cascade,multiple,max,0001553;0000086;0000505;0001008;0000081
aspanformer,40,11k_Hands::0001553::Hand_0006465,0001553,1,True,50,cascade,multiple,max,0001553;0001046;0000543;0000064;0001547
deepdetect,40,11k_Hands::0001553::Hand_0006465,0001553,1,True,50,cascade,multiple,max,0001553;0000543;0000573;0001588;0001531
loftr,42,11k_Hands::7000000::Hand_0009697,7000000,1,True,50,cascade,multiple,max,7000000;0001594;1200000;0001531;0000086
orb-fingervein,42,11k_Hands::7000000::Hand_0009697,7000000,1,True,50,cascade,multiple,max,7000000;0001089;0000505;0000093;0001531
sift-fingervein,42,11k_Hands::7000000::Hand_0009697,7000000,1,True,50,cascade,multiple,max,7000000;0000023;1200000;0001594;0000064
superglue-fingervein,42,11k_Hands::7000000::Hand_0009697,7000000,1,True,50,cascade,multiple,max,7000000;0001553;0001594;0000086;1200000
sgmnet-fingervein,42,11k_Hands::7000000::Hand_0009697,7000000,1,True,50,cascade,multiple,max,7000000;0001089;0000013;0001594;0000023
aspanformer,42,11k_Hands::7000000::Hand_0009697,7000000,1,True,50,cascade,multiple,max,7000000;0001594;1200000;0000064;0001531
deepdetect,42,11k_Hands::7000000::Hand_0009697,7000000,1,True,50,cascade,multiple,max,7000000;0001008;0000086;0001089;0000064
loftr,44,11k_Hands::0001539::Hand_0007869,0001539,1,True,50,cascade,multiple,max,0001539;0000086;0000518;0001594;0000093
orb-fingervein,44,11k_Hands::0001539::Hand_0007869,0001539,1,True,50,cascade,multiple,max,0001539;0001533;0000518;0001008;0000093
sift-fingervein,44,11k_Hands::0001539::Hand_0007869,0001539,1,True,50,cascade,multiple,max,0001539;0001082;0001594;1200000;0001034
superglue-fingervein,44,11k_Hands::0001539::Hand_0007869,0001539,3,False,50,cascade,multiple,max,0000086;0001594;0001539;0000518;1200000
sgmnet-fingervein,44,11k_Hands::0001539::Hand_0007869,0001539,1,True,50,cascade,multiple,max,0001539;0000066;0001594;0000086;0001008
aspanformer,44,11k_Hands::0001539::Hand_0007869,0001539,1,True,50,cascade,multiple,max,0001539;0001594;0001531;0000518;0000093
deepdetect,44,11k_Hands::0001539::Hand_0007869,0001539,1,True,50,cascade,multiple,max,0001539;0001566;0000066;0001531;0001082
loftr,46,11k_Hands::0000543::Hand_0001921,0000543,1,True,50,cascade,multiple,max,0000543;0001033;0001073;0001594;0001588
orb-fingervein,46,11k_Hands::0000543::Hand_0001921,0000543,1,True,50,cascade,multiple,max,0000543;0000023;7000000;0001594;0001046
sift-fingervein,46,11k_Hands::0000543::Hand_0001921,0000543,1,True,50,cascade,multiple,max,0000543;0000066;0001594;0001588;0000023
superglue-fingervein,46,11k_Hands::0000543::Hand_0001921,0000543,1,True,50,cascade,multiple,max,0000543;0000019;0001531;0001033;7000000
sgmnet-fingervein,46,11k_Hands::0000543::Hand_0001921,0000543,1,True,50,cascade,multiple,max,0000543;0000019;0001531;0000066;0000023
aspanformer,46,11k_Hands::0000543::Hand_0001921,0000543,1,True,50,cascade,multiple,max,0000543;0000019;0000572;0000023;0001046
deepdetect,46,11k_Hands::0000543::Hand_0001921,0000543,1,True,50,cascade,multiple,max,0000543;0001588;0001033;0001594;0001531
loftr,48,11k_Hands::1100000::Hand_0009816,1100000,1,True,50,cascade,multiple,max,1100000;1200000;0000086;0001008;0000505
orb-fingervein,48,11k_Hands::1100000::Hand_0009816,1100000,1,True,50,cascade,multiple,max,1100000;0001549;0000013;0000573;0001547
sift-fingervein,48,11k_Hands::1100000::Hand_0009816,1100000,1,True,50,cascade,multiple,max,1100000;0001008;0001566;0000086;0000013
superglue-fingervein,48,11k_Hands::1100000::Hand_0009816,1100000,1,True,50,cascade,multiple,max,1100000;0000013;1200000;0000505;0001566
sgmnet-fingervein,48,11k_Hands::1100000::Hand_0009816,1100000,1,True,50,cascade,multiple,max,1100000;0001589;0000505;0000064;0000573
aspanformer,48,11k_Hands::1100000::Hand_0009816,1100000,1,True,50,cascade,multiple,max,1100000;0000505;0000013;1200000;0001566
deepdetect,48,11k_Hands::1100000::Hand_0009816,1100000,7,False,50,cascade,multiple,max,0000505;0000587;0001566;0001008;1200000
loftr,50,11k_Hands::0001070::Hand_0001979,0001070,1,True,50,cascade,multiple,max,0001070;0000573;0001034;0001549;0001002
orb-fingervein,50,11k_Hands::0001070::Hand_0001979,0001070,1,True,50,cascade,multiple,max,0001070;0001037;0000573;0000587;0000013
sift-fingervein,50,11k_Hands::0001070::Hand_0001979,0001070,1,True,50,cascade,multiple,max,0001070;0001002;0000587;0000573;0000518
superglue-fingervein,50,11k_Hands::0001070::Hand_0001979,0001070,2,False,50,cascade,multiple,max,0000518;0001070;0001037;0000086;0000573
sgmnet-fingervein,50,11k_Hands::0001070::Hand_0001979,0001070,1,True,50,cascade,multiple,max,0001070;0000013;0000086;0000573;0001549
aspanformer,50,11k_Hands::0001070::Hand_0001979,0001070,1,True,50,cascade,multiple,max,0001070;0000573;0000013;0001002;0000571
deepdetect,50,11k_Hands::0001070::Hand_0001979,0001070,3,False,50,cascade,multiple,max,0000587;0001549;0001070;0001034;0000013
loftr,52,11k_Hands::0000572::Hand_0000622,0000572,1,True,50,cascade,multiple,max,0000572;0001566;0001033;0000086;0000013
orb-fingervein,52,11k_Hands::0000572::Hand_0000622,0000572,1,True,50,cascade,multiple,max,0000572;0001566;0001533;0001033;0001008
sift-fingervein,52,11k_Hands::0000572::Hand_0000622,0000572,1,True,50,cascade,multiple,max,0000572;0001566;0001533;0001050;0000086
superglue-fingervein,52,11k_Hands::0000572::Hand_0000622,0000572,1,True,50,cascade,multiple,max,0000572;0000518;0001008;0001566;0001033
sgmnet-fingervein,52,11k_Hands::0000572::Hand_0000622,0000572,1,True,50,cascade,multiple,max,0000572;0000086;0001033;0001553;0001008
aspanformer,52,11k_Hands::0000572::Hand_0000622,0000572,1,True,50,cascade,multiple,max,0000572;0001566;0000013;0001517;1200000
deepdetect,52,11k_Hands::0000572::Hand_0000622,0000572,1,True,50,cascade,multiple,max,0000572;0000518;0001566;0001533;1200000
loftr,54,11k_Hands::0001082::Hand_0008461,0001082,1,True,50,cascade,multiple,max,0001082;0000086;0000587;0001566;0000081
orb-fingervein,54,11k_Hands::0001082::Hand_0008461,0001082,1,True,50,cascade,multiple,max,0001082;0000587;0001560;0001037;0000573
sift-fingervein,54,11k_Hands::0001082::Hand_0008461,0001082,1,True,50,cascade,multiple,max,0001082;0001566;0001037;0001046;0000013
superglue-fingervein,54,11k_Hands::0001082::Hand_0008461,0001082,2,False,50,cascade,multiple,max,0000086;0001082;0000081;0001547;0001008
sgmnet-fingervein,54,11k_Hands::0001082::Hand_0008461,0001082,1,True,50,cascade,multiple,max,0001082;0000505;0001008;0000028;0000573
aspanformer,54,11k_Hands::0001082::Hand_0008461,0001082,1,True,50,cascade,multiple,max,0001082;0000081;0000587;0000505;0000086
deepdetect,54,11k_Hands::0001082::Hand_0008461,0001082,1,True,50,cascade,multiple,max,0001082;0001046;0000505;0001037;0000081
loftr,56,11k_Hands::0001547::Hand_0006052,0001547,1,True,50,cascade,multiple,max,0001547;7000000;0001594;0000086;0000587
orb-fingervein,56,11k_Hands::0001547::Hand_0006052,0001547,1,True,50,cascade,multiple,max,0001547;0001566;0001008;0001589;0000587
sift-fingervein,56,11k_Hands::0001547::Hand_0006052,0001547,1,True,50,cascade,multiple,max,0001547;0001008;1100000;0000587;0001070
superglue-fingervein,56,11k_Hands::0001547::Hand_0006052,0001547,6,False,50,cascade,multiple,max,0001046;1100000;7000000;0001594;0001589
sgmnet-fingervein,56,11k_Hands::0001547::Hand_0006052,0001547,1,True,50,cascade,multiple,max,0001547;0001594;0001070;0001046;0000505
aspanformer,56,11k_Hands::0001547::Hand_0006052,0001547,4,False,50,cascade,multiple,max,0001594;0000086;7000000;0001547;0000004
deepdetect,56,11k_Hands::0001547::Hand_0006052,0001547,6,False,50,cascade,multiple,max,0000587;0001032;0001594;0001589;0001070
loftr,58,11k_Hands::0001009::Hand_0009212,0001009,1,True,50,cascade,multiple,max,0001009;0001594;7000000;1200000;0000086
orb-fingervein,58,11k_Hands::0001009::Hand_0009212,0001009,1,True,50,cascade,multiple,max,0001009;0000543;0001037;0001560;0001566
sift-fingervein,58,11k_Hands::0001009::Hand_0009212,0001009,1,True,50,cascade,multiple,max,0001009;0000013;0000571;7000000;0001034
superglue-fingervein,58,11k_Hands::0001009::Hand_0009212,0001009,3,False,50,cascade,multiple,max,7000000;1200000;0001009;0001594;0000081
sgmnet-fingervein,58,11k_Hands::0001009::Hand_0009212,0001009,1,True,50,cascade,multiple,max,0001009;0000086;0001008;0001594;7000000
aspanformer,58,11k_Hands::0001009::Hand_0009212,0001009,1,True,50,cascade,multiple,max,0001009;1200000;0001594;7000000;0000081
