matcher,probe_record_id,probe_sample_id,probe_identity,rank_of_true_identity,rank_1_hit,gallery_size,ranking_strategy,samples_per_gallery,aggregation_method,top_5_identities
loftr,28,EEMSC-DBM::0015::1::3,0015,20,False,50,cascade,multiple,mean,0008;0022;0005;0014;0018
orb-fingervein,28,EEMSC-DBM::0015::1::3,0015,16,False,50,cascade,multiple,mean,0036;0005;0030;0014;0004
sift-fingervein,28,EEMSC-DBM::0015::1::3,0015,19,False,50,cascade,multiple,mean,0057;0005;0004;0009;0014
superglue-fingervein,28,EEMSC-DBM::0015::1::3,0015,20,False,50,cascade,multiple,mean,0009;0019;0044;0036;0051
sgmnet-fingervein,28,EEMSC-DBM::0015::1::3,0015,20,False,50,cascade,multiple,mean,0009;0005;0006;0004;0019
aspanformer,28,EEMSC-DBM::0015::1::3,0015,20,False,50,cascade,multiple,mean,0009;0047;0036;0008;0051
deepdetect,28,EEMSC-DBM::0015::1::3,0015,20,False,50,cascade,multiple,mean,0030;0019;0014;0005;0051
loftr,32,EEMSC-DBM::0009::4::3,0009,15,False,50,cascade,multiple,mean,0029;0013;0001;0046;0051
orb-fingervein,32,EEMSC-DBM::0009::4::3,0009,1,True,50,cascade,multiple,mean,0009;0001;0029;0052;0050
sift-fingervein,32,EEMSC-DBM::0009::4::3,0009,1,True,50,cascade,multiple,mean,0009;0029;0046;0047;0045
superglue-fingervein,32,EEMSC-DBM::0009::4::3,0009,1,True,50,cascade,multiple,mean,0009;0051;0010;0013;0052
sgmnet-fingervein,32,EEMSC-DBM::0009::4::3,0009,2,False,50,cascade,multiple,mean,0046;0009;0049;0029;0060
aspanformer,32,EEMSC-DBM::0009::4::3,0009,15,False,50,cascade,multiple,mean,0001;0013;0060;0045;0046
deepdetect,32,EEMSC-DBM::0009::4::3,0009,1,True,50,cascade,multiple,mean,0009;0046;0010;0001;0047
loftr,36,EEMSC-DBM::0057::2::3,0057,9,False,50,cascade,multiple,mean,0029;0015;0036;0053;0014
orb-fingervein,36,EEMSC-DBM::0057::2::3,0057,1,True,50,cascade,multiple,mean,0057;0025;0029;0030;0036
sift-fingervein,36,EEMSC-DBM::0057::2::3,0057,1,True,50,cascade,multiple,mean,0057;0029;0045;0005;0011
superglue-fingervein,36,EEMSC-DBM::0057::2::3,0057,1,True,50,cascade,multiple,mean,0057;0036;0030;0006;0013
sgmnet-fingervein,36,EEMSC-DBM::0057::2::3,0057,1,True,50,cascade,multiple,mean,0057;0013;0045;0060;0029
aspanformer,36,EEMSC-DBM::0057::2::3,0057,15,False,50,cascade,multiple,mean,0013;0029;0030;0036;0060
deepdetect,36,EEMSC-DBM::0057::2::3,0057,1,True,50,cascade,multiple,mean,0057;0060;0015;0013;0006
loftr,40,EEMSC-DBM::0007::2::3,0007,1,True,50,cascade,multiple,mean,0007;0023;0008;0018;0050
orb-fingervein,40,EEMSC-DBM::0007::2::3,0007,1,True,50,cascade,multiple,mean,0007;0001;0041;0018;0050
sift-fingervein,40,EEMSC-DBM::0007::2::3,0007,1,True,50,cascade,multiple,mean,0007;0018;0001;0030;0004
superglue-fingervein,40,EEMSC-DBM::0007::2::3,0007,6,False,50,cascade,multiple,mean,0042;0008;0050;0023;0030
sgmnet-fingervein,40,EEMSC-DBM::0007::2::3,0007,1,True,50,cascade,multiple,mean,0007;0023;0013;0030;0041
aspanformer,40,EEMSC-DBM::0007::2::3,0007,3,False,50,cascade,multiple,mean,0008;0018;0007;0041;0013
deepdetect,40,EEMSC-DBM::0007::2::3,0007,4,False,50,cascade,multiple,mean,0015;0008;0050;0007;0018
loftr,44,EEMSC-DBM::0044::1::3,0044,14,False,50,cascade,multiple,mean,0042;0036;0046;0048;0015
orb-fingervein,44,EEMSC-DBM::0044::1::3,0044,1,True,50,cascade,multiple,mean,0044;0042;0051;0045;0036
sift-fingervein,44,EEMSC-DBM::0044::1::3,0044,1,True,50,cascade,multiple,mean,0044;0051;0045;0057;0042
superglue-fingervein,44,EEMSC-DBM::0044::1::3,0044,3,False,50,cascade,multiple,mean,0042;0030;0044;0009;0036
sgmnet-fingervein,44,EEMSC-DBM::0044::1::3,0044,8,False,50,cascade,multiple,mean,0015;0046;0048;0045;0042
aspanformer,44,EEMSC-DBM::0044::1::3,0044,15,False,50,cascade,multiple,mean,0048;0030;0046;0029;0041
deepdetect,44,EEMSC-DBM::0044::1::3,0044,1,True,50,cascade,multiple,mean,0044;0022;0015;0042;0030
loftr,48,EEMSC-DBM::0052::2::3,0052,13,False,50,cascade,multiple,mean,0029;0036;0049;0010;0009
orb-fingervein,48,EEMSC-DBM::0052::2::3,0052,1,True,50,cascade,multiple,mean,0052;0036;0029;0001;0046
sift-fingervein,48,EEMSC-DBM::0052::2::3,0052,7,False,50,cascade,multiple,mean,0001;0029;0036;0046;0047
superglue-fingervein,48,EEMSC-DBM::0052::2::3,0052,6,False,50,cascade,multiple,mean,0036;0009;0029;0022;0050
sgmnet-fingervein,48,EEMSC-DBM::0052::2::3,0052,5,False,50,cascade,multiple,mean,0046;0036;0001;0029;0052
aspanformer,48,EEMSC-DBM::0052::2::3,0052,15,False,50,cascade,multiple,mean,0050;0010;0047;0045;0060
deepdetect,48,EEMSC-DBM::0052::2::3,0052,1,True,50,cascade,multiple,mean,0052;0049;0047;0050;0029
loftr,52,EEMSC-DBM::0035::4::3,0035,13,False,50,cascade,multiple,mean,0046;0042;0048;0054;0060
orb-fingervein,52,EEMSC-DBM::0035::4::3,0035,1,True,50,cascade,multiple,mean,0035;0060;0042;0045;0054
sift-fingervein,52,EEMSC-DBM::0035::4::3,0035,1,True,50,cascade,multiple,mean,0035;0054;0042;0027;0028
superglue-fingervein,52,EEMSC-DBM::0035::4::3,0035,2,False,50,cascade,multiple,mean,0042;0035;0037;0046;0026
sgmnet-fingervein,52,EEMSC-DBM::0035::4::3,0035,5,False,50,cascade,multiple,mean,0045;0046;0027;0042;0035
aspanformer,52,EEMSC-DBM::0035::4::3,0035,14,False,50,cascade,multiple,mean,0048;0028;0046;0040;0015
deepdetect,52,EEMSC-DBM::0035::4::3,0035,1,True,50,cascade,multiple,mean,0035;0046;0029;0015;0028
loftr,56,EEMSC-DBM::0006::3::3,0006,4,False,50,cascade,multiple,mean,0053;0007;0008;0006;0048
orb-fingervein,56,EEMSC-DBM::0006::3::3,0006,1,True,50,cascade,multiple,mean,0006;0048;0015;0026;0007
sift-fingervein,56,EEMSC-DBM::0006::3::3,0006,1,True,50,cascade,multiple,mean,0006;0027;0053;0047;0008
superglue-fingervein,56,EEMSC-DBM::0006::3::3,0006,2,False,50,cascade,multiple,mean,0007;0006;0008;0005;0047
sgmnet-fingervein,56,EEMSC-DBM::0006::3::3,0006,1,True,50,cascade,multiple,mean,0006;0041;0007;0005;0048
aspanformer,56,EEMSC-DBM::0006::3::3,0006,14,False,50,cascade,multiple,mean,0001;0022;0041;0053;0008
deepdetect,56,EEMSC-DBM::0006::3::3,0006,1,True,50,cascade,multiple,mean,0006;0053;0015;0027;0005
loftr,60,EEMSC-DBM::0038::1::3,0038,1,True,50,cascade,multiple,mean,0038;0035;0048;0050;0046
orb-fingervein,60,EEMSC-DBM::0038::1::3,0038,1,True,50,cascade,multiple,mean,0038;0009;0033;0037;0042
sift-fingervein,60,EEMSC-DBM::0038::1::3,0038,1,True,50,cascade,multiple,mean,0038;0042;0035;0009;0050
superglue-fingervein,60,EEMSC-DBM::0038::1::3,0038,1,True,50,cascade,multiple,mean,0038;0009;0047;0026;0033
sgmnet-fingervein,60,EEMSC-DBM::0038::1::3,0038,1,True,50,cascade,multiple,mean,0038;0035;0048;0046;0037
aspanformer,60,EEMSC-DBM::0038::1::3,0038,14,False,50,cascade,multiple,mean,0026;0033;0042;0035;0046
deepdetect,60,EEMSC-DBM::0038::1::3,0038,1,True,50,cascade,multiple,mean,0038;0042;0033;0009;0037
loftr,64,EEMSC-DBM::0028::3::3,0028,15,False,50,cascade,multiple,mean,0003;0046;0027;0047;0048
orb-fingervein,64,EEMSC-DBM::0028::3::3,0028,1,True,50,cascade,multiple,mean,0028;0040;0046;0010;0052
sift-fingervein,64,EEMSC-DBM::0028::3::3,0028,8,False,50,cascade,multiple,mean,0041;0040;0027;0047;0029
superglue-fingervein,64,EEMSC-DBM::0028::3::3,0028,3,False,50,cascade,multiple,mean,0036;0049;0028;0027;0046
sgmnet-fingervein,64,EEMSC-DBM::0028::3::3,0028,7,False,50,cascade,multiple,mean,0040;0052;0027;0046;0041
aspanformer,64,EEMSC-DBM::0028::3::3,0028,14,False,50,cascade,multiple,mean,0001;0048;0052;0027;0040
deepdetect,64,EEMSC-DBM::0028::3::3,0028,1,True,50,cascade,multiple,mean,0028;0047;0022;0029;0052
loftr,68,EEMSC-DBM::0003::3::3,0003,13,False,50,cascade,multiple,mean,0041;0047;0046;0048;0010
orb-fingervein,68,EEMSC-DBM::0003::3::3,0003,1,True,50,cascade,multiple,mean,0003;0010;0040;0048;0052
sift-fingervein,68,EEMSC-DBM::0003::3::3,0003,3,False,50,cascade,multiple,mean,0041;0048;0003;0029;0028
superglue-fingervein,68,EEMSC-DBM::0003::3::3,0003,1,True,50,cascade,multiple,mean,0003;0026;0009;0010;0040
sgmnet-fingervein,68,EEMSC-DBM::0003::3::3,0003,6,False,50,cascade,multiple,mean,0046;0047;0027;0048;0052
aspanformer,68,EEMSC-DBM::0003::3::3,0003,15,False,50,cascade,multiple,mean,0048;0046;0001;0028;0026
deepdetect,68,EEMSC-DBM::0003::3::3,0003,2,False,50,cascade,multiple,mean,0047;0003;0028;0009;0001
loftr,72,EEMSC-DBM::0058::4::3,0058,7,False,50,cascade,multiple,mean,0048;0004;0013;0016;0045
orb-fingervein,72,EEMSC-DBM::0058::4::3,0058,1,True,50,cascade,multiple,mean,0058;0045;0044;0038;0048
sift-fingervein,72,EEMSC-DBM::0058::4::3,0058,2,False,50,cascade,multiple,mean,0004;0058;0045;0016;0041
superglue-fingervein,72,EEMSC-DBM::0058::4::3,0058,7,False,50,cascade,multiple,mean,0016;0023;0044;0048;0045
sgmnet-fingervein,72,EEMSC-DBM::0058::4::3,0058,7,False,50,cascade,multiple,mean,0048;0016;0041;0023;0047
aspanformer,72,EEMSC-DBM::0058::4::3,0058,12,False,50,cascade,multiple,mean,0038;0009;0044;0016;0048
deepdetect,72,EEMSC-DBM::0058::4::3,0058,8,False,50,cascade,multiple,mean,0048;0045;0013;0038;0044
loftr,76,EEMSC-DBM::0047::2::3,0047,15,False,50,cascade,multiple,mean,0050;0046;0048;0022;0060
orb-fingervein,76,EEMSC-DBM::0047::2::3,0047,1,True,50,cascade,multiple,mean,0047;0050;0060;0046;0009
sift-fingervein,76,EEMSC-DBM::0047::2::3,0047,5,False,50,cascade,multiple,mean,0046;0009;0050;0045;0047
superglue-fingervein,76,EEMSC-DBM::0047::2::3,0047,1,True,50,cascade,multiple,mean,0047;0003;0027;0029;0049
sgmnet-fingervein,76,EEMSC-DBM::0047::2::3,0047,12,False,50,cascade,multiple,mean,0046;0001;0045;0009;0048
aspanformer,76,EEMSC-DBM::0047::2::3,0047,15,False,50,cascade,multiple,mean,0001;0009;0060;0027;0046
deepdetect,76,EEMSC-DBM::0047::2::3,0047,1,True,50,cascade,multiple,mean,0047;0001;0022;0045;0048
loftr,80,EEMSC-DBM::0014::2::3,0014,13,False,50,cascade,multiple,mean,0015;0036;0013;0004;0048
orb-fingervein,80,EEMSC-DBM::0014::2::3,0014,1,True,50,cascade,multiple,mean,0014;0045;0005;0030;0036
sift-fingervein,80,EEMSC-DBM::0014::2::3,0014,2,False,50,cascade,multiple,mean,0004;0014;0015;0057;0030
superglue-fingervein,80,EEMSC-DBM::0014::2::3,0014,3,False,50,cascade,multiple,mean,0049;0036;0014;0005;0013
sgmnet-fingervein,80,EEMSC-DBM::0014::2::3,0014,2,False,50,cascade,multiple,mean,0006;0014;0009;0015;0013
aspanformer,80,EEMSC-DBM::0014::2::3,0014,14,False,50,cascade,multiple,mean,0009;0036;0006;0022;0004
deepdetect,80,EEMSC-DBM::0014::2::3,0014,1,True,50,cascade,multiple,mean,0014;0045;0004;0030;0005
loftr,84,EEMSC-DBM::0054::4::3,0054,15,False,50,cascade,multiple,mean,0029;0046;0050;0048;0047
orb-fingervein,84,EEMSC-DBM::0054::4::3,0054,1,True,50,cascade,multiple,mean,0054;0010;0029;0060;0046
sift-fingervein,84,EEMSC-DBM::0054::4::3,0054,2,False,50,cascade,multiple,mean,0046;0054;0041;0029;0010
superglue-fingervein,84,EEMSC-DBM::0054::4::3,0054,1,True,50,cascade,multiple,mean,0054;0010;0003;0050;0049
sgmnet-fingervein,84,EEMSC-DBM::0054::4::3,0054,2,False,50,cascade,multiple,mean,0046;0054;0060;0029;0049
aspanformer,84,EEMSC-DBM::0054::4::3,0054,15,False,50,cascade,multiple,mean,0048;0049;0052;0010;0050
deepdetect,84,EEMSC-DBM::0054::4::3,0054,1,True,50,cascade,multiple,mean,0054;0047;0041;0046;0052
loftr,88,EEMSC-DBM::0033::3::3,0033,12,False,50,cascade,multiple,mean,0028;0002;0060;0048;0009
orb-fingervein,88,EEMSC-DBM::0033::3::3,0033,1,True,50,cascade,multiple,mean,0033;0028;0010;0002;0035
sift-fingervein,88,EEMSC-DBM::0033::3::3,0033,1,True,50,cascade,multiple,mean,0033;0002;0026;0013;0060
superglue-fingervein,88,EEMSC-DBM::0033::3::3,0033,2,False,50,cascade,multiple,mean,0042;0033;0028;0051;0015
sgmnet-fingervein,88,EEMSC-DBM::0033::3::3,0033,1,True,50,cascade,multiple,mean,0033;0048;0013;0042;0015
aspanformer,88,EEMSC-DBM::0033::3::3,0033,15,False,50,cascade,multiple,mean,0028;0048;0047;0060;0026
deepdetect,88,EEMSC-DBM::0033::3::3,0033,2,False,50,cascade,multiple,mean,0002;0033;0060;0026;0051
loftr,92,EEMSC-DBM::0043::4::3,0043,2,False,50,cascade,multiple,mean,0025;0043;0004;0032;0050
orb-fingervein,92,EEMSC-DBM::0043::4::3,0043,1,True,50,cascade,multiple,mean,0043;0032;0025;0036;0016
sift-fingervein,92,EEMSC-DBM::0043::4::3,0043,1,True,50,cascade,multiple,mean,0043;0016;0004;0001;0042
superglue-fingervein,92,EEMSC-DBM::0043::4::3,0043,4,False,50,cascade,multiple,mean,0036;0042;0041;0043;0016
sgmnet-fingervein,92,EEMSC-DBM::0043::4::3,0043,1,True,50,cascade,multiple,mean,0043;0032;0016;0001;0025
aspanformer,92,EEMSC-DBM::0043::4::3,0043,15,False,50,cascade,multiple,mean,0032;0005;0041;0022;0050
deepdetect,92,EEMSC-DBM::0043::4::3,0043,3,False,50,cascade,multiple,mean,0022;0040;0043;0025;0050
loftr,96,EEMSC-DBM::0036::1::3,0036,9,False,50,cascade,multiple,mean,0029;0047;0022;0045;0048
orb-fingervein,96,EEMSC-DBM::0036::1::3,0036,1,True,50,cascade,multiple,mean,0036;0022;0029;0045;0041
sift-fingervein,96,EEMSC-DBM::0036::1::3,0036,5,False,50,cascade,multiple,mean,0029;0041;0047;0048;0036
superglue-fingervein,96,EEMSC-DBM::0036::1::3,0036,6,False,50,cascade,multiple,mean,0047;0009;0029;0041;0048
sgmnet-fingervein,96,EEMSC-DBM::0036::1::3,0036,1,True,50,cascade,multiple,mean,0036;0048;0001;0015;0029
aspanformer,96,EEMSC-DBM::0036::1::3,0036,14,False,50,cascade,multiple,mean,0001;0060;0030;0015;0048
deepdetect,96,EEMSC-DBM::0036::1::3,0036,1,True,50,cascade,multiple,mean,0036;0047;0060;0011;0048
loftr,100,EEMSC-DBM::0013::4::3,0013,12,False,50,cascade,multiple,mean,0029;0046;0010;0050;0060
orb-fingervein,100,EEMSC-DBM::0013::4::3,0013,1,True,50,cascade,multiple,mean,0013;0060;0051;0050;0010
sift-fingervein,100,EEMSC-DBM::0013::4::3,0013,4,False,50,cascade,multiple,mean,0060;0051;0050;0013;0010
superglue-fingervein,100,EEMSC-DBM::0013::4::3,0013,2,False,50,cascade,multiple,mean,0046;0013;0009;0044;0049
sgmnet-fingervein,100,EEMSC-DBM::0013::4::3,0013,9,False,50,cascade,multiple,mean,0046;0045;0060;0051;0027
aspanformer,100,EEMSC-DBM::0013::4::3,0013,14,False,50,cascade,multiple,mean,0060;0050;0010;0048;0027
deepdetect,100,EEMSC-DBM::0013::4::3,0013,1,True,50,cascade,multiple,mean,0013;0010;0051;0046;0060
loftr,104,EEMSC-DBM::0049::4::3,0049,14,False,50,cascade,multiple,mean,0050;0051;0042;0045;0060
orb-fingervein,104,EEMSC-DBM::0049::4::3,0049,1,True,50,cascade,multiple,mean,0049;0060;0051;0042;0013
sift-fingervein,104,EEMSC-DBM::0049::4::3,0049,15,False,50,cascade,multiple,mean,0042;0060;0026;0057;0051
superglue-fingervein,104,EEMSC-DBM::0049::4::3,0049,1,True,50,cascade,multiple,mean,0049;0037;0015;0009;0042
sgmnet-fingervein,104,EEMSC-DBM::0049::4::3,0049,14,False,50,cascade,multiple,mean,0015;0060;0045;0044;0013
aspanformer,104,EEMSC-DBM::0049::4::3,0049,15,False,50,cascade,multiple,mean,0009;0044;0037;0050;0027
deepdetect,104,EEMSC-DBM::0049::4::3,0049,1,True,50,cascade,multiple,mean,0049;0009;0060;0051;0015
loftr,108,EEMSC-DBM::0027::3::3,0027,11,False,50,cascade,multiple,mean,0046;0001;0050;0041;0003
orb-fingervein,108,EEMSC-DBM::0027::3::3,0027,1,True,50,cascade,multiple,mean,0027;0001;0009;0010;0046
sift-fingervein,108,EEMSC-DBM::0027::3::3,0027,2,False,50,cascade,multiple,mean,0009;0027;0001;0010;0047
superglue-fingervein,108,EEMSC-DBM::0027::3::3,0027,1,True,50,cascade,multiple,mean,0027;0010;0029;0049;0050
sgmnet-fingervein,108,EEMSC-DBM::0027::3::3,0027,1,True,50,cascade,multiple,mean,0027;0001;0047;0003;0041
aspanformer,108,EEMSC-DBM::0027::3::3,0027,15,False,50,cascade,multiple,mean,0047;0046;0049;0010;0050
deepdetect,108,EEMSC-DBM::0027::3::3,0027,1,True,50,cascade,multiple,mean,0027;0026;0029;0050;0009
loftr,112,EEMSC-DBM::0040::1::3,0040,35,False,50,cascade,multiple,mean,0010;0013;0046;0001;0009
orb-fingervein,112,EEMSC-DBM::0040::1::3,0040,35,False,50,cascade,multiple,mean,0046;0028;0001;0010;0029
sift-fingervein,112,EEMSC-DBM::0040::1::3,0040,35,False,50,cascade,multiple,mean,0046;0009;0048;0027;0045
superglue-fingervein,112,EEMSC-DBM::0040::1::3,0040,35,False,50,cascade,multiple,mean,0029;0045;0052;0046;0013
sgmnet-fingervein,112,EEMSC-DBM::0040::1::3,0040,35,False,50,cascade,multiple,mean,0045;0046;0047;0028;0001
aspanformer,112,EEMSC-DBM::0040::1::3,0040,35,False,50,cascade,multiple,mean,0013;0048;0052;0045;0010
deepdetect,112,EEMSC-DBM::0040::1::3,0040,35,False,50,cascade,multiple,mean,0013;0028;0047;0009;0001
loftr,116,EEMSC-DBM::0029::3::3,0029,14,False,50,cascade,multiple,mean,0046;0050;0048;0003;0047
orb-fingervein,116,EEMSC-DBM::0029::3::3,0029,1,True,50,cascade,multiple,mean,0029;0010;0052;0041;0046
sift-fingervein,116,EEMSC-DBM::0029::3::3,0029,1,True,50,cascade,multiple,mean,0029;0046;0052;0022;0010
superglue-fingervein,116,EEMSC-DBM::0029::3::3,0029,5,False,50,cascade,multiple,mean,0001;0049;0050;0010;0029
sgmnet-fingervein,116,EEMSC-DBM::0029::3::3,0029,1,True,50,cascade,multiple,mean,0029;0052;0001;0048;0046
aspanformer,116,EEMSC-DBM::0029::3::3,0029,15,False,50,cascade,multiple,mean,0001;0010;0052;0047;0048
deepdetect,116,EEMSC-DBM::0029::3::3,0029,1,True,50,cascade,multiple,mean,0029;0046;0047;0022;0030
loftr,120,EEMSC-DBM::0019::4::3,0019,9,False,50,cascade,multiple,mean,0025;0032;0029;0042;0058
orb-fingervein,120,EEMSC-DBM::0019::4::3,0019,1,True,50,cascade,multiple,mean,0019;0058;0029;0002;0042
sift-fingervein,120,EEMSC-DBM::0019::4::3,0019,2,False,50,cascade,multiple,mean,0004;0019;0046;0009;0032
superglue-fingervein,120,EEMSC-DBM::0019::4::3,0019,9,False,50,cascade,multiple,mean,0047;0004;0029;0023;0025
sgmnet-fingervein,120,EEMSC-DBM::0019::4::3,0019,2,False,50,cascade,multiple,mean,0032;0019;0025;0029;0023
aspanformer,120,EEMSC-DBM::0019::4::3,0019,14,False,50,cascade,multiple,mean,0046;0009;0047;0057;0032
deepdetect,120,EEMSC-DBM::0019::4::3,0019,4,False,50,cascade,multiple,mean,0032;0023;0009;0019;0027
loftr,124,EEMSC-DBM::0053::1::3,0053,34,False,50,cascade,multiple,mean,0016;0023;0019;0032;0031
orb-fingervein,124,EEMSC-DBM::0053::1::3,0053,33,False,50,cascade,multiple,mean,0029;0032;0030;0041;0008
sift-fingervein,124,EEMSC-DBM::0053::1::3,0053,36,False,50,cascade,multiple,mean,0016;0023;0035;0032;0019
superglue-fingervein,124,EEMSC-DBM::0053::1::3,0053,36,False,50,cascade,multiple,mean,0032;0029;0031;0026;0052
sgmnet-fingervein,124,EEMSC-DBM::0053::1::3,0053,37,False,50,cascade,multiple,mean,0015;0040;0029;0023;0016
aspanformer,124,EEMSC-DBM::0053::1::3,0053,34,False,50,cascade,multiple,mean,0031;0023;0019;0016;0032
deepdetect,124,EEMSC-DBM::0053::1::3,0053,37,False,50,cascade,multiple,mean,0019;0032;0040;0016;0023
loftr,128,EEMSC-DBM::0026::2::3,0026,14,False,50,cascade,multiple,mean,0051;0013;0009;0029;0002
orb-fingervein,128,EEMSC-DBM::0026::2::3,0026,1,True,50,cascade,multiple,mean,0026;0010;0029;0002;0028
sift-fingervein,128,EEMSC-DBM::0026::2::3,0026,4,False,50,cascade,multiple,mean,0060;0051;0002;0026;0010
superglue-fingervein,128,EEMSC-DBM::0026::2::3,0026,3,False,50,cascade,multiple,mean,0009;0028;0026;0010;0045
sgmnet-fingervein,128,EEMSC-DBM::0026::2::3,0026,1,True,50,cascade,multiple,mean,0026;0060;0045;0046;0013
aspanformer,128,EEMSC-DBM::0026::2::3,0026,15,False,50,cascade,multiple,mean,0002;0009;0045;0010;0060
deepdetect,128,EEMSC-DBM::0026::2::3,0026,1,True,50,cascade,multiple,mean,0026;0060;0010;0049;0028
loftr,132,EEMSC-DBM::0045::3::3,0045,14,False,50,cascade,multiple,mean,0036;0046;0035;0042;0057
