matcher,probe_record_id,probe_sample_id,probe_identity,rank_of_true_identity,rank_1_hit,gallery_size,ranking_strategy,samples_per_gallery,aggregation_method,top_5_identities
orb-fingervein,32,THU-FVFDT::313::1::test,313,1,True,50,cascade,single,max,313;185;594;416;201
sift-fingervein,32,THU-FVFDT::313::1::test,313,1,True,50,cascade,single,max,313;448;185;301;565
superglue-fingervein,32,THU-FVFDT::313::1::test,313,1,True,50,cascade,single,max,313;201;121;352;324
sgmnet-fingervein,32,THU-FVFDT::313::1::test,313,1,True,50,cascade,single,max,313;184;185;30;140
aspanformer,32,THU-FVFDT::313::1::test,313,1,True,50,cascade,single,max,313;140;594;93;18
deepdetect,32,THU-FVFDT::313::1::test,313,1,True,50,cascade,single,max,313;18;185;227;448
loftr,34,THU-FVFDT::565::1::test,565,1,True,50,cascade,single,max,565;304;412;416;94
orb-fingervein,34,THU-FVFDT::565::1::test,565,1,True,50,cascade,single,max,565;342;140;304;412
sift-fingervein,34,THU-FVFDT::565::1::test,565,1,True,50,cascade,single,max,565;189;304;213;355
superglue-fingervein,34,THU-FVFDT::565::1::test,565,4,False,50,cascade,single,max,93;94;301;565;412
sgmnet-fingervein,34,THU-FVFDT::565::1::test,565,1,True,50,cascade,single,max,565;93;140;213;189
aspanformer,34,THU-FVFDT::565::1::test,565,1,True,50,cascade,single,max,565;94;412;189;201
deepdetect,34,THU-FVFDT::565::1::test,565,1,True,50,cascade,single,max,565;486;140;93;342
loftr,36,THU-FVFDT::123::1::test,123,1,True,50,cascade,single,max,123;93;128;121;67
orb-fingervein,36,THU-FVFDT::123::1::test,123,1,True,50,cascade,single,max,123;93;304;594;522
sift-fingervein,36,THU-FVFDT::123::1::test,123,2,False,50,cascade,single,max,282;123;352;128;163
superglue-fingervein,36,THU-FVFDT::123::1::test,123,2,False,50,cascade,single,max,512;123;201;121;352
sgmnet-fingervein,36,THU-FVFDT::123::1::test,123,1,True,50,cascade,single,max,123;522;352;486;594
aspanformer,36,THU-FVFDT::123::1::test,123,1,True,50,cascade,single,max,123;594;18;128;67
deepdetect,36,THU-FVFDT::123::1::test,123,1,True,50,cascade,single,max,123;121;352;304;512
loftr,38,THU-FVFDT::67::1::train,67,1,True,50,cascade,single,max,67;45;121;193;324
orb-fingervein,38,THU-FVFDT::67::1::train,67,1,True,50,cascade,single,max,67;282;512;324;121
sift-fingervein,38,THU-FVFDT::67::1::train,67,1,True,50,cascade,single,max,67;45;282;242;276
superglue-fingervein,38,THU-FVFDT::67::1::train,67,1,True,50,cascade,single,max,67;45;201;121;352
sgmnet-fingervein,38,THU-FVFDT::67::1::train,67,1,True,50,cascade,single,max,67;324;276;342;301
aspanformer,38,THU-FVFDT::67::1::train,67,1,True,50,cascade,single,max,67;242;324;45;276
deepdetect,38,THU-FVFDT::67::1::train,67,1,True,50,cascade,single,max,67;342;324;45;282
loftr,40,THU-FVFDT::282::1::train,282,1,True,50,cascade,single,max,282;486;298;67;512
orb-fingervein,40,THU-FVFDT::282::1::train,282,1,True,50,cascade,single,max,282;213;342;522;512
sift-fingervein,40,THU-FVFDT::282::1::train,282,1,True,50,cascade,single,max,282;123;486;416;601
superglue-fingervein,40,THU-FVFDT::282::1::train,282,2,False,50,cascade,single,max,163;282;512;201;121
sgmnet-fingervein,40,THU-FVFDT::282::1::train,282,1,True,50,cascade,single,max,282;193;189;67;123
aspanformer,40,THU-FVFDT::282::1::train,282,1,True,50,cascade,single,max,282;189;522;342;298
deepdetect,40,THU-FVFDT::282::1::train,282,1,True,50,cascade,single,max,282;486;342;213;189
loftr,42,THU-FVFDT::486::1::train,486,1,True,50,cascade,single,max,486;416;94;185;121
orb-fingervein,42,THU-FVFDT::486::1::train,486,1,True,50,cascade,single,max,486;94;185;201;121
sift-fingervein,42,THU-FVFDT::486::1::train,486,1,True,50,cascade,single,max,486;313;355;522;352
superglue-fingervein,42,THU-FVFDT::486::1::train,486,2,False,50,cascade,single,max,94;486;201;121;352
sgmnet-fingervein,42,THU-FVFDT::486::1::train,486,1,True,50,cascade,single,max,486;608;18;140;43
aspanformer,42,THU-FVFDT::486::1::train,486,1,True,50,cascade,single,max,486;94;608;352;324
deepdetect,42,THU-FVFDT::486::1::train,486,1,True,50,cascade,single,max,486;18;104;43;94
loftr,44,THU-FVFDT::301::1::test,301,1,True,50,cascade,single,max,301;486;601;128;432
orb-fingervein,44,THU-FVFDT::301::1::test,301,1,True,50,cascade,single,max,301;489;601;227;37
sift-fingervein,44,THU-FVFDT::301::1::test,301,2,False,50,cascade,single,max,416;301;189;93;246
superglue-fingervein,44,THU-FVFDT::301::1::test,301,3,False,50,cascade,single,max,486;416;301;432;201
sgmnet-fingervein,44,THU-FVFDT::301::1::test,301,1,True,50,cascade,single,max,301;189;489;37;486
aspanformer,44,THU-FVFDT::301::1::test,301,1,True,50,cascade,single,max,301;355;486;324;37
deepdetect,44,THU-FVFDT::301::1::test,301,1,True,50,cascade,single,max,301;324;489;416;189
loftr,46,THU-FVFDT::512::1::train,512,1,True,50,cascade,single,max,512;163;184;213;189
orb-fingervein,46,THU-FVFDT::512::1::train,512,1,True,50,cascade,single,max,512;45;342;163;608
sift-fingervein,46,THU-FVFDT::512::1::train,512,1,True,50,cascade,single,max,512;121;45;189;30
superglue-fingervein,46,THU-FVFDT::512::1::train,512,3,False,50,cascade,single,max,18;227;512;201;121
sgmnet-fingervein,46,THU-FVFDT::512::1::train,512,1,True,50,cascade,single,max,512;18;184;163;45
aspanformer,46,THU-FVFDT::512::1::train,512,1,True,50,cascade,single,max,512;18;342;163;189
deepdetect,46,THU-FVFDT::512::1::train,512,1,True,50,cascade,single,max,512;342;18;184;594
loftr,48,THU-FVFDT::93::1::test,93,1,True,50,cascade,single,max,93;121;126;30;489
orb-fingervein,48,THU-FVFDT::93::1::test,93,1,True,50,cascade,single,max,93;313;126;201;121
sift-fingervein,48,THU-FVFDT::93::1::test,93,3,False,50,cascade,single,max,121;171;93;489;355
superglue-fingervein,48,THU-FVFDT::93::1::test,93,1,True,50,cascade,single,max,93;201;121;352;324
sgmnet-fingervein,48,THU-FVFDT::93::1::test,93,1,True,50,cascade,single,max,93;301;246;355;594
aspanformer,48,THU-FVFDT::93::1::test,93,1,True,50,cascade,single,max,93;82;301;30;355
deepdetect,48,THU-FVFDT::93::1::test,93,1,True,50,cascade,single,max,93;82;489;128;121
loftr,50,THU-FVFDT::355::1::test,355,1,True,50,cascade,single,max,355;594;163;171;489
orb-fingervein,50,THU-FVFDT::355::1::test,355,1,True,50,cascade,single,max,355;163;565;128;489
sift-fingervein,50,THU-FVFDT::355::1::test,355,3,False,50,cascade,single,max,67;184;355;128;201
superglue-fingervein,50,THU-FVFDT::355::1::test,355,3,False,50,cascade,single,max,184;486;355;298;594
sgmnet-fingervein,50,THU-FVFDT::355::1::test,355,3,False,50,cascade,single,max,171;184;355;82;67
aspanformer,50,THU-FVFDT::355::1::test,355,1,True,50,cascade,single,max,355;184;128;352;82
deepdetect,50,THU-FVFDT::355::1::test,355,1,True,50,cascade,single,max,355;184;171;67;298
loftr,52,THU-FVFDT::104::1::test,104,1,True,50,cascade,single,max,104;565;185;128;201
orb-fingervein,52,THU-FVFDT::104::1::test,104,1,True,50,cascade,single,max,104;121;608;352;565
sift-fingervein,52,THU-FVFDT::104::1::test,104,2,False,50,cascade,single,max,355;104;522;121;246
superglue-fingervein,52,THU-FVFDT::104::1::test,104,1,True,50,cascade,single,max,104;128;201;352;18
sgmnet-fingervein,52,THU-FVFDT::104::1::test,104,1,True,50,cascade,single,max,104;522;352;121;355
aspanformer,52,THU-FVFDT::104::1::test,104,1,True,50,cascade,single,max,104;18;128;522;594
deepdetect,52,THU-FVFDT::104::1::test,104,1,True,50,cascade,single,max,104;121;608;324;352
loftr,54,THU-FVFDT::246::1::train,246,1,True,50,cascade,single,max,246;242;185;213;565
orb-fingervein,54,THU-FVFDT::246::1::train,246,1,True,50,cascade,single,max,246;45;352;213;565
sift-fingervein,54,THU-FVFDT::246::1::train,246,1,True,50,cascade,single,max,246;45;313;67;185
superglue-fingervein,54,THU-FVFDT::246::1::train,246,2,False,50,cascade,single,max,242;246;201;121;352
sgmnet-fingervein,54,THU-FVFDT::246::1::train,246,1,True,50,cascade,single,max,246;213;37;67;45
aspanformer,54,THU-FVFDT::246::1::train,246,1,True,50,cascade,single,max,246;67;213;242;185
deepdetect,54,THU-FVFDT::246::1::train,246,1,True,50,cascade,single,max,246;45;313;37;185
loftr,56,THU-FVFDT::412::1::train,412,1,True,50,cascade,single,max,412;37;242;43;416
orb-fingervein,56,THU-FVFDT::412::1::train,412,1,True,50,cascade,single,max,412;522;193;37;448
sift-fingervein,56,THU-FVFDT::412::1::train,412,1,True,50,cascade,single,max,412;522;242;37;193
superglue-fingervein,56,THU-FVFDT::412::1::train,412,2,False,50,cascade,single,max,416;412;242;201;121
sgmnet-fingervein,56,THU-FVFDT::412::1::train,412,1,True,50,cascade,single,max,412;121;43;242;140
aspanformer,56,THU-FVFDT::412::1::train,412,1,True,50,cascade,single,max,412;522;608;37;409
deepdetect,56,THU-FVFDT::412::1::train,412,1,True,50,cascade,single,max,412;121;140;416;45
loftr,58,THU-FVFDT::242::1::train,242,1,True,50,cascade,single,max,242;121;416;246;342
orb-fingervein,58,THU-FVFDT::242::1::train,242,1,True,50,cascade,single,max,242;93;121;94;201
sift-fingervein,58,THU-FVFDT::242::1::train,242,6,False,50,cascade,single,max,342;355;246;163;139
superglue-fingervein,58,THU-FVFDT::242::1::train,242,2,False,50,cascade,single,max,30;242;201;121;352
sgmnet-fingervein,58,THU-FVFDT::242::1::train,242,1,True,50,cascade,single,max,242;30;93;139;94
aspanformer,58,THU-FVFDT::242::1::train,242,1,True,50,cascade,single,max,242;324;522;246;94
deepdetect,58,THU-FVFDT::242::1::train,242,4,False,50,cascade,single,max,30;409;342;242;416
loftr,60,THU-FVFDT::298::1::test,298,1,True,50,cascade,single,max,298;608;601;93;82
orb-fingervein,60,THU-FVFDT::298::1::test,298,1,True,50,cascade,single,max,298;82;601;193;608
sift-fingervein,60,THU-FVFDT::298::1::test,298,5,False,50,cascade,single,max,201;104;93;121;298
superglue-fingervein,60,THU-FVFDT::298::1::test,298,2,False,50,cascade,single,max,512;298;201;121;352
sgmnet-fingervein,60,THU-FVFDT::298::1::test,298,1,True,50,cascade,single,max,298;121;93;123;82
aspanformer,60,THU-FVFDT::298::1::test,298,1,True,50,cascade,single,max,298;82;432;121;171
deepdetect,60,THU-FVFDT::298::1::test,298,1,True,50,cascade,single,max,298;82;512;121;193
loftr,62,THU-FVFDT::409::1::test,409,1,True,50,cascade,single,max,409;227;301;512;184
orb-fingervein,62,THU-FVFDT::409::1::test,409,1,True,50,cascade,single,max,409;227;104;184;128
sift-fingervein,62,THU-FVFDT::409::1::test,409,1,True,50,cascade,single,max,409;416;486;342;193
superglue-fingervein,62,THU-FVFDT::409::1::test,409,2,False,50,cascade,single,max,486;409;512;30;201
sgmnet-fingervein,62,THU-FVFDT::409::1::test,409,1,True,50,cascade,single,max,409;184;416;30;301
aspanformer,62,THU-FVFDT::409::1::test,409,1,True,50,cascade,single,max,409;301;342;412;512
deepdetect,62,THU-FVFDT::409::1::test,409,1,True,50,cascade,single,max,409;30;301;486;342
loftr,64,THU-FVFDT::184::1::train,184,1,True,50,cascade,single,max,184;412;213;193;121
orb-fingervein,64,THU-FVFDT::184::1::train,184,1,True,50,cascade,single,max,184;512;201;121;352
sift-fingervein,64,THU-FVFDT::184::1::train,184,4,False,50,cascade,single,max,121;185;276;184;123
superglue-fingervein,64,THU-FVFDT::184::1::train,184,1,True,50,cascade,single,max,184;185;43;30;93
sgmnet-fingervein,64,THU-FVFDT::184::1::train,184,1,True,50,cascade,single,max,184;608;121;412;512
aspanformer,64,THU-FVFDT::184::1::train,184,1,True,50,cascade,single,max,184;412;512;608;185
deepdetect,64,THU-FVFDT::184::1::train,184,1,True,50,cascade,single,max,184;123;412;512;37
loftr,66,THU-FVFDT::45::1::test,45,1,True,50,cascade,single,max,45;184;352;304;324
orb-fingervein,66,THU-FVFDT::45::1::test,45,1,True,50,cascade,single,max,45;128;352;489;93
sift-fingervein,66,THU-FVFDT::45::1::test,45,2,False,50,cascade,single,max,128;45;324;448;489
superglue-fingervein,66,THU-FVFDT::45::1::test,45,3,False,50,cascade,single,max,352;139;45;184;104
sgmnet-fingervein,66,THU-FVFDT::45::1::test,45,1,True,50,cascade,single,max,45;342;324;184;489
aspanformer,66,THU-FVFDT::45::1::test,45,1,True,50,cascade,single,max,45;594;128;184;342
deepdetect,66,THU-FVFDT::45::1::test,45,1,True,50,cascade,single,max,45;139;324;93;342
loftr,68,THU-FVFDT::189::1::train,189,1,True,50,cascade,single,max,189;30;242;43;185
orb-fingervein,68,THU-FVFDT::189::1::train,189,1,True,50,cascade,single,max,189;313;201;121;352
sift-fingervein,68,THU-FVFDT::189::1::train,189,1,True,50,cascade,single,max,189;416;565;123;448
superglue-fingervein,68,THU-FVFDT::189::1::train,189,2,False,50,cascade,single,max,242;189;185;201;121
sgmnet-fingervein,68,THU-FVFDT::189::1::train,189,1,True,50,cascade,single,max,189;352;416;432;242
aspanformer,68,THU-FVFDT::189::1::train,189,1,True,50,cascade,single,max,189;276;242;213;313
deepdetect,68,THU-FVFDT::189::1::train,189,1,True,50,cascade,single,max,189;276;448;213;43
loftr,70,THU-FVFDT::43::1::train,43,1,True,50,cascade,single,max,43;45;276;139;512
orb-fingervein,70,THU-FVFDT::43::1::train,43,1,True,50,cascade,single,max,43;324;608;45;139
sift-fingervein,70,THU-FVFDT::43::1::train,43,1,True,50,cascade,single,max,43;324;489;416;276
superglue-fingervein,70,THU-FVFDT::43::1::train,43,1,True,50,cascade,single,max,43;45;512;201;121
sgmnet-fingervein,70,THU-FVFDT::43::1::train,43,1,True,50,cascade,single,max,43;416;276;601;489
aspanformer,70,THU-FVFDT::43::1::train,43,1,True,50,cascade,single,max,43;276;324;139;30
deepdetect,70,THU-FVFDT::43::1::train,43,1,True,50,cascade,single,max,43;282;608;30;139
loftr,72,THU-FVFDT::416::1::train,416,1,True,50,cascade,single,max,416;304;594;227;193
orb-fingervein,72,THU-FVFDT::416::1::train,416,1,True,50,cascade,single,max,416;121;489;201;352
sift-fingervein,72,THU-FVFDT::416::1::train,416,2,False,50,cascade,single,max,301;416;104;522;324
superglue-fingervein,72,THU-FVFDT::416::1::train,416,2,False,50,cascade,single,max,126;416;201;121;352
sgmnet-fingervein,72,THU-FVFDT::416::1::train,416,1,True,50,cascade,single,max,416;126;489;104;163
aspanformer,72,THU-FVFDT::416::1::train,416,1,True,50,cascade,single,max,416;121;126;104;324
deepdetect,72,THU-FVFDT::416::1::train,416,1,True,50,cascade,single,max,416;324;43;489;193
loftr,74,THU-FVFDT::342::1::test,342,1,True,50,cascade,single,max,342;522;432;93;193
orb-fingervein,74,THU-FVFDT::342::1::test,342,1,True,50,cascade,single,max,342;213;171;276;193
sift-fingervein,74,THU-FVFDT::342::1::test,342,1,True,50,cascade,single,max,342;608;171;432;121
superglue-fingervein,74,THU-FVFDT::342::1::test,342,1,True,50,cascade,single,max,342;201;121;352;324
sgmnet-fingervein,74,THU-FVFDT::342::1::test,342,2,False,50,cascade,single,max,171;342;213;18;93
aspanformer,74,THU-FVFDT::342::1::test,342,1,True,50,cascade,single,max,342;93;276;184;522
deepdetect,74,THU-FVFDT::342::1::test,342,1,True,50,cascade,single,max,342;448;276;121;213
loftr,76,THU-FVFDT::139::1::train,139,1,True,50,cascade,single,max,139;43;121;276;123
orb-fingervein,76,THU-FVFDT::139::1::train,139,1,True,50,cascade,single,max,139;565;324;123;201
sift-fingervein,76,THU-FVFDT::139::1::train,139,1,True,50,cascade,single,max,139;121;486;276;324
superglue-fingervein,76,THU-FVFDT::139::1::train,139,1,True,50,cascade,single,max,139;201;121;352;324
sgmnet-fingervein,76,THU-FVFDT::139::1::train,139,1,True,50,cascade,single,max,139;276;324;355;486
aspanformer,76,THU-FVFDT::139::1::train,139,1,True,50,cascade,single,max,139;276;43;282;355
deepdetect,76,THU-FVFDT::139::1::train,139,1,True,50,cascade,single,max,139;486;565;282;185
loftr,78,THU-FVFDT::522::1::test,522,1,True,50,cascade,single,max,522;121;184;242;82
orb-fingervein,78,THU-FVFDT::522::1::test,522,1,True,50,cascade,single,max,522;342;242;276;123
sift-fingervein,78,THU-FVFDT::522::1::test,522,13,False,50,cascade,single,max,93;45;121;448;185
superglue-fingervein,78,THU-FVFDT::522::1::test,522,1,True,50,cascade,single,max,522;201;121;352;324
sgmnet-fingervein,78,THU-FVFDT::522::1::test,522,1,True,50,cascade,single,max,522;185;123;352;93
aspanformer,78,THU-FVFDT::522::1::test,522,1,True,50,cascade,single,max,522;93;184;185;242
deepdetect,78,THU-FVFDT::522::1::test,522,2,False,50,cascade,single,max,342;522;185;45;93
loftr,80,THU-FVFDT::594::1::test,594,1,True,50,cascade,single,max,594;489;171;94;522
