matcher,probe_record_id,probe_sample_id,probe_identity,rank_of_true_identity,rank_1_hit,gallery_size,ranking_strategy,samples_per_gallery,aggregation_method,top_5_identities
deepdetect,12,Multi-PIE::007::007_01_02_050_07_crop_128,007,1,True,50,cascade,multiple,mean,007;230;023;234;008
loftr,16,Multi-PIE::190::190_01_02_050_13_crop_128,190,1,True,50,cascade,multiple,mean,190;196;024;189;029
orb-fingervein,16,Multi-PIE::190::190_01_02_050_13_crop_128,190,1,True,50,cascade,multiple,mean,190;007;029;208;174
sift-fingervein,16,Multi-PIE::190::190_01_02_050_13_crop_128,190,1,True,50,cascade,multiple,mean,190;189;174;115;029
superglue-fingervein,16,Multi-PIE::190::190_01_02_050_13_crop_128,190,1,True,50,cascade,multiple,mean,190;009;007;151;196
sgmnet-fingervein,16,Multi-PIE::190::190_01_02_050_13_crop_128,190,1,True,50,cascade,multiple,mean,190;007;179;164;208
aspanformer,16,Multi-PIE::190::190_01_02_050_13_crop_128,190,5,False,50,cascade,multiple,mean,164;179;024;115;190
deepdetect,16,Multi-PIE::190::190_01_02_050_13_crop_128,190,1,True,50,cascade,multiple,mean,190;115;007;184;024
loftr,20,Multi-PIE::071::071_01_02_050_04_crop_128,071,1,True,50,cascade,multiple,mean,071;164;184;230;195
orb-fingervein,20,Multi-PIE::071::071_01_02_050_04_crop_128,071,1,True,50,cascade,multiple,mean,071;002;184;195;208
sift-fingervein,20,Multi-PIE::071::071_01_02_050_04_crop_128,071,1,True,50,cascade,multiple,mean,071;208;164;027;184
superglue-fingervein,20,Multi-PIE::071::071_01_02_050_04_crop_128,071,2,False,50,cascade,multiple,mean,051;071;184;056;027
sgmnet-fingervein,20,Multi-PIE::071::071_01_02_050_04_crop_128,071,1,True,50,cascade,multiple,mean,071;190;195;184;155
aspanformer,20,Multi-PIE::071::071_01_02_050_04_crop_128,071,14,False,50,cascade,multiple,mean,051;027;184;002;108
deepdetect,20,Multi-PIE::071::071_01_02_050_04_crop_128,071,1,True,50,cascade,multiple,mean,071;155;002;029;108
loftr,24,Multi-PIE::063::063_01_01_050_14_crop_128,063,1,True,50,cascade,multiple,mean,063;115;152;071;196
orb-fingervein,24,Multi-PIE::063::063_01_01_050_14_crop_128,063,1,True,50,cascade,multiple,mean,063;151;040;234;237
sift-fingervein,24,Multi-PIE::063::063_01_01_050_14_crop_128,063,1,True,50,cascade,multiple,mean,063;040;071;151;009
superglue-fingervein,24,Multi-PIE::063::063_01_01_050_14_crop_128,063,1,True,50,cascade,multiple,mean,063;040;237;152;234
sgmnet-fingervein,24,Multi-PIE::063::063_01_01_050_14_crop_128,063,1,True,50,cascade,multiple,mean,063;040;088;009;234
aspanformer,24,Multi-PIE::063::063_01_01_050_14_crop_128,063,1,True,50,cascade,multiple,mean,063;029;115;151;071
deepdetect,24,Multi-PIE::063::063_01_01_050_14_crop_128,063,1,True,50,cascade,multiple,mean,063;151;071;088;040
loftr,28,Multi-PIE::058::058_01_02_051_13_crop_128,058,1,True,50,cascade,multiple,mean,058;167;190;189;152
orb-fingervein,28,Multi-PIE::058::058_01_02_051_13_crop_128,058,2,False,50,cascade,multiple,mean,207;058;190;237;189
sift-fingervein,28,Multi-PIE::058::058_01_02_051_13_crop_128,058,8,False,50,cascade,multiple,mean,190;234;247;237;008
superglue-fingervein,28,Multi-PIE::058::058_01_02_051_13_crop_128,058,1,True,50,cascade,multiple,mean,058;237;180;247;060
sgmnet-fingervein,28,Multi-PIE::058::058_01_02_051_13_crop_128,058,1,True,50,cascade,multiple,mean,058;190;063;189;180
aspanformer,28,Multi-PIE::058::058_01_02_051_13_crop_128,058,2,False,50,cascade,multiple,mean,237;058;189;008;167
deepdetect,28,Multi-PIE::058::058_01_02_051_13_crop_128,058,1,True,50,cascade,multiple,mean,058;207;247;008;063
loftr,32,Multi-PIE::036::036_01_01_050_11_crop_128,036,21,False,50,cascade,multiple,mean,058;130;189;196;234
orb-fingervein,32,Multi-PIE::036::036_01_01_050_11_crop_128,036,20,False,50,cascade,multiple,mean,248;023;184;058;088
sift-fingervein,32,Multi-PIE::036::036_01_01_050_11_crop_128,036,20,False,50,cascade,multiple,mean,023;215;189;248;058
superglue-fingervein,32,Multi-PIE::036::036_01_01_050_11_crop_128,036,21,False,50,cascade,multiple,mean,058;088;196;024;215
sgmnet-fingervein,32,Multi-PIE::036::036_01_01_050_11_crop_128,036,21,False,50,cascade,multiple,mean,071;189;196;058;023
aspanformer,32,Multi-PIE::036::036_01_01_050_11_crop_128,036,21,False,50,cascade,multiple,mean,196;189;058;024;184
deepdetect,32,Multi-PIE::036::036_01_01_050_11_crop_128,036,21,False,50,cascade,multiple,mean,024;058;051;215;230
loftr,36,Multi-PIE::189::189_01_02_051_01_crop_128,189,18,False,50,cascade,multiple,mean,190;167;151;007;063
orb-fingervein,36,Multi-PIE::189::189_01_02_051_01_crop_128,189,15,False,50,cascade,multiple,mean,184;190;088;063;007
sift-fingervein,36,Multi-PIE::189::189_01_02_051_01_crop_128,189,17,False,50,cascade,multiple,mean,088;108;151;023;184
superglue-fingervein,36,Multi-PIE::189::189_01_02_051_01_crop_128,189,18,False,50,cascade,multiple,mean,029;109;151;071;184
sgmnet-fingervein,36,Multi-PIE::189::189_01_02_051_01_crop_128,189,18,False,50,cascade,multiple,mean,164;029;109;108;071
aspanformer,36,Multi-PIE::189::189_01_02_051_01_crop_128,189,18,False,50,cascade,multiple,mean,190;167;108;024;151
deepdetect,36,Multi-PIE::189::189_01_02_051_01_crop_128,189,18,False,50,cascade,multiple,mean,184;164;167;151;190
loftr,40,Multi-PIE::027::027_01_02_051_04_crop_128,027,1,True,50,cascade,multiple,mean,027;190;063;071;180
orb-fingervein,40,Multi-PIE::027::027_01_02_051_04_crop_128,027,1,True,50,cascade,multiple,mean,027;195;234;189;152
sift-fingervein,40,Multi-PIE::027::027_01_02_051_04_crop_128,027,1,True,50,cascade,multiple,mean,027;152;234;180;029
superglue-fingervein,40,Multi-PIE::027::027_01_02_051_04_crop_128,027,1,True,50,cascade,multiple,mean,027;195;152;051;180
sgmnet-fingervein,40,Multi-PIE::027::027_01_02_051_04_crop_128,027,1,True,50,cascade,multiple,mean,027;190;029;058;195
aspanformer,40,Multi-PIE::027::027_01_02_051_04_crop_128,027,2,False,50,cascade,multiple,mean,063;027;164;029;190
deepdetect,40,Multi-PIE::027::027_01_02_051_04_crop_128,027,1,True,50,cascade,multiple,mean,027;152;071;164;180
loftr,44,Multi-PIE::174::174_01_02_051_13_crop_128,174,1,True,50,cascade,multiple,mean,174;179;190;007;088
orb-fingervein,44,Multi-PIE::174::174_01_02_051_13_crop_128,174,1,True,50,cascade,multiple,mean,174;087;179;029;109
sift-fingervein,44,Multi-PIE::174::174_01_02_051_13_crop_128,174,5,False,50,cascade,multiple,mean,248;088;179;215;174
superglue-fingervein,44,Multi-PIE::174::174_01_02_051_13_crop_128,174,4,False,50,cascade,multiple,mean,180;248;215;174;144
sgmnet-fingervein,44,Multi-PIE::174::174_01_02_051_13_crop_128,174,3,False,50,cascade,multiple,mean,007;144;174;179;164
aspanformer,44,Multi-PIE::174::174_01_02_051_13_crop_128,174,10,False,50,cascade,multiple,mean,144;180;007;029;060
deepdetect,44,Multi-PIE::174::174_01_02_051_13_crop_128,174,2,False,50,cascade,multiple,mean,060;174;140;164;248
loftr,48,Multi-PIE::247::247_01_01_050_00_crop_128,247,1,True,50,cascade,multiple,mean,247;029;196;164;208
orb-fingervein,48,Multi-PIE::247::247_01_01_050_00_crop_128,247,1,True,50,cascade,multiple,mean,247;029;208;207;007
sift-fingervein,48,Multi-PIE::247::247_01_01_050_00_crop_128,247,1,True,50,cascade,multiple,mean,247;195;174;184;208
superglue-fingervein,48,Multi-PIE::247::247_01_01_050_00_crop_128,247,1,True,50,cascade,multiple,mean,247;195;184;029;009
sgmnet-fingervein,48,Multi-PIE::247::247_01_01_050_00_crop_128,247,1,True,50,cascade,multiple,mean,247;190;208;174;184
aspanformer,48,Multi-PIE::247::247_01_01_050_00_crop_128,247,4,False,50,cascade,multiple,mean,190;029;164;247;023
deepdetect,48,Multi-PIE::247::247_01_01_050_00_crop_128,247,5,False,50,cascade,multiple,mean,164;029;208;023;247
loftr,52,Multi-PIE::230::230_01_01_051_00_crop_128,230,23,False,50,cascade,multiple,mean,190;140;247;060;238
orb-fingervein,52,Multi-PIE::230::230_01_01_051_00_crop_128,230,21,False,50,cascade,multiple,mean,140;189;247;180;023
sift-fingervein,52,Multi-PIE::230::230_01_01_051_00_crop_128,230,22,False,50,cascade,multiple,mean,072;036;247;248;071
superglue-fingervein,52,Multi-PIE::230::230_01_01_051_00_crop_128,230,23,False,50,cascade,multiple,mean,190;247;140;072;060
sgmnet-fingervein,52,Multi-PIE::230::230_01_01_051_00_crop_128,230,23,False,50,cascade,multiple,mean,190;189;140;023;238
aspanformer,52,Multi-PIE::230::230_01_01_051_00_crop_128,230,23,False,50,cascade,multiple,mean,180;189;109;238;190
deepdetect,52,Multi-PIE::230::230_01_01_051_00_crop_128,230,22,False,50,cascade,multiple,mean,036;140;002;071;060
loftr,56,Multi-PIE::140::140_01_02_050_02_crop_128,140,23,False,50,cascade,multiple,mean,051;029;057;002;190
orb-fingervein,56,Multi-PIE::140::140_01_02_050_02_crop_128,140,19,False,50,cascade,multiple,mean,190;234;041;002;051
sift-fingervein,56,Multi-PIE::140::140_01_02_050_02_crop_128,140,19,False,50,cascade,multiple,mean,051;151;071;164;007
superglue-fingervein,56,Multi-PIE::140::140_01_02_050_02_crop_128,140,23,False,50,cascade,multiple,mean,041;190;029;109;057
sgmnet-fingervein,56,Multi-PIE::140::140_01_02_050_02_crop_128,140,23,False,50,cascade,multiple,mean,190;040;164;024;029
aspanformer,56,Multi-PIE::140::140_01_02_050_02_crop_128,140,23,False,50,cascade,multiple,mean,029;002;230;071;007
deepdetect,56,Multi-PIE::140::140_01_02_050_02_crop_128,140,21,False,50,cascade,multiple,mean,040;051;190;057;151
loftr,60,Multi-PIE::023::023_01_02_050_11_crop_128,023,25,False,50,cascade,multiple,mean,108;238;057;241;009
orb-fingervein,60,Multi-PIE::023::023_01_02_050_11_crop_128,023,24,False,50,cascade,multiple,mean,241;189;029;174;184
sift-fingervein,60,Multi-PIE::023::023_01_02_050_11_crop_128,023,21,False,50,cascade,multiple,mean,029;238;057;184;009
superglue-fingervein,60,Multi-PIE::023::023_01_02_050_11_crop_128,023,25,False,50,cascade,multiple,mean,140;060;108;241;238
sgmnet-fingervein,60,Multi-PIE::023::023_01_02_050_11_crop_128,023,25,False,50,cascade,multiple,mean,238;115;060;195;009
aspanformer,60,Multi-PIE::023::023_01_02_050_11_crop_128,023,25,False,50,cascade,multiple,mean,057;238;241;108;071
deepdetect,60,Multi-PIE::023::023_01_02_050_11_crop_128,023,25,False,50,cascade,multiple,mean,195;184;009;140;108
loftr,64,Multi-PIE::152::152_01_01_050_10_crop_128,152,24,False,50,cascade,multiple,mean,164;180;174;140;087
orb-fingervein,64,Multi-PIE::152::152_01_01_050_10_crop_128,152,23,False,50,cascade,multiple,mean,174;051;140;164;234
sift-fingervein,64,Multi-PIE::152::152_01_01_050_10_crop_128,152,20,False,50,cascade,multiple,mean,180;234;174;140;023
superglue-fingervein,64,Multi-PIE::152::152_01_01_050_10_crop_128,152,25,False,50,cascade,multiple,mean,051;164;184;108;180
sgmnet-fingervein,64,Multi-PIE::152::152_01_01_050_10_crop_128,152,25,False,50,cascade,multiple,mean,167;140;008;007;174
aspanformer,64,Multi-PIE::152::152_01_01_050_10_crop_128,152,25,False,50,cascade,multiple,mean,167;051;007;008;023
deepdetect,64,Multi-PIE::152::152_01_01_050_10_crop_128,152,21,False,50,cascade,multiple,mean,230;167;164;008;087
loftr,68,Multi-PIE::109::109_01_02_050_13_crop_128,109,3,False,50,cascade,multiple,mean,190;164;109;087;234
orb-fingervein,68,Multi-PIE::109::109_01_02_050_13_crop_128,109,9,False,50,cascade,multiple,mean,248;234;208;029;063
sift-fingervein,68,Multi-PIE::109::109_01_02_050_13_crop_128,109,3,False,50,cascade,multiple,mean,179;040;109;071;234
superglue-fingervein,68,Multi-PIE::109::109_01_02_050_13_crop_128,109,1,True,50,cascade,multiple,mean,109;234;040;063;208
sgmnet-fingervein,68,Multi-PIE::109::109_01_02_050_13_crop_128,109,11,False,50,cascade,multiple,mean,029;208;063;071;164
aspanformer,68,Multi-PIE::109::109_01_02_050_13_crop_128,109,6,False,50,cascade,multiple,mean,007;179;058;230;248
deepdetect,68,Multi-PIE::109::109_01_02_050_13_crop_128,109,5,False,50,cascade,multiple,mean,040;208;248;007;109
loftr,72,Multi-PIE::009::009_01_01_050_00_crop_128,009,1,True,50,cascade,multiple,mean,009;071;007;060;207
orb-fingervein,72,Multi-PIE::009::009_01_01_050_00_crop_128,009,1,True,50,cascade,multiple,mean,009;189;164;027;207
sift-fingervein,72,Multi-PIE::009::009_01_01_050_00_crop_128,009,1,True,50,cascade,multiple,mean,009;058;027;063;248
superglue-fingervein,72,Multi-PIE::009::009_01_01_050_00_crop_128,009,1,True,50,cascade,multiple,mean,009;007;027;164;029
sgmnet-fingervein,72,Multi-PIE::009::009_01_01_050_00_crop_128,009,1,True,50,cascade,multiple,mean,009;007;027;207;058
aspanformer,72,Multi-PIE::009::009_01_01_050_00_crop_128,009,1,True,50,cascade,multiple,mean,009;190;027;007;036
deepdetect,72,Multi-PIE::009::009_01_01_050_00_crop_128,009,1,True,50,cascade,multiple,mean,009;164;140;058;027
loftr,76,Multi-PIE::008::008_01_02_051_09_crop_128,008,1,True,50,cascade,multiple,mean,008;237;184;130;115
orb-fingervein,76,Multi-PIE::008::008_01_02_051_09_crop_128,008,7,False,50,cascade,multiple,mean,180;184;195;196;051
sift-fingervein,76,Multi-PIE::008::008_01_02_051_09_crop_128,008,3,False,50,cascade,multiple,mean,051;237;008;230;115
superglue-fingervein,76,Multi-PIE::008::008_01_02_051_09_crop_128,008,4,False,50,cascade,multiple,mean,195;238;237;008;029
sgmnet-fingervein,76,Multi-PIE::008::008_01_02_051_09_crop_128,008,2,False,50,cascade,multiple,mean,195;008;180;115;051
aspanformer,76,Multi-PIE::008::008_01_02_051_09_crop_128,008,9,False,50,cascade,multiple,mean,180;130;196;058;115
deepdetect,76,Multi-PIE::008::008_01_02_051_09_crop_128,008,11,False,50,cascade,multiple,mean,029;237;057;058;027
loftr,80,Multi-PIE::024::024_01_02_051_00_crop_128,024,31,False,50,cascade,multiple,mean,088;190;115;237;164
orb-fingervein,80,Multi-PIE::024::024_01_02_051_00_crop_128,024,23,False,50,cascade,multiple,mean,248;088;002;009;190
sift-fingervein,80,Multi-PIE::024::024_01_02_051_00_crop_128,024,27,False,50,cascade,multiple,mean,058;009;190;248;115
superglue-fingervein,80,Multi-PIE::024::024_01_02_051_00_crop_128,024,31,False,50,cascade,multiple,mean,237;115;058;009;241
sgmnet-fingervein,80,Multi-PIE::024::024_01_02_051_00_crop_128,024,31,False,50,cascade,multiple,mean,237;196;190;088;115
aspanformer,80,Multi-PIE::024::024_01_02_051_00_crop_128,024,31,False,50,cascade,multiple,mean,164;002;190;115;179
deepdetect,80,Multi-PIE::024::024_01_02_051_00_crop_128,024,31,False,50,cascade,multiple,mean,060;190;058;196;115
loftr,84,Multi-PIE::056::056_01_01_051_05_crop_128,056,2,False,50,cascade,multiple,mean,024;056;152;208;180
orb-fingervein,84,Multi-PIE::056::056_01_01_051_05_crop_128,056,3,False,50,cascade,multiple,mean,207;215;056;208;024
sift-fingervein,84,Multi-PIE::056::056_01_01_051_05_crop_128,056,28,False,50,cascade,multiple,mean,152;208;063;180;155
superglue-fingervein,84,Multi-PIE::056::056_01_01_051_05_crop_128,056,2,False,50,cascade,multiple,mean,190;056;164;063;024
sgmnet-fingervein,84,Multi-PIE::056::056_01_01_051_05_crop_128,056,6,False,50,cascade,multiple,mean,063;180;190;164;088
aspanformer,84,Multi-PIE::056::056_01_01_051_05_crop_128,056,5,False,50,cascade,multiple,mean,152;207;007;155;056
deepdetect,84,Multi-PIE::056::056_01_01_051_05_crop_128,056,2,False,50,cascade,multiple,mean,024;056;215;164;029
loftr,88,Multi-PIE::060::060_01_01_050_05_crop_128,060,1,True,50,cascade,multiple,mean,060;189;190;058;063
orb-fingervein,88,Multi-PIE::060::060_01_01_050_05_crop_128,060,1,True,50,cascade,multiple,mean,060;190;058;063;140
sift-fingervein,88,Multi-PIE::060::060_01_01_050_05_crop_128,060,1,True,50,cascade,multiple,mean,060;151;058;063;230
superglue-fingervein,88,Multi-PIE::060::060_01_01_050_05_crop_128,060,1,True,50,cascade,multiple,mean,060;164;189;051;190
sgmnet-fingervein,88,Multi-PIE::060::060_01_01_050_05_crop_128,060,1,True,50,cascade,multiple,mean,060;051;190;164;108
aspanformer,88,Multi-PIE::060::060_01_01_050_05_crop_128,060,1,True,50,cascade,multiple,mean,060;164;063;058;040
deepdetect,88,Multi-PIE::060::060_01_01_050_05_crop_128,060,1,True,50,cascade,multiple,mean,060;140;024;063;189
loftr,92,Multi-PIE::130::130_01_02_050_13_crop_128,130,29,False,50,cascade,multiple,mean,051;234;208;040;072
orb-fingervein,92,Multi-PIE::130::130_01_02_050_13_crop_128,130,27,False,50,cascade,multiple,mean,180;029;109;190;208
sift-fingervein,92,Multi-PIE::130::130_01_02_050_13_crop_128,130,28,False,50,cascade,multiple,mean,027;109;036;140;208
superglue-fingervein,92,Multi-PIE::130::130_01_02_050_13_crop_128,130,29,False,50,cascade,multiple,mean,180;072;140;164;208
sgmnet-fingervein,92,Multi-PIE::130::130_01_02_050_13_crop_128,130,29,False,50,cascade,multiple,mean,023;036;072;190;208
aspanformer,92,Multi-PIE::130::130_01_02_050_13_crop_128,130,29,False,50,cascade,multiple,mean,027;072;109;023;180
deepdetect,92,Multi-PIE::130::130_01_02_050_13_crop_128,130,29,False,50,cascade,multiple,mean,180;208;234;027;007
loftr,96,Multi-PIE::155::155_01_01_050_19_crop_128,155,1,True,50,cascade,multiple,mean,155;190;130;108;007
orb-fingervein,96,Multi-PIE::155::155_01_01_050_19_crop_128,155,3,False,50,cascade,multiple,mean,071;130;155;023;029
sift-fingervein,96,Multi-PIE::155::155_01_01_050_19_crop_128,155,2,False,50,cascade,multiple,mean,041;155;230;051;071
superglue-fingervein,96,Multi-PIE::155::155_01_01_050_19_crop_128,155,2,False,50,cascade,multiple,mean,023;155;130;164;041
sgmnet-fingervein,96,Multi-PIE::155::155_01_01_050_19_crop_128,155,1,True,50,cascade,multiple,mean,155;190;023;056;041
aspanformer,96,Multi-PIE::155::155_01_01_050_19_crop_128,155,6,False,50,cascade,multiple,mean,029;190;164;008;208
deepdetect,96,Multi-PIE::155::155_01_01_050_19_crop_128,155,1,True,50,cascade,multiple,mean,155;071;130;164;008
loftr,100,Multi-PIE::248::248_01_01_051_09_crop_128,248,32,False,50,cascade,multiple,mean,184;189;109;234;071
orb-fingervein,100,Multi-PIE::248::248_01_01_051_09_crop_128,248,31,False,50,cascade,multiple,mean,164;189;072;234;190
sift-fingervein,100,Multi-PIE::248::248_01_01_051_09_crop_128,248,31,False,50,cascade,multiple,mean,189;109;071;164;184
superglue-fingervein,100,Multi-PIE::248::248_01_01_051_09_crop_128,248,32,False,50,cascade,multiple,mean,184;190;152;109;027
sgmnet-fingervein,100,Multi-PIE::248::248_01_01_051_09_crop_128,248,32,False,50,cascade,multiple,mean,195;071;189;164;002
aspanformer,100,Multi-PIE::248::248_01_01_051_09_crop_128,248,32,False,50,cascade,multiple,mean,002;184;190;071;023
deepdetect,100,Multi-PIE::248::248_01_01_051_09_crop_128,248,32,False,50,cascade,multiple,mean,189;109;027;072;234
loftr,104,Multi-PIE::144::144_01_02_050_06_crop_128,144,31,False,50,cascade,multiple,mean,063;023;215;230;190
orb-fingervein,104,Multi-PIE::144::144_01_02_050_06_crop_128,144,29,False,50,cascade,multiple,mean,063;215;023;029;230
sift-fingervein,104,Multi-PIE::144::144_01_02_050_06_crop_128,144,30,False,50,cascade,multiple,mean,248;184;071;215;230
superglue-fingervein,104,Multi-PIE::144::144_01_02_050_06_crop_128,144,31,False,50,cascade,multiple,mean,184;248;023;230;071
sgmnet-fingervein,104,Multi-PIE::144::144_01_02_050_06_crop_128,144,31,False,50,cascade,multiple,mean,190;184;063;247;072
aspanformer,104,Multi-PIE::144::144_01_02_050_06_crop_128,144,31,False,50,cascade,multiple,mean,057;179;072;063;184
deepdetect,104,Multi-PIE::144::144_01_02_050_06_crop_128,144,31,False,50,cascade,multiple,mean,215;071;007;248;179
loftr,108,Multi-PIE::051::051_01_01_051_04_crop_128,051,1,True,50,cascade,multiple,mean,051;029;190;063;237
orb-fingervein,108,Multi-PIE::051::051_01_01_051_04_crop_128,051,7,False,50,cascade,multiple,mean,108;248;002;207;190
sift-fingervein,108,Multi-PIE::051::051_01_01_051_04_crop_128,051,4,False,50,cascade,multiple,mean,207;195;152;051;237
superglue-fingervein,108,Multi-PIE::051::051_01_01_051_04_crop_128,051,6,False,50,cascade,multiple,mean,152;007;071;248;029
sgmnet-fingervein,108,Multi-PIE::051::051_01_01_051_04_crop_128,051,12,False,50,cascade,multiple,mean,164;029;108;207;040
aspanformer,108,Multi-PIE::051::051_01_01_051_04_crop_128,051,12,False,50,cascade,multiple,mean,152;190;248;063;029
deepdetect,108,Multi-PIE::051::051_01_01_051_04_crop_128,051,3,False,50,cascade,multiple,mean,108;071;051;002;207
loftr,112,Multi-PIE::184::184_01_01_050_07_crop_128,184,1,True,50,cascade,multiple,mean,184;009;029;151;063
orb-fingervein,112,Multi-PIE::184::184_01_01_050_07_crop_128,184,1,True,50,cascade,multiple,mean,184;247;215;190;009
sift-fingervein,112,Multi-PIE::184::184_01_01_050_07_crop_128,184,1,True,50,cascade,multiple,mean,184;195;029;109;071
superglue-fingervein,112,Multi-PIE::184::184_01_01_050_07_crop_128,184,1,True,50,cascade,multiple,mean,184;195;007;071;151
sgmnet-fingervein,112,Multi-PIE::184::184_01_01_050_07_crop_128,184,1,True,50,cascade,multiple,mean,184;024;007;164;247
aspanformer,112,Multi-PIE::184::184_01_01_050_07_crop_128,184,1,True,50,cascade,multiple,mean,184;190;247;151;029
deepdetect,112,Multi-PIE::184::184_01_01_050_07_crop_128,184,1,True,50,cascade,multiple,mean,184;215;140;151;063
loftr,116,Multi-PIE::167::167_01_01_051_11_crop_128,167,1,True,50,cascade,multiple,mean,167;190;174;151;063
orb-fingervein,116,Multi-PIE::167::167_01_01_051_11_crop_128,167,1,True,50,cascade,multiple,mean,167;215;174;190;029
sift-fingervein,116,Multi-PIE::167::167_01_01_051_11_crop_128,167,1,True,50,cascade,multiple,mean,167;174;109;007;115
superglue-fingervein,116,Multi-PIE::167::167_01_01_051_11_crop_128,167,1,True,50,cascade,multiple,mean,167;029;115;151;190
sgmnet-fingervein,116,Multi-PIE::167::167_01_01_051_11_crop_128,167,1,True,50,cascade,multiple,mean,167;058;029;215;007
aspanformer,116,Multi-PIE::167::167_01_01_051_11_crop_128,167,1,True,50,cascade,multiple,mean,167;007;180;029;058
deepdetect,116,Multi-PIE::167::167_01_01_051_11_crop_128,167,1,True,50,cascade,multiple,mean,167;151;164;058;007
loftr,120,Multi-PIE::180::180_01_02_051_14_crop_128,180,1,True,50,cascade,multiple,mean,180;195;247;060;056
orb-fingervein,120,Multi-PIE::180::180_01_02_051_14_crop_128,180,1,True,50,cascade,multiple,mean,180;164;007;060;247
sift-fingervein,120,Multi-PIE::180::180_01_02_051_14_crop_128,180,1,True,50,cascade,multiple,mean,180;208;196;087;247
superglue-fingervein,120,Multi-PIE::180::180_01_02_051_14_crop_128,180,1,True,50,cascade,multiple,mean,180;195;007;087;060
sgmnet-fingervein,120,Multi-PIE::180::180_01_02_051_14_crop_128,180,1,True,50,cascade,multiple,mean,180;247;140;196;164
aspanformer,120,Multi-PIE::180::180_01_02_051_14_crop_128,180,11,False,50,cascade,multiple,mean,060;196;140;007;051
deepdetect,120,Multi-PIE::180::180_01_02_051_14_crop_128,180,1,True,50,cascade,multiple,mean,180;247;060;008;087
loftr,124,Multi-PIE::237::237_01_01_050_06_crop_128,237,36,False,50,cascade,multiple,mean,071;247;164;140;087
orb-fingervein,124,Multi-PIE::237::237_01_01_050_06_crop_128,237,35,False,50,cascade,multiple,mean,174;234;108;247;071
sift-fingervein,124,Multi-PIE::237::237_01_01_050_06_crop_128,237,33,False,50,cascade,multiple,mean,024;234;195;051;184
superglue-fingervein,124,Multi-PIE::237::237_01_01_050_06_crop_128,237,36,False,50,cascade,multiple,mean,234;241;024;247;184
sgmnet-fingervein,124,Multi-PIE::237::237_01_01_050_06_crop_128,237,36,False,50,cascade,multiple,mean,164;234;144;190;108
aspanformer,124,Multi-PIE::237::237_01_01_050_06_crop_128,237,36,False,50,cascade,multiple,mean,108;241;164;087;247
deepdetect,124,Multi-PIE::237::237_01_01_050_06_crop_128,237,36,False,50,cascade,multiple,mean,140;234;190;241;071
loftr,128,Multi-PIE::108::108_01_02_050_02_crop_128,108,35,False,50,cascade,multiple,mean,190;002;029;058;007
