matcher,probe_record_id,probe_sample_id,probe_identity,rank_of_true_identity,rank_1_hit,gallery_size,ranking_strategy,samples_per_gallery,aggregation_method,top_5_identities
aspanformer,6,11k_Hands::0000013::Hand_0000508,0000013,1,True,50,cascade,multiple,max,0000013;0000064;0000023;0000573;0001549
deepdetect,6,11k_Hands::0000013::Hand_0000508,0000013,2,False,50,cascade,multiple,max,0000587;0000013;0000081;0001008;0000064
loftr,8,11k_Hands::0001008::Hand_0001248,0001008,1,True,50,cascade,multiple,max,0001008;0000013;0000573;0001547;0000064
orb-fingervein,8,11k_Hands::0001008::Hand_0001248,0001008,1,True,50,cascade,multiple,max,0001008;0000505;0001566;0000013;0001547
sift-fingervein,8,11k_Hands::0001008::Hand_0001248,0001008,1,True,50,cascade,multiple,max,0001008;0001547;0001589;0000064;0001073
superglue-fingervein,8,11k_Hands::0001008::Hand_0001248,0001008,1,True,50,cascade,multiple,max,0001008;0000573;0000064;0001547;0000086
sgmnet-fingervein,8,11k_Hands::0001008::Hand_0001248,0001008,1,True,50,cascade,multiple,max,0001008;0001589;0000086;0000023;0001547
aspanformer,8,11k_Hands::0001008::Hand_0001248,0001008,1,True,50,cascade,multiple,max,0001008;0000573;0000013;0000064;0001566
deepdetect,8,11k_Hands::0001008::Hand_0001248,0001008,9,False,50,cascade,multiple,max,0001589;0001549;0000587;0000023;0001533
loftr,10,11k_Hands::0000587::Hand_0005883,0000587,1,True,50,cascade,multiple,max,0000587;0001034;0001082;0001547;0001566
orb-fingervein,10,11k_Hands::0000587::Hand_0005883,0000587,1,True,50,cascade,multiple,max,0000587;0001034;0001082;0001566;0000573
sift-fingervein,10,11k_Hands::0000587::Hand_0005883,0000587,1,True,50,cascade,multiple,max,0000587;0001566;0001533;0000086;0000013
superglue-fingervein,10,11k_Hands::0000587::Hand_0005883,0000587,2,False,50,cascade,multiple,max,0001034;0000587;0001082;0001517;0000573
sgmnet-fingervein,10,11k_Hands::0000587::Hand_0005883,0000587,1,True,50,cascade,multiple,max,0000587;0000013;0000505;0000081;0001034
aspanformer,10,11k_Hands::0000587::Hand_0005883,0000587,2,False,50,cascade,multiple,max,0001082;0000587;0001034;0000013;0000505
deepdetect,10,11k_Hands::0000587::Hand_0005883,0000587,1,True,50,cascade,multiple,max,0000587;0000023;0001008;0000505;0001566
loftr,12,11k_Hands::0000573::Hand_0008014,0000573,1,True,50,cascade,multiple,max,0000573;0000576;0000587;0001539;0001566
orb-fingervein,12,11k_Hands::0000573::Hand_0008014,0000573,1,True,50,cascade,multiple,max,0000573;0000576;0001566;0001539;0000587
sift-fingervein,12,11k_Hands::0000573::Hand_0008014,0000573,1,True,50,cascade,multiple,max,0000573;0001566;0001539;0000576;0000086
superglue-fingervein,12,11k_Hands::0000573::Hand_0008014,0000573,2,False,50,cascade,multiple,max,0000505;0000573;0000587;0001566;0000576
sgmnet-fingervein,12,11k_Hands::0000573::Hand_0008014,0000573,1,True,50,cascade,multiple,max,0000573;0000066;0000086;0000505;0000576
aspanformer,12,11k_Hands::0000573::Hand_0008014,0000573,5,False,50,cascade,multiple,max,0001539;0000572;0000587;0000505;0000573
deepdetect,12,11k_Hands::0000573::Hand_0008014,0000573,1,True,50,cascade,multiple,max,0000573;0000505;0000086;0001589;0000066
loftr,14,11k_Hands::0000505::Hand_0000132,0000505,1,True,50,cascade,multiple,max,0000505;0000013;0000573;0001008;0000081
orb-fingervein,14,11k_Hands::0000505::Hand_0000132,0000505,1,True,50,cascade,multiple,max,0000505;0000013;0000086;0001566;0001008
sift-fingervein,14,11k_Hands::0000505::Hand_0000132,0000505,2,False,50,cascade,multiple,max,0001566;0000505;0000587;0000013;0000081
superglue-fingervein,14,11k_Hands::0000505::Hand_0000132,0000505,10,False,50,cascade,multiple,max,0000019;0001589;0001008;0000573;0000013
sgmnet-fingervein,14,11k_Hands::0000505::Hand_0000132,0000505,1,True,50,cascade,multiple,max,0000505;0000019;0000013;0001589;0000086
aspanformer,14,11k_Hands::0000505::Hand_0000132,0000505,2,False,50,cascade,multiple,max,0000013;0000505;0001549;0000064;0000573
deepdetect,14,11k_Hands::0000505::Hand_0000132,0000505,5,False,50,cascade,multiple,max,0000587;0001589;0001549;0000019;0000505
loftr,16,11k_Hands::0000081::Hand_0000390,0000081,1,True,50,cascade,multiple,max,0000081;0000573;0000013;0000064;0001082
orb-fingervein,16,11k_Hands::0000081::Hand_0000390,0000081,1,True,50,cascade,multiple,max,0000081;0000013;0000505;0001549;0001082
sift-fingervein,16,11k_Hands::0000081::Hand_0000390,0000081,3,False,50,cascade,multiple,max,0001566;0001549;0000081;0000023;0001008
superglue-fingervein,16,11k_Hands::0000081::Hand_0000390,0000081,4,False,50,cascade,multiple,max,0000573;0000064;0001082;0000081;0000013
sgmnet-fingervein,16,11k_Hands::0000081::Hand_0000390,0000081,1,True,50,cascade,multiple,max,0000081;0000086;0001533;0001073;0001589
aspanformer,16,11k_Hands::0000081::Hand_0000390,0000081,4,False,50,cascade,multiple,max,0001082;0000064;0000013;0000081;0000505
deepdetect,16,11k_Hands::0000081::Hand_0000390,0000081,13,False,50,cascade,multiple,max,0001566;0000587;0000573;0000505;0001073
loftr,18,11k_Hands::0001589::Hand_0011692,0001589,1,True,50,cascade,multiple,max,0001589;0001089;0000505;0001008;0000081
orb-fingervein,18,11k_Hands::0001589::Hand_0011692,0001589,1,True,50,cascade,multiple,max,0001589;0001009;0001089;0000086;0000587
sift-fingervein,18,11k_Hands::0001589::Hand_0011692,0001589,1,True,50,cascade,multiple,max,0001589;0001533;0001008;0000081;0001566
superglue-fingervein,18,11k_Hands::0001589::Hand_0011692,0001589,1,True,50,cascade,multiple,max,0001589;0001089;0001549;0000013;0001009
sgmnet-fingervein,18,11k_Hands::0001589::Hand_0011692,0001589,1,True,50,cascade,multiple,max,0001589;0000573;0001549;0001089;0000576
aspanformer,18,11k_Hands::0001589::Hand_0011692,0001589,1,True,50,cascade,multiple,max,0001589;0001549;0001008;0000576;0000081
deepdetect,18,11k_Hands::0001589::Hand_0011692,0001589,1,True,50,cascade,multiple,max,0001589;0000576;0001009;0000013;0000587
loftr,20,11k_Hands::0001533::Hand_0002547,0001533,1,True,50,cascade,multiple,max,0001533;0000573;0000587;0000013;0001549
orb-fingervein,20,11k_Hands::0001533::Hand_0002547,0001533,1,True,50,cascade,multiple,max,0001533;0000573;0000064;0000505;0000587
sift-fingervein,20,11k_Hands::0001533::Hand_0002547,0001533,1,True,50,cascade,multiple,max,0001533;0000013;0000587;0000086;0001566
superglue-fingervein,20,11k_Hands::0001533::Hand_0002547,0001533,11,False,50,cascade,multiple,max,0000086;0001589;0001073;0001008;0001549
sgmnet-fingervein,20,11k_Hands::0001533::Hand_0002547,0001533,1,True,50,cascade,multiple,max,0001533;0001549;0000086;0001589;0000081
aspanformer,20,11k_Hands::0001533::Hand_0002547,0001533,7,False,50,cascade,multiple,max,0000013;0000587;0001549;0000023;0000064
deepdetect,20,11k_Hands::0001533::Hand_0002547,0001533,5,False,50,cascade,multiple,max,0000587;0000086;0001589;0001089;0001533
loftr,22,11k_Hands::0000064::Hand_0001172,0000064,1,True,50,cascade,multiple,max,0000064;0000573;0000013;0000505;0001008
orb-fingervein,22,11k_Hands::0000064::Hand_0001172,0000064,1,True,50,cascade,multiple,max,0000064;0001549;0000013;0000587;0001533
sift-fingervein,22,11k_Hands::0000064::Hand_0001172,0000064,1,True,50,cascade,multiple,max,0000064;0001008;0001073;0001533;0001566
superglue-fingervein,22,11k_Hands::0000064::Hand_0001172,0000064,1,True,50,cascade,multiple,max,0000064;0000086;0001549;0001008;0001589
sgmnet-fingervein,22,11k_Hands::0000064::Hand_0001172,0000064,1,True,50,cascade,multiple,max,0000064;0000086;0001082;0000081;0001008
aspanformer,22,11k_Hands::0000064::Hand_0001172,0000064,1,True,50,cascade,multiple,max,0000064;0001082;0000013;0000023;0000081
deepdetect,22,11k_Hands::0000064::Hand_0001172,0000064,1,True,50,cascade,multiple,max,0000064;0001589;0001082;0000505;0001566
loftr,24,11k_Hands::0001549::Hand_0003060,0001549,1,True,50,cascade,multiple,max,0001549;0000587;0001034;0001539;0000518
orb-fingervein,24,11k_Hands::0001549::Hand_0003060,0001549,1,True,50,cascade,multiple,max,0001549;0000587;0001594;0001566;0000573
sift-fingervein,24,11k_Hands::0001549::Hand_0003060,0001549,1,True,50,cascade,multiple,max,0001549;0001034;0000518;0001594;0000086
superglue-fingervein,24,11k_Hands::0001549::Hand_0003060,0001549,1,True,50,cascade,multiple,max,0001549;0000587;0001539;0001034;0000013
sgmnet-fingervein,24,11k_Hands::0001549::Hand_0003060,0001549,1,True,50,cascade,multiple,max,0001549;0000505;0000518;0000013;0001589
aspanformer,24,11k_Hands::0001549::Hand_0003060,0001549,1,True,50,cascade,multiple,max,0001549;0000587;0001008;0001539;0000081
deepdetect,24,11k_Hands::0001549::Hand_0003060,0001549,1,True,50,cascade,multiple,max,0001549;0000587;0000081;0001594;0001539
loftr,26,11k_Hands::0001073::Hand_0000431,0001073,1,True,50,cascade,multiple,max,0001073;0000573;2000000;0000013;0001547
orb-fingervein,26,11k_Hands::0001073::Hand_0000431,0001073,1,True,50,cascade,multiple,max,0001073;0001533;0001560;0001566;0000086
sift-fingervein,26,11k_Hands::0001073::Hand_0000431,0001073,1,True,50,cascade,multiple,max,0001073;0001566;0001560;0000587;0000086
superglue-fingervein,26,11k_Hands::0001073::Hand_0000431,0001073,13,False,50,cascade,multiple,max,2000000;0001547;0000013;0001008;0000573
sgmnet-fingervein,26,11k_Hands::0001073::Hand_0000431,0001073,1,True,50,cascade,multiple,max,0001073;2000000;0000086;0001008;0001589
aspanformer,26,11k_Hands::0001073::Hand_0000431,0001073,6,False,50,cascade,multiple,max,0001566;0000587;0001547;0000573;0001008
deepdetect,26,11k_Hands::0001073::Hand_0000431,0001073,11,False,50,cascade,multiple,max,0001547;0001560;0001008;0000013;0001566
loftr,28,11k_Hands::0000023::Hand_0010258,0000023,1,True,50,cascade,multiple,max,0000023;0000019;0001549;0000587;0000086
orb-fingervein,28,11k_Hands::0000023::Hand_0010258,0000023,1,True,50,cascade,multiple,max,0000023;0000505;0001589;0000086;0000081
sift-fingervein,28,11k_Hands::0000023::Hand_0010258,0000023,1,True,50,cascade,multiple,max,0000023;0000064;0001589;0001566;0000086
superglue-fingervein,28,11k_Hands::0000023::Hand_0010258,0000023,1,True,50,cascade,multiple,max,0000023;0000019;0000086;0001589;0001549
sgmnet-fingervein,28,11k_Hands::0000023::Hand_0010258,0000023,1,True,50,cascade,multiple,max,0000023;0000019;0001073;0000505;0000086
aspanformer,28,11k_Hands::0000023::Hand_0010258,0000023,1,True,50,cascade,multiple,max,0000023;0000019;0000505;0000013;0000064
deepdetect,28,11k_Hands::0000023::Hand_0010258,0000023,1,True,50,cascade,multiple,max,0000023;0000086;0001566;0000019;0000081
loftr,30,11k_Hands::0000019::Hand_0000462,0000019,1,True,50,cascade,multiple,max,0000019;0000023;0001589;0000505;0001549
orb-fingervein,30,11k_Hands::0000019::Hand_0000462,0000019,1,True,50,cascade,multiple,max,0000019;0000081;0001008;0001549;0001566
sift-fingervein,30,11k_Hands::0000019::Hand_0000462,0000019,1,True,50,cascade,multiple,max,0000019;0000587;0000013;0000023;0001566
superglue-fingervein,30,11k_Hands::0000019::Hand_0000462,0000019,1,True,50,cascade,multiple,max,0000019;0001589;0000013;0001008;0000505
sgmnet-fingervein,30,11k_Hands::0000019::Hand_0000462,0000019,1,True,50,cascade,multiple,max,0000019;0001008;0001589;0000023;0000587
aspanformer,30,11k_Hands::0000019::Hand_0000462,0000019,2,False,50,cascade,multiple,max,0001533;0000019;0001549;0000573;0000505
deepdetect,30,11k_Hands::0000019::Hand_0000462,0000019,1,True,50,cascade,multiple,max,0000019;0001566;0001549;0000573;0001008
loftr,32,11k_Hands::0000065::Hand_0000111,0000065,1,True,50,cascade,multiple,max,0000065;0001082;0000013;0000573;0000587
orb-fingervein,32,11k_Hands::0000065::Hand_0000111,0000065,1,True,50,cascade,multiple,max,0000065;0000013;0001082;0001533;0000505
sift-fingervein,32,11k_Hands::0000065::Hand_0000111,0000065,1,True,50,cascade,multiple,max,0000065;0000505;0001008;0000081;0001566
superglue-fingervein,32,11k_Hands::0000065::Hand_0000111,0000065,5,False,50,cascade,multiple,max,0001589;0000587;0000505;0001566;0000065
sgmnet-fingervein,32,11k_Hands::0000065::Hand_0000111,0000065,1,True,50,cascade,multiple,max,0000065;0001549;0000086;0000081;0001533
aspanformer,32,11k_Hands::0000065::Hand_0000111,0000065,1,True,50,cascade,multiple,max,0000065;0000587;0001549;0001008;0000573
deepdetect,32,11k_Hands::0000065::Hand_0000111,0000065,1,True,50,cascade,multiple,max,0000065;0001566;0000573;0000062;0000064
loftr,34,11k_Hands::0000571::Hand_0010489,0000571,1,True,50,cascade,multiple,max,0000571;0001566;0000013;0001560;0000573
orb-fingervein,34,11k_Hands::0000571::Hand_0010489,0000571,1,True,50,cascade,multiple,max,0000571;0000587;0001566;0000505;0001533
sift-fingervein,34,11k_Hands::0000571::Hand_0010489,0000571,1,True,50,cascade,multiple,max,0000571;0000573;0000587;0000081;0001560
superglue-fingervein,34,11k_Hands::0000571::Hand_0010489,0000571,1,True,50,cascade,multiple,max,0000571;0000086;0001549;0000573;0001566
sgmnet-fingervein,34,11k_Hands::0000571::Hand_0010489,0000571,1,True,50,cascade,multiple,max,0000571;0000086;0001073;0001589;0001008
aspanformer,34,11k_Hands::0000571::Hand_0010489,0000571,1,True,50,cascade,multiple,max,0000571;0000505;0000064;0000587;0000013
deepdetect,34,11k_Hands::0000571::Hand_0010489,0000571,1,True,50,cascade,multiple,max,0000571;0000505;0001549;0000573;0001560
loftr,36,11k_Hands::0000576::Hand_0005493,0000576,1,True,50,cascade,multiple,max,0000576;0000081;0001589;0000514;0001549
orb-fingervein,36,11k_Hands::0000576::Hand_0005493,0000576,2,False,50,cascade,multiple,max,0000514;0000576;0001008;0000064;0000573
sift-fingervein,36,11k_Hands::0000576::Hand_0005493,0000576,1,True,50,cascade,multiple,max,0000576;0000587;0001589;0000086;0000514
superglue-fingervein,36,11k_Hands::0000576::Hand_0005493,0000576,10,False,50,cascade,multiple,max,0000505;0001566;0000081;0000086;0001589
sgmnet-fingervein,36,11k_Hands::0000576::Hand_0005493,0000576,1,True,50,cascade,multiple,max,0000576;0000086;0000013;0001589;0000587
aspanformer,36,11k_Hands::0000576::Hand_0005493,0000576,3,False,50,cascade,multiple,max,0000081;0001589;0000576;0000514;0001549
deepdetect,36,11k_Hands::0000576::Hand_0005493,0000576,1,True,50,cascade,multiple,max,0000576;0001589;0000573;0000081;0001032
loftr,38,11k_Hands::0001517::Hand_0001717,0001517,19,False,50,cascade,multiple,max,0000019;0000023;0001073;0000064;0000587
orb-fingervein,38,11k_Hands::0001517::Hand_0001717,0001517,19,False,50,cascade,multiple,max,0000023;0000081;0001073;0001533;0001566
sift-fingervein,38,11k_Hands::0001517::Hand_0001717,0001517,19,False,50,cascade,multiple,max,0000587;0001008;0001073;0001566;0000086
superglue-fingervein,38,11k_Hands::0001517::Hand_0001717,0001517,19,False,50,cascade,multiple,max,0001549;0000505;0001566;0000019;0000023
sgmnet-fingervein,38,11k_Hands::0001517::Hand_0001717,0001517,19,False,50,cascade,multiple,max,0000019;0001549;0000086;0000081;0001566
aspanformer,38,11k_Hands::0001517::Hand_0001717,0001517,19,False,50,cascade,multiple,max,0000013;0001549;0001566;0000023;0000573
deepdetect,38,11k_Hands::0001517::Hand_0001717,0001517,19,False,50,cascade,multiple,max,0000081;0000023;0000019;0000505;0000013
loftr,40,11k_Hands::0001553::Hand_0006465,0001553,1,True,50,cascade,multiple,max,0001553;0001566;0000023;0000064;0000573
orb-fingervein,40,11k_Hands::0001553::Hand_0006465,0001553,1,True,50,cascade,multiple,max,0001553;0001566;0000573;0000064;0000023
sift-fingervein,40,11k_Hands::0001553::Hand_0006465,0001553,1,True,50,cascade,multiple,max,0001553;0000013;0001566;0000086;0001008
superglue-fingervein,40,11k_Hands::0001553::Hand_0006465,0001553,2,False,50,cascade,multiple,max,0001073;0001553;0000081;0000013;0000573
sgmnet-fingervein,40,11k_Hands::0001553::Hand_0006465,0001553,1,True,50,cascade,multiple,max,0001553;0000086;0001073;0000505;0001533
aspanformer,40,11k_Hands::0001553::Hand_0006465,0001553,1,True,50,cascade,multiple,max,0001553;0000023;0000064;0000573;0000587
deepdetect,40,11k_Hands::0001553::Hand_0006465,0001553,1,True,50,cascade,multiple,max,0001553;0000573;0000013;0001566;0000086
loftr,42,11k_Hands::7000000::Hand_0009697,7000000,1,True,50,cascade,multiple,max,7000000;0001549;0000086;0001073;0000505
orb-fingervein,42,11k_Hands::7000000::Hand_0009697,7000000,1,True,50,cascade,multiple,max,7000000;0000505;0001549;0000573;0000587
sift-fingervein,42,11k_Hands::7000000::Hand_0009697,7000000,1,True,50,cascade,multiple,max,7000000;0000023;0001533;0000064;0001566
superglue-fingervein,42,11k_Hands::7000000::Hand_0009697,7000000,1,True,50,cascade,multiple,max,7000000;0000573;0001589;0000086;0001549
sgmnet-fingervein,42,11k_Hands::7000000::Hand_0009697,7000000,1,True,50,cascade,multiple,max,7000000;0000013;0001533;0000023;0001008
aspanformer,42,11k_Hands::7000000::Hand_0009697,7000000,1,True,50,cascade,multiple,max,7000000;0000064;0000081;0000023;0001589
deepdetect,42,11k_Hands::7000000::Hand_0009697,7000000,1,True,50,cascade,multiple,max,7000000;0000086;0001073;0000064;0001008
loftr,44,11k_Hands::0001539::Hand_0007869,0001539,1,True,50,cascade,multiple,max,0001539;0000086;0001594;2000000;0000505
orb-fingervein,44,11k_Hands::0001539::Hand_0007869,0001539,1,True,50,cascade,multiple,max,0001539;2000000;0000573;0001594;0000587
sift-fingervein,44,11k_Hands::0001539::Hand_0007869,0001539,1,True,50,cascade,multiple,max,0001539;0000013;0001594;0001566;0000086
superglue-fingervein,44,11k_Hands::0001539::Hand_0007869,0001539,3,False,50,cascade,multiple,max,0000086;0001594;0001539;2000000;0001549
sgmnet-fingervein,44,11k_Hands::0001539::Hand_0007869,0001539,1,True,50,cascade,multiple,max,0001539;0001594;0000505;2000000;0000086
aspanformer,44,11k_Hands::0001539::Hand_0007869,0001539,1,True,50,cascade,multiple,max,0001539;0001594;0000081;2000000;0000093
deepdetect,44,11k_Hands::0001539::Hand_0007869,0001539,1,True,50,cascade,multiple,max,0001539;0000081;0001589;0001566;0001008
loftr,46,11k_Hands::0000543::Hand_0001921,0000543,1,True,50,cascade,multiple,max,0000543;0001566;0000505;0000023;0000573
orb-fingervein,46,11k_Hands::0000543::Hand_0001921,0000543,1,True,50,cascade,multiple,max,0000543;0001034;0000573;0001589;0000587
sift-fingervein,46,11k_Hands::0000543::Hand_0001921,0000543,1,True,50,cascade,multiple,max,0000543;0001034;0000587;0000505;0001002
superglue-fingervein,46,11k_Hands::0000543::Hand_0001921,0000543,1,True,50,cascade,multiple,max,0000543;0000587;0000086;0000081;0000573
sgmnet-fingervein,46,11k_Hands::0000543::Hand_0001921,0000543,1,True,50,cascade,multiple,max,0000543;0000086;0000023;0000573;0000514
aspanformer,46,11k_Hands::0000543::Hand_0001921,0000543,1,True,50,cascade,multiple,max,0000543;0000505;0000023;0001046;0000587
deepdetect,46,11k_Hands::0000543::Hand_0001921,0000543,2,False,50,cascade,multiple,max,0001008;0000543;0001566;0001002;0000505
loftr,48,11k_Hands::1100000::Hand_0009816,1100000,1,True,50,cascade,multiple,max,1100000;0000086;0001008;0000505;0001549
orb-fingervein,48,11k_Hands::1100000::Hand_0009816,1100000,1,True,50,cascade,multiple,max,1100000;0001549;0001008;0000013;0000081
sift-fingervein,48,11k_Hands::1100000::Hand_0009816,1100000,1,True,50,cascade,multiple,max,1100000;0001008;0001566;0000086;0000013
superglue-fingervein,48,11k_Hands::1100000::Hand_0009816,1100000,1,True,50,cascade,multiple,max,1100000;0000013;0000505;0001566;0000064
sgmnet-fingervein,48,11k_Hands::1100000::Hand_0009816,1100000,1,True,50,cascade,multiple,max,1100000;0001089;0001589;0000505;0000064
aspanformer,48,11k_Hands::1100000::Hand_0009816,1100000,1,True,50,cascade,multiple,max,1100000;0000505;0000013;0001566;0000064
deepdetect,48,11k_Hands::1100000::Hand_0009816,1100000,2,False,50,cascade,multiple,max,0000505;1100000;0001566;0001008;0000587
loftr,50,11k_Hands::0001070::Hand_0001979,0001070,1,True,50,cascade,multiple,max,0001070;0000573;0001008;0001549;0000587
orb-fingervein,50,11k_Hands::0001070::Hand_0001979,0001070,1,True,50,cascade,multiple,max,0001070;0001589;0001533;0000573;0000013
sift-fingervein,50,11k_Hands::0001070::Hand_0001979,0001070,1,True,50,cascade,multiple,max,0001070;0000587;0000573;0001549;0001533
superglue-fingervein,50,11k_Hands::0001070::Hand_0001979,0001070,3,False,50,cascade,multiple,max,0001589;0001008;0001070;0000086;0000573
sgmnet-fingervein,50,11k_Hands::0001070::Hand_0001979,0001070,1,True,50,cascade,multiple,max,0001070;0000013;0000086;0000573;0001549
aspanformer,50,11k_Hands::0001070::Hand_0001979,0001070,1,True,50,cascade,multiple,max,0001070;0000573;0000013;0001008;0000023
deepdetect,50,11k_Hands::0001070::Hand_0001979,0001070,6,False,50,cascade,multiple,max,0000573;0001533;0001549;0000013;0000023
loftr,52,11k_Hands::0000572::Hand_0000622,0000572,1,True,50,cascade,multiple,max,0000572;0001566;0000004;0000086;0000573
orb-fingervein,52,11k_Hands::0000572::Hand_0000622,0000572,1,True,50,cascade,multiple,max,0000572;0000004;0001533;0000505;0001073
sift-fingervein,52,11k_Hands::0000572::Hand_0000622,0000572,1,True,50,cascade,multiple,max,0000572;0001533;0000013;0000064;0001566
superglue-fingervein,52,11k_Hands::0000572::Hand_0000622,0000572,1,True,50,cascade,multiple,max,0000572;0001008;0001566;0001073;0001549
sgmnet-fingervein,52,11k_Hands::0000572::Hand_0000622,0000572,1,True,50,cascade,multiple,max,0000572;0000086;0001008;0001566;0000573
aspanformer,52,11k_Hands::0000572::Hand_0000622,0000572,1,True,50,cascade,multiple,max,0000572;0001566;0000013;0000573;0000004
deepdetect,52,11k_Hands::0000572::Hand_0000622,0000572,1,True,50,cascade,multiple,max,0000572;0001566;0001549;0000004;0000573
loftr,54,11k_Hands::0001082::Hand_0008461,0001082,1,True,50,cascade,multiple,max,0001082;0000086;0001549;0001589;0000587
orb-fingervein,54,11k_Hands::0001082::Hand_0008461,0001082,1,True,50,cascade,multiple,max,0001082;0000587;0000505;0001533;0000064
sift-fingervein,54,11k_Hands::0001082::Hand_0008461,0001082,1,True,50,cascade,multiple,max,0001082;0000013;0001566;0000086;0001008
superglue-fingervein,54,11k_Hands::0001082::Hand_0008461,0001082,2,False,50,cascade,multiple,max,0000086;0001082;0001533;0000081;0001547
sgmnet-fingervein,54,11k_Hands::0001082::Hand_0008461,0001082,1,True,50,cascade,multiple,max,0001082;0001549;0000505;0001008;0000573
aspanformer,54,11k_Hands::0001082::Hand_0008461,0001082,1,True,50,cascade,multiple,max,0001082;0000081;0000587;0000505;1200000
deepdetect,54,11k_Hands::0001082::Hand_0008461,0001082,1,True,50,cascade,multiple,max,0001082;0000587;0001008;0000505;1200000
loftr,56,11k_Hands::0001547::Hand_0006052,0001547,1,True,50,cascade,multiple,max,0001547;0000081;0000086;0000093;0000587
orb-fingervein,56,11k_Hands::0001547::Hand_0006052,0001547,1,True,50,cascade,multiple,max,0001547;0001566;0000505;0001589;0001008
sift-fingervein,56,11k_Hands::0001547::Hand_0006052,0001547,2,False,50,cascade,multiple,max,0001566;0001547;0000086;0001008;0000587
superglue-fingervein,56,11k_Hands::0001547::Hand_0006052,0001547,6,False,50,cascade,multiple,max,0000573;2000000;0000064;0001589;0000093
sgmnet-fingervein,56,11k_Hands::0001547::Hand_0006052,0001547,1,True,50,cascade,multiple,max,0001547;0000013;0000505;0000573;0001008
aspanformer,56,11k_Hands::0001547::Hand_0006052,0001547,2,False,50,cascade,multiple,max,0000086;0001547;0000081;0000093;0001531
deepdetect,56,11k_Hands::0001547::Hand_0006052,0001547,5,False,50,cascade,multiple,max,0000081;0000587;0000573;0000064;0001547
loftr,58,11k_Hands::0001009::Hand_0009212,0001009,1,True,50,cascade,multiple,max,0001009;0001549;1200000;0001033;0000086
orb-fingervein,58,11k_Hands::0001009::Hand_0009212,0001009,1,True,50,cascade,multiple,max,0001009;0001549;0000587;0001033;0001533
sift-fingervein,58,11k_Hands::0001009::Hand_0009212,0001009,1,True,50,cascade,multiple,max,0001009;0000013;0000573;0001033;1200000
superglue-fingervein,58,11k_Hands::0001009::Hand_0009212,0001009,4,False,50,cascade,multiple,max,0000587;0001549;1200000;0001009;0000081
sgmnet-fingervein,58,11k_Hands::0001009::Hand_0009212,0001009,1,True,50,cascade,multiple,max,0001009;0001549;0000086;0000505;0000587
aspanformer,58,11k_Hands::0001009::Hand_0009212,0001009,1,True,50,cascade,multiple,max,0001009;1200000;0000505;0001549;0001533
