record_id,sample_id,image_path,identity,modality,dataset_name,split,metadata
12,Multi-PIE::063::063_01_02_120_07_crop_128,Face\Multi_Pie_HR_128\063_01_02_120_07_crop_128.png,063,face,Multi-PIE,probe,"{""image_type"": ""HR_128"", ""angle"": ""120"", ""lighting"": ""07"", ""expression"": ""02"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""120"", ""lighting"": ""07"", ""expression"": ""02""}}"
13,Multi-PIE::058::058_01_01_140_03_crop_128,Face\Multi_Pie_HR_128\058_01_01_140_03_crop_128.png,058,face,Multi-PIE,gallery,"{""image_type"": ""HR_128"", ""angle"": ""140"", ""lighting"": ""03"", ""expression"": ""01"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""140"", ""lighting"": ""03"", ""expression"": ""01""}}"
14,Multi-PIE::058::058_01_02_130_09_crop_128,Face\Multi_Pie_HR_128\058_01_02_130_09_crop_128.png,058,face,Multi-PIE,probe,"{""image_type"": ""HR_128"", ""angle"": ""130"", ""lighting"": ""09"", ""expression"": ""02"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""130"", ""lighting"": ""09"", ""expression"": ""02""}}"
15,Multi-PIE::036::036_01_01_120_12_crop_128,Face\Multi_Pie_HR_128\036_01_01_120_12_crop_128.png,036,face,Multi-PIE,gallery,"{""image_type"": ""HR_128"", ""angle"": ""120"", ""lighting"": ""12"", ""expression"": ""01"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""120"", ""lighting"": ""12"", ""expression"": ""01""}}"
16,Multi-PIE::036::036_01_02_200_18_crop_128,Face\Multi_Pie_HR_128\036_01_02_200_18_crop_128.png,036,face,Multi-PIE,probe,"{""image_type"": ""HR_128"", ""angle"": ""200"", ""lighting"": ""18"", ""expression"": ""02"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""200"", ""lighting"": ""18"", ""expression"": ""02""}}"
17,Multi-PIE::189::189_01_01_110_06_crop_128,Face\Multi_Pie_HR_128\189_01_01_110_06_crop_128.png,189,face,Multi-PIE,gallery,"{""image_type"": ""HR_128"", ""angle"": ""110"", ""lighting"": ""06"", ""expression"": ""01"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""110"", ""lighting"": ""06"", ""expression"": ""01""}}"
18,Multi-PIE::189::189_01_02_190_01_crop_128,Face\Multi_Pie_HR_128\189_01_02_190_01_crop_128.png,189,face,Multi-PIE,probe,"{""image_type"": ""HR_128"", ""angle"": ""190"", ""lighting"": ""01"", ""expression"": ""02"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""190"", ""lighting"": ""01"", ""expression"": ""02""}}"
19,Multi-PIE::027::027_01_02_110_13_crop_128,Face\Multi_Pie_HR_128\027_01_02_110_13_crop_128.png,027,face,Multi-PIE,gallery,"{""image_type"": ""HR_128"", ""angle"": ""110"", ""lighting"": ""13"", ""expression"": ""02"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""110"", ""lighting"": ""13"", ""expression"": ""02""}}"
20,Multi-PIE::027::027_01_02_051_15_crop_128,Face\Multi_Pie_HR_128\027_01_02_051_15_crop_128.png,027,face,Multi-PIE,probe,"{""image_type"": ""HR_128"", ""angle"": ""051"", ""lighting"": ""15"", ""expression"": ""02"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""051"", ""lighting"": ""15"", ""expression"": ""02""}}"
21,Multi-PIE::174::174_01_01_090_17_crop_128,Face\Multi_Pie_HR_128\174_01_01_090_17_crop_128.png,174,face,Multi-PIE,gallery,"{""image_type"": ""HR_128"", ""angle"": ""090"", ""lighting"": ""17"", ""expression"": ""01"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""090"", ""lighting"": ""17"", ""expression"": ""01""}}"
22,Multi-PIE::174::174_01_02_240_12_crop_128,Face\Multi_Pie_HR_128\174_01_02_240_12_crop_128.png,174,face,Multi-PIE,probe,"{""image_type"": ""HR_128"", ""angle"": ""240"", ""lighting"": ""12"", ""expression"": ""02"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""240"", ""lighting"": ""12"", ""expression"": ""02""}}"
23,Multi-PIE::247::247_01_01_120_08_crop_128,Face\Multi_Pie_HR_128\247_01_01_120_08_crop_128.png,247,face,Multi-PIE,gallery,"{""image_type"": ""HR_128"", ""angle"": ""120"", ""lighting"": ""08"", ""expression"": ""01"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""120"", ""lighting"": ""08"", ""expression"": ""01""}}"
24,Multi-PIE::247::247_01_02_051_02_crop_128,Face\Multi_Pie_HR_128\247_01_02_051_02_crop_128.png,247,face,Multi-PIE,probe,"{""image_type"": ""HR_128"", ""angle"": ""051"", ""lighting"": ""02"", ""expression"": ""02"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""051"", ""lighting"": ""02"", ""expression"": ""02""}}"
25,Multi-PIE::230::230_01_02_050_03_crop_128,Face\Multi_Pie_HR_128\230_01_02_050_03_crop_128.png,230,face,Multi-PIE,gallery,"{""image_type"": ""HR_128"", ""angle"": ""050"", ""lighting"": ""03"", ""expression"": ""02"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""050"", ""lighting"": ""03"", ""expression"": ""02""}}"
26,Multi-PIE::230::230_01_02_130_06_crop_128,Face\Multi_Pie_HR_128\230_01_02_130_06_crop_128.png,230,face,Multi-PIE,probe,"{""image_type"": ""HR_128"", ""angle"": ""130"", ""lighting"": ""06"", ""expression"": ""02"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""130"", ""lighting"": ""06"", ""expression"": ""02""}}"
27,Multi-PIE::140::140_01_01_090_14_crop_128,Face\Multi_Pie_HR_128\140_01_01_090_14_crop_128.png,140,face,Multi-PIE,gallery,"{""image_type"": ""HR_128"", ""angle"": ""090"", ""lighting"": ""14"", ""expression"": ""01"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""090"", ""lighting"": ""14"", ""expression"": ""01""}}"
28,Multi-PIE::140::140_01_01_080_13_crop_128,Face\Multi_Pie_HR_128\140_01_01_080_13_crop_128.png,140,face,Multi-PIE,probe,"{""image_type"": ""HR_128"", ""angle"": ""080"", ""lighting"": ""13"", ""expression"": ""01"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""080"", ""lighting"": ""13"", ""expression"": ""01""}}"
29,Multi-PIE::023::023_01_01_090_13_crop_128,Face\Multi_Pie_HR_128\023_01_01_090_13_crop_128.png,023,face,Multi-PIE,gallery,"{""image_type"": ""HR_128"", ""angle"": ""090"", ""lighting"": ""13"", ""expression"": ""01"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""090"", ""lighting"": ""13"", ""expression"": ""01""}}"
30,Multi-PIE::023::023_01_01_050_10_crop_128,Face\Multi_Pie_HR_128\023_01_01_050_10_crop_128.png,023,face,Multi-PIE,probe,"{""image_type"": ""HR_128"", ""angle"": ""050"", ""lighting"": ""10"", ""expression"": ""01"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""050"", ""lighting"": ""10"", ""expression"": ""01""}}"
31,Multi-PIE::152::152_01_01_190_04_crop_128,Face\Multi_Pie_HR_128\152_01_01_190_04_crop_128.png,152,face,Multi-PIE,gallery,"{""image_type"": ""HR_128"", ""angle"": ""190"", ""lighting"": ""04"", ""expression"": ""01"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""190"", ""lighting"": ""04"", ""expression"": ""01""}}"
32,Multi-PIE::152::152_01_01_240_16_crop_128,Face\Multi_Pie_HR_128\152_01_01_240_16_crop_128.png,152,face,Multi-PIE,probe,"{""image_type"": ""HR_128"", ""angle"": ""240"", ""lighting"": ""16"", ""expression"": ""01"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""240"", ""lighting"": ""16"", ""expression"": ""01""}}"
33,Multi-PIE::109::109_01_01_110_16_crop_128,Face\Multi_Pie_HR_128\109_01_01_110_16_crop_128.png,109,face,Multi-PIE,gallery,"{""image_type"": ""HR_128"", ""angle"": ""110"", ""lighting"": ""16"", ""expression"": ""01"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""110"", ""lighting"": ""16"", ""expression"": ""01""}}"
34,Multi-PIE::109::109_01_01_010_00_crop_128,Face\Multi_Pie_HR_128\109_01_01_010_00_crop_128.png,109,face,Multi-PIE,probe,"{""image_type"": ""HR_128"", ""angle"": ""010"", ""lighting"": ""00"", ""expression"": ""01"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""010"", ""lighting"": ""00"", ""expression"": ""01""}}"
35,Multi-PIE::009::009_01_01_190_06_crop_128,Face\Multi_Pie_HR_128\009_01_01_190_06_crop_128.png,009,face,Multi-PIE,gallery,"{""image_type"": ""HR_128"", ""angle"": ""190"", ""lighting"": ""06"", ""expression"": ""01"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""190"", ""lighting"": ""06"", ""expression"": ""01""}}"
36,Multi-PIE::009::009_01_02_240_16_crop_128,Face\Multi_Pie_HR_128\009_01_02_240_16_crop_128.png,009,face,Multi-PIE,probe,"{""image_type"": ""HR_128"", ""angle"": ""240"", ""lighting"": ""16"", ""expression"": ""02"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""240"", ""lighting"": ""16"", ""expression"": ""02""}}"
37,Multi-PIE::008::008_01_02_080_09_crop_128,Face\Multi_Pie_HR_128\008_01_02_080_09_crop_128.png,008,face,Multi-PIE,gallery,"{""image_type"": ""HR_128"", ""angle"": ""080"", ""lighting"": ""09"", ""expression"": ""02"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""080"", ""lighting"": ""09"", ""expression"": ""02""}}"
38,Multi-PIE::008::008_01_02_090_13_crop_128,Face\Multi_Pie_HR_128\008_01_02_090_13_crop_128.png,008,face,Multi-PIE,probe,"{""image_type"": ""HR_128"", ""angle"": ""090"", ""lighting"": ""13"", ""expression"": ""02"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""090"", ""lighting"": ""13"", ""expression"": ""02""}}"
39,Multi-PIE::024::024_01_02_050_00_crop_128,Face\Multi_Pie_HR_128\024_01_02_050_00_crop_128.png,024,face,Multi-PIE,gallery,"{""image_type"": ""HR_128"", ""angle"": ""050"", ""lighting"": ""00"", ""expression"": ""02"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""050"", ""lighting"": ""00"", ""expression"": ""02""}}"
40,Multi-PIE::024::024_01_02_090_07_crop_128,Face\Multi_Pie_HR_128\024_01_02_090_07_crop_128.png,024,face,Multi-PIE,probe,"{""image_type"": ""HR_128"", ""angle"": ""090"", ""lighting"": ""07"", ""expression"": ""02"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""090"", ""lighting"": ""07"", ""expression"": ""02""}}"
41,Multi-PIE::056::056_01_02_090_03_crop_128,Face\Multi_Pie_HR_128\056_01_02_090_03_crop_128.png,056,face,Multi-PIE,gallery,"{""image_type"": ""HR_128"", ""angle"": ""090"", ""lighting"": ""03"", ""expression"": ""02"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""090"", ""lighting"": ""03"", ""expression"": ""02""}}"
42,Multi-PIE::056::056_01_02_010_10_crop_128,Face\Multi_Pie_HR_128\056_01_02_010_10_crop_128.png,056,face,Multi-PIE,probe,"{""image_type"": ""HR_128"", ""angle"": ""010"", ""lighting"": ""10"", ""expression"": ""02"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""010"", ""lighting"": ""10"", ""expression"": ""02""}}"
43,Multi-PIE::060::060_01_02_200_16_crop_128,Face\Multi_Pie_HR_128\060_01_02_200_16_crop_128.png,060,face,Multi-PIE,gallery,"{""image_type"": ""HR_128"", ""angle"": ""200"", ""lighting"": ""16"", ""expression"": ""02"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""200"", ""lighting"": ""16"", ""expression"": ""02""}}"
44,Multi-PIE::060::060_01_02_051_15_crop_128,Face\Multi_Pie_HR_128\060_01_02_051_15_crop_128.png,060,face,Multi-PIE,probe,"{""image_type"": ""HR_128"", ""angle"": ""051"", ""lighting"": ""15"", ""expression"": ""02"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""051"", ""lighting"": ""15"", ""expression"": ""02""}}"
45,Multi-PIE::130::130_01_01_200_11_crop_128,Face\Multi_Pie_HR_128\130_01_01_200_11_crop_128.png,130,face,Multi-PIE,gallery,"{""image_type"": ""HR_128"", ""angle"": ""200"", ""lighting"": ""11"", ""expression"": ""01"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""200"", ""lighting"": ""11"", ""expression"": ""01""}}"
46,Multi-PIE::130::130_01_01_010_02_crop_128,Face\Multi_Pie_HR_128\130_01_01_010_02_crop_128.png,130,face,Multi-PIE,probe,"{""image_type"": ""HR_128"", ""angle"": ""010"", ""lighting"": ""02"", ""expression"": ""01"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""010"", ""lighting"": ""02"", ""expression"": ""01""}}"
47,Multi-PIE::155::155_01_02_080_13_crop_128,Face\Multi_Pie_HR_128\155_01_02_080_13_crop_128.png,155,face,Multi-PIE,gallery,"{""image_type"": ""HR_128"", ""angle"": ""080"", ""lighting"": ""13"", ""expression"": ""02"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""080"", ""lighting"": ""13"", ""expression"": ""02""}}"
48,Multi-PIE::155::155_01_02_090_00_crop_128,Face\Multi_Pie_HR_128\155_01_02_090_00_crop_128.png,155,face,Multi-PIE,probe,"{""image_type"": ""HR_128"", ""angle"": ""090"", ""lighting"": ""00"", ""expression"": ""02"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""090"", ""lighting"": ""00"", ""expression"": ""02""}}"
49,Multi-PIE::248::248_01_02_130_06_crop_128,Face\Multi_Pie_HR_128\248_01_02_130_06_crop_128.png,248,face,Multi-PIE,gallery,"{""image_type"": ""HR_128"", ""angle"": ""130"", ""lighting"": ""06"", ""expression"": ""02"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""130"", ""lighting"": ""06"", ""expression"": ""02""}}"
50,Multi-PIE::248::248_01_02_050_18_crop_128,Face\Multi_Pie_HR_128\248_01_02_050_18_crop_128.png,248,face,Multi-PIE,probe,"{""image_type"": ""HR_128"", ""angle"": ""050"", ""lighting"": ""18"", ""expression"": ""02"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""050"", ""lighting"": ""18"", ""expression"": ""02""}}"
51,Multi-PIE::144::144_01_01_240_01_crop_128,Face\Multi_Pie_HR_128\144_01_01_240_01_crop_128.png,144,face,Multi-PIE,gallery,"{""image_type"": ""HR_128"", ""angle"": ""240"", ""lighting"": ""01"", ""expression"": ""01"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""240"", ""lighting"": ""01"", ""expression"": ""01""}}"
52,Multi-PIE::144::144_01_02_050_08_crop_128,Face\Multi_Pie_HR_128\144_01_02_050_08_crop_128.png,144,face,Multi-PIE,probe,"{""image_type"": ""HR_128"", ""angle"": ""050"", ""lighting"": ""08"", ""expression"": ""02"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""050"", ""lighting"": ""08"", ""expression"": ""02""}}"
53,Multi-PIE::051::051_01_01_200_08_crop_128,Face\Multi_Pie_HR_128\051_01_01_200_08_crop_128.png,051,face,Multi-PIE,gallery,"{""image_type"": ""HR_128"", ""angle"": ""200"", ""lighting"": ""08"", ""expression"": ""01"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""200"", ""lighting"": ""08"", ""expression"": ""01""}}"
54,Multi-PIE::051::051_01_01_051_07_crop_128,Face\Multi_Pie_HR_128\051_01_01_051_07_crop_128.png,051,face,Multi-PIE,probe,"{""image_type"": ""HR_128"", ""angle"": ""051"", ""lighting"": ""07"", ""expression"": ""01"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""051"", ""lighting"": ""07"", ""expression"": ""01""}}"
55,Multi-PIE::184::184_01_02_130_12_crop_128,Face\Multi_Pie_HR_128\184_01_02_130_12_crop_128.png,184,face,Multi-PIE,gallery,"{""image_type"": ""HR_128"", ""angle"": ""130"", ""lighting"": ""12"", ""expression"": ""02"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""130"", ""lighting"": ""12"", ""expression"": ""02""}}"
56,Multi-PIE::184::184_01_01_051_19_crop_128,Face\Multi_Pie_HR_128\184_01_01_051_19_crop_128.png,184,face,Multi-PIE,probe,"{""image_type"": ""HR_128"", ""angle"": ""051"", ""lighting"": ""19"", ""expression"": ""01"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""051"", ""lighting"": ""19"", ""expression"": ""01""}}"
57,Multi-PIE::167::167_01_01_190_06_crop_128,Face\Multi_Pie_HR_128\167_01_01_190_06_crop_128.png,167,face,Multi-PIE,gallery,"{""image_type"": ""HR_128"", ""angle"": ""190"", ""lighting"": ""06"", ""expression"": ""01"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""190"", ""lighting"": ""06"", ""expression"": ""01""}}"
58,Multi-PIE::167::167_01_01_240_03_crop_128,Face\Multi_Pie_HR_128\167_01_01_240_03_crop_128.png,167,face,Multi-PIE,probe,"{""image_type"": ""HR_128"", ""angle"": ""240"", ""lighting"": ""03"", ""expression"": ""01"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""240"", ""lighting"": ""03"", ""expression"": ""01""}}"
59,Multi-PIE::180::180_01_01_051_14_crop_128,Face\Multi_Pie_HR_128\180_01_01_051_14_crop_128.png,180,face,Multi-PIE,gallery,"{""image_type"": ""HR_128"", ""angle"": ""051"", ""lighting"": ""14"", ""expression"": ""01"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""051"", ""lighting"": ""14"", ""expression"": ""01""}}"
60,Multi-PIE::180::180_01_02_190_04_crop_128,Face\Multi_Pie_HR_128\180_01_02_190_04_crop_128.png,180,face,Multi-PIE,probe,"{""image_type"": ""HR_128"", ""angle"": ""190"", ""lighting"": ""04"", ""expression"": ""02"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""190"", ""lighting"": ""04"", ""expression"": ""02""}}"
61,Multi-PIE::237::237_01_01_240_04_crop_128,Face\Multi_Pie_HR_128\237_01_01_240_04_crop_128.png,237,face,Multi-PIE,gallery,"{""image_type"": ""HR_128"", ""angle"": ""240"", ""lighting"": ""04"", ""expression"": ""01"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""240"", ""lighting"": ""04"", ""expression"": ""01""}}"
62,Multi-PIE::237::237_01_01_041_14_crop_128,Face\Multi_Pie_HR_128\237_01_01_041_14_crop_128.png,237,face,Multi-PIE,probe,"{""image_type"": ""HR_128"", ""angle"": ""041"", ""lighting"": ""14"", ""expression"": ""01"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""041"", ""lighting"": ""14"", ""expression"": ""01""}}"
63,Multi-PIE::108::108_01_01_130_07_crop_128,Face\Multi_Pie_HR_128\108_01_01_130_07_crop_128.png,108,face,Multi-PIE,gallery,"{""image_type"": ""HR_128"", ""angle"": ""130"", ""lighting"": ""07"", ""expression"": ""01"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""130"", ""lighting"": ""07"", ""expression"": ""01""}}"
64,Multi-PIE::108::108_01_02_240_03_crop_128,Face\Multi_Pie_HR_128\108_01_02_240_03_crop_128.png,108,face,Multi-PIE,probe,"{""image_type"": ""HR_128"", ""angle"": ""240"", ""lighting"": ""03"", ""expression"": ""02"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""240"", ""lighting"": ""03"", ""expression"": ""02""}}"
65,Multi-PIE::057::057_01_02_120_09_crop_128,Face\Multi_Pie_HR_128\057_01_02_120_09_crop_128.png,057,face,Multi-PIE,gallery,"{""image_type"": ""HR_128"", ""angle"": ""120"", ""lighting"": ""09"", ""expression"": ""02"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""120"", ""lighting"": ""09"", ""expression"": ""02""}}"
66,Multi-PIE::057::057_01_01_130_01_crop_128,Face\Multi_Pie_HR_128\057_01_01_130_01_crop_128.png,057,face,Multi-PIE,probe,"{""image_type"": ""HR_128"", ""angle"": ""130"", ""lighting"": ""01"", ""expression"": ""01"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""130"", ""lighting"": ""01"", ""expression"": ""01""}}"
67,Multi-PIE::115::115_01_02_080_03_crop_128,Face\Multi_Pie_HR_128\115_01_02_080_03_crop_128.png,115,face,Multi-PIE,gallery,"{""image_type"": ""HR_128"", ""angle"": ""080"", ""lighting"": ""03"", ""expression"": ""02"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""080"", ""lighting"": ""03"", ""expression"": ""02""}}"
68,Multi-PIE::115::115_01_02_200_12_crop_128,Face\Multi_Pie_HR_128\115_01_02_200_12_crop_128.png,115,face,Multi-PIE,probe,"{""image_type"": ""HR_128"", ""angle"": ""200"", ""lighting"": ""12"", ""expression"": ""02"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""200"", ""lighting"": ""12"", ""expression"": ""02""}}"
69,Multi-PIE::151::151_01_01_110_16_crop_128,Face\Multi_Pie_HR_128\151_01_01_110_16_crop_128.png,151,face,Multi-PIE,gallery,"{""image_type"": ""HR_128"", ""angle"": ""110"", ""lighting"": ""16"", ""expression"": ""01"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""110"", ""lighting"": ""16"", ""expression"": ""01""}}"
70,Multi-PIE::151::151_01_02_130_16_crop_128,Face\Multi_Pie_HR_128\151_01_02_130_16_crop_128.png,151,face,Multi-PIE,probe,"{""image_type"": ""HR_128"", ""angle"": ""130"", ""lighting"": ""16"", ""expression"": ""02"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""130"", ""lighting"": ""16"", ""expression"": ""02""}}"
71,Multi-PIE::072::072_01_01_041_17_crop_128,Face\Multi_Pie_HR_128\072_01_01_041_17_crop_128.png,072,face,Multi-PIE,gallery,"{""image_type"": ""HR_128"", ""angle"": ""041"", ""lighting"": ""17"", ""expression"": ""01"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""041"", ""lighting"": ""17"", ""expression"": ""01""}}"
72,Multi-PIE::072::072_01_02_190_07_crop_128,Face\Multi_Pie_HR_128\072_01_02_190_07_crop_128.png,072,face,Multi-PIE,probe,"{""image_type"": ""HR_128"", ""angle"": ""190"", ""lighting"": ""07"", ""expression"": ""02"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""190"", ""lighting"": ""07"", ""expression"": ""02""}}"
73,Multi-PIE::208::208_01_01_200_10_crop_128,Face\Multi_Pie_HR_128\208_01_01_200_10_crop_128.png,208,face,Multi-PIE,gallery,"{""image_type"": ""HR_128"", ""angle"": ""200"", ""lighting"": ""10"", ""expression"": ""01"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""200"", ""lighting"": ""10"", ""expression"": ""01""}}"
74,Multi-PIE::208::208_01_01_120_19_crop_128,Face\Multi_Pie_HR_128\208_01_01_120_19_crop_128.png,208,face,Multi-PIE,probe,"{""image_type"": ""HR_128"", ""angle"": ""120"", ""lighting"": ""19"", ""expression"": ""01"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""120"", ""lighting"": ""19"", ""expression"": ""01""}}"
