record_id,sample_id,image_path,identity,modality,dataset_name,split,metadata
11,FV-USM::032::01::R::middle,FingerVein\003-FV-USM\1st_session\extractedvein\vein032_4\01.jpg,032,finger,FV-USM,gallery,"{""side"": ""R"", ""finger"": ""middle"", ""image_type"": ""roi"", ""dataset_metadata"": {""session"": ""1st_session"", ""image_type"": ""roi""}}"
12,FV-USM::032::06::R::middle,FingerVein\003-FV-USM\1st_session\extractedvein\vein032_4\06.jpg,032,finger,FV-USM,probe,"{""side"": ""R"", ""finger"": ""middle"", ""image_type"": ""roi"", ""dataset_metadata"": {""session"": ""1st_session"", ""image_type"": ""roi""}}"
13,FV-USM::029::02::R::middle,FingerVein\003-FV-USM\1st_session\extractedvein\vein029_4\02.jpg,029,finger,FV-USM,gallery,"{""side"": ""R"", ""finger"": ""middle"", ""image_type"": ""roi"", ""dataset_metadata"": {""session"": ""1st_session"", ""image_type"": ""roi""}}"
14,FV-USM::029::06::R::middle,FingerVein\003-FV-USM\2nd_session\extractedvein\vein029_4\06.jpg,029,finger,FV-USM,probe,"{""side"": ""R"", ""finger"": ""middle"", ""image_type"": ""roi"", ""dataset_metadata"": {""session"": ""2nd_session"", ""image_type"": ""roi""}}"
15,FV-USM::018::03::R::middle,FingerVein\003-FV-USM\2nd_session\extractedvein\vein018_4\03.jpg,018,finger,FV-USM,gallery,"{""side"": ""R"", ""finger"": ""middle"", ""image_type"": ""roi"", ""dataset_metadata"": {""session"": ""2nd_session"", ""image_type"": ""roi""}}"
16,FV-USM::018::01::R::middle,FingerVein\003-FV-USM\1st_session\extractedvein\vein018_4\01.jpg,018,finger,FV-USM,probe,"{""side"": ""R"", ""finger"": ""middle"", ""image_type"": ""roi"", ""dataset_metadata"": {""session"": ""1st_session"", ""image_type"": ""roi""}}"
17,FV-USM::120::02::R::middle,FingerVein\003-FV-USM\2nd_session\extractedvein\vein120_4\02.jpg,120,finger,FV-USM,gallery,"{""side"": ""R"", ""finger"": ""middle"", ""image_type"": ""roi"", ""dataset_metadata"": {""session"": ""2nd_session"", ""image_type"": ""roi""}}"
18,FV-USM::120::01::R::middle,FingerVein\003-FV-USM\2nd_session\extractedvein\vein120_4\01.jpg,120,finger,FV-USM,probe,"{""side"": ""R"", ""finger"": ""middle"", ""image_type"": ""roi"", ""dataset_metadata"": {""session"": ""2nd_session"", ""image_type"": ""roi""}}"
19,FV-USM::014::05::R::middle,FingerVein\003-FV-USM\2nd_session\extractedvein\vein014_4\05.jpg,014,finger,FV-USM,gallery,"{""side"": ""R"", ""finger"": ""middle"", ""image_type"": ""roi"", ""dataset_metadata"": {""session"": ""2nd_session"", ""image_type"": ""roi""}}"
20,FV-USM::014::04::R::middle,FingerVein\003-FV-USM\1st_session\extractedvein\vein014_4\04.jpg,014,finger,FV-USM,probe,"{""side"": ""R"", ""finger"": ""middle"", ""image_type"": ""roi"", ""dataset_metadata"": {""session"": ""1st_session"", ""image_type"": ""roi""}}"
21,FV-USM::087::01::R::middle,FingerVein\003-FV-USM\2nd_session\extractedvein\vein087_4\01.jpg,087,finger,FV-USM,gallery,"{""side"": ""R"", ""finger"": ""middle"", ""image_type"": ""roi"", ""dataset_metadata"": {""session"": ""2nd_session"", ""image_type"": ""roi""}}"
22,FV-USM::087::05::R::middle,FingerVein\003-FV-USM\1st_session\extractedvein\vein087_4\05.jpg,087,finger,FV-USM,probe,"{""side"": ""R"", ""finger"": ""middle"", ""image_type"": ""roi"", ""dataset_metadata"": {""session"": ""1st_session"", ""image_type"": ""roi""}}"
23,FV-USM::115::03::R::middle,FingerVein\003-FV-USM\1st_session\extractedvein\vein115_4\03.jpg,115,finger,FV-USM,gallery,"{""side"": ""R"", ""finger"": ""middle"", ""image_type"": ""roi"", ""dataset_metadata"": {""session"": ""1st_session"", ""image_type"": ""roi""}}"
24,FV-USM::115::01::R::middle,FingerVein\003-FV-USM\2nd_session\extractedvein\vein115_4\01.jpg,115,finger,FV-USM,probe,"{""side"": ""R"", ""finger"": ""middle"", ""image_type"": ""roi"", ""dataset_metadata"": {""session"": ""2nd_session"", ""image_type"": ""roi""}}"
25,FV-USM::070::01::R::middle,FingerVein\003-FV-USM\1st_session\extractedvein\vein070_4\01.jpg,070,finger,FV-USM,gallery,"{""side"": ""R"", ""finger"": ""middle"", ""image_type"": ""roi"", ""dataset_metadata"": {""session"": ""1st_session"", ""image_type"": ""roi""}}"
26,FV-USM::070::04::R::middle,FingerVein\003-FV-USM\1st_session\extractedvein\vein070_4\04.jpg,070,finger,FV-USM,probe,"{""side"": ""R"", ""finger"": ""middle"", ""image_type"": ""roi"", ""dataset_metadata"": {""session"": ""1st_session"", ""image_type"": ""roi""}}"
27,FV-USM::012::01::R::middle,FingerVein\003-FV-USM\2nd_session\extractedvein\vein012_4\01.jpg,012,finger,FV-USM,gallery,"{""side"": ""R"", ""finger"": ""middle"", ""image_type"": ""roi"", ""dataset_metadata"": {""session"": ""2nd_session"", ""image_type"": ""roi""}}"
28,FV-USM::012::04::R::middle,FingerVein\003-FV-USM\2nd_session\extractedvein\vein012_4\04.jpg,012,finger,FV-USM,probe,"{""side"": ""R"", ""finger"": ""middle"", ""image_type"": ""roi"", ""dataset_metadata"": {""session"": ""2nd_session"", ""image_type"": ""roi""}}"
29,FV-USM::076::01::R::middle,FingerVein\003-FV-USM\2nd_session\extractedvein\vein076_4\01.jpg,076,finger,FV-USM,gallery,"{""side"": ""R"", ""finger"": ""middle"", ""image_type"": ""roi"", ""dataset_metadata"": {""session"": ""2nd_session"", ""image_type"": ""roi""}}"
30,FV-USM::076::05::R::middle,FingerVein\003-FV-USM\2nd_session\extractedvein\vein076_4\05.jpg,076,finger,FV-USM,probe,"{""side"": ""R"", ""finger"": ""middle"", ""image_type"": ""roi"", ""dataset_metadata"": {""session"": ""2nd_session"", ""image_type"": ""roi""}}"
31,FV-USM::055::04::R::middle,FingerVein\003-FV-USM\2nd_session\extractedvein\vein055_4\04.jpg,055,finger,FV-USM,gallery,"{""side"": ""R"", ""finger"": ""middle"", ""image_type"": ""roi"", ""dataset_metadata"": {""session"": ""2nd_session"", ""image_type"": ""roi""}}"
32,FV-USM::055::02::R::middle,FingerVein\003-FV-USM\1st_session\extractedvein\vein055_4\02.jpg,055,finger,FV-USM,probe,"{""side"": ""R"", ""finger"": ""middle"", ""image_type"": ""roi"", ""dataset_metadata"": {""session"": ""1st_session"", ""image_type"": ""roi""}}"
33,FV-USM::005::03::R::middle,FingerVein\003-FV-USM\2nd_session\extractedvein\vein005_4\03.jpg,005,finger,FV-USM,gallery,"{""side"": ""R"", ""finger"": ""middle"", ""image_type"": ""roi"", ""dataset_metadata"": {""session"": ""2nd_session"", ""image_type"": ""roi""}}"
34,FV-USM::005::01::R::middle,FingerVein\003-FV-USM\1st_session\extractedvein\vein005_4\01.jpg,005,finger,FV-USM,probe,"{""side"": ""R"", ""finger"": ""middle"", ""image_type"": ""roi"", ""dataset_metadata"": {""session"": ""1st_session"", ""image_type"": ""roi""}}"
35,FV-USM::121::04::R::middle,FingerVein\003-FV-USM\1st_session\extractedvein\vein121_4\04.jpg,121,finger,FV-USM,gallery,"{""side"": ""R"", ""finger"": ""middle"", ""image_type"": ""roi"", ""dataset_metadata"": {""session"": ""1st_session"", ""image_type"": ""roi""}}"
36,FV-USM::121::02::R::middle,FingerVein\003-FV-USM\2nd_session\extractedvein\vein121_4\02.jpg,121,finger,FV-USM,probe,"{""side"": ""R"", ""finger"": ""middle"", ""image_type"": ""roi"", ""dataset_metadata"": {""session"": ""2nd_session"", ""image_type"": ""roi""}}"
37,FV-USM::110::06::R::middle,FingerVein\003-FV-USM\2nd_session\extractedvein\vein110_4\06.jpg,110,finger,FV-USM,gallery,"{""side"": ""R"", ""finger"": ""middle"", ""image_type"": ""roi"", ""dataset_metadata"": {""session"": ""2nd_session"", ""image_type"": ""roi""}}"
38,FV-USM::110::05::R::middle,FingerVein\003-FV-USM\1st_session\extractedvein\vein110_4\05.jpg,110,finger,FV-USM,probe,"{""side"": ""R"", ""finger"": ""middle"", ""image_type"": ""roi"", ""dataset_metadata"": {""session"": ""1st_session"", ""image_type"": ""roi""}}"
39,FV-USM::028::04::R::middle,FingerVein\003-FV-USM\2nd_session\extractedvein\vein028_4\04.jpg,028,finger,FV-USM,gallery,"{""side"": ""R"", ""finger"": ""middle"", ""image_type"": ""roi"", ""dataset_metadata"": {""session"": ""2nd_session"", ""image_type"": ""roi""}}"
40,FV-USM::028::03::R::middle,FingerVein\003-FV-USM\1st_session\extractedvein\vein028_4\03.jpg,028,finger,FV-USM,probe,"{""side"": ""R"", ""finger"": ""middle"", ""image_type"": ""roi"", ""dataset_metadata"": {""session"": ""1st_session"", ""image_type"": ""roi""}}"
41,FV-USM::030::02::R::middle,FingerVein\003-FV-USM\2nd_session\extractedvein\vein030_4\02.jpg,030,finger,FV-USM,gallery,"{""side"": ""R"", ""finger"": ""middle"", ""image_type"": ""roi"", ""dataset_metadata"": {""session"": ""2nd_session"", ""image_type"": ""roi""}}"
42,FV-USM::030::05::R::middle,FingerVein\003-FV-USM\1st_session\extractedvein\vein030_4\05.jpg,030,finger,FV-USM,probe,"{""side"": ""R"", ""finger"": ""middle"", ""image_type"": ""roi"", ""dataset_metadata"": {""session"": ""1st_session"", ""image_type"": ""roi""}}"
43,FV-USM::065::04::R::middle,FingerVein\003-FV-USM\2nd_session\extractedvein\vein065_4\04.jpg,065,finger,FV-USM,gallery,"{""side"": ""R"", ""finger"": ""middle"", ""image_type"": ""roi"", ""dataset_metadata"": {""session"": ""2nd_session"", ""image_type"": ""roi""}}"
44,FV-USM::065::06::R::middle,FingerVein\003-FV-USM\1st_session\extractedvein\vein065_4\06.jpg,065,finger,FV-USM,probe,"{""side"": ""R"", ""finger"": ""middle"", ""image_type"": ""roi"", ""dataset_metadata"": {""session"": ""1st_session"", ""image_type"": ""roi""}}"
45,FV-USM::078::04::R::middle,FingerVein\003-FV-USM\1st_session\extractedvein\vein078_4\04.jpg,078,finger,FV-USM,gallery,"{""side"": ""R"", ""finger"": ""middle"", ""image_type"": ""roi"", ""dataset_metadata"": {""session"": ""1st_session"", ""image_type"": ""roi""}}"
46,FV-USM::078::03::R::middle,FingerVein\003-FV-USM\2nd_session\extractedvein\vein078_4\03.jpg,078,finger,FV-USM,probe,"{""side"": ""R"", ""finger"": ""middle"", ""image_type"": ""roi"", ""dataset_metadata"": {""session"": ""2nd_session"", ""image_type"": ""roi""}}"
47,FV-USM::106::02::R::middle,FingerVein\003-FV-USM\2nd_session\extractedvein\vein106_4\02.jpg,106,finger,FV-USM,gallery,"{""side"": ""R"", ""finger"": ""middle"", ""image_type"": ""roi"", ""dataset_metadata"": {""session"": ""2nd_session"", ""image_type"": ""roi""}}"
48,FV-USM::106::03::R::middle,FingerVein\003-FV-USM\1st_session\extractedvein\vein106_4\03.jpg,106,finger,FV-USM,probe,"{""side"": ""R"", ""finger"": ""middle"", ""image_type"": ""roi"", ""dataset_metadata"": {""session"": ""1st_session"", ""image_type"": ""roi""}}"
49,FV-USM::072::02::R::middle,FingerVein\003-FV-USM\2nd_session\extractedvein\vein072_4\02.jpg,072,finger,FV-USM,gallery,"{""side"": ""R"", ""finger"": ""middle"", ""image_type"": ""roi"", ""dataset_metadata"": {""session"": ""2nd_session"", ""image_type"": ""roi""}}"
50,FV-USM::072::01::R::middle,FingerVein\003-FV-USM\1st_session\extractedvein\vein072_4\01.jpg,072,finger,FV-USM,probe,"{""side"": ""R"", ""finger"": ""middle"", ""image_type"": ""roi"", ""dataset_metadata"": {""session"": ""1st_session"", ""image_type"": ""roi""}}"
51,FV-USM::026::04::R::middle,FingerVein\003-FV-USM\1st_session\extractedvein\vein026_4\04.jpg,026,finger,FV-USM,gallery,"{""side"": ""R"", ""finger"": ""middle"", ""image_type"": ""roi"", ""dataset_metadata"": {""session"": ""1st_session"", ""image_type"": ""roi""}}"
52,FV-USM::026::06::R::middle,FingerVein\003-FV-USM\1st_session\extractedvein\vein026_4\06.jpg,026,finger,FV-USM,probe,"{""side"": ""R"", ""finger"": ""middle"", ""image_type"": ""roi"", ""dataset_metadata"": {""session"": ""1st_session"", ""image_type"": ""roi""}}"
53,FV-USM::092::01::R::middle,FingerVein\003-FV-USM\2nd_session\extractedvein\vein092_4\01.jpg,092,finger,FV-USM,gallery,"{""side"": ""R"", ""finger"": ""middle"", ""image_type"": ""roi"", ""dataset_metadata"": {""session"": ""2nd_session"", ""image_type"": ""roi""}}"
54,FV-USM::092::06::R::middle,FingerVein\003-FV-USM\2nd_session\extractedvein\vein092_4\06.jpg,092,finger,FV-USM,probe,"{""side"": ""R"", ""finger"": ""middle"", ""image_type"": ""roi"", ""dataset_metadata"": {""session"": ""2nd_session"", ""image_type"": ""roi""}}"
55,FV-USM::084::01::R::middle,FingerVein\003-FV-USM\2nd_session\extractedvein\vein084_4\01.jpg,084,finger,FV-USM,gallery,"{""side"": ""R"", ""finger"": ""middle"", ""image_type"": ""roi"", ""dataset_metadata"": {""session"": ""2nd_session"", ""image_type"": ""roi""}}"
56,FV-USM::084::04::R::middle,FingerVein\003-FV-USM\2nd_session\extractedvein\vein084_4\04.jpg,084,finger,FV-USM,probe,"{""side"": ""R"", ""finger"": ""middle"", ""image_type"": ""roi"", ""dataset_metadata"": {""session"": ""2nd_session"", ""image_type"": ""roi""}}"
57,FV-USM::090::01::R::middle,FingerVein\003-FV-USM\2nd_session\extractedvein\vein090_4\01.jpg,090,finger,FV-USM,gallery,"{""side"": ""R"", ""finger"": ""middle"", ""image_type"": ""roi"", ""dataset_metadata"": {""session"": ""2nd_session"", ""image_type"": ""roi""}}"
58,FV-USM::090::02::R::middle,FingerVein\003-FV-USM\1st_session\extractedvein\vein090_4\02.jpg,090,finger,FV-USM,probe,"{""side"": ""R"", ""finger"": ""middle"", ""image_type"": ""roi"", ""dataset_metadata"": {""session"": ""1st_session"", ""image_type"": ""roi""}}"
59,FV-USM::111::04::R::middle,FingerVein\003-FV-USM\2nd_session\extractedvein\vein111_4\04.jpg,111,finger,FV-USM,gallery,"{""side"": ""R"", ""finger"": ""middle"", ""image_type"": ""roi"", ""dataset_metadata"": {""session"": ""2nd_session"", ""image_type"": ""roi""}}"
60,FV-USM::111::06::R::middle,FingerVein\003-FV-USM\2nd_session\extractedvein\vein111_4\06.jpg,111,finger,FV-USM,probe,"{""side"": ""R"", ""finger"": ""middle"", ""image_type"": ""roi"", ""dataset_metadata"": {""session"": ""2nd_session"", ""image_type"": ""roi""}}"
61,FV-USM::054::01::R::middle,FingerVein\003-FV-USM\2nd_session\extractedvein\vein054_4\01.jpg,054,finger,FV-USM,gallery,"{""side"": ""R"", ""finger"": ""middle"", ""image_type"": ""roi"", ""dataset_metadata"": {""session"": ""2nd_session"", ""image_type"": ""roi""}}"
62,FV-USM::054::06::R::middle,FingerVein\003-FV-USM\1st_session\extractedvein\vein054_4\06.jpg,054,finger,FV-USM,probe,"{""side"": ""R"", ""finger"": ""middle"", ""image_type"": ""roi"", ""dataset_metadata"": {""session"": ""1st_session"", ""image_type"": ""roi""}}"
63,FV-USM::117::04::R::middle,FingerVein\003-FV-USM\1st_session\extractedvein\vein117_4\04.jpg,117,finger,FV-USM,gallery,"{""side"": ""R"", ""finger"": ""middle"", ""image_type"": ""roi"", ""dataset_metadata"": {""session"": ""1st_session"", ""image_type"": ""roi""}}"
64,FV-USM::117::03::R::middle,FingerVein\003-FV-USM\1st_session\extractedvein\vein117_4\03.jpg,117,finger,FV-USM,probe,"{""side"": ""R"", ""finger"": ""middle"", ""image_type"": ""roi"", ""dataset_metadata"": {""session"": ""1st_session"", ""image_type"": ""roi""}}"
65,FV-USM::058::01::R::middle,FingerVein\003-FV-USM\2nd_session\extractedvein\vein058_4\01.jpg,058,finger,FV-USM,gallery,"{""side"": ""R"", ""finger"": ""middle"", ""image_type"": ""roi"", ""dataset_metadata"": {""session"": ""2nd_session"", ""image_type"": ""roi""}}"
66,FV-USM::058::06::R::middle,FingerVein\003-FV-USM\1st_session\extractedvein\vein058_4\06.jpg,058,finger,FV-USM,probe,"{""side"": ""R"", ""finger"": ""middle"", ""image_type"": ""roi"", ""dataset_metadata"": {""session"": ""1st_session"", ""image_type"": ""roi""}}"
67,FV-USM::109::02::R::middle,FingerVein\003-FV-USM\2nd_session\extractedvein\vein109_4\02.jpg,109,finger,FV-USM,gallery,"{""side"": ""R"", ""finger"": ""middle"", ""image_type"": ""roi"", ""dataset_metadata"": {""session"": ""2nd_session"", ""image_type"": ""roi""}}"
68,FV-USM::109::05::R::middle,FingerVein\003-FV-USM\2nd_session\extractedvein\vein109_4\05.jpg,109,finger,FV-USM,probe,"{""side"": ""R"", ""finger"": ""middle"", ""image_type"": ""roi"", ""dataset_metadata"": {""session"": ""2nd_session"", ""image_type"": ""roi""}}"
69,FV-USM::119::01::R::middle,FingerVein\003-FV-USM\2nd_session\extractedvein\vein119_4\01.jpg,119,finger,FV-USM,gallery,"{""side"": ""R"", ""finger"": ""middle"", ""image_type"": ""roi"", ""dataset_metadata"": {""session"": ""2nd_session"", ""image_type"": ""roi""}}"
70,FV-USM::119::06::R::middle,FingerVein\003-FV-USM\2nd_session\extractedvein\vein119_4\06.jpg,119,finger,FV-USM,probe,"{""side"": ""R"", ""finger"": ""middle"", ""image_type"": ""roi"", ""dataset_metadata"": {""session"": ""2nd_session"", ""image_type"": ""roi""}}"
71,FV-USM::001::02::R::middle,FingerVein\003-FV-USM\2nd_session\extractedvein\vein001_4\02.jpg,001,finger,FV-USM,gallery,"{""side"": ""R"", ""finger"": ""middle"", ""image_type"": ""roi"", ""dataset_metadata"": {""session"": ""2nd_session"", ""image_type"": ""roi""}}"
72,FV-USM::001::04::R::middle,FingerVein\003-FV-USM\1st_session\extractedvein\vein001_4\04.jpg,001,finger,FV-USM,probe,"{""side"": ""R"", ""finger"": ""middle"", ""image_type"": ""roi"", ""dataset_metadata"": {""session"": ""1st_session"", ""image_type"": ""roi""}}"
73,FV-USM::021::03::R::middle,FingerVein\003-FV-USM\2nd_session\extractedvein\vein021_4\03.jpg,021,finger,FV-USM,gallery,"{""side"": ""R"", ""finger"": ""middle"", ""image_type"": ""roi"", ""dataset_metadata"": {""session"": ""2nd_session"", ""image_type"": ""roi""}}"
74,FV-USM::021::05::R::middle,FingerVein\003-FV-USM\1st_session\extractedvein\vein021_4\05.jpg,021,finger,FV-USM,probe,"{""side"": ""R"", ""finger"": ""middle"", ""image_type"": ""roi"", ""dataset_metadata"": {""session"": ""1st_session"", ""image_type"": ""roi""}}"
75,FV-USM::108::06::R::middle,FingerVein\003-FV-USM\2nd_session\extractedvein\vein108_4\06.jpg,108,finger,FV-USM,gallery,"{""side"": ""R"", ""finger"": ""middle"", ""image_type"": ""roi"", ""dataset_metadata"": {""session"": ""2nd_session"", ""image_type"": ""roi""}}"
76,FV-USM::108::02::R::middle,FingerVein\003-FV-USM\1st_session\extractedvein\vein108_4\02.jpg,108,finger,FV-USM,probe,"{""side"": ""R"", ""finger"": ""middle"", ""image_type"": ""roi"", ""dataset_metadata"": {""session"": ""1st_session"", ""image_type"": ""roi""}}"
77,FV-USM::044::01::R::middle,FingerVein\003-FV-USM\1st_session\extractedvein\vein044_4\01.jpg,044,finger,FV-USM,gallery,"{""side"": ""R"", ""finger"": ""middle"", ""image_type"": ""roi"", ""dataset_metadata"": {""session"": ""1st_session"", ""image_type"": ""roi""}}"
78,FV-USM::044::06::R::middle,FingerVein\003-FV-USM\2nd_session\extractedvein\vein044_4\06.jpg,044,finger,FV-USM,probe,"{""side"": ""R"", ""finger"": ""middle"", ""image_type"": ""roi"", ""dataset_metadata"": {""session"": ""2nd_session"", ""image_type"": ""roi""}}"
79,FV-USM::089::04::R::middle,FingerVein\003-FV-USM\2nd_session\extractedvein\vein089_4\04.jpg,089,finger,FV-USM,gallery,"{""side"": ""R"", ""finger"": ""middle"", ""image_type"": ""roi"", ""dataset_metadata"": {""session"": ""2nd_session"", ""image_type"": ""roi""}}"
80,FV-USM::089::01::R::middle,FingerVein\003-FV-USM\1st_session\extractedvein\vein089_4\01.jpg,089,finger,FV-USM,probe,"{""side"": ""R"", ""finger"": ""middle"", ""image_type"": ""roi"", ""dataset_metadata"": {""session"": ""1st_session"", ""image_type"": ""roi""}}"
81,FV-USM::020::01::R::middle,FingerVein\003-FV-USM\1st_session\extractedvein\vein020_4\01.jpg,020,finger,FV-USM,gallery,"{""side"": ""R"", ""finger"": ""middle"", ""image_type"": ""roi"", ""dataset_metadata"": {""session"": ""1st_session"", ""image_type"": ""roi""}}"
82,FV-USM::020::05::R::middle,FingerVein\003-FV-USM\2nd_session\extractedvein\vein020_4\05.jpg,020,finger,FV-USM,probe,"{""side"": ""R"", ""finger"": ""middle"", ""image_type"": ""roi"", ""dataset_metadata"": {""session"": ""2nd_session"", ""image_type"": ""roi""}}"
83,FV-USM::104::04::R::middle,FingerVein\003-FV-USM\1st_session\extractedvein\vein104_4\04.jpg,104,finger,FV-USM,gallery,"{""side"": ""R"", ""finger"": ""middle"", ""image_type"": ""roi"", ""dataset_metadata"": {""session"": ""1st_session"", ""image_type"": ""roi""}}"
84,FV-USM::104::03::R::middle,FingerVein\003-FV-USM\2nd_session\extractedvein\vein104_4\03.jpg,104,finger,FV-USM,probe,"{""side"": ""R"", ""finger"": ""middle"", ""image_type"": ""roi"", ""dataset_metadata"": {""session"": ""2nd_session"", ""image_type"": ""roi""}}"
85,FV-USM::085::05::R::middle,FingerVein\003-FV-USM\2nd_session\extractedvein\vein085_4\05.jpg,085,finger,FV-USM,gallery,"{""side"": ""R"", ""finger"": ""middle"", ""image_type"": ""roi"", ""dataset_metadata"": {""session"": ""2nd_session"", ""image_type"": ""roi""}}"
86,FV-USM::085::06::R::middle,FingerVein\003-FV-USM\1st_session\extractedvein\vein085_4\06.jpg,085,finger,FV-USM,probe,"{""side"": ""R"", ""finger"": ""middle"", ""image_type"": ""roi"", ""dataset_metadata"": {""session"": ""1st_session"", ""image_type"": ""roi""}}"
87,FV-USM::114::03::R::middle,FingerVein\003-FV-USM\2nd_session\extractedvein\vein114_4\03.jpg,114,finger,FV-USM,gallery,"{""side"": ""R"", ""finger"": ""middle"", ""image_type"": ""roi"", ""dataset_metadata"": {""session"": ""2nd_session"", ""image_type"": ""roi""}}"
88,FV-USM::114::05::R::middle,FingerVein\003-FV-USM\1st_session\extractedvein\vein114_4\05.jpg,114,finger,FV-USM,probe,"{""side"": ""R"", ""finger"": ""middle"", ""image_type"": ""roi"", ""dataset_metadata"": {""session"": ""1st_session"", ""image_type"": ""roi""}}"
89,FV-USM::105::06::R::middle,FingerVein\003-FV-USM\2nd_session\extractedvein\vein105_4\06.jpg,105,finger,FV-USM,gallery,"{""side"": ""R"", ""finger"": ""middle"", ""image_type"": ""roi"", ""dataset_metadata"": {""session"": ""2nd_session"", ""image_type"": ""roi""}}"
90,FV-USM::105::01::R::middle,FingerVein\003-FV-USM\2nd_session\extractedvein\vein105_4\01.jpg,105,finger,FV-USM,probe,"{""side"": ""R"", ""finger"": ""middle"", ""image_type"": ""roi"", ""dataset_metadata"": {""session"": ""2nd_session"", ""image_type"": ""roi""}}"
91,FV-USM::049::06::R::middle,FingerVein\003-FV-USM\1st_session\extractedvein\vein049_4\06.jpg,049,finger,FV-USM,gallery,"{""side"": ""R"", ""finger"": ""middle"", ""image_type"": ""roi"", ""dataset_metadata"": {""session"": ""1st_session"", ""image_type"": ""roi""}}"
92,FV-USM::049::01::R::middle,FingerVein\003-FV-USM\1st_session\extractedvein\vein049_4\01.jpg,049,finger,FV-USM,probe,"{""side"": ""R"", ""finger"": ""middle"", ""image_type"": ""roi"", ""dataset_metadata"": {""session"": ""1st_session"", ""image_type"": ""roi""}}"
93,FV-USM::013::04::R::middle,FingerVein\003-FV-USM\2nd_session\extractedvein\vein013_4\04.jpg,013,finger,FV-USM,gallery,"{""side"": ""R"", ""finger"": ""middle"", ""image_type"": ""roi"", ""dataset_metadata"": {""session"": ""2nd_session"", ""image_type"": ""roi""}}"
94,FV-USM::013::03::R::middle,FingerVein\003-FV-USM\2nd_session\extractedvein\vein013_4\03.jpg,013,finger,FV-USM,probe,"{""side"": ""R"", ""finger"": ""middle"", ""image_type"": ""roi"", ""dataset_metadata"": {""session"": ""2nd_session"", ""image_type"": ""roi""}}"
95,FV-USM::046::05::R::middle,FingerVein\003-FV-USM\1st_session\extractedvein\vein046_4\05.jpg,046,finger,FV-USM,gallery,"{""side"": ""R"", ""finger"": ""middle"", ""image_type"": ""roi"", ""dataset_metadata"": {""session"": ""1st_session"", ""image_type"": ""roi""}}"
