record_id,sample_id,image_path,identity,modality,dataset_name,split,metadata
13,EEMSC-DBM::0048::4::3,FingerVein\005-EEMSC-DBM\data\0048\0048_3_4_120523-141100.png,0048,finger,EEMSC-DBM,gallery,"{""finger"": ""3""}"
14,EEMSC-DBM::0048::1::3,FingerVein\005-EEMSC-DBM\data\0048\0048_3_1_120510-161818.png,0048,finger,EEMSC-DBM,gallery,"{""finger"": ""3""}"
15,EEMSC-DBM::0048::3::3,FingerVein\005-EEMSC-DBM\data\0048\0048_3_3_120523-140711.png,0048,finger,EEMSC-DBM,gallery,"{""finger"": ""3""}"
16,EEMSC-DBM::0048::2::3,FingerVein\005-EEMSC-DBM\data\0048\0048_3_2_120510-161947.png,0048,finger,EEMSC-DBM,probe,"{""finger"": ""3""}"
17,EEMSC-DBM::0018::2::3,FingerVein\005-EEMSC-DBM\data\0018\0018_3_2_120509-160219.png,0018,finger,EEMSC-DBM,gallery,"{""finger"": ""3""}"
18,EEMSC-DBM::0018::4::3,FingerVein\005-EEMSC-DBM\data\0018\0018_3_4_120523-114616.png,0018,finger,EEMSC-DBM,gallery,"{""finger"": ""3""}"
19,EEMSC-DBM::0018::3::3,FingerVein\005-EEMSC-DBM\data\0018\0018_3_3_120523-114510.png,0018,finger,EEMSC-DBM,gallery,"{""finger"": ""3""}"
20,EEMSC-DBM::0018::1::3,FingerVein\005-EEMSC-DBM\data\0018\0018_3_1_120509-160051.png,0018,finger,EEMSC-DBM,probe,"{""finger"": ""3""}"
21,EEMSC-DBM::0016::2::3,FingerVein\005-EEMSC-DBM\data\0016\0016_3_2_120509-155213.png,0016,finger,EEMSC-DBM,gallery,"{""finger"": ""3""}"
22,EEMSC-DBM::0016::4::3,FingerVein\005-EEMSC-DBM\data\0016\0016_3_4_120523-130420.png,0016,finger,EEMSC-DBM,gallery,"{""finger"": ""3""}"
23,EEMSC-DBM::0016::1::3,FingerVein\005-EEMSC-DBM\data\0016\0016_3_1_120509-155024.png,0016,finger,EEMSC-DBM,gallery,"{""finger"": ""3""}"
24,EEMSC-DBM::0016::3::3,FingerVein\005-EEMSC-DBM\data\0016\0016_3_3_120523-130246.png,0016,finger,EEMSC-DBM,probe,"{""finger"": ""3""}"
25,EEMSC-DBM::0015::4::3,FingerVein\005-EEMSC-DBM\data\0015\0015_3_4_120523-120452.png,0015,finger,EEMSC-DBM,gallery,"{""finger"": ""3""}"
26,EEMSC-DBM::0015::3::3,FingerVein\005-EEMSC-DBM\data\0015\0015_3_3_120523-120327.png,0015,finger,EEMSC-DBM,gallery,"{""finger"": ""3""}"
27,EEMSC-DBM::0015::2::3,FingerVein\005-EEMSC-DBM\data\0015\0015_3_2_120509-153844.png,0015,finger,EEMSC-DBM,gallery,"{""finger"": ""3""}"
28,EEMSC-DBM::0015::1::3,FingerVein\005-EEMSC-DBM\data\0015\0015_3_1_120509-153717.png,0015,finger,EEMSC-DBM,probe,"{""finger"": ""3""}"
29,EEMSC-DBM::0009::1::3,FingerVein\005-EEMSC-DBM\data\0009\0009_3_1_120509-145657.png,0009,finger,EEMSC-DBM,gallery,"{""finger"": ""3""}"
30,EEMSC-DBM::0009::2::3,FingerVein\005-EEMSC-DBM\data\0009\0009_3_2_120509-145825.png,0009,finger,EEMSC-DBM,gallery,"{""finger"": ""3""}"
31,EEMSC-DBM::0009::3::3,FingerVein\005-EEMSC-DBM\data\0009\0009_3_3_120523-144530.png,0009,finger,EEMSC-DBM,gallery,"{""finger"": ""3""}"
32,EEMSC-DBM::0009::4::3,FingerVein\005-EEMSC-DBM\data\0009\0009_3_4_120523-144654.png,0009,finger,EEMSC-DBM,probe,"{""finger"": ""3""}"
33,EEMSC-DBM::0057::1::3,FingerVein\005-EEMSC-DBM\data\0057\0057_3_1_120511-133248.png,0057,finger,EEMSC-DBM,gallery,"{""finger"": ""3""}"
34,EEMSC-DBM::0057::3::3,FingerVein\005-EEMSC-DBM\data\0057\0057_3_3_120525-100050.png,0057,finger,EEMSC-DBM,gallery,"{""finger"": ""3""}"
35,EEMSC-DBM::0057::4::3,FingerVein\005-EEMSC-DBM\data\0057\0057_3_4_120525-100204.png,0057,finger,EEMSC-DBM,gallery,"{""finger"": ""3""}"
36,EEMSC-DBM::0057::2::3,FingerVein\005-EEMSC-DBM\data\0057\0057_3_2_120511-133400.png,0057,finger,EEMSC-DBM,probe,"{""finger"": ""3""}"
37,EEMSC-DBM::0007::1::3,FingerVein\005-EEMSC-DBM\data\0007\0007_3_1_120509-144447.png,0007,finger,EEMSC-DBM,gallery,"{""finger"": ""3""}"
38,EEMSC-DBM::0007::4::3,FingerVein\005-EEMSC-DBM\data\0007\0007_3_4_120523-110054.png,0007,finger,EEMSC-DBM,gallery,"{""finger"": ""3""}"
39,EEMSC-DBM::0007::3::3,FingerVein\005-EEMSC-DBM\data\0007\0007_3_3_120523-105938.png,0007,finger,EEMSC-DBM,gallery,"{""finger"": ""3""}"
40,EEMSC-DBM::0007::2::3,FingerVein\005-EEMSC-DBM\data\0007\0007_3_2_120509-144626.png,0007,finger,EEMSC-DBM,probe,"{""finger"": ""3""}"
41,EEMSC-DBM::0044::2::3,FingerVein\005-EEMSC-DBM\data\0044\0044_3_2_120510-125739.png,0044,finger,EEMSC-DBM,gallery,"{""finger"": ""3""}"
42,EEMSC-DBM::0044::4::3,FingerVein\005-EEMSC-DBM\data\0044\0044_3_4_120523-101628.png,0044,finger,EEMSC-DBM,gallery,"{""finger"": ""3""}"
43,EEMSC-DBM::0044::3::3,FingerVein\005-EEMSC-DBM\data\0044\0044_3_3_120523-101458.png,0044,finger,EEMSC-DBM,gallery,"{""finger"": ""3""}"
44,EEMSC-DBM::0044::1::3,FingerVein\005-EEMSC-DBM\data\0044\0044_3_1_120510-125610.png,0044,finger,EEMSC-DBM,probe,"{""finger"": ""3""}"
45,EEMSC-DBM::0052::3::3,FingerVein\005-EEMSC-DBM\data\0052\0052_3_3_120529-115211.png,0052,finger,EEMSC-DBM,gallery,"{""finger"": ""3""}"
46,EEMSC-DBM::0052::4::3,FingerVein\005-EEMSC-DBM\data\0052\0052_3_4_120529-115355.png,0052,finger,EEMSC-DBM,gallery,"{""finger"": ""3""}"
47,EEMSC-DBM::0052::1::3,FingerVein\005-EEMSC-DBM\data\0052\0052_3_1_120510-170819.png,0052,finger,EEMSC-DBM,gallery,"{""finger"": ""3""}"
48,EEMSC-DBM::0052::2::3,FingerVein\005-EEMSC-DBM\data\0052\0052_3_2_120510-171007.png,0052,finger,EEMSC-DBM,probe,"{""finger"": ""3""}"
49,EEMSC-DBM::0035::3::3,FingerVein\005-EEMSC-DBM\data\0035\0035_3_3_120523-102142.png,0035,finger,EEMSC-DBM,gallery,"{""finger"": ""3""}"
50,EEMSC-DBM::0035::1::3,FingerVein\005-EEMSC-DBM\data\0035\0035_3_1_120510-111455.png,0035,finger,EEMSC-DBM,gallery,"{""finger"": ""3""}"
51,EEMSC-DBM::0035::2::3,FingerVein\005-EEMSC-DBM\data\0035\0035_3_2_120510-111614.png,0035,finger,EEMSC-DBM,gallery,"{""finger"": ""3""}"
52,EEMSC-DBM::0035::4::3,FingerVein\005-EEMSC-DBM\data\0035\0035_3_4_120523-102322.png,0035,finger,EEMSC-DBM,probe,"{""finger"": ""3""}"
53,EEMSC-DBM::0006::2::3,FingerVein\005-EEMSC-DBM\data\0006\0006_3_2_120509-143908.png,0006,finger,EEMSC-DBM,gallery,"{""finger"": ""3""}"
54,EEMSC-DBM::0006::4::3,FingerVein\005-EEMSC-DBM\data\0006\0006_3_4_120523-112433.png,0006,finger,EEMSC-DBM,gallery,"{""finger"": ""3""}"
55,EEMSC-DBM::0006::1::3,FingerVein\005-EEMSC-DBM\data\0006\0006_3_1_120509-143727.png,0006,finger,EEMSC-DBM,gallery,"{""finger"": ""3""}"
56,EEMSC-DBM::0006::3::3,FingerVein\005-EEMSC-DBM\data\0006\0006_3_3_120523-112324.png,0006,finger,EEMSC-DBM,probe,"{""finger"": ""3""}"
57,EEMSC-DBM::0038::4::3,FingerVein\005-EEMSC-DBM\data\0038\0038_3_4_120523-152119.png,0038,finger,EEMSC-DBM,gallery,"{""finger"": ""3""}"
58,EEMSC-DBM::0038::3::3,FingerVein\005-EEMSC-DBM\data\0038\0038_3_3_120523-151940.png,0038,finger,EEMSC-DBM,gallery,"{""finger"": ""3""}"
59,EEMSC-DBM::0038::2::3,FingerVein\005-EEMSC-DBM\data\0038\0038_3_2_120510-114345.png,0038,finger,EEMSC-DBM,gallery,"{""finger"": ""3""}"
60,EEMSC-DBM::0038::1::3,FingerVein\005-EEMSC-DBM\data\0038\0038_3_1_120510-114136.png,0038,finger,EEMSC-DBM,probe,"{""finger"": ""3""}"
61,EEMSC-DBM::0028::2::3,FingerVein\005-EEMSC-DBM\data\0028\0028_3_2_120510-095954.png,0028,finger,EEMSC-DBM,gallery,"{""finger"": ""3""}"
62,EEMSC-DBM::0028::4::3,FingerVein\005-EEMSC-DBM\data\0028\0028_3_4_120523-112948.png,0028,finger,EEMSC-DBM,gallery,"{""finger"": ""3""}"
63,EEMSC-DBM::0028::1::3,FingerVein\005-EEMSC-DBM\data\0028\0028_3_1_120510-095749.png,0028,finger,EEMSC-DBM,gallery,"{""finger"": ""3""}"
64,EEMSC-DBM::0028::3::3,FingerVein\005-EEMSC-DBM\data\0028\0028_3_3_120523-112822.png,0028,finger,EEMSC-DBM,probe,"{""finger"": ""3""}"
65,EEMSC-DBM::0003::4::3,FingerVein\005-EEMSC-DBM\data\0003\0003_3_4_120524-161407.png,0003,finger,EEMSC-DBM,gallery,"{""finger"": ""3""}"
66,EEMSC-DBM::0003::2::3,FingerVein\005-EEMSC-DBM\data\0003\0003_3_2_120509-141508.png,0003,finger,EEMSC-DBM,gallery,"{""finger"": ""3""}"
67,EEMSC-DBM::0003::1::3,FingerVein\005-EEMSC-DBM\data\0003\0003_3_1_120509-141320.png,0003,finger,EEMSC-DBM,gallery,"{""finger"": ""3""}"
68,EEMSC-DBM::0003::3::3,FingerVein\005-EEMSC-DBM\data\0003\0003_3_3_120524-161242.png,0003,finger,EEMSC-DBM,probe,"{""finger"": ""3""}"
69,EEMSC-DBM::0058::1::3,FingerVein\005-EEMSC-DBM\data\0058\0058_3_1_120511-134601.png,0058,finger,EEMSC-DBM,gallery,"{""finger"": ""3""}"
70,EEMSC-DBM::0058::2::3,FingerVein\005-EEMSC-DBM\data\0058\0058_3_2_120511-134842.png,0058,finger,EEMSC-DBM,gallery,"{""finger"": ""3""}"
71,EEMSC-DBM::0058::3::3,FingerVein\005-EEMSC-DBM\data\0058\0058_3_3_120523-143417.png,0058,finger,EEMSC-DBM,gallery,"{""finger"": ""3""}"
72,EEMSC-DBM::0058::4::3,FingerVein\005-EEMSC-DBM\data\0058\0058_3_4_120523-143537.png,0058,finger,EEMSC-DBM,probe,"{""finger"": ""3""}"
73,EEMSC-DBM::0047::3::3,FingerVein\005-EEMSC-DBM\data\0047\0047_3_3_120524-140841.png,0047,finger,EEMSC-DBM,gallery,"{""finger"": ""3""}"
74,EEMSC-DBM::0047::1::3,FingerVein\005-EEMSC-DBM\data\0047\0047_3_1_120510-155511.png,0047,finger,EEMSC-DBM,gallery,"{""finger"": ""3""}"
75,EEMSC-DBM::0047::4::3,FingerVein\005-EEMSC-DBM\data\0047\0047_3_4_120524-141011.png,0047,finger,EEMSC-DBM,gallery,"{""finger"": ""3""}"
76,EEMSC-DBM::0047::2::3,FingerVein\005-EEMSC-DBM\data\0047\0047_3_2_120510-155649.png,0047,finger,EEMSC-DBM,probe,"{""finger"": ""3""}"
77,EEMSC-DBM::0014::1::3,FingerVein\005-EEMSC-DBM\data\0014\0014_3_1_120509-152949.png,0014,finger,EEMSC-DBM,gallery,"{""finger"": ""3""}"
78,EEMSC-DBM::0014::4::3,FingerVein\005-EEMSC-DBM\data\0014\0014_3_4_120524-111445.png,0014,finger,EEMSC-DBM,gallery,"{""finger"": ""3""}"
79,EEMSC-DBM::0014::3::3,FingerVein\005-EEMSC-DBM\data\0014\0014_3_3_120524-111325.png,0014,finger,EEMSC-DBM,gallery,"{""finger"": ""3""}"
80,EEMSC-DBM::0014::2::3,FingerVein\005-EEMSC-DBM\data\0014\0014_3_2_120509-153112.png,0014,finger,EEMSC-DBM,probe,"{""finger"": ""3""}"
81,EEMSC-DBM::0054::1::3,FingerVein\005-EEMSC-DBM\data\0054\0054_3_1_120511-103405.png,0054,finger,EEMSC-DBM,gallery,"{""finger"": ""3""}"
82,EEMSC-DBM::0054::2::3,FingerVein\005-EEMSC-DBM\data\0054\0054_3_2_120511-103540.png,0054,finger,EEMSC-DBM,gallery,"{""finger"": ""3""}"
83,EEMSC-DBM::0054::3::3,FingerVein\005-EEMSC-DBM\data\0054\0054_3_3_120525-100901.png,0054,finger,EEMSC-DBM,gallery,"{""finger"": ""3""}"
84,EEMSC-DBM::0054::4::3,FingerVein\005-EEMSC-DBM\data\0054\0054_3_4_120525-101035.png,0054,finger,EEMSC-DBM,probe,"{""finger"": ""3""}"
85,EEMSC-DBM::0033::2::3,FingerVein\005-EEMSC-DBM\data\0033\0033_3_2_120510-105833.png,0033,finger,EEMSC-DBM,gallery,"{""finger"": ""3""}"
86,EEMSC-DBM::0033::4::3,FingerVein\005-EEMSC-DBM\data\0033\0033_3_4_120523-111033.png,0033,finger,EEMSC-DBM,gallery,"{""finger"": ""3""}"
87,EEMSC-DBM::0033::1::3,FingerVein\005-EEMSC-DBM\data\0033\0033_3_1_120510-105629.png,0033,finger,EEMSC-DBM,gallery,"{""finger"": ""3""}"
88,EEMSC-DBM::0033::3::3,FingerVein\005-EEMSC-DBM\data\0033\0033_3_3_120523-110824.png,0033,finger,EEMSC-DBM,probe,"{""finger"": ""3""}"
89,EEMSC-DBM::0043::2::3,FingerVein\005-EEMSC-DBM\data\0043\0043_3_2_120510-124909.png,0043,finger,EEMSC-DBM,gallery,"{""finger"": ""3""}"
90,EEMSC-DBM::0043::3::3,FingerVein\005-EEMSC-DBM\data\0043\0043_3_3_120529-102955.png,0043,finger,EEMSC-DBM,gallery,"{""finger"": ""3""}"
91,EEMSC-DBM::0043::1::3,FingerVein\005-EEMSC-DBM\data\0043\0043_3_1_120510-124747.png,0043,finger,EEMSC-DBM,gallery,"{""finger"": ""3""}"
92,EEMSC-DBM::0043::4::3,FingerVein\005-EEMSC-DBM\data\0043\0043_3_4_120529-103114.png,0043,finger,EEMSC-DBM,probe,"{""finger"": ""3""}"
93,EEMSC-DBM::0036::2::3,FingerVein\005-EEMSC-DBM\data\0036\0036_3_2_120510-112457.png,0036,finger,EEMSC-DBM,gallery,"{""finger"": ""3""}"
94,EEMSC-DBM::0036::3::3,FingerVein\005-EEMSC-DBM\data\0036\0036_3_3_120523-122315.png,0036,finger,EEMSC-DBM,gallery,"{""finger"": ""3""}"
95,EEMSC-DBM::0036::4::3,FingerVein\005-EEMSC-DBM\data\0036\0036_3_4_120523-122450.png,0036,finger,EEMSC-DBM,gallery,"{""finger"": ""3""}"
96,EEMSC-DBM::0036::1::3,FingerVein\005-EEMSC-DBM\data\0036\0036_3_1_120510-112334.png,0036,finger,EEMSC-DBM,probe,"{""finger"": ""3""}"
97,EEMSC-DBM::0013::2::3,FingerVein\005-EEMSC-DBM\data\0013\0013_3_2_120509-152503.png,0013,finger,EEMSC-DBM,gallery,"{""finger"": ""3""}"
98,EEMSC-DBM::0013::1::3,FingerVein\005-EEMSC-DBM\data\0013\0013_3_1_120509-152325.png,0013,finger,EEMSC-DBM,gallery,"{""finger"": ""3""}"
99,EEMSC-DBM::0013::3::3,FingerVein\005-EEMSC-DBM\data\0013\0013_3_3_120523-120825.png,0013,finger,EEMSC-DBM,gallery,"{""finger"": ""3""}"
100,EEMSC-DBM::0013::4::3,FingerVein\005-EEMSC-DBM\data\0013\0013_3_4_120523-120951.png,0013,finger,EEMSC-DBM,probe,"{""finger"": ""3""}"
101,EEMSC-DBM::0049::1::3,FingerVein\005-EEMSC-DBM\data\0049\0049_3_1_120510-162822.png,0049,finger,EEMSC-DBM,gallery,"{""finger"": ""3""}"
102,EEMSC-DBM::0049::3::3,FingerVein\005-EEMSC-DBM\data\0049\0049_3_3_120524-163954.png,0049,finger,EEMSC-DBM,gallery,"{""finger"": ""3""}"
103,EEMSC-DBM::0049::2::3,FingerVein\005-EEMSC-DBM\data\0049\0049_3_2_120510-162957.png,0049,finger,EEMSC-DBM,gallery,"{""finger"": ""3""}"
104,EEMSC-DBM::0049::4::3,FingerVein\005-EEMSC-DBM\data\0049\0049_3_4_120524-164122.png,0049,finger,EEMSC-DBM,probe,"{""finger"": ""3""}"
105,EEMSC-DBM::0027::2::3,FingerVein\005-EEMSC-DBM\data\0027\0027_3_2_120510-093417.png,0027,finger,EEMSC-DBM,gallery,"{""finger"": ""3""}"
106,EEMSC-DBM::0027::1::3,FingerVein\005-EEMSC-DBM\data\0027\0027_3_1_120510-093219.png,0027,finger,EEMSC-DBM,gallery,"{""finger"": ""3""}"
107,EEMSC-DBM::0027::4::3,FingerVein\005-EEMSC-DBM\data\0027\0027_3_4_120523-112139.png,0027,finger,EEMSC-DBM,gallery,"{""finger"": ""3""}"
108,EEMSC-DBM::0027::3::3,FingerVein\005-EEMSC-DBM\data\0027\0027_3_3_120523-112001.png,0027,finger,EEMSC-DBM,probe,"{""finger"": ""3""}"
109,EEMSC-DBM::0040::4::3,FingerVein\005-EEMSC-DBM\data\0040\0040_3_4_120525-101443.png,0040,finger,EEMSC-DBM,gallery,"{""finger"": ""3""}"
110,EEMSC-DBM::0040::2::3,FingerVein\005-EEMSC-DBM\data\0040\0040_3_2_120510-120532.png,0040,finger,EEMSC-DBM,gallery,"{""finger"": ""3""}"
111,EEMSC-DBM::0040::3::3,FingerVein\005-EEMSC-DBM\data\0040\0040_3_3_120525-101255.png,0040,finger,EEMSC-DBM,gallery,"{""finger"": ""3""}"
112,EEMSC-DBM::0040::1::3,FingerVein\005-EEMSC-DBM\data\0040\0040_3_1_120510-120340.png,0040,finger,EEMSC-DBM,probe,"{""finger"": ""3""}"
113,EEMSC-DBM::0029::4::3,FingerVein\005-EEMSC-DBM\data\0029\0029_3_4_120522-163732.png,0029,finger,EEMSC-DBM,gallery,"{""finger"": ""3""}"
114,EEMSC-DBM::0029::2::3,FingerVein\005-EEMSC-DBM\data\0029\0029_3_2_120510-100631.png,0029,finger,EEMSC-DBM,gallery,"{""finger"": ""3""}"
115,EEMSC-DBM::0029::1::3,FingerVein\005-EEMSC-DBM\data\0029\0029_3_1_120510-100506.png,0029,finger,EEMSC-DBM,gallery,"{""finger"": ""3""}"
116,EEMSC-DBM::0029::3::3,FingerVein\005-EEMSC-DBM\data\0029\0029_3_3_120522-163601.png,0029,finger,EEMSC-DBM,probe,"{""finger"": ""3""}"
117,EEMSC-DBM::0019::3::3,FingerVein\005-EEMSC-DBM\data\0019\0019_3_3_120702-123318.png,0019,finger,EEMSC-DBM,gallery,"{""finger"": ""3""}"
118,EEMSC-DBM::0019::2::3,FingerVein\005-EEMSC-DBM\data\0019\0019_3_2_120509-160645.png,0019,finger,EEMSC-DBM,gallery,"{""finger"": ""3""}"
119,EEMSC-DBM::0019::1::3,FingerVein\005-EEMSC-DBM\data\0019\0019_3_1_120509-160517.png,0019,finger,EEMSC-DBM,gallery,"{""finger"": ""3""}"
120,EEMSC-DBM::0019::4::3,FingerVein\005-EEMSC-DBM\data\0019\0019_3_4_120702-123449.png,0019,finger,EEMSC-DBM,probe,"{""finger"": ""3""}"
121,EEMSC-DBM::0053::4::3,FingerVein\005-EEMSC-DBM\data\0053\0053_3_4_120524-110937.png,0053,finger,EEMSC-DBM,gallery,"{""finger"": ""3""}"
122,EEMSC-DBM::0053::2::3,FingerVein\005-EEMSC-DBM\data\0053\0053_3_2_120511-103202.png,0053,finger,EEMSC-DBM,gallery,"{""finger"": ""3""}"
123,EEMSC-DBM::0053::3::3,FingerVein\005-EEMSC-DBM\data\0053\0053_3_3_120524-110832.png,0053,finger,EEMSC-DBM,gallery,"{""finger"": ""3""}"
124,EEMSC-DBM::0053::1::3,FingerVein\005-EEMSC-DBM\data\0053\0053_3_1_120511-103050.png,0053,finger,EEMSC-DBM,probe,"{""finger"": ""3""}"
125,EEMSC-DBM::0026::4::3,FingerVein\005-EEMSC-DBM\data\0026\0026_3_4_120523-110601.png,0026,finger,EEMSC-DBM,gallery,"{""finger"": ""3""}"
126,EEMSC-DBM::0026::1::3,FingerVein\005-EEMSC-DBM\data\0026\0026_3_1_120509-165123.png,0026,finger,EEMSC-DBM,gallery,"{""finger"": ""3""}"
127,EEMSC-DBM::0026::3::3,FingerVein\005-EEMSC-DBM\data\0026\0026_3_3_120523-110414.png,0026,finger,EEMSC-DBM,gallery,"{""finger"": ""3""}"
128,EEMSC-DBM::0026::2::3,FingerVein\005-EEMSC-DBM\data\0026\0026_3_2_120509-165531.png,0026,finger,EEMSC-DBM,probe,"{""finger"": ""3""}"
129,EEMSC-DBM::0045::2::3,FingerVein\005-EEMSC-DBM\data\0045\0045_3_2_120510-135551.png,0045,finger,EEMSC-DBM,gallery,"{""finger"": ""3""}"
130,EEMSC-DBM::0045::1::3,FingerVein\005-EEMSC-DBM\data\0045\0045_3_1_120510-135400.png,0045,finger,EEMSC-DBM,gallery,"{""finger"": ""3""}"
131,EEMSC-DBM::0045::4::3,FingerVein\005-EEMSC-DBM\data\0045\0045_3_4_120523-144216.png,0045,finger,EEMSC-DBM,gallery,"{""finger"": ""3""}"
132,EEMSC-DBM::0045::3::3,FingerVein\005-EEMSC-DBM\data\0045\0045_3_3_120523-144040.png,0045,finger,EEMSC-DBM,probe,"{""finger"": ""3""}"
133,EEMSC-DBM::0001::3::3,FingerVein\005-EEMSC-DBM\data\0001\0001_3_3_120523-100734.png,0001,finger,EEMSC-DBM,gallery,"{""finger"": ""3""}"
134,EEMSC-DBM::0001::1::3,FingerVein\005-EEMSC-DBM\data\0001\0001_3_1_120509-135401.png,0001,finger,EEMSC-DBM,gallery,"{""finger"": ""3""}"
135,EEMSC-DBM::0001::4::3,FingerVein\005-EEMSC-DBM\data\0001\0001_3_4_120523-100949.png,0001,finger,EEMSC-DBM,gallery,"{""finger"": ""3""}"
136,EEMSC-DBM::0001::2::3,FingerVein\005-EEMSC-DBM\data\0001\0001_3_2_120509-135620.png,0001,finger,EEMSC-DBM,probe,"{""finger"": ""3""}"
137,EEMSC-DBM::0025::4::3,FingerVein\005-EEMSC-DBM\data\0025\0025_3_4_120529-141121.png,0025,finger,EEMSC-DBM,gallery,"{""finger"": ""3""}"
138,EEMSC-DBM::0025::2::3,FingerVein\005-EEMSC-DBM\data\0025\0025_3_2_120509-164635.png,0025,finger,EEMSC-DBM,gallery,"{""finger"": ""3""}"
139,EEMSC-DBM::0025::3::3,FingerVein\005-EEMSC-DBM\data\0025\0025_3_3_120529-141009.png,0025,finger,EEMSC-DBM,gallery,"{""finger"": ""3""}"
140,EEMSC-DBM::0025::1::3,FingerVein\005-EEMSC-DBM\data\0025\0025_3_1_120509-164520.png,0025,finger,EEMSC-DBM,probe,"{""finger"": ""3""}"
141,EEMSC-DBM::0042::2::3,FingerVein\005-EEMSC-DBM\data\0042\0042_3_2_120510-123950.png,0042,finger,EEMSC-DBM,gallery,"{""finger"": ""3""}"
142,EEMSC-DBM::0042::3::3,FingerVein\005-EEMSC-DBM\data\0042\0042_3_3_120523-151320.png,0042,finger,EEMSC-DBM,gallery,"{""finger"": ""3""}"
143,EEMSC-DBM::0042::1::3,FingerVein\005-EEMSC-DBM\data\0042\0042_3_1_120510-123738.png,0042,finger,EEMSC-DBM,gallery,"{""finger"": ""3""}"
144,EEMSC-DBM::0042::4::3,FingerVein\005-EEMSC-DBM\data\0042\0042_3_4_120523-151534.png,0042,finger,EEMSC-DBM,probe,"{""finger"": ""3""}"
145,EEMSC-DBM::0023::4::3,FingerVein\005-EEMSC-DBM\data\0023\0023_3_4_120523-142326.png,0023,finger,EEMSC-DBM,gallery,"{""finger"": ""3""}"
146,EEMSC-DBM::0023::1::3,FingerVein\005-EEMSC-DBM\data\0023\0023_3_1_120509-163419.png,0023,finger,EEMSC-DBM,gallery,"{""finger"": ""3""}"
147,EEMSC-DBM::0023::2::3,FingerVein\005-EEMSC-DBM\data\0023\0023_3_2_120509-163547.png,0023,finger,EEMSC-DBM,gallery,"{""finger"": ""3""}"
148,EEMSC-DBM::0023::3::3,FingerVein\005-EEMSC-DBM\data\0023\0023_3_3_120523-142204.png,0023,finger,EEMSC-DBM,probe,"{""finger"": ""3""}"
149,EEMSC-DBM::0060::2::3,FingerVein\005-EEMSC-DBM\data\0060\0060_3_2_120511-160701.png,0060,finger,EEMSC-DBM,gallery,"{""finger"": ""3""}"
150,EEMSC-DBM::0060::3::3,FingerVein\005-EEMSC-DBM\data\0060\0060_3_3_120524-164642.png,0060,finger,EEMSC-DBM,gallery,"{""finger"": ""3""}"
151,EEMSC-DBM::0060::4::3,FingerVein\005-EEMSC-DBM\data\0060\0060_3_4_120524-164832.png,0060,finger,EEMSC-DBM,gallery,"{""finger"": ""3""}"
152,EEMSC-DBM::0060::1::3,FingerVein\005-EEMSC-DBM\data\0060\0060_3_1_120511-160501.png,0060,finger,EEMSC-DBM,probe,"{""finger"": ""3""}"
153,EEMSC-DBM::0011::4::3,FingerVein\005-EEMSC-DBM\data\0011\0011_3_4_120524-163725.png,0011,finger,EEMSC-DBM,gallery,"{""finger"": ""3""}"
