record_id,sample_id,image_path,identity,modality,dataset_name,split,metadata
11,Multi-PIE::007::007_01_01_130_06_crop_128,Face\Multi_Pie_HR_128\007_01_01_130_06_crop_128.png,007,face,Multi-PIE,gallery,"{""image_type"": ""HR_128"", ""angle"": ""130"", ""lighting"": ""06"", ""expression"": ""01"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""130"", ""lighting"": ""06"", ""expression"": ""01""}}"
12,Multi-PIE::007::007_01_01_051_06_crop_128,Face\Multi_Pie_HR_128\007_01_01_051_06_crop_128.png,007,face,Multi-PIE,probe,"{""image_type"": ""HR_128"", ""angle"": ""051"", ""lighting"": ""06"", ""expression"": ""01"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""051"", ""lighting"": ""06"", ""expression"": ""01""}}"
13,Multi-PIE::190::190_01_01_051_06_crop_128,Face\Multi_Pie_HR_128\190_01_01_051_06_crop_128.png,190,face,Multi-PIE,gallery,"{""image_type"": ""HR_128"", ""angle"": ""051"", ""lighting"": ""06"", ""expression"": ""01"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""051"", ""lighting"": ""06"", ""expression"": ""01""}}"
14,Multi-PIE::190::190_01_01_041_05_crop_128,Face\Multi_Pie_HR_128\190_01_01_041_05_crop_128.png,190,face,Multi-PIE,gallery,"{""image_type"": ""HR_128"", ""angle"": ""041"", ""lighting"": ""05"", ""expression"": ""01"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""041"", ""lighting"": ""05"", ""expression"": ""01""}}"
15,Multi-PIE::190::190_01_01_041_06_crop_128,Face\Multi_Pie_HR_128\190_01_01_041_06_crop_128.png,190,face,Multi-PIE,gallery,"{""image_type"": ""HR_128"", ""angle"": ""041"", ""lighting"": ""06"", ""expression"": ""01"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""041"", ""lighting"": ""06"", ""expression"": ""01""}}"
16,Multi-PIE::190::190_01_01_130_07_crop_128,Face\Multi_Pie_HR_128\190_01_01_130_07_crop_128.png,190,face,Multi-PIE,probe,"{""image_type"": ""HR_128"", ""angle"": ""130"", ""lighting"": ""07"", ""expression"": ""01"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""130"", ""lighting"": ""07"", ""expression"": ""01""}}"
17,Multi-PIE::071::071_01_01_051_05_crop_128,Face\Multi_Pie_HR_128\071_01_01_051_05_crop_128.png,071,face,Multi-PIE,gallery,"{""image_type"": ""HR_128"", ""angle"": ""051"", ""lighting"": ""05"", ""expression"": ""01"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""051"", ""lighting"": ""05"", ""expression"": ""01""}}"
18,Multi-PIE::071::071_01_01_041_05_crop_128,Face\Multi_Pie_HR_128\071_01_01_041_05_crop_128.png,071,face,Multi-PIE,gallery,"{""image_type"": ""HR_128"", ""angle"": ""041"", ""lighting"": ""05"", ""expression"": ""01"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""041"", ""lighting"": ""05"", ""expression"": ""01""}}"
19,Multi-PIE::071::071_01_01_050_06_crop_128,Face\Multi_Pie_HR_128\071_01_01_050_06_crop_128.png,071,face,Multi-PIE,gallery,"{""image_type"": ""HR_128"", ""angle"": ""050"", ""lighting"": ""06"", ""expression"": ""01"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""050"", ""lighting"": ""06"", ""expression"": ""01""}}"
20,Multi-PIE::071::071_01_01_051_08_crop_128,Face\Multi_Pie_HR_128\071_01_01_051_08_crop_128.png,071,face,Multi-PIE,probe,"{""image_type"": ""HR_128"", ""angle"": ""051"", ""lighting"": ""08"", ""expression"": ""01"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""051"", ""lighting"": ""08"", ""expression"": ""01""}}"
21,Multi-PIE::063::063_01_01_130_06_crop_128,Face\Multi_Pie_HR_128\063_01_01_130_06_crop_128.png,063,face,Multi-PIE,gallery,"{""image_type"": ""HR_128"", ""angle"": ""130"", ""lighting"": ""06"", ""expression"": ""01"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""130"", ""lighting"": ""06"", ""expression"": ""01""}}"
22,Multi-PIE::063::063_01_01_130_08_crop_128,Face\Multi_Pie_HR_128\063_01_01_130_08_crop_128.png,063,face,Multi-PIE,gallery,"{""image_type"": ""HR_128"", ""angle"": ""130"", ""lighting"": ""08"", ""expression"": ""01"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""130"", ""lighting"": ""08"", ""expression"": ""01""}}"
23,Multi-PIE::063::063_01_01_050_06_crop_128,Face\Multi_Pie_HR_128\063_01_01_050_06_crop_128.png,063,face,Multi-PIE,gallery,"{""image_type"": ""HR_128"", ""angle"": ""050"", ""lighting"": ""06"", ""expression"": ""01"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""050"", ""lighting"": ""06"", ""expression"": ""01""}}"
24,Multi-PIE::063::063_01_01_041_06_crop_128,Face\Multi_Pie_HR_128\063_01_01_041_06_crop_128.png,063,face,Multi-PIE,probe,"{""image_type"": ""HR_128"", ""angle"": ""041"", ""lighting"": ""06"", ""expression"": ""01"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""041"", ""lighting"": ""06"", ""expression"": ""01""}}"
25,Multi-PIE::058::058_01_01_130_05_crop_128,Face\Multi_Pie_HR_128\058_01_01_130_05_crop_128.png,058,face,Multi-PIE,gallery,"{""image_type"": ""HR_128"", ""angle"": ""130"", ""lighting"": ""05"", ""expression"": ""01"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""130"", ""lighting"": ""05"", ""expression"": ""01""}}"
26,Multi-PIE::058::058_01_01_041_07_crop_128,Face\Multi_Pie_HR_128\058_01_01_041_07_crop_128.png,058,face,Multi-PIE,gallery,"{""image_type"": ""HR_128"", ""angle"": ""041"", ""lighting"": ""07"", ""expression"": ""01"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""041"", ""lighting"": ""07"", ""expression"": ""01""}}"
27,Multi-PIE::058::058_01_01_050_07_crop_128,Face\Multi_Pie_HR_128\058_01_01_050_07_crop_128.png,058,face,Multi-PIE,gallery,"{""image_type"": ""HR_128"", ""angle"": ""050"", ""lighting"": ""07"", ""expression"": ""01"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""050"", ""lighting"": ""07"", ""expression"": ""01""}}"
28,Multi-PIE::058::058_01_01_130_07_crop_128,Face\Multi_Pie_HR_128\058_01_01_130_07_crop_128.png,058,face,Multi-PIE,probe,"{""image_type"": ""HR_128"", ""angle"": ""130"", ""lighting"": ""07"", ""expression"": ""01"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""130"", ""lighting"": ""07"", ""expression"": ""01""}}"
29,Multi-PIE::036::036_01_01_041_05_crop_128,Face\Multi_Pie_HR_128\036_01_01_041_05_crop_128.png,036,face,Multi-PIE,gallery,"{""image_type"": ""HR_128"", ""angle"": ""041"", ""lighting"": ""05"", ""expression"": ""01"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""041"", ""lighting"": ""05"", ""expression"": ""01""}}"
30,Multi-PIE::036::036_01_01_041_06_crop_128,Face\Multi_Pie_HR_128\036_01_01_041_06_crop_128.png,036,face,Multi-PIE,gallery,"{""image_type"": ""HR_128"", ""angle"": ""041"", ""lighting"": ""06"", ""expression"": ""01"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""041"", ""lighting"": ""06"", ""expression"": ""01""}}"
31,Multi-PIE::036::036_01_01_050_08_crop_128,Face\Multi_Pie_HR_128\036_01_01_050_08_crop_128.png,036,face,Multi-PIE,gallery,"{""image_type"": ""HR_128"", ""angle"": ""050"", ""lighting"": ""08"", ""expression"": ""01"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""050"", ""lighting"": ""08"", ""expression"": ""01""}}"
32,Multi-PIE::036::036_01_01_051_08_crop_128,Face\Multi_Pie_HR_128\036_01_01_051_08_crop_128.png,036,face,Multi-PIE,probe,"{""image_type"": ""HR_128"", ""angle"": ""051"", ""lighting"": ""08"", ""expression"": ""01"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""051"", ""lighting"": ""08"", ""expression"": ""01""}}"
33,Multi-PIE::189::189_01_01_130_08_crop_128,Face\Multi_Pie_HR_128\189_01_01_130_08_crop_128.png,189,face,Multi-PIE,gallery,"{""image_type"": ""HR_128"", ""angle"": ""130"", ""lighting"": ""08"", ""expression"": ""01"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""130"", ""lighting"": ""08"", ""expression"": ""01""}}"
34,Multi-PIE::189::189_01_01_140_05_crop_128,Face\Multi_Pie_HR_128\189_01_01_140_05_crop_128.png,189,face,Multi-PIE,gallery,"{""image_type"": ""HR_128"", ""angle"": ""140"", ""lighting"": ""05"", ""expression"": ""01"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""140"", ""lighting"": ""05"", ""expression"": ""01""}}"
35,Multi-PIE::189::189_01_01_050_05_crop_128,Face\Multi_Pie_HR_128\189_01_01_050_05_crop_128.png,189,face,Multi-PIE,gallery,"{""image_type"": ""HR_128"", ""angle"": ""050"", ""lighting"": ""05"", ""expression"": ""01"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""050"", ""lighting"": ""05"", ""expression"": ""01""}}"
36,Multi-PIE::189::189_01_01_140_06_crop_128,Face\Multi_Pie_HR_128\189_01_01_140_06_crop_128.png,189,face,Multi-PIE,probe,"{""image_type"": ""HR_128"", ""angle"": ""140"", ""lighting"": ""06"", ""expression"": ""01"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""140"", ""lighting"": ""06"", ""expression"": ""01""}}"
37,Multi-PIE::027::027_01_01_050_05_crop_128,Face\Multi_Pie_HR_128\027_01_01_050_05_crop_128.png,027,face,Multi-PIE,gallery,"{""image_type"": ""HR_128"", ""angle"": ""050"", ""lighting"": ""05"", ""expression"": ""01"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""050"", ""lighting"": ""05"", ""expression"": ""01""}}"
38,Multi-PIE::027::027_01_01_130_07_crop_128,Face\Multi_Pie_HR_128\027_01_01_130_07_crop_128.png,027,face,Multi-PIE,gallery,"{""image_type"": ""HR_128"", ""angle"": ""130"", ""lighting"": ""07"", ""expression"": ""01"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""130"", ""lighting"": ""07"", ""expression"": ""01""}}"
39,Multi-PIE::027::027_01_01_041_05_crop_128,Face\Multi_Pie_HR_128\027_01_01_041_05_crop_128.png,027,face,Multi-PIE,gallery,"{""image_type"": ""HR_128"", ""angle"": ""041"", ""lighting"": ""05"", ""expression"": ""01"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""041"", ""lighting"": ""05"", ""expression"": ""01""}}"
40,Multi-PIE::027::027_01_01_041_06_crop_128,Face\Multi_Pie_HR_128\027_01_01_041_06_crop_128.png,027,face,Multi-PIE,probe,"{""image_type"": ""HR_128"", ""angle"": ""041"", ""lighting"": ""06"", ""expression"": ""01"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""041"", ""lighting"": ""06"", ""expression"": ""01""}}"
41,Multi-PIE::174::174_01_01_041_08_crop_128,Face\Multi_Pie_HR_128\174_01_01_041_08_crop_128.png,174,face,Multi-PIE,gallery,"{""image_type"": ""HR_128"", ""angle"": ""041"", ""lighting"": ""08"", ""expression"": ""01"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""041"", ""lighting"": ""08"", ""expression"": ""01""}}"
42,Multi-PIE::174::174_01_01_050_08_crop_128,Face\Multi_Pie_HR_128\174_01_01_050_08_crop_128.png,174,face,Multi-PIE,gallery,"{""image_type"": ""HR_128"", ""angle"": ""050"", ""lighting"": ""08"", ""expression"": ""01"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""050"", ""lighting"": ""08"", ""expression"": ""01""}}"
43,Multi-PIE::174::174_01_01_050_05_crop_128,Face\Multi_Pie_HR_128\174_01_01_050_05_crop_128.png,174,face,Multi-PIE,gallery,"{""image_type"": ""HR_128"", ""angle"": ""050"", ""lighting"": ""05"", ""expression"": ""01"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""050"", ""lighting"": ""05"", ""expression"": ""01""}}"
44,Multi-PIE::174::174_01_01_051_06_crop_128,Face\Multi_Pie_HR_128\174_01_01_051_06_crop_128.png,174,face,Multi-PIE,probe,"{""image_type"": ""HR_128"", ""angle"": ""051"", ""lighting"": ""06"", ""expression"": ""01"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""051"", ""lighting"": ""06"", ""expression"": ""01""}}"
45,Multi-PIE::247::247_01_01_051_06_crop_128,Face\Multi_Pie_HR_128\247_01_01_051_06_crop_128.png,247,face,Multi-PIE,gallery,"{""image_type"": ""HR_128"", ""angle"": ""051"", ""lighting"": ""06"", ""expression"": ""01"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""051"", ""lighting"": ""06"", ""expression"": ""01""}}"
46,Multi-PIE::247::247_01_01_041_07_crop_128,Face\Multi_Pie_HR_128\247_01_01_041_07_crop_128.png,247,face,Multi-PIE,gallery,"{""image_type"": ""HR_128"", ""angle"": ""041"", ""lighting"": ""07"", ""expression"": ""01"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""041"", ""lighting"": ""07"", ""expression"": ""01""}}"
47,Multi-PIE::247::247_01_01_130_05_crop_128,Face\Multi_Pie_HR_128\247_01_01_130_05_crop_128.png,247,face,Multi-PIE,gallery,"{""image_type"": ""HR_128"", ""angle"": ""130"", ""lighting"": ""05"", ""expression"": ""01"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""130"", ""lighting"": ""05"", ""expression"": ""01""}}"
48,Multi-PIE::247::247_01_01_050_07_crop_128,Face\Multi_Pie_HR_128\247_01_01_050_07_crop_128.png,247,face,Multi-PIE,probe,"{""image_type"": ""HR_128"", ""angle"": ""050"", ""lighting"": ""07"", ""expression"": ""01"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""050"", ""lighting"": ""07"", ""expression"": ""01""}}"
49,Multi-PIE::230::230_01_01_041_06_crop_128,Face\Multi_Pie_HR_128\230_01_01_041_06_crop_128.png,230,face,Multi-PIE,gallery,"{""image_type"": ""HR_128"", ""angle"": ""041"", ""lighting"": ""06"", ""expression"": ""01"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""041"", ""lighting"": ""06"", ""expression"": ""01""}}"
50,Multi-PIE::230::230_01_01_051_06_crop_128,Face\Multi_Pie_HR_128\230_01_01_051_06_crop_128.png,230,face,Multi-PIE,gallery,"{""image_type"": ""HR_128"", ""angle"": ""051"", ""lighting"": ""06"", ""expression"": ""01"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""051"", ""lighting"": ""06"", ""expression"": ""01""}}"
51,Multi-PIE::230::230_01_01_051_07_crop_128,Face\Multi_Pie_HR_128\230_01_01_051_07_crop_128.png,230,face,Multi-PIE,gallery,"{""image_type"": ""HR_128"", ""angle"": ""051"", ""lighting"": ""07"", ""expression"": ""01"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""051"", ""lighting"": ""07"", ""expression"": ""01""}}"
52,Multi-PIE::230::230_01_01_050_06_crop_128,Face\Multi_Pie_HR_128\230_01_01_050_06_crop_128.png,230,face,Multi-PIE,probe,"{""image_type"": ""HR_128"", ""angle"": ""050"", ""lighting"": ""06"", ""expression"": ""01"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""050"", ""lighting"": ""06"", ""expression"": ""01""}}"
53,Multi-PIE::140::140_01_01_140_07_crop_128,Face\Multi_Pie_HR_128\140_01_01_140_07_crop_128.png,140,face,Multi-PIE,gallery,"{""image_type"": ""HR_128"", ""angle"": ""140"", ""lighting"": ""07"", ""expression"": ""01"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""140"", ""lighting"": ""07"", ""expression"": ""01""}}"
54,Multi-PIE::140::140_01_01_041_08_crop_128,Face\Multi_Pie_HR_128\140_01_01_041_08_crop_128.png,140,face,Multi-PIE,gallery,"{""image_type"": ""HR_128"", ""angle"": ""041"", ""lighting"": ""08"", ""expression"": ""01"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""041"", ""lighting"": ""08"", ""expression"": ""01""}}"
55,Multi-PIE::140::140_01_01_130_05_crop_128,Face\Multi_Pie_HR_128\140_01_01_130_05_crop_128.png,140,face,Multi-PIE,gallery,"{""image_type"": ""HR_128"", ""angle"": ""130"", ""lighting"": ""05"", ""expression"": ""01"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""130"", ""lighting"": ""05"", ""expression"": ""01""}}"
56,Multi-PIE::140::140_01_01_050_06_crop_128,Face\Multi_Pie_HR_128\140_01_01_050_06_crop_128.png,140,face,Multi-PIE,probe,"{""image_type"": ""HR_128"", ""angle"": ""050"", ""lighting"": ""06"", ""expression"": ""01"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""050"", ""lighting"": ""06"", ""expression"": ""01""}}"
57,Multi-PIE::023::023_01_01_041_05_crop_128,Face\Multi_Pie_HR_128\023_01_01_041_05_crop_128.png,023,face,Multi-PIE,gallery,"{""image_type"": ""HR_128"", ""angle"": ""041"", ""lighting"": ""05"", ""expression"": ""01"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""041"", ""lighting"": ""05"", ""expression"": ""01""}}"
58,Multi-PIE::023::023_01_01_050_05_crop_128,Face\Multi_Pie_HR_128\023_01_01_050_05_crop_128.png,023,face,Multi-PIE,gallery,"{""image_type"": ""HR_128"", ""angle"": ""050"", ""lighting"": ""05"", ""expression"": ""01"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""050"", ""lighting"": ""05"", ""expression"": ""01""}}"
59,Multi-PIE::023::023_01_01_140_06_crop_128,Face\Multi_Pie_HR_128\023_01_01_140_06_crop_128.png,023,face,Multi-PIE,gallery,"{""image_type"": ""HR_128"", ""angle"": ""140"", ""lighting"": ""06"", ""expression"": ""01"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""140"", ""lighting"": ""06"", ""expression"": ""01""}}"
60,Multi-PIE::023::023_01_01_140_05_crop_128,Face\Multi_Pie_HR_128\023_01_01_140_05_crop_128.png,023,face,Multi-PIE,probe,"{""image_type"": ""HR_128"", ""angle"": ""140"", ""lighting"": ""05"", ""expression"": ""01"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""140"", ""lighting"": ""05"", ""expression"": ""01""}}"
61,Multi-PIE::152::152_01_01_050_07_crop_128,Face\Multi_Pie_HR_128\152_01_01_050_07_crop_128.png,152,face,Multi-PIE,gallery,"{""image_type"": ""HR_128"", ""angle"": ""050"", ""lighting"": ""07"", ""expression"": ""01"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""050"", ""lighting"": ""07"", ""expression"": ""01""}}"
62,Multi-PIE::152::152_01_01_130_06_crop_128,Face\Multi_Pie_HR_128\152_01_01_130_06_crop_128.png,152,face,Multi-PIE,gallery,"{""image_type"": ""HR_128"", ""angle"": ""130"", ""lighting"": ""06"", ""expression"": ""01"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""130"", ""lighting"": ""06"", ""expression"": ""01""}}"
63,Multi-PIE::152::152_01_01_140_06_crop_128,Face\Multi_Pie_HR_128\152_01_01_140_06_crop_128.png,152,face,Multi-PIE,gallery,"{""image_type"": ""HR_128"", ""angle"": ""140"", ""lighting"": ""06"", ""expression"": ""01"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""140"", ""lighting"": ""06"", ""expression"": ""01""}}"
64,Multi-PIE::152::152_01_01_050_06_crop_128,Face\Multi_Pie_HR_128\152_01_01_050_06_crop_128.png,152,face,Multi-PIE,probe,"{""image_type"": ""HR_128"", ""angle"": ""050"", ""lighting"": ""06"", ""expression"": ""01"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""050"", ""lighting"": ""06"", ""expression"": ""01""}}"
65,Multi-PIE::109::109_01_01_050_07_crop_128,Face\Multi_Pie_HR_128\109_01_01_050_07_crop_128.png,109,face,Multi-PIE,gallery,"{""image_type"": ""HR_128"", ""angle"": ""050"", ""lighting"": ""07"", ""expression"": ""01"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""050"", ""lighting"": ""07"", ""expression"": ""01""}}"
66,Multi-PIE::109::109_01_01_041_08_crop_128,Face\Multi_Pie_HR_128\109_01_01_041_08_crop_128.png,109,face,Multi-PIE,gallery,"{""image_type"": ""HR_128"", ""angle"": ""041"", ""lighting"": ""08"", ""expression"": ""01"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""041"", ""lighting"": ""08"", ""expression"": ""01""}}"
67,Multi-PIE::109::109_01_01_140_06_crop_128,Face\Multi_Pie_HR_128\109_01_01_140_06_crop_128.png,109,face,Multi-PIE,gallery,"{""image_type"": ""HR_128"", ""angle"": ""140"", ""lighting"": ""06"", ""expression"": ""01"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""140"", ""lighting"": ""06"", ""expression"": ""01""}}"
68,Multi-PIE::109::109_01_01_140_05_crop_128,Face\Multi_Pie_HR_128\109_01_01_140_05_crop_128.png,109,face,Multi-PIE,probe,"{""image_type"": ""HR_128"", ""angle"": ""140"", ""lighting"": ""05"", ""expression"": ""01"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""140"", ""lighting"": ""05"", ""expression"": ""01""}}"
69,Multi-PIE::009::009_01_01_140_07_crop_128,Face\Multi_Pie_HR_128\009_01_01_140_07_crop_128.png,009,face,Multi-PIE,gallery,"{""image_type"": ""HR_128"", ""angle"": ""140"", ""lighting"": ""07"", ""expression"": ""01"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""140"", ""lighting"": ""07"", ""expression"": ""01""}}"
70,Multi-PIE::009::009_01_01_130_06_crop_128,Face\Multi_Pie_HR_128\009_01_01_130_06_crop_128.png,009,face,Multi-PIE,gallery,"{""image_type"": ""HR_128"", ""angle"": ""130"", ""lighting"": ""06"", ""expression"": ""01"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""130"", ""lighting"": ""06"", ""expression"": ""01""}}"
71,Multi-PIE::009::009_01_01_130_08_crop_128,Face\Multi_Pie_HR_128\009_01_01_130_08_crop_128.png,009,face,Multi-PIE,gallery,"{""image_type"": ""HR_128"", ""angle"": ""130"", ""lighting"": ""08"", ""expression"": ""01"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""130"", ""lighting"": ""08"", ""expression"": ""01""}}"
72,Multi-PIE::009::009_01_01_051_08_crop_128,Face\Multi_Pie_HR_128\009_01_01_051_08_crop_128.png,009,face,Multi-PIE,probe,"{""image_type"": ""HR_128"", ""angle"": ""051"", ""lighting"": ""08"", ""expression"": ""01"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""051"", ""lighting"": ""08"", ""expression"": ""01""}}"
73,Multi-PIE::008::008_01_01_050_08_crop_128,Face\Multi_Pie_HR_128\008_01_01_050_08_crop_128.png,008,face,Multi-PIE,gallery,"{""image_type"": ""HR_128"", ""angle"": ""050"", ""lighting"": ""08"", ""expression"": ""01"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""050"", ""lighting"": ""08"", ""expression"": ""01""}}"
74,Multi-PIE::008::008_01_01_051_07_crop_128,Face\Multi_Pie_HR_128\008_01_01_051_07_crop_128.png,008,face,Multi-PIE,gallery,"{""image_type"": ""HR_128"", ""angle"": ""051"", ""lighting"": ""07"", ""expression"": ""01"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""051"", ""lighting"": ""07"", ""expression"": ""01""}}"
