record_id,sample_id,image_path,identity,modality,dataset_name,split,metadata
58,CASIA-Iris-Thousand::089::03::L,Iris\001-CASIA-Iris-Thousand\089\L\S5089L03.jpg,089,iris,CASIA-Iris-Thousand,gallery,"{""side"": ""L""}"
59,CASIA-Iris-Thousand::089::02::L,Iris\001-CASIA-Iris-Thousand\089\L\S5089L02.jpg,089,iris,CASIA-Iris-Thousand,gallery,"{""side"": ""L""}"
60,CASIA-Iris-Thousand::089::05::L,Iris\001-CASIA-Iris-Thousand\089\L\S5089L05.jpg,089,iris,CASIA-Iris-Thousand,probe,"{""side"": ""L""}"
61,CASIA-Iris-Thousand::604::05::L,Iris\001-CASIA-Iris-Thousand\604\L\S5604L05.jpg,604,iris,CASIA-Iris-Thousand,gallery,"{""side"": ""L""}"
62,CASIA-Iris-Thousand::604::00::L,Iris\001-CASIA-Iris-Thousand\604\L\S5604L00.jpg,604,iris,CASIA-Iris-Thousand,gallery,"{""side"": ""L""}"
63,CASIA-Iris-Thousand::604::09::L,Iris\001-CASIA-Iris-Thousand\604\L\S5604L09.jpg,604,iris,CASIA-Iris-Thousand,gallery,"{""side"": ""L""}"
64,CASIA-Iris-Thousand::604::01::L,Iris\001-CASIA-Iris-Thousand\604\L\S5604L01.jpg,604,iris,CASIA-Iris-Thousand,probe,"{""side"": ""L""}"
65,CASIA-Iris-Thousand::432::01::L,Iris\001-CASIA-Iris-Thousand\432\L\S5432L01.jpg,432,iris,CASIA-Iris-Thousand,gallery,"{""side"": ""L""}"
66,CASIA-Iris-Thousand::432::02::L,Iris\001-CASIA-Iris-Thousand\432\L\S5432L02.jpg,432,iris,CASIA-Iris-Thousand,gallery,"{""side"": ""L""}"
67,CASIA-Iris-Thousand::432::07::L,Iris\001-CASIA-Iris-Thousand\432\L\S5432L07.jpg,432,iris,CASIA-Iris-Thousand,gallery,"{""side"": ""L""}"
68,CASIA-Iris-Thousand::432::00::L,Iris\001-CASIA-Iris-Thousand\432\L\S5432L00.jpg,432,iris,CASIA-Iris-Thousand,probe,"{""side"": ""L""}"
69,CASIA-Iris-Thousand::032::03::L,Iris\001-CASIA-Iris-Thousand\032\L\S5032L03.jpg,032,iris,CASIA-Iris-Thousand,gallery,"{""side"": ""L""}"
70,CASIA-Iris-Thousand::032::02::L,Iris\001-CASIA-Iris-Thousand\032\L\S5032L02.jpg,032,iris,CASIA-Iris-Thousand,gallery,"{""side"": ""L""}"
71,CASIA-Iris-Thousand::032::07::L,Iris\001-CASIA-Iris-Thousand\032\L\S5032L07.jpg,032,iris,CASIA-Iris-Thousand,gallery,"{""side"": ""L""}"
72,CASIA-Iris-Thousand::032::08::L,Iris\001-CASIA-Iris-Thousand\032\L\S5032L08.jpg,032,iris,CASIA-Iris-Thousand,probe,"{""side"": ""L""}"
73,CASIA-Iris-Thousand::030::04::L,Iris\001-CASIA-Iris-Thousand\030\L\S5030L04.jpg,030,iris,CASIA-Iris-Thousand,gallery,"{""side"": ""L""}"
74,CASIA-Iris-Thousand::030::05::L,Iris\001-CASIA-Iris-Thousand\030\L\S5030L05.jpg,030,iris,CASIA-Iris-Thousand,gallery,"{""side"": ""L""}"
75,CASIA-Iris-Thousand::030::08::L,Iris\001-CASIA-Iris-Thousand\030\L\S5030L08.jpg,030,iris,CASIA-Iris-Thousand,gallery,"{""side"": ""L""}"
76,CASIA-Iris-Thousand::030::07::L,Iris\001-CASIA-Iris-Thousand\030\L\S5030L07.jpg,030,iris,CASIA-Iris-Thousand,probe,"{""side"": ""L""}"
77,CASIA-Iris-Thousand::095::07::L,Iris\001-CASIA-Iris-Thousand\095\L\S5095L07.jpg,095,iris,CASIA-Iris-Thousand,gallery,"{""side"": ""L""}"
78,CASIA-Iris-Thousand::095::01::L,Iris\001-CASIA-Iris-Thousand\095\L\S5095L01.jpg,095,iris,CASIA-Iris-Thousand,gallery,"{""side"": ""L""}"
79,CASIA-Iris-Thousand::095::00::L,Iris\001-CASIA-Iris-Thousand\095\L\S5095L00.jpg,095,iris,CASIA-Iris-Thousand,gallery,"{""side"": ""L""}"
80,CASIA-Iris-Thousand::095::09::L,Iris\001-CASIA-Iris-Thousand\095\L\S5095L09.jpg,095,iris,CASIA-Iris-Thousand,probe,"{""side"": ""L""}"
81,CASIA-Iris-Thousand::223::09::L,Iris\001-CASIA-Iris-Thousand\223\L\S5223L09.jpg,223,iris,CASIA-Iris-Thousand,gallery,"{""side"": ""L""}"
82,CASIA-Iris-Thousand::223::04::L,Iris\001-CASIA-Iris-Thousand\223\L\S5223L04.jpg,223,iris,CASIA-Iris-Thousand,gallery,"{""side"": ""L""}"
83,CASIA-Iris-Thousand::223::07::L,Iris\001-CASIA-Iris-Thousand\223\L\S5223L07.jpg,223,iris,CASIA-Iris-Thousand,gallery,"{""side"": ""L""}"
84,CASIA-Iris-Thousand::223::02::L,Iris\001-CASIA-Iris-Thousand\223\L\S5223L02.jpg,223,iris,CASIA-Iris-Thousand,probe,"{""side"": ""L""}"
85,CASIA-Iris-Thousand::238::09::L,Iris\001-CASIA-Iris-Thousand\238\L\S5238L09.jpg,238,iris,CASIA-Iris-Thousand,gallery,"{""side"": ""L""}"
86,CASIA-Iris-Thousand::238::04::L,Iris\001-CASIA-Iris-Thousand\238\L\S5238L04.jpg,238,iris,CASIA-Iris-Thousand,gallery,"{""side"": ""L""}"
87,CASIA-Iris-Thousand::238::05::L,Iris\001-CASIA-Iris-Thousand\238\L\S5238L05.jpg,238,iris,CASIA-Iris-Thousand,gallery,"{""side"": ""L""}"
88,CASIA-Iris-Thousand::238::06::L,Iris\001-CASIA-Iris-Thousand\238\L\S5238L06.jpg,238,iris,CASIA-Iris-Thousand,probe,"{""side"": ""L""}"
89,CASIA-Iris-Thousand::517::05::L,Iris\001-CASIA-Iris-Thousand\517\L\S5517L05.jpg,517,iris,CASIA-Iris-Thousand,gallery,"{""side"": ""L""}"
90,CASIA-Iris-Thousand::517::00::L,Iris\001-CASIA-Iris-Thousand\517\L\S5517L00.jpg,517,iris,CASIA-Iris-Thousand,gallery,"{""side"": ""L""}"
91,CASIA-Iris-Thousand::517::04::L,Iris\001-CASIA-Iris-Thousand\517\L\S5517L04.jpg,517,iris,CASIA-Iris-Thousand,gallery,"{""side"": ""L""}"
92,CASIA-Iris-Thousand::517::02::L,Iris\001-CASIA-Iris-Thousand\517\L\S5517L02.jpg,517,iris,CASIA-Iris-Thousand,probe,"{""side"": ""L""}"
93,CASIA-Iris-Thousand::616::08::L,Iris\001-CASIA-Iris-Thousand\616\L\S5616L08.jpg,616,iris,CASIA-Iris-Thousand,gallery,"{""side"": ""L""}"
94,CASIA-Iris-Thousand::616::02::L,Iris\001-CASIA-Iris-Thousand\616\L\S5616L02.jpg,616,iris,CASIA-Iris-Thousand,gallery,"{""side"": ""L""}"
95,CASIA-Iris-Thousand::616::03::L,Iris\001-CASIA-Iris-Thousand\616\L\S5616L03.jpg,616,iris,CASIA-Iris-Thousand,gallery,"{""side"": ""L""}"
96,CASIA-Iris-Thousand::616::06::L,Iris\001-CASIA-Iris-Thousand\616\L\S5616L06.jpg,616,iris,CASIA-Iris-Thousand,probe,"{""side"": ""L""}"
97,CASIA-Iris-Thousand::027::09::L,Iris\001-CASIA-Iris-Thousand\027\L\S5027L09.jpg,027,iris,CASIA-Iris-Thousand,gallery,"{""side"": ""L""}"
98,CASIA-Iris-Thousand::027::05::L,Iris\001-CASIA-Iris-Thousand\027\L\S5027L05.jpg,027,iris,CASIA-Iris-Thousand,gallery,"{""side"": ""L""}"
99,CASIA-Iris-Thousand::027::04::L,Iris\001-CASIA-Iris-Thousand\027\L\S5027L04.jpg,027,iris,CASIA-Iris-Thousand,gallery,"{""side"": ""L""}"
100,CASIA-Iris-Thousand::027::00::L,Iris\001-CASIA-Iris-Thousand\027\L\S5027L00.jpg,027,iris,CASIA-Iris-Thousand,probe,"{""side"": ""L""}"
101,CASIA-Iris-Thousand::574::09::L,Iris\001-CASIA-Iris-Thousand\574\L\S5574L09.jpg,574,iris,CASIA-Iris-Thousand,gallery,"{""side"": ""L""}"
102,CASIA-Iris-Thousand::574::01::L,Iris\001-CASIA-Iris-Thousand\574\L\S5574L01.jpg,574,iris,CASIA-Iris-Thousand,gallery,"{""side"": ""L""}"
103,CASIA-Iris-Thousand::574::07::L,Iris\001-CASIA-Iris-Thousand\574\L\S5574L07.jpg,574,iris,CASIA-Iris-Thousand,gallery,"{""side"": ""L""}"
104,CASIA-Iris-Thousand::574::05::L,Iris\001-CASIA-Iris-Thousand\574\L\S5574L05.jpg,574,iris,CASIA-Iris-Thousand,probe,"{""side"": ""L""}"
105,CASIA-Iris-Thousand::203::08::L,Iris\001-CASIA-Iris-Thousand\203\L\S5203L08.jpg,203,iris,CASIA-Iris-Thousand,gallery,"{""side"": ""L""}"
106,CASIA-Iris-Thousand::203::06::L,Iris\001-CASIA-Iris-Thousand\203\L\S5203L06.jpg,203,iris,CASIA-Iris-Thousand,gallery,"{""side"": ""L""}"
107,CASIA-Iris-Thousand::203::09::L,Iris\001-CASIA-Iris-Thousand\203\L\S5203L09.jpg,203,iris,CASIA-Iris-Thousand,gallery,"{""side"": ""L""}"
108,CASIA-Iris-Thousand::203::05::L,Iris\001-CASIA-Iris-Thousand\203\L\S5203L05.jpg,203,iris,CASIA-Iris-Thousand,probe,"{""side"": ""L""}"
109,CASIA-Iris-Thousand::733::05::L,Iris\001-CASIA-Iris-Thousand\733\L\S5733L05.jpg,733,iris,CASIA-Iris-Thousand,gallery,"{""side"": ""L""}"
110,CASIA-Iris-Thousand::733::03::L,Iris\001-CASIA-Iris-Thousand\733\L\S5733L03.jpg,733,iris,CASIA-Iris-Thousand,gallery,"{""side"": ""L""}"
111,CASIA-Iris-Thousand::733::02::L,Iris\001-CASIA-Iris-Thousand\733\L\S5733L02.jpg,733,iris,CASIA-Iris-Thousand,gallery,"{""side"": ""L""}"
112,CASIA-Iris-Thousand::733::08::L,Iris\001-CASIA-Iris-Thousand\733\L\S5733L08.jpg,733,iris,CASIA-Iris-Thousand,probe,"{""side"": ""L""}"
113,CASIA-Iris-Thousand::665::06::L,Iris\001-CASIA-Iris-Thousand\665\L\S5665L06.jpg,665,iris,CASIA-Iris-Thousand,gallery,"{""side"": ""L""}"
114,CASIA-Iris-Thousand::665::04::L,Iris\001-CASIA-Iris-Thousand\665\L\S5665L04.jpg,665,iris,CASIA-Iris-Thousand,gallery,"{""side"": ""L""}"
115,CASIA-Iris-Thousand::665::09::L,Iris\001-CASIA-Iris-Thousand\665\L\S5665L09.jpg,665,iris,CASIA-Iris-Thousand,gallery,"{""side"": ""L""}"
116,CASIA-Iris-Thousand::665::00::L,Iris\001-CASIA-Iris-Thousand\665\L\S5665L00.jpg,665,iris,CASIA-Iris-Thousand,probe,"{""side"": ""L""}"
117,CASIA-Iris-Thousand::718::06::L,Iris\001-CASIA-Iris-Thousand\718\L\S5718L06.jpg,718,iris,CASIA-Iris-Thousand,gallery,"{""side"": ""L""}"
118,CASIA-Iris-Thousand::718::08::L,Iris\001-CASIA-Iris-Thousand\718\L\S5718L08.jpg,718,iris,CASIA-Iris-Thousand,gallery,"{""side"": ""L""}"
119,CASIA-Iris-Thousand::718::07::L,Iris\001-CASIA-Iris-Thousand\718\L\S5718L07.jpg,718,iris,CASIA-Iris-Thousand,gallery,"{""side"": ""L""}"
120,CASIA-Iris-Thousand::718::02::L,Iris\001-CASIA-Iris-Thousand\718\L\S5718L02.jpg,718,iris,CASIA-Iris-Thousand,probe,"{""side"": ""L""}"
121,CASIA-Iris-Thousand::429::07::L,Iris\001-CASIA-Iris-Thousand\429\L\S5429L07.jpg,429,iris,CASIA-Iris-Thousand,gallery,"{""side"": ""L""}"
122,CASIA-Iris-Thousand::429::00::L,Iris\001-CASIA-Iris-Thousand\429\L\S5429L00.jpg,429,iris,CASIA-Iris-Thousand,gallery,"{""side"": ""L""}"
123,CASIA-Iris-Thousand::429::09::L,Iris\001-CASIA-Iris-Thousand\429\L\S5429L09.jpg,429,iris,CASIA-Iris-Thousand,gallery,"{""side"": ""L""}"
124,CASIA-Iris-Thousand::429::06::L,Iris\001-CASIA-Iris-Thousand\429\L\S5429L06.jpg,429,iris,CASIA-Iris-Thousand,probe,"{""side"": ""L""}"
125,CASIA-Iris-Thousand::225::03::L,Iris\001-CASIA-Iris-Thousand\225\L\S5225L03.jpg,225,iris,CASIA-Iris-Thousand,gallery,"{""side"": ""L""}"
126,CASIA-Iris-Thousand::225::05::L,Iris\001-CASIA-Iris-Thousand\225\L\S5225L05.jpg,225,iris,CASIA-Iris-Thousand,gallery,"{""side"": ""L""}"
127,CASIA-Iris-Thousand::225::06::L,Iris\001-CASIA-Iris-Thousand\225\L\S5225L06.jpg,225,iris,CASIA-Iris-Thousand,gallery,"{""side"": ""L""}"
128,CASIA-Iris-Thousand::225::02::L,Iris\001-CASIA-Iris-Thousand\225\L\S5225L02.jpg,225,iris,CASIA-Iris-Thousand,probe,"{""side"": ""L""}"
129,CASIA-Iris-Thousand::459::07::L,Iris\001-CASIA-Iris-Thousand\459\L\S5459L07.jpg,459,iris,CASIA-Iris-Thousand,gallery,"{""side"": ""L""}"
130,CASIA-Iris-Thousand::459::00::L,Iris\001-CASIA-Iris-Thousand\459\L\S5459L00.jpg,459,iris,CASIA-Iris-Thousand,gallery,"{""side"": ""L""}"
131,CASIA-Iris-Thousand::459::04::L,Iris\001-CASIA-Iris-Thousand\459\L\S5459L04.jpg,459,iris,CASIA-Iris-Thousand,gallery,"{""side"": ""L""}"
132,CASIA-Iris-Thousand::459::06::L,Iris\001-CASIA-Iris-Thousand\459\L\S5459L06.jpg,459,iris,CASIA-Iris-Thousand,probe,"{""side"": ""L""}"
133,CASIA-Iris-Thousand::603::06::L,Iris\001-CASIA-Iris-Thousand\603\L\S5603L06.jpg,603,iris,CASIA-Iris-Thousand,gallery,"{""side"": ""L""}"
134,CASIA-Iris-Thousand::603::03::L,Iris\001-CASIA-Iris-Thousand\603\L\S5603L03.jpg,603,iris,CASIA-Iris-Thousand,gallery,"{""side"": ""L""}"
135,CASIA-Iris-Thousand::603::05::L,Iris\001-CASIA-Iris-Thousand\603\L\S5603L05.jpg,603,iris,CASIA-Iris-Thousand,gallery,"{""side"": ""L""}"
136,CASIA-Iris-Thousand::603::09::L,Iris\001-CASIA-Iris-Thousand\603\L\S5603L09.jpg,603,iris,CASIA-Iris-Thousand,probe,"{""side"": ""L""}"
137,CASIA-Iris-Thousand::284::00::L,Iris\001-CASIA-Iris-Thousand\284\L\S5284L00.jpg,284,iris,CASIA-Iris-Thousand,gallery,"{""side"": ""L""}"
138,CASIA-Iris-Thousand::284::08::L,Iris\001-CASIA-Iris-Thousand\284\L\S5284L08.jpg,284,iris,CASIA-Iris-Thousand,gallery,"{""side"": ""L""}"
139,CASIA-Iris-Thousand::284::07::L,Iris\001-CASIA-Iris-Thousand\284\L\S5284L07.jpg,284,iris,CASIA-Iris-Thousand,gallery,"{""side"": ""L""}"
140,CASIA-Iris-Thousand::284::06::L,Iris\001-CASIA-Iris-Thousand\284\L\S5284L06.jpg,284,iris,CASIA-Iris-Thousand,probe,"{""side"": ""L""}"
141,CASIA-Iris-Thousand::828::09::L,Iris\001-CASIA-Iris-Thousand\828\L\S5828L09.jpg,828,iris,CASIA-Iris-Thousand,gallery,"{""side"": ""L""}"
142,CASIA-Iris-Thousand::828::07::L,Iris\001-CASIA-Iris-Thousand\828\L\S5828L07.jpg,828,iris,CASIA-Iris-Thousand,gallery,"{""side"": ""L""}"
143,CASIA-Iris-Thousand::828::06::L,Iris\001-CASIA-Iris-Thousand\828\L\S5828L06.jpg,828,iris,CASIA-Iris-Thousand,gallery,"{""side"": ""L""}"
144,CASIA-Iris-Thousand::828::08::L,Iris\001-CASIA-Iris-Thousand\828\L\S5828L08.jpg,828,iris,CASIA-Iris-Thousand,probe,"{""side"": ""L""}"
145,CASIA-Iris-Thousand::890::01::L,Iris\001-CASIA-Iris-Thousand\890\L\S5890L01.jpg,890,iris,CASIA-Iris-Thousand,gallery,"{""side"": ""L""}"
146,CASIA-Iris-Thousand::890::00::L,Iris\001-CASIA-Iris-Thousand\890\L\S5890L00.jpg,890,iris,CASIA-Iris-Thousand,gallery,"{""side"": ""L""}"
147,CASIA-Iris-Thousand::890::07::L,Iris\001-CASIA-Iris-Thousand\890\L\S5890L07.jpg,890,iris,CASIA-Iris-Thousand,gallery,"{""side"": ""L""}"
148,CASIA-Iris-Thousand::890::06::L,Iris\001-CASIA-Iris-Thousand\890\L\S5890L06.jpg,890,iris,CASIA-Iris-Thousand,probe,"{""side"": ""L""}"
149,CASIA-Iris-Thousand::006::06::L,Iris\001-CASIA-Iris-Thousand\006\L\S5006L06.jpg,006,iris,CASIA-Iris-Thousand,gallery,"{""side"": ""L""}"
150,CASIA-Iris-Thousand::006::05::L,Iris\001-CASIA-Iris-Thousand\006\L\S5006L05.jpg,006,iris,CASIA-Iris-Thousand,gallery,"{""side"": ""L""}"
151,CASIA-Iris-Thousand::006::03::L,Iris\001-CASIA-Iris-Thousand\006\L\S5006L03.jpg,006,iris,CASIA-Iris-Thousand,gallery,"{""side"": ""L""}"
