record_id,sample_id,image_path,identity,modality,dataset_name,split,metadata
12,Multi-PIE::007::007_01_01_110_15_crop_128,Face\Multi_Pie_HR_128\007_01_01_110_15_crop_128.png,007,face,Multi-PIE,probe,"{""image_type"": ""HR_128"", ""angle"": ""110"", ""lighting"": ""15"", ""expression"": ""01"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""110"", ""lighting"": ""15"", ""expression"": ""01""}}"
13,Multi-PIE::190::190_01_02_110_16_crop_128,Face\Multi_Pie_HR_128\190_01_02_110_16_crop_128.png,190,face,Multi-PIE,gallery,"{""image_type"": ""HR_128"", ""angle"": ""110"", ""lighting"": ""16"", ""expression"": ""02"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""110"", ""lighting"": ""16"", ""expression"": ""02""}}"
14,Multi-PIE::190::190_01_01_110_12_crop_128,Face\Multi_Pie_HR_128\190_01_01_110_12_crop_128.png,190,face,Multi-PIE,gallery,"{""image_type"": ""HR_128"", ""angle"": ""110"", ""lighting"": ""12"", ""expression"": ""01"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""110"", ""lighting"": ""12"", ""expression"": ""01""}}"
15,Multi-PIE::190::190_01_02_110_10_crop_128,Face\Multi_Pie_HR_128\190_01_02_110_10_crop_128.png,190,face,Multi-PIE,gallery,"{""image_type"": ""HR_128"", ""angle"": ""110"", ""lighting"": ""10"", ""expression"": ""02"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""110"", ""lighting"": ""10"", ""expression"": ""02""}}"
16,Multi-PIE::190::190_01_02_110_19_crop_128,Face\Multi_Pie_HR_128\190_01_02_110_19_crop_128.png,190,face,Multi-PIE,probe,"{""image_type"": ""HR_128"", ""angle"": ""110"", ""lighting"": ""19"", ""expression"": ""02"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""110"", ""lighting"": ""19"", ""expression"": ""02""}}"
17,Multi-PIE::071::071_01_01_110_19_crop_128,Face\Multi_Pie_HR_128\071_01_01_110_19_crop_128.png,071,face,Multi-PIE,gallery,"{""image_type"": ""HR_128"", ""angle"": ""110"", ""lighting"": ""19"", ""expression"": ""01"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""110"", ""lighting"": ""19"", ""expression"": ""01""}}"
18,Multi-PIE::071::071_01_02_110_11_crop_128,Face\Multi_Pie_HR_128\071_01_02_110_11_crop_128.png,071,face,Multi-PIE,gallery,"{""image_type"": ""HR_128"", ""angle"": ""110"", ""lighting"": ""11"", ""expression"": ""02"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""110"", ""lighting"": ""11"", ""expression"": ""02""}}"
19,Multi-PIE::071::071_01_01_110_13_crop_128,Face\Multi_Pie_HR_128\071_01_01_110_13_crop_128.png,071,face,Multi-PIE,gallery,"{""image_type"": ""HR_128"", ""angle"": ""110"", ""lighting"": ""13"", ""expression"": ""01"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""110"", ""lighting"": ""13"", ""expression"": ""01""}}"
20,Multi-PIE::071::071_01_02_110_15_crop_128,Face\Multi_Pie_HR_128\071_01_02_110_15_crop_128.png,071,face,Multi-PIE,probe,"{""image_type"": ""HR_128"", ""angle"": ""110"", ""lighting"": ""15"", ""expression"": ""02"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""110"", ""lighting"": ""15"", ""expression"": ""02""}}"
21,Multi-PIE::063::063_01_02_110_12_crop_128,Face\Multi_Pie_HR_128\063_01_02_110_12_crop_128.png,063,face,Multi-PIE,gallery,"{""image_type"": ""HR_128"", ""angle"": ""110"", ""lighting"": ""12"", ""expression"": ""02"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""110"", ""lighting"": ""12"", ""expression"": ""02""}}"
22,Multi-PIE::063::063_01_02_110_10_crop_128,Face\Multi_Pie_HR_128\063_01_02_110_10_crop_128.png,063,face,Multi-PIE,gallery,"{""image_type"": ""HR_128"", ""angle"": ""110"", ""lighting"": ""10"", ""expression"": ""02"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""110"", ""lighting"": ""10"", ""expression"": ""02""}}"
23,Multi-PIE::063::063_01_02_110_00_crop_128,Face\Multi_Pie_HR_128\063_01_02_110_00_crop_128.png,063,face,Multi-PIE,gallery,"{""image_type"": ""HR_128"", ""angle"": ""110"", ""lighting"": ""00"", ""expression"": ""02"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""110"", ""lighting"": ""00"", ""expression"": ""02""}}"
24,Multi-PIE::063::063_01_02_110_14_crop_128,Face\Multi_Pie_HR_128\063_01_02_110_14_crop_128.png,063,face,Multi-PIE,probe,"{""image_type"": ""HR_128"", ""angle"": ""110"", ""lighting"": ""14"", ""expression"": ""02"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""110"", ""lighting"": ""14"", ""expression"": ""02""}}"
25,Multi-PIE::058::058_01_02_110_02_crop_128,Face\Multi_Pie_HR_128\058_01_02_110_02_crop_128.png,058,face,Multi-PIE,gallery,"{""image_type"": ""HR_128"", ""angle"": ""110"", ""lighting"": ""02"", ""expression"": ""02"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""110"", ""lighting"": ""02"", ""expression"": ""02""}}"
26,Multi-PIE::058::058_01_01_110_10_crop_128,Face\Multi_Pie_HR_128\058_01_01_110_10_crop_128.png,058,face,Multi-PIE,gallery,"{""image_type"": ""HR_128"", ""angle"": ""110"", ""lighting"": ""10"", ""expression"": ""01"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""110"", ""lighting"": ""10"", ""expression"": ""01""}}"
27,Multi-PIE::058::058_01_01_110_08_crop_128,Face\Multi_Pie_HR_128\058_01_01_110_08_crop_128.png,058,face,Multi-PIE,gallery,"{""image_type"": ""HR_128"", ""angle"": ""110"", ""lighting"": ""08"", ""expression"": ""01"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""110"", ""lighting"": ""08"", ""expression"": ""01""}}"
28,Multi-PIE::058::058_01_02_110_08_crop_128,Face\Multi_Pie_HR_128\058_01_02_110_08_crop_128.png,058,face,Multi-PIE,probe,"{""image_type"": ""HR_128"", ""angle"": ""110"", ""lighting"": ""08"", ""expression"": ""02"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""110"", ""lighting"": ""08"", ""expression"": ""02""}}"
29,Multi-PIE::036::036_01_02_110_03_crop_128,Face\Multi_Pie_HR_128\036_01_02_110_03_crop_128.png,036,face,Multi-PIE,gallery,"{""image_type"": ""HR_128"", ""angle"": ""110"", ""lighting"": ""03"", ""expression"": ""02"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""110"", ""lighting"": ""03"", ""expression"": ""02""}}"
30,Multi-PIE::036::036_01_01_110_01_crop_128,Face\Multi_Pie_HR_128\036_01_01_110_01_crop_128.png,036,face,Multi-PIE,gallery,"{""image_type"": ""HR_128"", ""angle"": ""110"", ""lighting"": ""01"", ""expression"": ""01"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""110"", ""lighting"": ""01"", ""expression"": ""01""}}"
31,Multi-PIE::036::036_01_02_110_06_crop_128,Face\Multi_Pie_HR_128\036_01_02_110_06_crop_128.png,036,face,Multi-PIE,gallery,"{""image_type"": ""HR_128"", ""angle"": ""110"", ""lighting"": ""06"", ""expression"": ""02"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""110"", ""lighting"": ""06"", ""expression"": ""02""}}"
32,Multi-PIE::036::036_01_01_110_13_crop_128,Face\Multi_Pie_HR_128\036_01_01_110_13_crop_128.png,036,face,Multi-PIE,probe,"{""image_type"": ""HR_128"", ""angle"": ""110"", ""lighting"": ""13"", ""expression"": ""01"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""110"", ""lighting"": ""13"", ""expression"": ""01""}}"
33,Multi-PIE::189::189_01_01_110_12_crop_128,Face\Multi_Pie_HR_128\189_01_01_110_12_crop_128.png,189,face,Multi-PIE,gallery,"{""image_type"": ""HR_128"", ""angle"": ""110"", ""lighting"": ""12"", ""expression"": ""01"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""110"", ""lighting"": ""12"", ""expression"": ""01""}}"
34,Multi-PIE::189::189_01_01_110_03_crop_128,Face\Multi_Pie_HR_128\189_01_01_110_03_crop_128.png,189,face,Multi-PIE,gallery,"{""image_type"": ""HR_128"", ""angle"": ""110"", ""lighting"": ""03"", ""expression"": ""01"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""110"", ""lighting"": ""03"", ""expression"": ""01""}}"
35,Multi-PIE::189::189_01_02_110_10_crop_128,Face\Multi_Pie_HR_128\189_01_02_110_10_crop_128.png,189,face,Multi-PIE,gallery,"{""image_type"": ""HR_128"", ""angle"": ""110"", ""lighting"": ""10"", ""expression"": ""02"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""110"", ""lighting"": ""10"", ""expression"": ""02""}}"
36,Multi-PIE::189::189_01_01_110_05_crop_128,Face\Multi_Pie_HR_128\189_01_01_110_05_crop_128.png,189,face,Multi-PIE,probe,"{""image_type"": ""HR_128"", ""angle"": ""110"", ""lighting"": ""05"", ""expression"": ""01"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""110"", ""lighting"": ""05"", ""expression"": ""01""}}"
37,Multi-PIE::027::027_01_02_110_18_crop_128,Face\Multi_Pie_HR_128\027_01_02_110_18_crop_128.png,027,face,Multi-PIE,gallery,"{""image_type"": ""HR_128"", ""angle"": ""110"", ""lighting"": ""18"", ""expression"": ""02"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""110"", ""lighting"": ""18"", ""expression"": ""02""}}"
38,Multi-PIE::027::027_01_01_110_09_crop_128,Face\Multi_Pie_HR_128\027_01_01_110_09_crop_128.png,027,face,Multi-PIE,gallery,"{""image_type"": ""HR_128"", ""angle"": ""110"", ""lighting"": ""09"", ""expression"": ""01"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""110"", ""lighting"": ""09"", ""expression"": ""01""}}"
39,Multi-PIE::027::027_01_01_110_16_crop_128,Face\Multi_Pie_HR_128\027_01_01_110_16_crop_128.png,027,face,Multi-PIE,gallery,"{""image_type"": ""HR_128"", ""angle"": ""110"", ""lighting"": ""16"", ""expression"": ""01"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""110"", ""lighting"": ""16"", ""expression"": ""01""}}"
40,Multi-PIE::027::027_01_02_110_10_crop_128,Face\Multi_Pie_HR_128\027_01_02_110_10_crop_128.png,027,face,Multi-PIE,probe,"{""image_type"": ""HR_128"", ""angle"": ""110"", ""lighting"": ""10"", ""expression"": ""02"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""110"", ""lighting"": ""10"", ""expression"": ""02""}}"
41,Multi-PIE::174::174_01_01_110_15_crop_128,Face\Multi_Pie_HR_128\174_01_01_110_15_crop_128.png,174,face,Multi-PIE,gallery,"{""image_type"": ""HR_128"", ""angle"": ""110"", ""lighting"": ""15"", ""expression"": ""01"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""110"", ""lighting"": ""15"", ""expression"": ""01""}}"
42,Multi-PIE::174::174_01_02_110_03_crop_128,Face\Multi_Pie_HR_128\174_01_02_110_03_crop_128.png,174,face,Multi-PIE,gallery,"{""image_type"": ""HR_128"", ""angle"": ""110"", ""lighting"": ""03"", ""expression"": ""02"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""110"", ""lighting"": ""03"", ""expression"": ""02""}}"
43,Multi-PIE::174::174_01_02_110_16_crop_128,Face\Multi_Pie_HR_128\174_01_02_110_16_crop_128.png,174,face,Multi-PIE,gallery,"{""image_type"": ""HR_128"", ""angle"": ""110"", ""lighting"": ""16"", ""expression"": ""02"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""110"", ""lighting"": ""16"", ""expression"": ""02""}}"
44,Multi-PIE::174::174_01_02_110_09_crop_128,Face\Multi_Pie_HR_128\174_01_02_110_09_crop_128.png,174,face,Multi-PIE,probe,"{""image_type"": ""HR_128"", ""angle"": ""110"", ""lighting"": ""09"", ""expression"": ""02"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""110"", ""lighting"": ""09"", ""expression"": ""02""}}"
45,Multi-PIE::247::247_01_02_110_08_crop_128,Face\Multi_Pie_HR_128\247_01_02_110_08_crop_128.png,247,face,Multi-PIE,gallery,"{""image_type"": ""HR_128"", ""angle"": ""110"", ""lighting"": ""08"", ""expression"": ""02"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""110"", ""lighting"": ""08"", ""expression"": ""02""}}"
46,Multi-PIE::247::247_01_01_110_01_crop_128,Face\Multi_Pie_HR_128\247_01_01_110_01_crop_128.png,247,face,Multi-PIE,gallery,"{""image_type"": ""HR_128"", ""angle"": ""110"", ""lighting"": ""01"", ""expression"": ""01"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""110"", ""lighting"": ""01"", ""expression"": ""01""}}"
47,Multi-PIE::247::247_01_01_110_05_crop_128,Face\Multi_Pie_HR_128\247_01_01_110_05_crop_128.png,247,face,Multi-PIE,gallery,"{""image_type"": ""HR_128"", ""angle"": ""110"", ""lighting"": ""05"", ""expression"": ""01"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""110"", ""lighting"": ""05"", ""expression"": ""01""}}"
48,Multi-PIE::247::247_01_01_110_07_crop_128,Face\Multi_Pie_HR_128\247_01_01_110_07_crop_128.png,247,face,Multi-PIE,probe,"{""image_type"": ""HR_128"", ""angle"": ""110"", ""lighting"": ""07"", ""expression"": ""01"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""110"", ""lighting"": ""07"", ""expression"": ""01""}}"
49,Multi-PIE::230::230_01_01_110_01_crop_128,Face\Multi_Pie_HR_128\230_01_01_110_01_crop_128.png,230,face,Multi-PIE,gallery,"{""image_type"": ""HR_128"", ""angle"": ""110"", ""lighting"": ""01"", ""expression"": ""01"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""110"", ""lighting"": ""01"", ""expression"": ""01""}}"
50,Multi-PIE::230::230_01_02_110_06_crop_128,Face\Multi_Pie_HR_128\230_01_02_110_06_crop_128.png,230,face,Multi-PIE,gallery,"{""image_type"": ""HR_128"", ""angle"": ""110"", ""lighting"": ""06"", ""expression"": ""02"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""110"", ""lighting"": ""06"", ""expression"": ""02""}}"
51,Multi-PIE::230::230_01_01_110_11_crop_128,Face\Multi_Pie_HR_128\230_01_01_110_11_crop_128.png,230,face,Multi-PIE,gallery,"{""image_type"": ""HR_128"", ""angle"": ""110"", ""lighting"": ""11"", ""expression"": ""01"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""110"", ""lighting"": ""11"", ""expression"": ""01""}}"
52,Multi-PIE::230::230_01_01_110_06_crop_128,Face\Multi_Pie_HR_128\230_01_01_110_06_crop_128.png,230,face,Multi-PIE,probe,"{""image_type"": ""HR_128"", ""angle"": ""110"", ""lighting"": ""06"", ""expression"": ""01"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""110"", ""lighting"": ""06"", ""expression"": ""01""}}"
53,Multi-PIE::140::140_01_02_110_00_crop_128,Face\Multi_Pie_HR_128\140_01_02_110_00_crop_128.png,140,face,Multi-PIE,gallery,"{""image_type"": ""HR_128"", ""angle"": ""110"", ""lighting"": ""00"", ""expression"": ""02"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""110"", ""lighting"": ""00"", ""expression"": ""02""}}"
54,Multi-PIE::140::140_01_02_110_09_crop_128,Face\Multi_Pie_HR_128\140_01_02_110_09_crop_128.png,140,face,Multi-PIE,gallery,"{""image_type"": ""HR_128"", ""angle"": ""110"", ""lighting"": ""09"", ""expression"": ""02"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""110"", ""lighting"": ""09"", ""expression"": ""02""}}"
55,Multi-PIE::140::140_01_02_110_14_crop_128,Face\Multi_Pie_HR_128\140_01_02_110_14_crop_128.png,140,face,Multi-PIE,gallery,"{""image_type"": ""HR_128"", ""angle"": ""110"", ""lighting"": ""14"", ""expression"": ""02"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""110"", ""lighting"": ""14"", ""expression"": ""02""}}"
56,Multi-PIE::140::140_01_02_110_16_crop_128,Face\Multi_Pie_HR_128\140_01_02_110_16_crop_128.png,140,face,Multi-PIE,probe,"{""image_type"": ""HR_128"", ""angle"": ""110"", ""lighting"": ""16"", ""expression"": ""02"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""110"", ""lighting"": ""16"", ""expression"": ""02""}}"
57,Multi-PIE::023::023_01_01_110_05_crop_128,Face\Multi_Pie_HR_128\023_01_01_110_05_crop_128.png,023,face,Multi-PIE,gallery,"{""image_type"": ""HR_128"", ""angle"": ""110"", ""lighting"": ""05"", ""expression"": ""01"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""110"", ""lighting"": ""05"", ""expression"": ""01""}}"
58,Multi-PIE::023::023_01_02_110_03_crop_128,Face\Multi_Pie_HR_128\023_01_02_110_03_crop_128.png,023,face,Multi-PIE,gallery,"{""image_type"": ""HR_128"", ""angle"": ""110"", ""lighting"": ""03"", ""expression"": ""02"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""110"", ""lighting"": ""03"", ""expression"": ""02""}}"
59,Multi-PIE::023::023_01_01_110_01_crop_128,Face\Multi_Pie_HR_128\023_01_01_110_01_crop_128.png,023,face,Multi-PIE,gallery,"{""image_type"": ""HR_128"", ""angle"": ""110"", ""lighting"": ""01"", ""expression"": ""01"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""110"", ""lighting"": ""01"", ""expression"": ""01""}}"
60,Multi-PIE::023::023_01_02_110_01_crop_128,Face\Multi_Pie_HR_128\023_01_02_110_01_crop_128.png,023,face,Multi-PIE,probe,"{""image_type"": ""HR_128"", ""angle"": ""110"", ""lighting"": ""01"", ""expression"": ""02"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""110"", ""lighting"": ""01"", ""expression"": ""02""}}"
61,Multi-PIE::152::152_01_01_110_09_crop_128,Face\Multi_Pie_HR_128\152_01_01_110_09_crop_128.png,152,face,Multi-PIE,gallery,"{""image_type"": ""HR_128"", ""angle"": ""110"", ""lighting"": ""09"", ""expression"": ""01"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""110"", ""lighting"": ""09"", ""expression"": ""01""}}"
62,Multi-PIE::152::152_01_01_110_08_crop_128,Face\Multi_Pie_HR_128\152_01_01_110_08_crop_128.png,152,face,Multi-PIE,gallery,"{""image_type"": ""HR_128"", ""angle"": ""110"", ""lighting"": ""08"", ""expression"": ""01"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""110"", ""lighting"": ""08"", ""expression"": ""01""}}"
63,Multi-PIE::152::152_01_02_110_04_crop_128,Face\Multi_Pie_HR_128\152_01_02_110_04_crop_128.png,152,face,Multi-PIE,gallery,"{""image_type"": ""HR_128"", ""angle"": ""110"", ""lighting"": ""04"", ""expression"": ""02"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""110"", ""lighting"": ""04"", ""expression"": ""02""}}"
64,Multi-PIE::152::152_01_01_110_11_crop_128,Face\Multi_Pie_HR_128\152_01_01_110_11_crop_128.png,152,face,Multi-PIE,probe,"{""image_type"": ""HR_128"", ""angle"": ""110"", ""lighting"": ""11"", ""expression"": ""01"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""110"", ""lighting"": ""11"", ""expression"": ""01""}}"
65,Multi-PIE::109::109_01_02_110_11_crop_128,Face\Multi_Pie_HR_128\109_01_02_110_11_crop_128.png,109,face,Multi-PIE,gallery,"{""image_type"": ""HR_128"", ""angle"": ""110"", ""lighting"": ""11"", ""expression"": ""02"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""110"", ""lighting"": ""11"", ""expression"": ""02""}}"
66,Multi-PIE::109::109_01_01_110_13_crop_128,Face\Multi_Pie_HR_128\109_01_01_110_13_crop_128.png,109,face,Multi-PIE,gallery,"{""image_type"": ""HR_128"", ""angle"": ""110"", ""lighting"": ""13"", ""expression"": ""01"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""110"", ""lighting"": ""13"", ""expression"": ""01""}}"
67,Multi-PIE::109::109_01_01_110_10_crop_128,Face\Multi_Pie_HR_128\109_01_01_110_10_crop_128.png,109,face,Multi-PIE,gallery,"{""image_type"": ""HR_128"", ""angle"": ""110"", ""lighting"": ""10"", ""expression"": ""01"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""110"", ""lighting"": ""10"", ""expression"": ""01""}}"
68,Multi-PIE::109::109_01_02_110_01_crop_128,Face\Multi_Pie_HR_128\109_01_02_110_01_crop_128.png,109,face,Multi-PIE,probe,"{""image_type"": ""HR_128"", ""angle"": ""110"", ""lighting"": ""01"", ""expression"": ""02"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""110"", ""lighting"": ""01"", ""expression"": ""02""}}"
69,Multi-PIE::009::009_01_02_110_13_crop_128,Face\Multi_Pie_HR_128\009_01_02_110_13_crop_128.png,009,face,Multi-PIE,gallery,"{""image_type"": ""HR_128"", ""angle"": ""110"", ""lighting"": ""13"", ""expression"": ""02"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""110"", ""lighting"": ""13"", ""expression"": ""02""}}"
70,Multi-PIE::009::009_01_01_110_09_crop_128,Face\Multi_Pie_HR_128\009_01_01_110_09_crop_128.png,009,face,Multi-PIE,gallery,"{""image_type"": ""HR_128"", ""angle"": ""110"", ""lighting"": ""09"", ""expression"": ""01"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""110"", ""lighting"": ""09"", ""expression"": ""01""}}"
71,Multi-PIE::009::009_01_02_110_09_crop_128,Face\Multi_Pie_HR_128\009_01_02_110_09_crop_128.png,009,face,Multi-PIE,gallery,"{""image_type"": ""HR_128"", ""angle"": ""110"", ""lighting"": ""09"", ""expression"": ""02"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""110"", ""lighting"": ""09"", ""expression"": ""02""}}"
72,Multi-PIE::009::009_01_01_110_08_crop_128,Face\Multi_Pie_HR_128\009_01_01_110_08_crop_128.png,009,face,Multi-PIE,probe,"{""image_type"": ""HR_128"", ""angle"": ""110"", ""lighting"": ""08"", ""expression"": ""01"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""110"", ""lighting"": ""08"", ""expression"": ""01""}}"
73,Multi-PIE::008::008_01_02_110_11_crop_128,Face\Multi_Pie_HR_128\008_01_02_110_11_crop_128.png,008,face,Multi-PIE,gallery,"{""image_type"": ""HR_128"", ""angle"": ""110"", ""lighting"": ""11"", ""expression"": ""02"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""110"", ""lighting"": ""11"", ""expression"": ""02""}}"
74,Multi-PIE::008::008_01_02_110_12_crop_128,Face\Multi_Pie_HR_128\008_01_02_110_12_crop_128.png,008,face,Multi-PIE,gallery,"{""image_type"": ""HR_128"", ""angle"": ""110"", ""lighting"": ""12"", ""expression"": ""02"", ""dataset_metadata"": {""version"": ""HR_128"", ""angle"": ""110"", ""lighting"": ""12"", ""expression"": ""02""}}"
