matcher,modality,pair_id,identity1,identity2,num_keypoints_image1,num_keypoints_image2,num_matches,num_inliers,inlier_ratio,is_same_person_pred,confidence,ground_truth,is_correct,reprojection_error
sgmnet-fingervein,face,Multi-PIE_genuine_13,116,116,2000,2000,91,7,0.0769,False,0.0737,True,False,0.5516
aspanformer,face,Multi-PIE_genuine_13,116,116,7,7,7,0,,False,,True,False,
deepdetect,face,Multi-PIE_genuine_13,116,116,20415,20189,30,0,,False,,True,False,
loftr,face,Multi-PIE_genuine_14,014,014,8,8,8,4,0.5000,True,0.4583,True,True,0.0000
orb-fingervein,face,Multi-PIE_genuine_14,014,014,4552,2899,28,9,0.3214,False,0.3138,True,False,1.4954
sift-fingervein,face,Multi-PIE_genuine_14,014,014,1153,520,22,6,0.2727,False,0.2581,True,False,1.2618
superglue-fingervein,face,Multi-PIE_genuine_14,014,014,1090,608,74,13,0.1757,True,0.1684,True,True,2.2123
sgmnet-fingervein,face,Multi-PIE_genuine_14,014,014,2000,2000,142,8,0.0563,False,0.0545,True,False,0.8194
aspanformer,face,Multi-PIE_genuine_14,014,014,13,13,13,6,0.4615,True,0.4340,True,True,1.6227
deepdetect,face,Multi-PIE_genuine_14,014,014,20029,8677,61,0,,False,,True,False,
loftr,face,Multi-PIE_genuine_15,099,099,19,19,19,5,0.2632,False,0.2453,True,False,0.8851
orb-fingervein,face,Multi-PIE_genuine_15,099,099,4004,4470,29,7,0.2414,False,0.2313,True,False,1.1814
sift-fingervein,face,Multi-PIE_genuine_15,099,099,864,1191,15,0,,False,,True,False,
superglue-fingervein,face,Multi-PIE_genuine_15,099,099,818,978,313,84,0.2684,True,0.2518,True,True,2.7760
sgmnet-fingervein,face,Multi-PIE_genuine_15,099,099,2000,2000,114,7,0.0614,False,0.0588,True,False,0.7094
aspanformer,face,Multi-PIE_genuine_15,099,099,285,285,285,119,0.4175,True,0.4063,True,True,2.0455
deepdetect,face,Multi-PIE_genuine_15,099,099,23352,25220,50,30,0.6000,True,0.6000,True,True,1.7001
loftr,face,Multi-PIE_genuine_16,209,209,26,26,26,7,0.2692,False,0.2580,True,False,1.2402
orb-fingervein,face,Multi-PIE_genuine_16,209,209,3644,2010,49,0,,False,,True,False,
sift-fingervein,face,Multi-PIE_genuine_16,209,209,584,332,24,5,0.2083,False,0.1942,True,False,0.9212
superglue-fingervein,face,Multi-PIE_genuine_16,209,209,778,530,7,0,,False,,True,False,
sgmnet-fingervein,face,Multi-PIE_genuine_16,209,209,2000,2000,86,0,,False,,True,False,
aspanformer,face,Multi-PIE_genuine_16,209,209,1,1,1,0,,False,,True,False,
deepdetect,face,Multi-PIE_genuine_16,209,209,14162,9238,15,8,0.5333,True,0.5333,True,True,0.2630
loftr,face,Multi-PIE_genuine_17,110,110,5,5,5,0,,False,,True,False,
orb-fingervein,face,Multi-PIE_genuine_17,110,110,4028,3591,33,0,,False,,True,False,
sift-fingervein,face,Multi-PIE_genuine_17,110,110,723,568,15,0,,False,,True,False,
superglue-fingervein,face,Multi-PIE_genuine_17,110,110,691,668,21,6,0.2857,True,0.2703,True,True,0.6293
sgmnet-fingervein,face,Multi-PIE_genuine_17,110,110,2000,2000,124,0,,False,,True,False,
aspanformer,face,Multi-PIE_genuine_17,110,110,1,1,1,0,,False,,True,False,
deepdetect,face,Multi-PIE_genuine_17,110,110,11991,13930,13,9,0.6923,True,0.6923,True,True,2.3490
loftr,face,Multi-PIE_genuine_18,225,225,4,4,4,0,,False,,True,False,
orb-fingervein,face,Multi-PIE_genuine_18,225,225,4087,4052,59,0,,False,,True,False,
sift-fingervein,face,Multi-PIE_genuine_18,225,225,712,887,15,0,,False,,True,False,
superglue-fingervein,face,Multi-PIE_genuine_18,225,225,851,907,26,7,0.2692,True,0.2580,True,True,0.9495
sgmnet-fingervein,face,Multi-PIE_genuine_18,225,225,2000,2000,74,6,0.0811,False,0.0767,True,False,0.8080
aspanformer,face,Multi-PIE_genuine_18,225,225,15,15,15,8,0.5333,True,0.5164,True,True,1.4142
deepdetect,face,Multi-PIE_genuine_18,225,225,17121,20467,12,7,0.5833,True,0.5833,True,True,0.9507
loftr,face,Multi-PIE_genuine_19,139,139,2,2,2,0,,False,,True,False,
orb-fingervein,face,Multi-PIE_genuine_19,139,139,1040,3821,14,0,,False,,True,False,
sift-fingervein,face,Multi-PIE_genuine_19,139,139,205,797,12,0,,False,,True,False,
superglue-fingervein,face,Multi-PIE_genuine_19,139,139,358,732,12,5,0.4167,True,0.3884,True,True,0.3894
sgmnet-fingervein,face,Multi-PIE_genuine_19,139,139,2000,2000,63,6,0.0952,False,0.0901,True,False,0.0888
aspanformer,face,Multi-PIE_genuine_19,139,139,1,1,0,0,,False,,True,False,
deepdetect,face,Multi-PIE_genuine_19,139,139,7004,30369,2,0,,False,,True,False,
loftr,face,Multi-PIE_genuine_20,004,004,47,47,47,13,0.2766,False,0.2664,True,False,2.1126
orb-fingervein,face,Multi-PIE_genuine_20,004,004,4922,4324,29,0,,False,,True,False,
sift-fingervein,face,Multi-PIE_genuine_20,004,004,1398,775,33,0,,False,,True,False,
superglue-fingervein,face,Multi-PIE_genuine_20,004,004,1191,741,341,63,0.1848,True,0.1738,True,True,2.7217
sgmnet-fingervein,face,Multi-PIE_genuine_20,004,004,2000,2000,133,7,0.0526,False,0.0504,True,False,1.2323
aspanformer,face,Multi-PIE_genuine_20,004,004,107,107,107,51,0.4766,True,0.4553,True,True,2.4177
deepdetect,face,Multi-PIE_genuine_20,004,004,26504,13531,53,20,0.3774,True,0.3774,True,True,2.4769
loftr,face,Multi-PIE_genuine_21,080,080,1,1,1,0,,False,,True,False,
orb-fingervein,face,Multi-PIE_genuine_21,080,080,2996,4002,21,0,,False,,True,False,
sift-fingervein,face,Multi-PIE_genuine_21,080,080,504,797,16,0,,False,,True,False,
superglue-fingervein,face,Multi-PIE_genuine_21,080,080,591,905,4,0,,False,,True,False,
sgmnet-fingervein,face,Multi-PIE_genuine_21,080,080,2000,2000,47,6,0.1277,False,0.1208,True,False,0.4009
aspanformer,face,Multi-PIE_genuine_21,080,080,5,5,5,0,,False,,True,False,
deepdetect,face,Multi-PIE_genuine_21,080,080,19290,19472,12,8,0.6667,True,0.6667,True,True,2.2341
loftr,face,Multi-PIE_genuine_22,211,211,162,162,162,39,0.2407,False,0.2337,True,False,2.0975
orb-fingervein,face,Multi-PIE_genuine_22,211,211,4806,3451,70,0,,False,,True,False,
sift-fingervein,face,Multi-PIE_genuine_22,211,211,1369,664,35,0,,False,,True,False,
superglue-fingervein,face,Multi-PIE_genuine_22,211,211,1216,852,234,39,0.1667,True,0.1581,True,True,2.5590
sgmnet-fingervein,face,Multi-PIE_genuine_22,211,211,2000,2000,83,6,0.0723,False,0.0684,True,False,0.4979
aspanformer,face,Multi-PIE_genuine_22,211,211,88,88,88,35,0.3977,False,0.3872,True,False,2.0384
deepdetect,face,Multi-PIE_genuine_22,211,211,33056,17768,51,0,,False,,True,False,
loftr,face,Multi-PIE_genuine_23,170,170,14,14,14,5,0.3571,False,0.3329,True,False,1.2295
orb-fingervein,face,Multi-PIE_genuine_23,170,170,2256,4900,16,0,,False,,True,False,
sift-fingervein,face,Multi-PIE_genuine_23,170,170,737,1333,17,0,,False,,True,False,
superglue-fingervein,face,Multi-PIE_genuine_23,170,170,709,811,30,7,0.2333,True,0.2153,True,True,2.2589
sgmnet-fingervein,face,Multi-PIE_genuine_23,170,170,2000,2000,78,6,0.0769,False,0.0728,True,False,0.9102
aspanformer,face,Multi-PIE_genuine_23,170,170,3,3,0,0,,False,,True,False,
deepdetect,face,Multi-PIE_genuine_23,170,170,15755,24423,22,9,0.4091,True,0.4091,True,True,1.4203
loftr,face,Multi-PIE_genuine_24,139,139,236,236,236,121,0.5127,True,0.4941,True,True,2.2384
orb-fingervein,face,Multi-PIE_genuine_24,139,139,3019,3840,34,0,,False,,True,False,
sift-fingervein,face,Multi-PIE_genuine_24,139,139,647,774,35,0,,False,,True,False,
superglue-fingervein,face,Multi-PIE_genuine_24,139,139,663,807,282,154,0.5461,True,0.5118,True,True,2.7961
sgmnet-fingervein,face,Multi-PIE_genuine_24,139,139,2000,2000,559,65,0.1163,False,0.1144,True,False,1.8266
aspanformer,face,Multi-PIE_genuine_24,139,139,450,450,450,330,0.7333,True,0.7111,True,True,2.1145
deepdetect,face,Multi-PIE_genuine_24,139,139,29266,19222,71,49,0.6901,True,0.6901,True,True,2.1100
loftr,face,Multi-PIE_genuine_25,078,078,10,10,10,6,0.6000,True,0.5677,True,True,1.2099
orb-fingervein,face,Multi-PIE_genuine_25,078,078,4304,4367,48,9,0.1875,False,0.1830,True,False,1.0239
sift-fingervein,face,Multi-PIE_genuine_25,078,078,740,792,29,5,0.1724,False,0.1607,True,False,0.2550
superglue-fingervein,face,Multi-PIE_genuine_25,078,078,753,769,10,0,,False,,True,False,
sgmnet-fingervein,face,Multi-PIE_genuine_25,078,078,2000,2000,83,7,0.0843,False,0.0808,True,False,1.0323
aspanformer,face,Multi-PIE_genuine_25,078,078,1,1,1,0,,False,,True,False,
deepdetect,face,Multi-PIE_genuine_25,078,078,15285,16592,22,17,0.7727,True,0.7727,True,True,2.0617
loftr,face,Multi-PIE_genuine_26,108,108,852,852,852,450,0.5282,True,0.5141,True,True,2.0410
orb-fingervein,face,Multi-PIE_genuine_26,108,108,4024,3491,69,24,0.3478,False,0.3459,True,False,1.6051
sift-fingervein,face,Multi-PIE_genuine_26,108,108,674,587,27,8,0.2963,False,0.2865,True,False,1.5286
superglue-fingervein,face,Multi-PIE_genuine_26,108,108,699,672,317,93,0.2934,True,0.2772,True,True,2.6333
sgmnet-fingervein,face,Multi-PIE_genuine_26,108,108,2000,2000,815,165,0.2025,False,0.2000,True,False,1.7488
aspanformer,face,Multi-PIE_genuine_26,108,108,1524,1524,1524,839,0.5505,True,0.5412,True,True,1.8434
deepdetect,face,Multi-PIE_genuine_26,108,108,15403,16309,24,15,0.6250,True,0.6250,True,True,1.3882
loftr,face,Multi-PIE_genuine_27,168,168,1,1,1,0,,False,,True,False,
orb-fingervein,face,Multi-PIE_genuine_27,168,168,4724,4218,41,0,,False,,True,False,
sift-fingervein,face,Multi-PIE_genuine_27,168,168,986,708,35,0,,False,,True,False,
superglue-fingervein,face,Multi-PIE_genuine_27,168,168,874,793,1,0,,False,,True,False,
sgmnet-fingervein,face,Multi-PIE_genuine_27,168,168,2000,2000,86,7,0.0814,False,0.0780,True,False,0.2524
aspanformer,face,Multi-PIE_genuine_27,168,168,3,3,3,0,,False,,True,False,
deepdetect,face,Multi-PIE_genuine_27,168,168,18990,13724,45,0,,False,,True,False,
loftr,face,Multi-PIE_genuine_28,051,051,0,0,0,0,,False,,True,False,
orb-fingervein,face,Multi-PIE_genuine_28,051,051,5000,4778,76,10,0.1316,False,0.1293,True,False,1.4214
sift-fingervein,face,Multi-PIE_genuine_28,051,051,2325,1092,50,0,,False,,True,False,
superglue-fingervein,face,Multi-PIE_genuine_28,051,051,1058,1094,2,0,,False,,True,False,
sgmnet-fingervein,face,Multi-PIE_genuine_28,051,051,2000,2000,62,6,0.0968,False,0.0916,True,False,0.1057
aspanformer,face,Multi-PIE_genuine_28,051,051,14,14,14,6,0.4286,True,0.4020,True,True,1.6735
deepdetect,face,Multi-PIE_genuine_28,051,051,51204,14916,62,25,0.4032,True,0.4032,True,True,1.5927
loftr,face,Multi-PIE_genuine_29,047,047,15,15,15,6,0.4000,False,0.3785,True,False,1.0931
orb-fingervein,face,Multi-PIE_genuine_29,047,047,3726,3367,58,0,,False,,True,False,
sift-fingervein,face,Multi-PIE_genuine_29,047,047,804,449,21,0,,False,,True,False,
superglue-fingervein,face,Multi-PIE_genuine_29,047,047,862,543,3,0,,False,,True,False,
sgmnet-fingervein,face,Multi-PIE_genuine_29,047,047,2000,2000,296,22,0.0743,False,0.0740,True,False,1.5688
aspanformer,face,Multi-PIE_genuine_29,047,047,8,8,8,5,0.6250,True,0.5826,True,True,0.8495
deepdetect,face,Multi-PIE_genuine_29,047,047,26053,9033,31,18,0.5806,True,0.5806,True,True,0.9660
loftr,face,Multi-PIE_genuine_30,189,189,3,3,3,0,,False,,True,False,
orb-fingervein,face,Multi-PIE_genuine_30,189,189,1854,3953,17,0,,False,,True,False,
sift-fingervein,face,Multi-PIE_genuine_30,189,189,484,856,6,0,,False,,True,False,
superglue-fingervein,face,Multi-PIE_genuine_30,189,189,574,863,57,7,0.1228,False,0.1168,True,False,1.6487
sgmnet-fingervein,face,Multi-PIE_genuine_30,189,189,2000,2000,78,6,0.0769,False,0.0728,True,False,0.2552
aspanformer,face,Multi-PIE_genuine_30,189,189,15,15,15,7,0.4667,True,0.4450,True,True,1.5996
deepdetect,face,Multi-PIE_genuine_30,189,189,14022,24305,6,5,0.8333,True,0.8333,True,True,0.0178
loftr,face,Multi-PIE_genuine_31,049,049,164,164,164,38,0.2317,False,0.2203,True,False,2.5075
orb-fingervein,face,Multi-PIE_genuine_31,049,049,3626,3185,20,0,,False,,True,False,
sift-fingervein,face,Multi-PIE_genuine_31,049,049,739,457,35,0,,False,,True,False,
superglue-fingervein,face,Multi-PIE_genuine_31,049,049,761,517,169,28,0.1657,True,0.1572,True,True,2.5561
sgmnet-fingervein,face,Multi-PIE_genuine_31,049,049,2000,2000,151,9,0.0596,False,0.0582,True,False,1.0814
aspanformer,face,Multi-PIE_genuine_31,049,049,211,211,211,66,0.3128,False,0.3024,True,False,2.1749
deepdetect,face,Multi-PIE_genuine_31,049,049,17001,12139,7,0,,False,,True,False,
loftr,face,Multi-PIE_genuine_32,179,179,19,19,19,6,0.3158,False,0.2949,True,False,1.7605
orb-fingervein,face,Multi-PIE_genuine_32,179,179,2893,3215,26,8,0.3077,False,0.2979,True,False,1.0345
sift-fingervein,face,Multi-PIE_genuine_32,179,179,558,595,19,0,,False,,True,False,
superglue-fingervein,face,Multi-PIE_genuine_32,179,179,686,590,21,6,0.2857,True,0.2703,True,True,1.1638
sgmnet-fingervein,face,Multi-PIE_genuine_32,179,179,2000,2000,94,8,0.0851,False,0.0824,True,False,0.8539
aspanformer,face,Multi-PIE_genuine_32,179,179,2,2,2,0,,False,,True,False,
deepdetect,face,Multi-PIE_genuine_32,179,179,23911,10284,24,9,0.3750,True,0.3750,True,True,3.8870
loftr,face,Multi-PIE_genuine_33,172,172,0,0,0,0,,False,,True,False,
orb-fingervein,face,Multi-PIE_genuine_33,172,172,3791,4835,38,0,,False,,True,False,
sift-fingervein,face,Multi-PIE_genuine_33,172,172,589,1438,14,4,0.2857,False,0.2619,True,False,0.0000
superglue-fingervein,face,Multi-PIE_genuine_33,172,172,587,1082,28,7,0.2500,True,0.2317,True,True,2.1707
sgmnet-fingervein,face,Multi-PIE_genuine_33,172,172,2000,2000,79,6,0.0759,False,0.0719,True,False,0.2148
aspanformer,face,Multi-PIE_genuine_33,172,172,1,1,1,0,,False,,True,False,
deepdetect,face,Multi-PIE_genuine_33,172,172,16582,25472,33,23,0.6970,True,0.6970,True,True,1.4014
loftr,face,Multi-PIE_genuine_34,132,132,12,12,12,5,0.4167,False,0.3884,True,False,1.0559
orb-fingervein,face,Multi-PIE_genuine_34,132,132,4264,3093,43,0,,False,,True,False,
sift-fingervein,face,Multi-PIE_genuine_34,132,132,942,781,21,0,,False,,True,False,
superglue-fingervein,face,Multi-PIE_genuine_34,132,132,849,545,0,0,,False,,True,False,
sgmnet-fingervein,face,Multi-PIE_genuine_34,132,132,2000,2000,84,9,0.1071,False,0.1046,True,False,0.9501
aspanformer,face,Multi-PIE_genuine_34,132,132,4,4,4,0,,False,,True,False,
deepdetect,face,Multi-PIE_genuine_34,132,132,11319,9899,31,16,0.5161,True,0.5161,True,True,1.2578
loftr,face,Multi-PIE_genuine_35,022,022,41,41,41,12,0.2927,False,0.2771,True,False,2.4039
orb-fingervein,face,Multi-PIE_genuine_35,022,022,4494,2668,58,0,,False,,True,False,
sift-fingervein,face,Multi-PIE_genuine_35,022,022,1155,545,26,0,,False,,True,False,
superglue-fingervein,face,Multi-PIE_genuine_35,022,022,1108,597,124,15,0.1210,False,0.1167,True,False,2.1476
sgmnet-fingervein,face,Multi-PIE_genuine_35,022,022,2000,2000,77,8,0.1039,False,0.1006,True,False,0.6968
aspanformer,face,Multi-PIE_genuine_35,022,022,96,96,96,34,0.3542,False,0.3382,True,False,2.4230
deepdetect,face,Multi-PIE_genuine_35,022,022,28851,15031,16,0,,False,,True,False,
loftr,face,Multi-PIE_genuine_36,230,230,112,112,112,16,0.1429,False,0.1369,True,False,2.3028
orb-fingervein,face,Multi-PIE_genuine_36,230,230,4616,3875,34,9,0.2647,False,0.2584,True,False,1.1498
sift-fingervein,face,Multi-PIE_genuine_36,230,230,963,779,18,0,,False,,True,False,
superglue-fingervein,face,Multi-PIE_genuine_36,230,230,1005,770,79,13,0.1646,True,0.1595,True,True,1.9820
sgmnet-fingervein,face,Multi-PIE_genuine_36,230,230,2000,2000,64,5,0.0781,False,0.0728,True,False,0.4135
aspanformer,face,Multi-PIE_genuine_36,230,230,15,15,15,8,0.5333,True,0.5125,True,True,1.6494
deepdetect,face,Multi-PIE_genuine_36,230,230,17217,18258,20,10,0.5000,True,0.5000,True,True,2.4384
loftr,face,Multi-PIE_genuine_37,063,063,13,13,13,8,0.6154,True,0.5958,True,True,0.8772
orb-fingervein,face,Multi-PIE_genuine_37,063,063,795,3627,5,0,,False,,True,False,
sift-fingervein,face,Multi-PIE_genuine_37,063,063,201,732,2,0,,False,,True,False,
superglue-fingervein,face,Multi-PIE_genuine_37,063,063,402,806,133,20,0.1504,False,0.1427,True,False,2.5323
sgmnet-fingervein,face,Multi-PIE_genuine_37,063,063,2000,2000,117,7,0.0598,False,0.0573,True,False,0.8698
aspanformer,face,Multi-PIE_genuine_37,063,063,2,2,0,0,,False,,True,False,
deepdetect,face,Multi-PIE_genuine_37,063,063,7383,26872,10,0,,False,,True,False,
