matcher,modality,pair_id,identity1,identity2,num_keypoints_image1,num_keypoints_image2,num_matches,num_inliers,inlier_ratio,is_same_person_pred,confidence,ground_truth,is_correct,reprojection_error
orb,iris,CASIA-Iris-Thousand_genuine_3,400,400,306,136,32,0,,False,,True,False,
sift,iris,CASIA-Iris-Thousand_genuine_3,400,400,65,31,6,0,,False,,True,False,
superglue,iris,CASIA-Iris-Thousand_genuine_3,400,400,681,620,100,30,0.3000,False,0.2887,True,False,2.2677
sgmnet,iris,CASIA-Iris-Thousand_genuine_3,400,400,2788,2057,325,40,0.1231,False,0.1207,True,False,1.8836
aspanformer,iris,CASIA-Iris-Thousand_genuine_3,400,400,1239,1239,1239,634,0.5117,True,0.4924,True,True,2.2703
deepdetect,iris,CASIA-Iris-Thousand_genuine_3,400,400,7162,8054,41,34,0.8293,True,0.8293,True,True,0.9972
loftr,iris,CASIA-Iris-Thousand_genuine_4,356,356,1237,1237,1237,493,0.3985,False,0.3869,True,False,2.0935
orb,iris,CASIA-Iris-Thousand_genuine_4,356,356,110,133,15,11,0.7333,True,0.7238,True,True,1.3215
sift,iris,CASIA-Iris-Thousand_genuine_4,356,356,69,30,9,0,,False,,True,False,
superglue,iris,CASIA-Iris-Thousand_genuine_4,356,356,637,582,11,7,0.6364,True,0.5994,True,True,1.8457
sgmnet,iris,CASIA-Iris-Thousand_genuine_4,356,356,2945,2169,136,17,0.1250,False,0.1248,True,False,1.4437
aspanformer,iris,CASIA-Iris-Thousand_genuine_4,356,356,1148,1148,1148,625,0.5444,True,0.5307,True,True,2.0109
deepdetect,iris,CASIA-Iris-Thousand_genuine_4,356,356,7639,7357,8,8,1.0000,True,1.0000,True,True,0.4480
loftr,iris,CASIA-Iris-Thousand_genuine_5,325,325,1102,1102,1102,284,0.2577,False,0.2443,True,False,2.5697
orb,iris,CASIA-Iris-Thousand_genuine_5,325,325,37,92,3,0,,False,,True,False,
sift,iris,CASIA-Iris-Thousand_genuine_5,325,325,43,32,4,0,,False,,True,False,
superglue,iris,CASIA-Iris-Thousand_genuine_5,325,325,614,532,177,42,0.2373,False,0.2250,True,False,2.5676
sgmnet,iris,CASIA-Iris-Thousand_genuine_5,325,325,1989,1772,95,18,0.1895,False,0.1892,True,False,1.5029
aspanformer,iris,CASIA-Iris-Thousand_genuine_5,325,325,803,803,803,273,0.3400,False,0.3297,True,False,2.1114
deepdetect,iris,CASIA-Iris-Thousand_genuine_5,325,325,8988,9931,26,15,0.5769,True,0.5769,True,True,1.1889
loftr,iris,CASIA-Iris-Thousand_genuine_6,203,203,693,693,693,133,0.1919,False,0.1868,True,False,2.0458
orb,iris,CASIA-Iris-Thousand_genuine_6,203,203,64,166,1,0,,False,,True,False,
sift,iris,CASIA-Iris-Thousand_genuine_6,203,203,26,18,3,0,,False,,True,False,
superglue,iris,CASIA-Iris-Thousand_genuine_6,203,203,440,540,27,12,0.4444,False,0.4255,True,False,2.1805
sgmnet,iris,CASIA-Iris-Thousand_genuine_6,203,203,1272,1846,28,8,0.2857,False,0.2766,True,False,1.2618
aspanformer,iris,CASIA-Iris-Thousand_genuine_6,203,203,292,292,292,106,0.3630,False,0.3436,True,False,2.5966
deepdetect,iris,CASIA-Iris-Thousand_genuine_6,203,203,9200,5737,21,0,,False,,True,False,
loftr,iris,CASIA-Iris-Thousand_genuine_7,149,149,1229,1229,1229,300,0.2441,False,0.2299,True,False,2.6999
orb,iris,CASIA-Iris-Thousand_genuine_7,149,149,84,43,2,0,,False,,True,False,
sift,iris,CASIA-Iris-Thousand_genuine_7,149,149,46,43,6,5,0.8333,True,0.7768,True,True,0.3595
superglue,iris,CASIA-Iris-Thousand_genuine_7,149,149,605,663,290,59,0.2034,False,0.1902,True,False,2.8431
sgmnet,iris,CASIA-Iris-Thousand_genuine_7,149,149,1980,1850,424,54,0.1274,False,0.1246,True,False,1.9454
aspanformer,iris,CASIA-Iris-Thousand_genuine_7,149,149,943,943,943,353,0.3743,False,0.3473,True,False,2.9989
deepdetect,iris,CASIA-Iris-Thousand_genuine_7,149,149,9896,8752,16,0,,False,,True,False,
loftr,iris,CASIA-Iris-Thousand_genuine_8,985,985,1703,1703,1703,1040,0.6107,True,0.5996,True,True,1.8667
orb,iris,CASIA-Iris-Thousand_genuine_8,985,985,55,75,23,17,0.7391,True,0.7274,True,True,1.7836
sift,iris,CASIA-Iris-Thousand_genuine_8,985,985,28,38,12,6,0.5000,True,0.4731,True,True,1.2634
superglue,iris,CASIA-Iris-Thousand_genuine_8,985,985,569,593,301,102,0.3389,False,0.3159,True,False,2.9023
sgmnet,iris,CASIA-Iris-Thousand_genuine_8,985,985,1895,2260,771,155,0.2010,False,0.1966,True,False,1.9458
aspanformer,iris,CASIA-Iris-Thousand_genuine_8,985,985,2673,2673,2673,2362,0.8837,True,0.8837,True,True,1.4072
deepdetect,iris,CASIA-Iris-Thousand_genuine_8,985,985,11506,10239,145,140,0.9655,True,0.9655,True,True,0.8035
loftr,iris,CASIA-Iris-Thousand_genuine_9,794,794,1176,1176,1176,507,0.4311,False,0.4222,True,False,1.9203
orb,iris,CASIA-Iris-Thousand_genuine_9,794,794,192,79,16,10,0.6250,True,0.6140,True,True,0.8362
sift,iris,CASIA-Iris-Thousand_genuine_9,794,794,43,49,4,4,1.0000,True,0.9165,True,True,0.0000
superglue,iris,CASIA-Iris-Thousand_genuine_9,794,794,587,621,270,75,0.2778,False,0.2632,True,False,2.5813
sgmnet,iris,CASIA-Iris-Thousand_genuine_9,794,794,2232,1859,380,111,0.2921,False,0.2874,True,False,1.8234
aspanformer,iris,CASIA-Iris-Thousand_genuine_9,794,794,909,909,909,472,0.5193,True,0.5193,True,True,1.1041
deepdetect,iris,CASIA-Iris-Thousand_genuine_9,794,794,6498,10147,70,53,0.7571,True,0.7571,True,True,0.7529
loftr,iris,CASIA-Iris-Thousand_genuine_10,126,126,1554,1554,1554,911,0.5862,True,0.5607,True,True,2.3918
orb,iris,CASIA-Iris-Thousand_genuine_10,126,126,57,49,6,0,,False,,True,False,
sift,iris,CASIA-Iris-Thousand_genuine_10,126,126,21,21,7,6,0.8571,True,0.8110,True,True,0.9237
superglue,iris,CASIA-Iris-Thousand_genuine_10,126,126,587,582,271,98,0.3616,False,0.3441,True,False,2.4944
sgmnet,iris,CASIA-Iris-Thousand_genuine_10,126,126,1929,2229,711,128,0.1800,False,0.1764,True,False,1.9024
aspanformer,iris,CASIA-Iris-Thousand_genuine_10,126,126,2398,2398,2398,1833,0.7644,True,0.7593,True,True,1.6333
deepdetect,iris,CASIA-Iris-Thousand_genuine_10,126,126,9886,9729,46,34,0.7391,True,0.7391,True,True,1.9427
loftr,iris,CASIA-Iris-Thousand_genuine_11,859,859,2524,2524,2524,2165,0.8578,True,0.8578,True,True,1.2235
orb,iris,CASIA-Iris-Thousand_genuine_11,859,859,94,144,42,37,0.8810,True,0.8798,True,True,1.5261
sift,iris,CASIA-Iris-Thousand_genuine_11,859,859,33,45,17,17,1.0000,True,0.9981,True,True,1.1927
superglue,iris,CASIA-Iris-Thousand_genuine_11,859,859,591,610,426,132,0.3099,False,0.2909,True,False,2.7654
sgmnet,iris,CASIA-Iris-Thousand_genuine_11,859,859,1890,2085,893,316,0.3539,False,0.3473,True,False,1.8754
aspanformer,iris,CASIA-Iris-Thousand_genuine_11,859,859,2986,2986,2986,2719,0.9106,True,0.9106,True,True,0.9170
deepdetect,iris,CASIA-Iris-Thousand_genuine_11,859,859,8296,8512,350,350,1.0000,True,1.0000,True,True,0.6349
loftr,iris,CASIA-Iris-Thousand_genuine_12,614,614,2539,2539,2539,2216,0.8728,True,0.8728,True,True,1.1587
orb,iris,CASIA-Iris-Thousand_genuine_12,614,614,265,295,74,66,0.8919,True,0.8919,True,True,1.4473
sift,iris,CASIA-Iris-Thousand_genuine_12,614,614,33,45,15,13,0.8667,True,0.8607,True,True,0.9653
superglue,iris,CASIA-Iris-Thousand_genuine_12,614,614,594,630,425,156,0.3671,False,0.3463,True,False,2.6645
sgmnet,iris,CASIA-Iris-Thousand_genuine_12,614,614,1623,1642,767,244,0.3181,False,0.3130,True,False,1.8241
aspanformer,iris,CASIA-Iris-Thousand_genuine_12,614,614,2979,2979,2979,2953,0.9913,True,0.9913,True,True,0.8983
deepdetect,iris,CASIA-Iris-Thousand_genuine_12,614,614,10442,10796,746,745,0.9987,True,0.9987,True,True,0.2847
loftr,iris,CASIA-Iris-Thousand_genuine_13,046,046,1043,1043,1043,203,0.1946,False,0.1834,True,False,2.6936
orb,iris,CASIA-Iris-Thousand_genuine_13,046,046,194,63,11,0,,False,,True,False,
sift,iris,CASIA-Iris-Thousand_genuine_13,046,046,57,32,0,0,,False,,True,False,
superglue,iris,CASIA-Iris-Thousand_genuine_13,046,046,591,479,49,14,0.2857,False,0.2770,True,False,2.0185
sgmnet,iris,CASIA-Iris-Thousand_genuine_13,046,046,2047,1458,248,27,0.1089,False,0.1089,True,False,1.3081
aspanformer,iris,CASIA-Iris-Thousand_genuine_13,046,046,741,741,741,214,0.2888,False,0.2748,True,False,2.4914
deepdetect,iris,CASIA-Iris-Thousand_genuine_13,046,046,7843,11158,13,10,0.7692,True,0.7692,True,True,0.9318
loftr,iris,CASIA-Iris-Thousand_genuine_14,043,043,1363,1363,1363,750,0.5503,True,0.5388,True,True,1.9221
orb,iris,CASIA-Iris-Thousand_genuine_14,043,043,181,246,20,14,0.7000,True,0.6921,True,True,1.6284
sift,iris,CASIA-Iris-Thousand_genuine_14,043,043,51,87,8,5,0.6250,True,0.5826,True,True,0.0000
superglue,iris,CASIA-Iris-Thousand_genuine_14,043,043,601,572,325,91,0.2800,False,0.2602,True,False,2.9652
sgmnet,iris,CASIA-Iris-Thousand_genuine_14,043,043,2388,1889,741,244,0.3293,False,0.3245,True,False,1.7940
aspanformer,iris,CASIA-Iris-Thousand_genuine_14,043,043,1635,1635,1635,981,0.6000,True,0.5938,True,True,1.7093
deepdetect,iris,CASIA-Iris-Thousand_genuine_14,043,043,4930,6809,11,10,0.9091,True,0.9091,True,True,0.1796
loftr,iris,CASIA-Iris-Thousand_genuine_15,136,136,1853,1853,1853,1457,0.7863,True,0.7846,True,True,1.5424
orb,iris,CASIA-Iris-Thousand_genuine_15,136,136,8,11,2,0,,False,,True,False,
sift,iris,CASIA-Iris-Thousand_genuine_15,136,136,34,39,23,19,0.8261,True,0.8253,True,True,1.0044
superglue,iris,CASIA-Iris-Thousand_genuine_15,136,136,458,496,357,134,0.3754,False,0.3554,True,False,2.5933
sgmnet,iris,CASIA-Iris-Thousand_genuine_15,136,136,1367,1399,613,283,0.4617,True,0.4559,True,True,1.7492
aspanformer,iris,CASIA-Iris-Thousand_genuine_15,136,136,2697,2697,2697,2456,0.9106,True,0.9106,True,True,1.4778
deepdetect,iris,CASIA-Iris-Thousand_genuine_15,136,136,10796,10059,414,414,1.0000,True,1.0000,True,True,0.9915
loftr,iris,CASIA-Iris-Thousand_genuine_16,318,318,455,455,455,50,0.1099,False,0.1051,True,False,2.3984
orb,iris,CASIA-Iris-Thousand_genuine_16,318,318,120,49,3,0,,False,,True,False,
sift,iris,CASIA-Iris-Thousand_genuine_16,318,318,19,21,7,4,0.5714,True,0.5237,True,True,0.0000
superglue,iris,CASIA-Iris-Thousand_genuine_16,318,318,680,530,14,6,0.4286,False,0.4055,True,False,1.2035
sgmnet,iris,CASIA-Iris-Thousand_genuine_16,318,318,2274,1693,83,11,0.1325,False,0.1308,True,False,1.2755
aspanformer,iris,CASIA-Iris-Thousand_genuine_16,318,318,443,443,443,109,0.2460,False,0.2357,True,False,2.3561
deepdetect,iris,CASIA-Iris-Thousand_genuine_16,318,318,6668,8085,6,5,0.8333,True,0.8333,True,True,0.2127
loftr,iris,CASIA-Iris-Thousand_genuine_17,338,338,1850,1850,1850,1044,0.5643,True,0.5326,True,True,2.6575
orb,iris,CASIA-Iris-Thousand_genuine_17,338,338,96,78,20,10,0.5000,True,0.4912,True,True,0.7162
sift,iris,CASIA-Iris-Thousand_genuine_17,338,338,33,27,12,7,0.5833,True,0.5529,True,True,1.7176
superglue,iris,CASIA-Iris-Thousand_genuine_17,338,338,537,559,330,111,0.3364,False,0.3172,True,False,2.6734
sgmnet,iris,CASIA-Iris-Thousand_genuine_17,338,338,1400,1642,642,120,0.1869,False,0.1837,True,False,1.8493
aspanformer,iris,CASIA-Iris-Thousand_genuine_17,338,338,2381,2381,2381,1696,0.7123,True,0.7028,True,True,1.7686
deepdetect,iris,CASIA-Iris-Thousand_genuine_17,338,338,10906,10473,110,75,0.6818,True,0.6818,True,True,0.9601
loftr,iris,CASIA-Iris-Thousand_genuine_18,735,735,1256,1256,1256,430,0.3424,False,0.3281,True,False,2.3536
orb,iris,CASIA-Iris-Thousand_genuine_18,735,735,319,267,33,0,,False,,True,False,
sift,iris,CASIA-Iris-Thousand_genuine_18,735,735,87,59,4,0,,False,,True,False,
superglue,iris,CASIA-Iris-Thousand_genuine_18,735,735,629,518,262,86,0.3282,False,0.3112,True,False,2.5637
sgmnet,iris,CASIA-Iris-Thousand_genuine_18,735,735,2220,1646,315,68,0.2159,False,0.2130,True,False,1.7694
aspanformer,iris,CASIA-Iris-Thousand_genuine_18,735,735,2019,2019,2019,1005,0.4978,True,0.4767,True,True,2.3637
deepdetect,iris,CASIA-Iris-Thousand_genuine_18,735,735,7425,9745,4,4,1.0000,True,1.0000,True,True,0.0000
loftr,iris,CASIA-Iris-Thousand_genuine_19,876,876,1204,1204,1204,315,0.2616,False,0.2497,True,False,2.4293
orb,iris,CASIA-Iris-Thousand_genuine_19,876,876,64,71,11,0,,False,,True,False,
sift,iris,CASIA-Iris-Thousand_genuine_19,876,876,23,24,4,0,,False,,True,False,
superglue,iris,CASIA-Iris-Thousand_genuine_19,876,876,658,569,59,17,0.2881,False,0.2734,True,False,2.5129
sgmnet,iris,CASIA-Iris-Thousand_genuine_19,876,876,2182,1888,343,57,0.1662,False,0.1653,True,False,1.6039
aspanformer,iris,CASIA-Iris-Thousand_genuine_19,876,876,879,879,879,358,0.4073,False,0.3876,True,False,2.4887
deepdetect,iris,CASIA-Iris-Thousand_genuine_19,876,876,7998,10265,15,10,0.6667,True,0.6667,True,True,1.7322
loftr,iris,CASIA-Iris-Thousand_genuine_20,038,038,1352,1352,1352,307,0.2271,False,0.2118,True,False,2.8896
orb,iris,CASIA-Iris-Thousand_genuine_20,038,038,196,119,18,0,,False,,True,False,
sift,iris,CASIA-Iris-Thousand_genuine_20,038,038,46,46,8,4,0.5000,True,0.4583,True,True,0.0000
superglue,iris,CASIA-Iris-Thousand_genuine_20,038,038,694,597,130,34,0.2615,False,0.2423,True,False,3.0263
sgmnet,iris,CASIA-Iris-Thousand_genuine_20,038,038,2351,1794,287,30,0.1045,False,0.1038,True,False,1.6486
aspanformer,iris,CASIA-Iris-Thousand_genuine_20,038,038,1277,1277,1277,422,0.3305,False,0.3226,True,False,1.9785
deepdetect,iris,CASIA-Iris-Thousand_genuine_20,038,038,8851,11918,25,17,0.6800,True,0.6800,True,True,0.7803
loftr,iris,CASIA-Iris-Thousand_genuine_21,817,817,2007,2007,2007,1632,0.8132,True,0.8117,True,True,1.5370
orb,iris,CASIA-Iris-Thousand_genuine_21,817,817,224,79,25,10,0.4000,False,0.3917,True,False,1.5609
sift,iris,CASIA-Iris-Thousand_genuine_21,817,817,94,45,16,10,0.6250,True,0.5891,True,True,2.3249
superglue,iris,CASIA-Iris-Thousand_genuine_21,817,817,460,485,360,128,0.3556,False,0.3307,True,False,2.9487
sgmnet,iris,CASIA-Iris-Thousand_genuine_21,817,817,1450,1419,727,267,0.3673,False,0.3604,True,False,1.8776
aspanformer,iris,CASIA-Iris-Thousand_genuine_21,817,817,2646,2646,2646,2396,0.9055,True,0.9055,True,True,1.2415
deepdetect,iris,CASIA-Iris-Thousand_genuine_21,817,817,11244,9605,278,269,0.9676,True,0.9676,True,True,1.6113
loftr,iris,CASIA-Iris-Thousand_genuine_22,289,289,924,924,924,201,0.2175,False,0.2060,True,False,2.5916
orb,iris,CASIA-Iris-Thousand_genuine_22,289,289,159,58,17,10,0.5882,True,0.5778,True,True,1.4976
sift,iris,CASIA-Iris-Thousand_genuine_22,289,289,54,26,4,0,,False,,True,False,
superglue,iris,CASIA-Iris-Thousand_genuine_22,289,289,734,526,142,28,0.1972,False,0.1895,True,False,2.2888
sgmnet,iris,CASIA-Iris-Thousand_genuine_22,289,289,1928,1424,159,24,0.1509,False,0.1509,True,False,1.3964
aspanformer,iris,CASIA-Iris-Thousand_genuine_22,289,289,733,733,733,215,0.2933,False,0.2821,True,False,2.2812
deepdetect,iris,CASIA-Iris-Thousand_genuine_22,289,289,7839,8390,22,16,0.7273,True,0.7273,True,True,1.0660
loftr,iris,CASIA-Iris-Thousand_genuine_23,946,946,335,335,335,76,0.2269,False,0.2115,True,False,2.9039
orb,iris,CASIA-Iris-Thousand_genuine_23,946,946,48,80,0,0,,False,,True,False,
sift,iris,CASIA-Iris-Thousand_genuine_23,946,946,18,30,0,0,,False,,True,False,
superglue,iris,CASIA-Iris-Thousand_genuine_23,946,946,169,662,7,6,0.8571,True,0.8110,True,True,0.4716
sgmnet,iris,CASIA-Iris-Thousand_genuine_23,946,946,1089,2315,109,16,0.1468,False,0.1464,True,False,1.4471
aspanformer,iris,CASIA-Iris-Thousand_genuine_23,946,946,378,378,378,202,0.5344,True,0.5047,True,True,2.6429
deepdetect,iris,CASIA-Iris-Thousand_genuine_23,946,946,4032,6243,1,0,,False,,True,False,
loftr,iris,CASIA-Iris-Thousand_genuine_24,793,793,2260,2260,2260,1734,0.7673,True,0.7555,True,True,1.8076
orb,iris,CASIA-Iris-Thousand_genuine_24,793,793,40,33,9,7,0.7778,True,0.7453,True,True,1.0180
sift,iris,CASIA-Iris-Thousand_genuine_24,793,793,25,16,7,7,1.0000,True,0.9583,True,True,0.7800
superglue,iris,CASIA-Iris-Thousand_genuine_24,793,793,664,614,490,229,0.4673,False,0.4375,True,False,2.8180
sgmnet,iris,CASIA-Iris-Thousand_genuine_24,793,793,1920,1705,899,355,0.3949,False,0.3901,True,False,1.7430
aspanformer,iris,CASIA-Iris-Thousand_genuine_24,793,793,2987,2987,2987,2818,0.9434,True,0.9434,True,True,1.2413
deepdetect,iris,CASIA-Iris-Thousand_genuine_24,793,793,9260,9846,458,452,0.9869,True,0.9869,True,True,1.1620
loftr,iris,CASIA-Iris-Thousand_genuine_25,610,610,2256,2256,2256,1747,0.7744,True,0.7679,True,True,1.6686
orb,iris,CASIA-Iris-Thousand_genuine_25,610,610,122,115,36,30,0.8333,True,0.8333,True,True,1.4494
sift,iris,CASIA-Iris-Thousand_genuine_25,610,610,21,24,9,8,0.8889,True,0.8606,True,True,0.9197
superglue,iris,CASIA-Iris-Thousand_genuine_25,610,610,665,631,454,212,0.4670,False,0.4437,True,False,2.5235
sgmnet,iris,CASIA-Iris-Thousand_genuine_25,610,610,2154,2313,1204,487,0.4045,False,0.3994,True,False,1.7527
aspanformer,iris,CASIA-Iris-Thousand_genuine_25,610,610,2691,2691,2691,2491,0.9257,True,0.9257,True,True,1.0291
deepdetect,iris,CASIA-Iris-Thousand_genuine_25,610,610,7316,7193,448,447,0.9978,True,0.9978,True,True,0.4057
loftr,iris,CASIA-Iris-Thousand_genuine_26,321,321,1683,1683,1683,552,0.3280,False,0.3111,True,False,2.5547
orb,iris,CASIA-Iris-Thousand_genuine_26,321,321,236,184,30,0,,False,,True,False,
sift,iris,CASIA-Iris-Thousand_genuine_26,321,321,42,54,6,0,,False,,True,False,
superglue,iris,CASIA-Iris-Thousand_genuine_26,321,321,602,654,312,79,0.2532,False,0.2384,True,False,2.7055
sgmnet,iris,CASIA-Iris-Thousand_genuine_26,321,321,1985,2057,537,88,0.1639,False,0.1611,True,False,1.8466
aspanformer,iris,CASIA-Iris-Thousand_genuine_26,321,321,1886,1886,1886,867,0.4597,True,0.4398,True,True,2.3840
deepdetect,iris,CASIA-Iris-Thousand_genuine_26,321,321,7676,7796,7,0,,False,,True,False,
loftr,iris,CASIA-Iris-Thousand_genuine_27,654,654,2085,2085,2085,1632,0.7827,True,0.7664,True,True,1.9228
orb,iris,CASIA-Iris-Thousand_genuine_27,654,654,271,354,30,0,,False,,True,False,
sift,iris,CASIA-Iris-Thousand_genuine_27,654,654,30,54,8,0,,False,,True,False,
superglue,iris,CASIA-Iris-Thousand_genuine_27,654,654,623,650,412,126,0.3058,False,0.2867,True,False,2.7947
sgmnet,iris,CASIA-Iris-Thousand_genuine_27,654,654,2340,2458,982,278,0.2831,False,0.2785,True,False,1.8295
aspanformer,iris,CASIA-Iris-Thousand_genuine_27,654,654,2588,2588,2588,2235,0.8636,True,0.8589,True,True,1.6086
deepdetect,iris,CASIA-Iris-Thousand_genuine_27,654,654,6674,7234,26,24,0.9231,True,0.9231,True,True,0.7123
loftr,iris,CASIA-Iris-Thousand_genuine_28,858,858,1629,1629,1629,572,0.3511,False,0.3309,True,False,2.6875
orb,iris,CASIA-Iris-Thousand_genuine_28,858,858,203,179,18,0,,False,,True,False,
sift,iris,CASIA-Iris-Thousand_genuine_28,858,858,51,67,15,7,0.4667,False,0.4472,True,False,1.4687
superglue,iris,CASIA-Iris-Thousand_genuine_28,858,858,622,661,355,86,0.2423,False,0.2278,True,False,2.7264
sgmnet,iris,CASIA-Iris-Thousand_genuine_28,858,858,2043,2217,575,84,0.1461,False,0.1438,True,False,1.8128
aspanformer,iris,CASIA-Iris-Thousand_genuine_28,858,858,1900,1900,1900,757,0.3984,False,0.3773,True,False,2.5887
deepdetect,iris,CASIA-Iris-Thousand_genuine_28,858,858,7167,7299,33,21,0.6364,True,0.6364,True,True,1.3191
loftr,iris,CASIA-Iris-Thousand_genuine_29,405,405,1264,1264,1264,350,0.2769,False,0.2635,True,False,2.4913
orb,iris,CASIA-Iris-Thousand_genuine_29,405,405,238,296,17,0,,False,,True,False,
sift,iris,CASIA-Iris-Thousand_genuine_29,405,405,54,38,5,0,,False,,True,False,
superglue,iris,CASIA-Iris-Thousand_genuine_29,405,405,684,738,253,59,0.2332,False,0.2184,True,False,2.8077
sgmnet,iris,CASIA-Iris-Thousand_genuine_29,405,405,1867,1718,376,40,0.1064,False,0.1062,True,False,1.5398
aspanformer,iris,CASIA-Iris-Thousand_genuine_29,405,405,1169,1169,1169,374,0.3199,False,0.3077,True,False,2.2805
deepdetect,iris,CASIA-Iris-Thousand_genuine_29,405,405,8029,7799,63,51,0.8095,True,0.8095,True,True,2.0852
loftr,iris,CASIA-Iris-Thousand_genuine_30,009,009,2240,2240,2240,1464,0.6536,True,0.6221,True,True,2.4861
orb,iris,CASIA-Iris-Thousand_genuine_30,009,009,162,190,48,34,0.7083,True,0.6950,True,True,1.8793
sift,iris,CASIA-Iris-Thousand_genuine_30,009,009,53,60,20,14,0.7000,True,0.6965,True,True,1.0856
superglue,iris,CASIA-Iris-Thousand_genuine_30,009,009,674,686,536,192,0.3582,False,0.3365,True,False,2.7521
sgmnet,iris,CASIA-Iris-Thousand_genuine_30,009,009,2009,2188,1033,367,0.3553,False,0.3510,True,False,1.7446
aspanformer,iris,CASIA-Iris-Thousand_genuine_30,009,009,2883,2883,2883,2523,0.8751,True,0.8751,True,True,1.4337
deepdetect,iris,CASIA-Iris-Thousand_genuine_30,009,009,10679,11522,863,750,0.8691,True,0.8691,True,True,1.7799
loftr,iris,CASIA-Iris-Thousand_genuine_31,232,232,2274,2274,2274,1816,0.7986,True,0.7986,True,True,1.4130
orb,iris,CASIA-Iris-Thousand_genuine_31,232,232,241,193,45,35,0.7778,True,0.7721,True,True,1.6475
sift,iris,CASIA-Iris-Thousand_genuine_31,232,232,72,56,24,14,0.5833,True,0.5697,True,True,1.8715
superglue,iris,CASIA-Iris-Thousand_genuine_31,232,232,655,584,450,178,0.3956,False,0.3738,True,False,2.6303
sgmnet,iris,CASIA-Iris-Thousand_genuine_31,232,232,2245,2133,1077,436,0.4048,False,0.3987,True,False,1.8032
aspanformer,iris,CASIA-Iris-Thousand_genuine_31,232,232,2702,2702,2702,2488,0.9208,True,0.9208,True,True,1.0187
deepdetect,iris,CASIA-Iris-Thousand_genuine_31,232,232,8307,8423,391,390,0.9974,True,0.9974,True,True,0.8257
loftr,iris,CASIA-Iris-Thousand_genuine_32,615,615,712,712,712,436,0.6124,True,0.5830,True,True,2.4820
orb,iris,CASIA-Iris-Thousand_genuine_32,615,615,121,71,22,19,0.8636,True,0.8568,True,True,1.6395
sift,iris,CASIA-Iris-Thousand_genuine_32,615,615,25,12,3,0,,False,,True,False,
superglue,iris,CASIA-Iris-Thousand_genuine_32,615,615,667,219,115,49,0.4261,False,0.3974,True,False,2.8917
sgmnet,iris,CASIA-Iris-Thousand_genuine_32,615,615,2384,1278,270,111,0.4111,True,0.4093,True,True,1.5906
