matcher,probe_record_id,probe_sample_id,probe_identity,rank_of_true_identity,rank_1_hit,gallery_size,ranking_strategy,samples_per_gallery,aggregation_method,top_5_identities
sift-fingervein,20,Multi-PIE::071::071_01_01_110_07_crop_128,071,1,True,50,cascade,multiple,mean,071;144;190;109;040
superglue-fingervein,20,Multi-PIE::071::071_01_01_110_07_crop_128,071,1,True,50,cascade,multiple,mean,071;190;207;058;088
sgmnet-fingervein,20,Multi-PIE::071::071_01_01_110_07_crop_128,071,1,True,50,cascade,multiple,mean,071;190;051;040;108
aspanformer,20,Multi-PIE::071::071_01_01_110_07_crop_128,071,1,True,50,cascade,multiple,mean,071;109;108;040;088
deepdetect,20,Multi-PIE::071::071_01_01_110_07_crop_128,071,1,True,50,cascade,multiple,mean,071;108;056;087;058
loftr,24,Multi-PIE::063::063_01_01_110_06_crop_128,063,1,True,50,cascade,multiple,mean,063;180;164;040;195
orb-fingervein,24,Multi-PIE::063::063_01_01_110_06_crop_128,063,1,True,50,cascade,multiple,mean,063;144;180;195;190
sift-fingervein,24,Multi-PIE::063::063_01_01_110_06_crop_128,063,1,True,50,cascade,multiple,mean,063;215;151;009;144
superglue-fingervein,24,Multi-PIE::063::063_01_01_110_06_crop_128,063,1,True,50,cascade,multiple,mean,063;009;144;164;180
sgmnet-fingervein,24,Multi-PIE::063::063_01_01_110_06_crop_128,063,1,True,50,cascade,multiple,mean,063;190;057;051;164
aspanformer,24,Multi-PIE::063::063_01_01_110_06_crop_128,063,1,True,50,cascade,multiple,mean,063;195;051;164;007
deepdetect,24,Multi-PIE::063::063_01_01_110_06_crop_128,063,1,True,50,cascade,multiple,mean,063;029;051;215;180
loftr,28,Multi-PIE::058::058_01_01_110_05_crop_128,058,1,True,50,cascade,multiple,mean,058;196;041;029;040
orb-fingervein,28,Multi-PIE::058::058_01_01_110_05_crop_128,058,1,True,50,cascade,multiple,mean,058;036;151;041;215
sift-fingervein,28,Multi-PIE::058::058_01_01_110_05_crop_128,058,1,True,50,cascade,multiple,mean,058;040;036;041;060
superglue-fingervein,28,Multi-PIE::058::058_01_01_110_05_crop_128,058,1,True,50,cascade,multiple,mean,058;041;184;196;036
sgmnet-fingervein,28,Multi-PIE::058::058_01_01_110_05_crop_128,058,1,True,50,cascade,multiple,mean,058;184;151;002;196
aspanformer,28,Multi-PIE::058::058_01_01_110_05_crop_128,058,1,True,50,cascade,multiple,mean,058;184;041;029;130
deepdetect,28,Multi-PIE::058::058_01_01_110_05_crop_128,058,1,True,50,cascade,multiple,mean,058;029;041;040;130
loftr,32,Multi-PIE::036::036_01_01_110_07_crop_128,036,1,True,50,cascade,multiple,mean,036;057;196;164;029
orb-fingervein,32,Multi-PIE::036::036_01_01_110_07_crop_128,036,1,True,50,cascade,multiple,mean,036;108;155;071;057
sift-fingervein,32,Multi-PIE::036::036_01_01_110_07_crop_128,036,1,True,50,cascade,multiple,mean,036;144;087;234;029
superglue-fingervein,32,Multi-PIE::036::036_01_01_110_07_crop_128,036,1,True,50,cascade,multiple,mean,036;164;009;029;196
sgmnet-fingervein,32,Multi-PIE::036::036_01_01_110_07_crop_128,036,1,True,50,cascade,multiple,mean,036;164;196;029;009
aspanformer,32,Multi-PIE::036::036_01_01_110_07_crop_128,036,1,True,50,cascade,multiple,mean,036;155;144;009;164
deepdetect,32,Multi-PIE::036::036_01_01_110_07_crop_128,036,1,True,50,cascade,multiple,mean,036;087;029;140;155
loftr,36,Multi-PIE::189::189_01_01_110_05_crop_128,189,1,True,50,cascade,multiple,mean,189;164;024;190;007
orb-fingervein,36,Multi-PIE::189::189_01_01_110_05_crop_128,189,1,True,50,cascade,multiple,mean,189;130;247;036;058
sift-fingervein,36,Multi-PIE::189::189_01_01_110_05_crop_128,189,1,True,50,cascade,multiple,mean,189;140;071;036;130
superglue-fingervein,36,Multi-PIE::189::189_01_01_110_05_crop_128,189,1,True,50,cascade,multiple,mean,189;164;088;029;024
sgmnet-fingervein,36,Multi-PIE::189::189_01_01_110_05_crop_128,189,1,True,50,cascade,multiple,mean,189;247;164;088;007
aspanformer,36,Multi-PIE::189::189_01_01_110_05_crop_128,189,1,True,50,cascade,multiple,mean,189;007;164;190;036
deepdetect,36,Multi-PIE::189::189_01_01_110_05_crop_128,189,1,True,50,cascade,multiple,mean,189;029;007;140;063
loftr,40,Multi-PIE::027::027_01_01_110_08_crop_128,027,1,True,50,cascade,multiple,mean,027;009;041;247;190
orb-fingervein,40,Multi-PIE::027::027_01_01_110_08_crop_128,027,1,True,50,cascade,multiple,mean,027;041;058;009;247
sift-fingervein,40,Multi-PIE::027::027_01_01_110_08_crop_128,027,1,True,50,cascade,multiple,mean,027;041;144;155;058
superglue-fingervein,40,Multi-PIE::027::027_01_01_110_08_crop_128,027,1,True,50,cascade,multiple,mean,027;190;009;041;164
sgmnet-fingervein,40,Multi-PIE::027::027_01_01_110_08_crop_128,027,1,True,50,cascade,multiple,mean,027;190;155;174;247
aspanformer,40,Multi-PIE::027::027_01_01_110_08_crop_128,027,1,True,50,cascade,multiple,mean,027;247;058;041;164
deepdetect,40,Multi-PIE::027::027_01_01_110_08_crop_128,027,1,True,50,cascade,multiple,mean,027;164;087;155;234
loftr,44,Multi-PIE::174::174_01_01_110_06_crop_128,174,1,True,50,cascade,multiple,mean,174;007;071;029;155
orb-fingervein,44,Multi-PIE::174::174_01_01_110_06_crop_128,174,1,True,50,cascade,multiple,mean,174;063;027;190;108
sift-fingervein,44,Multi-PIE::174::174_01_01_110_06_crop_128,174,1,True,50,cascade,multiple,mean,174;167;029;115;189
superglue-fingervein,44,Multi-PIE::174::174_01_01_110_06_crop_128,174,1,True,50,cascade,multiple,mean,174;007;029;115;167
sgmnet-fingervein,44,Multi-PIE::174::174_01_01_110_06_crop_128,174,1,True,50,cascade,multiple,mean,174;027;155;036;063
aspanformer,44,Multi-PIE::174::174_01_01_110_06_crop_128,174,1,True,50,cascade,multiple,mean,174;189;063;027;167
deepdetect,44,Multi-PIE::174::174_01_01_110_06_crop_128,174,1,True,50,cascade,multiple,mean,174;036;155;027;058
loftr,48,Multi-PIE::247::247_01_01_110_06_crop_128,247,1,True,50,cascade,multiple,mean,247;029;088;058;071
orb-fingervein,48,Multi-PIE::247::247_01_01_110_06_crop_128,247,1,True,50,cascade,multiple,mean,247;151;057;230;058
sift-fingervein,48,Multi-PIE::247::247_01_01_110_06_crop_128,247,1,True,50,cascade,multiple,mean,247;057;036;040;151
superglue-fingervein,48,Multi-PIE::247::247_01_01_110_06_crop_128,247,1,True,50,cascade,multiple,mean,247;058;071;029;036
sgmnet-fingervein,48,Multi-PIE::247::247_01_01_110_06_crop_128,247,1,True,50,cascade,multiple,mean,247;248;071;140;072
aspanformer,48,Multi-PIE::247::247_01_01_110_06_crop_128,247,1,True,50,cascade,multiple,mean,247;058;151;029;040
deepdetect,48,Multi-PIE::247::247_01_01_110_06_crop_128,247,1,True,50,cascade,multiple,mean,247;088;140;040;029
loftr,52,Multi-PIE::230::230_01_01_110_05_crop_128,230,1,True,50,cascade,multiple,mean,230;195;164;051;002
orb-fingervein,52,Multi-PIE::230::230_01_01_110_05_crop_128,230,1,True,50,cascade,multiple,mean,230;002;234;215;190
sift-fingervein,52,Multi-PIE::230::230_01_01_110_05_crop_128,230,1,True,50,cascade,multiple,mean,230;215;130;190;208
superglue-fingervein,52,Multi-PIE::230::230_01_01_110_05_crop_128,230,1,True,50,cascade,multiple,mean,230;195;051;002;164
sgmnet-fingervein,52,Multi-PIE::230::230_01_01_110_05_crop_128,230,1,True,50,cascade,multiple,mean,230;208;002;060;167
aspanformer,52,Multi-PIE::230::230_01_01_110_05_crop_128,230,1,True,50,cascade,multiple,mean,230;060;155;208;036
deepdetect,52,Multi-PIE::230::230_01_01_110_05_crop_128,230,1,True,50,cascade,multiple,mean,230;036;208;234;002
loftr,56,Multi-PIE::140::140_01_01_110_06_crop_128,140,1,True,50,cascade,multiple,mean,140;196;190;238;195
orb-fingervein,56,Multi-PIE::140::140_01_01_110_06_crop_128,140,1,True,50,cascade,multiple,mean,140;247;195;115;238
sift-fingervein,56,Multi-PIE::140::140_01_01_110_06_crop_128,140,1,True,50,cascade,multiple,mean,140;115;230;196;190
superglue-fingervein,56,Multi-PIE::140::140_01_01_110_06_crop_128,140,1,True,50,cascade,multiple,mean,140;164;247;151;195
sgmnet-fingervein,56,Multi-PIE::140::140_01_01_110_06_crop_128,140,1,True,50,cascade,multiple,mean,140;151;029;195;230
aspanformer,56,Multi-PIE::140::140_01_01_110_06_crop_128,140,1,True,50,cascade,multiple,mean,140;007;151;164;230
deepdetect,56,Multi-PIE::140::140_01_01_110_06_crop_128,140,1,True,50,cascade,multiple,mean,140;007;036;029;238
loftr,60,Multi-PIE::023::023_01_01_110_08_crop_128,023,1,True,50,cascade,multiple,mean,023;041;058;164;071
orb-fingervein,60,Multi-PIE::023::023_01_01_110_08_crop_128,023,1,True,50,cascade,multiple,mean,023;041;063;056;208
sift-fingervein,60,Multi-PIE::023::023_01_01_110_08_crop_128,023,1,True,50,cascade,multiple,mean,023;056;109;108;041
superglue-fingervein,60,Multi-PIE::023::023_01_01_110_08_crop_128,023,1,True,50,cascade,multiple,mean,023;190;041;208;063
sgmnet-fingervein,60,Multi-PIE::023::023_01_01_110_08_crop_128,023,1,True,50,cascade,multiple,mean,023;058;063;029;190
aspanformer,60,Multi-PIE::023::023_01_01_110_08_crop_128,023,1,True,50,cascade,multiple,mean,023;108;024;007;164
deepdetect,60,Multi-PIE::023::023_01_01_110_08_crop_128,023,1,True,50,cascade,multiple,mean,023;208;024;108;056
loftr,64,Multi-PIE::152::152_01_01_110_07_crop_128,152,1,True,50,cascade,multiple,mean,152;140;230;164;063
orb-fingervein,64,Multi-PIE::152::152_01_01_110_07_crop_128,152,1,True,50,cascade,multiple,mean,152;164;007;196;190
sift-fingervein,64,Multi-PIE::152::152_01_01_110_07_crop_128,152,1,True,50,cascade,multiple,mean,152;115;196;140;189
superglue-fingervein,64,Multi-PIE::152::152_01_01_110_07_crop_128,152,1,True,50,cascade,multiple,mean,152;115;063;140;007
sgmnet-fingervein,64,Multi-PIE::152::152_01_01_110_07_crop_128,152,1,True,50,cascade,multiple,mean,152;190;115;230;189
aspanformer,64,Multi-PIE::152::152_01_01_110_07_crop_128,152,1,True,50,cascade,multiple,mean,152;190;029;164;115
deepdetect,64,Multi-PIE::152::152_01_01_110_07_crop_128,152,1,True,50,cascade,multiple,mean,152;087;164;029;036
loftr,68,Multi-PIE::109::109_01_01_110_05_crop_128,109,1,True,50,cascade,multiple,mean,109;196;164;041;051
orb-fingervein,68,Multi-PIE::109::109_01_01_110_05_crop_128,109,1,True,50,cascade,multiple,mean,109;215;041;036;072
sift-fingervein,68,Multi-PIE::109::109_01_01_110_05_crop_128,109,1,True,50,cascade,multiple,mean,109;208;051;072;041
superglue-fingervein,68,Multi-PIE::109::109_01_01_110_05_crop_128,109,1,True,50,cascade,multiple,mean,109;247;167;041;063
sgmnet-fingervein,68,Multi-PIE::109::109_01_01_110_05_crop_128,109,1,True,50,cascade,multiple,mean,109;164;167;063;040
aspanformer,68,Multi-PIE::109::109_01_01_110_05_crop_128,109,1,True,50,cascade,multiple,mean,109;063;215;196;072
deepdetect,68,Multi-PIE::109::109_01_01_110_05_crop_128,109,1,True,50,cascade,multiple,mean,109;180;051;041;040
loftr,72,Multi-PIE::009::009_01_01_110_07_crop_128,009,1,True,50,cascade,multiple,mean,009;155;179;058;088
orb-fingervein,72,Multi-PIE::009::009_01_01_110_07_crop_128,009,1,True,50,cascade,multiple,mean,009;179;152;036;007
sift-fingervein,72,Multi-PIE::009::009_01_01_110_07_crop_128,009,1,True,50,cascade,multiple,mean,009;007;036;179;155
superglue-fingervein,72,Multi-PIE::009::009_01_01_110_07_crop_128,009,1,True,50,cascade,multiple,mean,009;088;167;058;237
sgmnet-fingervein,72,Multi-PIE::009::009_01_01_110_07_crop_128,009,1,True,50,cascade,multiple,mean,009;237;088;155;058
aspanformer,72,Multi-PIE::009::009_01_01_110_07_crop_128,009,1,True,50,cascade,multiple,mean,009;152;058;237;189
deepdetect,72,Multi-PIE::009::009_01_01_110_07_crop_128,009,1,True,50,cascade,multiple,mean,009;109;152;058;237
loftr,76,Multi-PIE::008::008_01_01_110_07_crop_128,008,1,True,50,cascade,multiple,mean,008;207;027;152;071
orb-fingervein,76,Multi-PIE::008::008_01_01_110_07_crop_128,008,1,True,50,cascade,multiple,mean,008;027;207;144;007
sift-fingervein,76,Multi-PIE::008::008_01_01_110_07_crop_128,008,1,True,50,cascade,multiple,mean,008;027;155;164;190
superglue-fingervein,76,Multi-PIE::008::008_01_01_110_07_crop_128,008,1,True,50,cascade,multiple,mean,008;029;207;190;071
sgmnet-fingervein,76,Multi-PIE::008::008_01_01_110_07_crop_128,008,1,True,50,cascade,multiple,mean,008;190;029;164;152
aspanformer,76,Multi-PIE::008::008_01_01_110_07_crop_128,008,1,True,50,cascade,multiple,mean,008;164;207;234;027
deepdetect,76,Multi-PIE::008::008_01_01_110_07_crop_128,008,1,True,50,cascade,multiple,mean,008;063;196;207;144
loftr,80,Multi-PIE::024::024_01_01_110_08_crop_128,024,1,True,50,cascade,multiple,mean,024;238;115;060;189
orb-fingervein,80,Multi-PIE::024::024_01_01_110_08_crop_128,024,1,True,50,cascade,multiple,mean,024;109;215;241;115
sift-fingervein,80,Multi-PIE::024::024_01_01_110_08_crop_128,024,1,True,50,cascade,multiple,mean,024;234;027;189;007
superglue-fingervein,80,Multi-PIE::024::024_01_01_110_08_crop_128,024,1,True,50,cascade,multiple,mean,024;115;189;027;130
sgmnet-fingervein,80,Multi-PIE::024::024_01_01_110_08_crop_128,024,1,True,50,cascade,multiple,mean,024;060;115;007;002
aspanformer,80,Multi-PIE::024::024_01_01_110_08_crop_128,024,2,False,50,cascade,multiple,mean,234;024;072;002;060
deepdetect,80,Multi-PIE::024::024_01_01_110_08_crop_128,024,1,True,50,cascade,multiple,mean,024;060;238;241;130
loftr,84,Multi-PIE::056::056_01_01_110_06_crop_128,056,1,True,50,cascade,multiple,mean,056;041;180;002;164
orb-fingervein,84,Multi-PIE::056::056_01_01_110_06_crop_128,056,1,True,50,cascade,multiple,mean,056;180;230;071;002
sift-fingervein,84,Multi-PIE::056::056_01_01_110_06_crop_128,056,1,True,50,cascade,multiple,mean,056;007;230;190;029
superglue-fingervein,84,Multi-PIE::056::056_01_01_110_06_crop_128,056,1,True,50,cascade,multiple,mean,056;189;190;041;208
sgmnet-fingervein,84,Multi-PIE::056::056_01_01_110_06_crop_128,056,1,True,50,cascade,multiple,mean,056;029;208;230;180
aspanformer,84,Multi-PIE::056::056_01_01_110_06_crop_128,056,1,True,50,cascade,multiple,mean,056;230;007;189;060
deepdetect,84,Multi-PIE::056::056_01_01_110_06_crop_128,056,1,True,50,cascade,multiple,mean,056;230;002;215;007
loftr,88,Multi-PIE::060::060_01_01_110_06_crop_128,060,1,True,50,cascade,multiple,mean,060;024;196;109;208
orb-fingervein,88,Multi-PIE::060::060_01_01_110_06_crop_128,060,1,True,50,cascade,multiple,mean,060;027;179;144;108
sift-fingervein,88,Multi-PIE::060::060_01_01_110_06_crop_128,060,1,True,50,cascade,multiple,mean,060;027;040;108;051
superglue-fingervein,88,Multi-PIE::060::060_01_01_110_06_crop_128,060,1,True,50,cascade,multiple,mean,060;208;196;109;179
sgmnet-fingervein,88,Multi-PIE::060::060_01_01_110_06_crop_128,060,1,True,50,cascade,multiple,mean,060;087;051;208;184
aspanformer,88,Multi-PIE::060::060_01_01_110_06_crop_128,060,1,True,50,cascade,multiple,mean,060;024;208;180;196
deepdetect,88,Multi-PIE::060::060_01_01_110_06_crop_128,060,1,True,50,cascade,multiple,mean,060;179;208;108;109
loftr,92,Multi-PIE::130::130_01_01_110_08_crop_128,130,1,True,50,cascade,multiple,mean,130;184;189;174;051
orb-fingervein,92,Multi-PIE::130::130_01_01_110_08_crop_128,130,1,True,50,cascade,multiple,mean,130;115;241;174;247
sift-fingervein,92,Multi-PIE::130::130_01_01_110_08_crop_128,130,1,True,50,cascade,multiple,mean,130;189;088;144;151
superglue-fingervein,92,Multi-PIE::130::130_01_01_110_08_crop_128,130,1,True,50,cascade,multiple,mean,130;088;180;151;174
sgmnet-fingervein,92,Multi-PIE::130::130_01_01_110_08_crop_128,130,1,True,50,cascade,multiple,mean,130;115;088;208;184
aspanformer,92,Multi-PIE::130::130_01_01_110_08_crop_128,130,1,True,50,cascade,multiple,mean,130;051;180;115;088
deepdetect,92,Multi-PIE::130::130_01_01_110_08_crop_128,130,1,True,50,cascade,multiple,mean,130;208;180;088;241
loftr,96,Multi-PIE::155::155_01_01_110_07_crop_128,155,1,True,50,cascade,multiple,mean,155;190;167;164;234
orb-fingervein,96,Multi-PIE::155::155_01_01_110_07_crop_128,155,1,True,50,cascade,multiple,mean,155;164;108;060;007
sift-fingervein,96,Multi-PIE::155::155_01_01_110_07_crop_128,155,1,True,50,cascade,multiple,mean,155;007;237;060;140
superglue-fingervein,96,Multi-PIE::155::155_01_01_110_07_crop_128,155,1,True,50,cascade,multiple,mean,155;007;167;164;140
sgmnet-fingervein,96,Multi-PIE::155::155_01_01_110_07_crop_128,155,1,True,50,cascade,multiple,mean,155;237;190;140;063
aspanformer,96,Multi-PIE::155::155_01_01_110_07_crop_128,155,1,True,50,cascade,multiple,mean,155;167;040;234;164
deepdetect,96,Multi-PIE::155::155_01_01_110_07_crop_128,155,1,True,50,cascade,multiple,mean,155;007;140;238;167
loftr,100,Multi-PIE::248::248_01_01_110_08_crop_128,248,1,True,50,cascade,multiple,mean,248;164;238;167;051
orb-fingervein,100,Multi-PIE::248::248_01_01_110_08_crop_128,248,1,True,50,cascade,multiple,mean,248;130;087;029;238
sift-fingervein,100,Multi-PIE::248::248_01_01_110_08_crop_128,248,1,True,50,cascade,multiple,mean,248;237;215;167;140
superglue-fingervein,100,Multi-PIE::248::248_01_01_110_08_crop_128,248,1,True,50,cascade,multiple,mean,248;238;029;051;164
sgmnet-fingervein,100,Multi-PIE::248::248_01_01_110_08_crop_128,248,1,True,50,cascade,multiple,mean,248;167;237;164;087
aspanformer,100,Multi-PIE::248::248_01_01_110_08_crop_128,248,1,True,50,cascade,multiple,mean,248;164;087;056;051
deepdetect,100,Multi-PIE::248::248_01_01_110_08_crop_128,248,1,True,50,cascade,multiple,mean,248;167;164;140;056
loftr,104,Multi-PIE::144::144_01_01_110_05_crop_128,144,1,True,50,cascade,multiple,mean,144;152;164;190;179
orb-fingervein,104,Multi-PIE::144::144_01_01_110_05_crop_128,144,1,True,50,cascade,multiple,mean,144;057;027;179;009
sift-fingervein,104,Multi-PIE::144::144_01_01_110_05_crop_128,144,1,True,50,cascade,multiple,mean,144;179;196;152;164
superglue-fingervein,104,Multi-PIE::144::144_01_01_110_05_crop_128,144,1,True,50,cascade,multiple,mean,144;029;009;058;190
sgmnet-fingervein,104,Multi-PIE::144::144_01_01_110_05_crop_128,144,1,True,50,cascade,multiple,mean,144;164;027;184;152
aspanformer,104,Multi-PIE::144::144_01_01_110_05_crop_128,144,1,True,50,cascade,multiple,mean,144;179;230;058;196
deepdetect,104,Multi-PIE::144::144_01_01_110_05_crop_128,144,1,True,50,cascade,multiple,mean,144;164;196;051;230
loftr,108,Multi-PIE::051::051_01_01_110_08_crop_128,051,1,True,50,cascade,multiple,mean,051;164;189;058;007
orb-fingervein,108,Multi-PIE::051::051_01_01_110_08_crop_128,051,1,True,50,cascade,multiple,mean,051;058;247;071;151
sift-fingervein,108,Multi-PIE::051::051_01_01_110_08_crop_128,051,1,True,50,cascade,multiple,mean,051;164;247;063;174
superglue-fingervein,108,Multi-PIE::051::051_01_01_110_08_crop_128,051,1,True,50,cascade,multiple,mean,051;058;164;189;036
sgmnet-fingervein,108,Multi-PIE::051::051_01_01_110_08_crop_128,051,1,True,50,cascade,multiple,mean,051;058;007;164;247
aspanformer,108,Multi-PIE::051::051_01_01_110_08_crop_128,051,1,True,50,cascade,multiple,mean,051;063;189;174;247
deepdetect,108,Multi-PIE::051::051_01_01_110_08_crop_128,051,1,True,50,cascade,multiple,mean,051;027;058;190;164
loftr,112,Multi-PIE::184::184_01_01_110_08_crop_128,184,1,True,50,cascade,multiple,mean,184;237;007;164;189
orb-fingervein,112,Multi-PIE::184::184_01_01_110_08_crop_128,184,1,True,50,cascade,multiple,mean,184;008;190;144;088
sift-fingervein,112,Multi-PIE::184::184_01_01_110_08_crop_128,184,1,True,50,cascade,multiple,mean,184;029;088;189;237
superglue-fingervein,112,Multi-PIE::184::184_01_01_110_08_crop_128,184,1,True,50,cascade,multiple,mean,184;237;189;190;164
sgmnet-fingervein,112,Multi-PIE::184::184_01_01_110_08_crop_128,184,1,True,50,cascade,multiple,mean,184;237;008;088;071
aspanformer,112,Multi-PIE::184::184_01_01_110_08_crop_128,184,1,True,50,cascade,multiple,mean,184;189;088;008;190
deepdetect,112,Multi-PIE::184::184_01_01_110_08_crop_128,184,1,True,50,cascade,multiple,mean,184;234;007;109;164
loftr,116,Multi-PIE::167::167_01_01_110_07_crop_128,167,1,True,50,cascade,multiple,mean,167;007;130;058;184
orb-fingervein,116,Multi-PIE::167::167_01_01_110_07_crop_128,167,1,True,50,cascade,multiple,mean,167;184;057;002;109
sift-fingervein,116,Multi-PIE::167::167_01_01_110_07_crop_128,167,1,True,50,cascade,multiple,mean,167;174;057;060;130
superglue-fingervein,116,Multi-PIE::167::167_01_01_110_07_crop_128,167,1,True,50,cascade,multiple,mean,167;174;007;130;238
sgmnet-fingervein,116,Multi-PIE::167::167_01_01_110_07_crop_128,167,1,True,50,cascade,multiple,mean,167;007;109;051;108
aspanformer,116,Multi-PIE::167::167_01_01_110_07_crop_128,167,1,True,50,cascade,multiple,mean,167;174;115;051;184
deepdetect,116,Multi-PIE::167::167_01_01_110_07_crop_128,167,1,True,50,cascade,multiple,mean,167;130;115;174;248
loftr,120,Multi-PIE::180::180_01_01_110_05_crop_128,180,1,True,50,cascade,multiple,mean,180;152;174;151;009
orb-fingervein,120,Multi-PIE::180::180_01_01_110_05_crop_128,180,1,True,50,cascade,multiple,mean,180;040;008;009;151
sift-fingervein,120,Multi-PIE::180::180_01_01_110_05_crop_128,180,1,True,50,cascade,multiple,mean,180;008;248;087;152
superglue-fingervein,120,Multi-PIE::180::180_01_01_110_05_crop_128,180,1,True,50,cascade,multiple,mean,180;174;152;208;087
sgmnet-fingervein,120,Multi-PIE::180::180_01_01_110_05_crop_128,180,1,True,50,cascade,multiple,mean,180;190;174;152;008
aspanformer,120,Multi-PIE::180::180_01_01_110_05_crop_128,180,1,True,50,cascade,multiple,mean,180;152;190;040;023
deepdetect,120,Multi-PIE::180::180_01_01_110_05_crop_128,180,1,True,50,cascade,multiple,mean,180;151;008;130;208
loftr,124,Multi-PIE::237::237_01_01_110_07_crop_128,237,1,True,50,cascade,multiple,mean,237;174;189;164;247
orb-fingervein,124,Multi-PIE::237::237_01_01_110_07_crop_128,237,1,True,50,cascade,multiple,mean,237;189;247;063;230
sift-fingervein,124,Multi-PIE::237::237_01_01_110_07_crop_128,237,1,True,50,cascade,multiple,mean,237;189;063;007;071
superglue-fingervein,124,Multi-PIE::237::237_01_01_110_07_crop_128,237,1,True,50,cascade,multiple,mean,237;189;058;164;247
sgmnet-fingervein,124,Multi-PIE::237::237_01_01_110_07_crop_128,237,1,True,50,cascade,multiple,mean,237;190;247;174;007
aspanformer,124,Multi-PIE::237::237_01_01_110_07_crop_128,237,1,True,50,cascade,multiple,mean,237;174;230;063;027
deepdetect,124,Multi-PIE::237::237_01_01_110_07_crop_128,237,1,True,50,cascade,multiple,mean,237;179;190;174;230
loftr,128,Multi-PIE::108::108_01_01_110_08_crop_128,108,1,True,50,cascade,multiple,mean,108;207;027;237;041
